player_id,team,position,games_played,points_per_game,assists_per_game,rebounds_per_game,minutes_per_game,age,experience_years,salary_millions
P0068,Team_I,Guard,18,0.0,3.6,0.0,36.6,24,4,2.68
P0069,Team_D,Striker,11,3.2,4.1,3.9,15.2,33,1,1.72
P0070,Team_A,Forward,29,1.8,3.3,8.8,35.5,22,10,0.85
P0071,Team_D,Striker,50,12.1,6.9,0.0,21.9,33,12,4.96
P0072,Team_J,Striker,26,1.9,8.4,9.3,35.5,34,11,0.5
P0073,Team_I,Forward,14,14.0,8.3,5.7,5.0,21,12,1.01
P0074,Team_F,Forward,63,8.6,1.4,2.6,35.7,24,2,4.37
P0075,Team_G,Center,43,21.3,3.4,2.6,9.3,35,11,5.68
P0076,Team_A,Midfielder,14,8.0,0.9,4.3,14.6,37,8,3.32
P0077,Team_C,Forward,31,23.7,0.0,10.1,40.6,23,10,0.5
P0078,Team_H,Forward,59,17.6,1.7,4.9,23.0,20,17,1.83
P0079,Team_F,Striker,28,11.3,0.0,8.6,48.0,23,16,2.04
P0080,Team_C,Defender,56,22.6,4.8,9.9,37.0,24,12,4.54
P0081,Team_K,Striker,51,32.2,3.9,9.0,21.8,27,5,4.54
P0082,Team_D,Forward,72,8.8,0.8,5.8,38.7,33,4,5.72
P0083,Team_J,Center,70,8.6,4.7,4.1,13.3,33,1,10.32
P0084,Team_J,Striker,49,15.8,6.6,6.6,20.9,24,14,5.64
P0085,Team_E,Midfielder,13,14.1,8.3,0.0,29.6,32,3,0.8
P0086,Team_K,Center,37,13.7,4.3,7.2,11.0,23,8,0.95
P0087,Team_K,Striker,47,14.0,0.8,9.7,14.7,25,9,3.78
P0088,Team_D,Center,35,11.3,4.7,5.9,22.6,22,14,4.52
P0089,Team_B,Guard,56,28.9,7.1,4.2,6.5,36,0,1.68
P0090,Team_H,Center,23,10.1,5.5,12.0,20.7,28,0,4.94
P0091,Team_K,Forward,52,9.0,5.7,8.3,9.4,23,2,3.85
P0092,Team_H,Striker,47,7.7,0.6,5.0,27.5,37,12,2.23
P0093,Team_E,Forward,18,8.4,0.0,2.5,13.6,35,12,1.1
P0094,Team_L,Striker,60,1.8,3.4,5.4,27.3,33,11,1.17
P0095,Team_K,Guard,43,8.6,8.2,9.3,36.7,27,5,5.16
P0096,Team_C,Forward,43,14.7,6.0,10.3,31.6,21,2,0.65
P0097,Team_J,Midfielder,71,26.9,0.6,2.1,31.9,33,11,3.21
P0098,Team_I,Midfielder,58,5.2,8.3,8.8,35.7,27,13,0.99
P0099,Team_D,Forward,19,1.2,0.0,5.1,28.5,32,6,0.77
P0100,Team_L,Midfielder,68,12.3,10.0,6.5,20.5,25,4,1.92
P0101,Team_C,Guard,53,7.3,3.7,6.5,5.0,20,14,0.5
P0102,Team_C,Defender,17,13.9,0.0,6.4,15.5,21,0,15.53
P0103,Team_F,Striker,67,18.1,6.9,11.6,22.5,37,2,3.51
P0104,Team_H,Defender,31,6.8,1.7,6.8,16.0,27,17,3.07
P0105,Team_J,Guard,53,9.0,0.1,13.0,26.1,25,9,1.21
P0106,Team_A,Defender,21,11.7,1.6,7.8,45.2,26,8,3.16
P0107,Team_H,Forward,15,10.0,5.1,10.5,43.7,20,5,0.5
P0108,Team_L,Defender,13,18.7,3.9,0.0,17.0,33,16,1.11
P0109,Team_K,Defender,42,15.8,5.2,8.9,35.0,21,2,0.5
P0110,Team_E,Center,25,6.9,4.3,2.9,28.9,32,11,0.5
P0111,Team_E,Striker,63,23.7,10.3,4.9,18.4,30,7,0.78
P0112,Team_B,Midfielder,17,13.8,0.0,8.7,17.0,32,13,5.64
P0113,Team_A,Center,78,7.1,1.8,4.4,24.8,30,7,0.67
P0114,Team_J,Defender,62,12.5,0.0,0.0,5.0,33,17,0.5
P0115,Team_A,Center,51,6.2,0.5,13.1,11.6,33,3,2.89
P0116,Team_D,Striker,79,0.0,8.0,4.9,16.8,23,15,2.12
P0117,Team_A,Forward,36,5.3,9.7,3.1,9.9,33,7,2.83
P0118,Team_I,Midfielder,24,15.1,0.9,3.3,27.4,35,5,2.32
P0119,Team_H,Center,68,11.9,7.2,9.1,24.6,20,9,7.85
P0120,Team_J,Striker,29,14.3,12.2,10.1,15.1,36,9,2.05
P0121,Team_A,Forward,74,12.0,5.7,4.4,27.7,28,6,4.03
P0122,Team_H,Midfielder,13,15.2,3.3,8.0,17.7,31,13,2.61
P0123,Team_K,Defender,77,10.6,6.6,7.4,25.7,33,7,0.78
P0124,Team_A,Midfielder,20,22.0,3.7,0.0,23.4,31,6,2.48
P0125,Team_L,Guard,45,14.3,1.0,8.1,18.5,34,3,1.78
P0126,Team_K,Forward,69,11.4,0.2,2.7,26.1,26,11,5.74
P0127,Team_K,Forward,44,0.0,10.4,4.2,6.8,31,13,1.05
P0128,Team_L,Striker,56,14.6,2.7,5.8,5.0,35,0,6.72
P0129,Team_H,Midfielder,76,13.1,3.4,4.8,14.4,22,9,0.5
P0130,Team_B,Forward,81,11.9,0.0,9.3,29.3,33,11,1.03
P0131,Team_F,Center,64,9.7,2.0,1.6,15.4,34,5,1.85
P0132,Team_I,Defender,23,6.2,0.5,4.8,12.2,32,13,2.72
P0133,Team_H,Defender,44,16.9,3.8,4.4,28.6,37,3,0.78
P0134,Team_C,Striker,14,9.1,2.0,0.0,37.3,34,4,0.6
P0135,Team_L,Midfielder,25,26.1,3.0,5.4,28.3,32,0,1.03
P0136,Team_F,Forward,33,13.0,1.0,3.5,21.6,27,9,0.67
P0137,Team_B,Guard,74,19.4,2.5,2.6,27.7,32,3,22.07
P0138,Team_E,Guard,21,17.6,3.6,3.1,25.3,29,16,11.48
P0139,Team_L,Midfielder,44,0.0,1.2,5.3,27.6,21,12,0.96
P0140,Team_J,Forward,22,15.7,2.1,7.2,16.8,20,10,2.03
P0141,Team_H,Guard,11,12.7,3.8,2.4,22.7,23,1,0.5
P0142,Team_E,Forward,18,2.3,4.1,0.3,23.0,22,16,12.04
P0143,Team_K,Guard,24,8.2,0.3,5.3,22.9,29,9,1.08
P0144,Team_I,Defender,35,21.3,4.6,12.8,33.6,23,11,0.67
P0145,Team_E,Forward,43,3.1,2.6,6.1,24.8,34,1,0.96
P0146,Team_F,Midfielder,27,14.4,7.7,8.2,24.0,26,5,2.25
P0147,Team_L,Center,72,13.9,3.8,11.6,35.3,31,7,5.6
P0148,Team_C,Striker,71,19.4,7.3,7.2,19.6,31,7,2.2
P0149,Team_H,Midfielder,48,17.0,10.2,3.8,11.7,24,10,9.22
P0150,Team_G,Center,67,13.7,4.2,4.0,16.6,25,3,11.82
P0151,Team_L,Center,74,6.8,2.8,7.8,24.9,34,14,2.85
P0152,Team_H,Forward,72,11.7,6.3,7.1,31.4,24,7,0.5
P0153,Team_E,Forward,25,17.6,1.6,2.8,21.1,29,11,2.89
P0154,Team_I,Forward,56,6.9,5.3,5.7,10.9,37,13,0.5
P0155,Team_H,Midfielder,46,12.2,0.0,6.8,18.5,31,4,0.96
P0156,Team_B,Forward,32,14.2,4.7,4.0,8.4,26,9,1.27
P0157,Team_F,Center,18,22.3,6.5,7.7,16.1,23,6,0.5
P0158,Team_A,Defender,16,0.0,1.2,3.5,9.3,27,9,1.37
P0159,Team_F,Midfielder,37,19.0,5.4,7.2,18.6,34,9,0.79
P0160,Team_L,Forward,60,13.4,1.1,12.2,31.0,31,3,1.07
P0161,Team_A,Center,21,21.2,1.5,6.9,32.0,32,15,4.5
P0162,Team_J,Guard,29,0.3,6.2,4.8,21.7,20,3,0.5
P0163,Team_J,Guard,78,9.8,1.0,19.2,16.8,32,4,1.84
P0164,Team_J,Center,73,20.6,0.0,3.8,28.7,20,0,6.52
P0165,Team_J,Midfielder,36,5.3,7.6,19.9,25.8,33,10,3.02
P0166,Team_A,Midfielder,80,3.5,3.1,5.3,30.5,31,1,10.78
P0167,Team_H,Midfielder,58,4.6,3.0,10.2,27.9,24,1,3.36
P0168,Team_E,Midfielder,19,13.8,6.5,6.1,8.0,28,8,5.63
P0169,Team_K,Guard,58,5.8,0.0,2.7,48.0,30,0,1.87
P0170,Team_A,Guard,78,1.4,8.6,8.6,16.7,25,15,4.52
P0171,Team_C,Striker,55,23.9,0.8,4.4,18.4,33,13,1.95
P0172,Team_K,Forward,32,15.6,3.8,7.6,34.1,31,9,12.24
P0173,Team_E,Guard,47,17.4,7.8,2.7,26.9,21,0,1.06
P0174,Team_K,Striker,12,29.6,4.9,4.9,39.8,24,13,4.97
P0175,Team_C,Defender,76,29.6,1.8,7.7,26.0,26,0,8.47
P0176,Team_J,Guard,75,16.5,0.9,2.8,14.3,24,8,6.67
P0177,Team_A,Forward,39,5.6,4.6,11.6,36.2,28,3,1.0
P0178,Team_F,Striker,23,20.8,3.1,4.2,27.9,29,10,1.24
P0179,Team_K,Midfielder,42,12.4,0.0,18.3,30.5,29,17,16.38
P0180,Team_G,Midfielder,34,0.9,2.1,10.6,12.4,34,10,4.56
P0181,Team_I,Striker,73,8.5,5.7,2.1,11.6,23,13,1.97
P0182,Team_L,Defender,37,22.8,7.3,7.1,22.8,23,15,1.52
P0183,Team_A,Guard,78,12.4,0.0,6.2,10.2,37,5,1.93
P0184,Team_A,Defender,56,20.4,1.6,6.1,32.6,37,2,0.5
P0185,Team_D,Midfielder,71,11.0,2.8,3.8,21.0,22,8,1.49
P0186,Team_A,Striker,17,0.0,4.7,6.0,29.1,36,2,1.68
P0187,Team_H,Striker,80,18.7,0.0,6.8,32.6,27,10,4.73
P0188,Team_A,Midfielder,64,13.0,1.0,3.2,27.2,26,16,3.72
P0189,Team_I,Forward,69,17.0,1.0,6.0,5.0,36,7,7.65
P0190,Team_J,Midfielder,69,23.9,0.0,8.0,24.8,34,8,1.05
P0191,Team_B,Forward,74,14.2,7.7,10.8,19.2,34,4,3.82
P0192,Team_F,Defender,71,11.0,5.8,7.5,39.2,37,3,1.77
P0193,Team_L,Guard,78,7.1,6.3,1.0,35.7,25,12,4.31
P0194,Team_C,Striker,12,11.2,1.4,1.7,27.7,24,17,3.45
P0195,Team_E,Center,25,11.6,4.3,7.0,19.9,22,3,3.13
P0196,Team_E,Guard,25,13.9,4.0,2.1,13.7,23,13,5.98
P0197,Team_D,Forward,23,6.8,6.5,6.9,16.1,27,10,4.72
P0198,Team_F,Striker,29,3.5,7.5,2.3,31.9,20,10,0.67
P0199,Team_J,Striker,29,21.0,6.8,7.4,30.4,37,11,1.42
P0200,Team_G,Forward,44,0.0,5.4,8.5,14.9,34,15,4.91
P0201,Team_D,Guard,25,17.9,3.8,6.3,23.9,22,10,0.84
P0202,Team_E,Striker,47,30.7,2.9,10.3,16.4,30,2,1.06
P0203,Team_L,Forward,58,0.0,5.1,6.0,40.6,20,12,4.51
P0204,Team_C,Defender,29,17.5,7.0,8.5,35.3,22,8,1.15
P0205,Team_D,Midfielder,33,22.0,1.1,3.8,35.3,32,11,5.72
P0206,Team_B,Center,25,14.7,3.4,0.9,39.3,33,14,0.93
P0207,Team_J,Midfielder,48,10.9,2.1,4.3,27.0,28,16,4.15
P0208,Team_F,Midfielder,45,19.8,5.3,5.9,32.3,26,4,1.46
P0209,Team_I,Forward,18,7.3,5.9,9.7,5.4,35,7,2.04
P0210,Team_G,Guard,32,10.3,0.4,5.9,40.5,22,10,1.74
P0211,Team_I,Defender,81,6.0,6.4,6.4,26.2,31,5,2.19
P0212,Team_J,Striker,51,16.3,7.0,3.6,14.3,29,8,2.58
P0213,Team_E,Striker,22,1.2,4.0,2.2,32.3,29,15,1.89
P0214,Team_E,Defender,26,35.9,1.5,4.6,25.7,31,6,5.14
P0215,Team_H,Center,54,4.0,6.8,13.2,38.6,20,14,3.98
P0216,Team_G,Forward,73,30.4,1.7,5.6,21.0,23,10,1.54
P0217,Team_K,Guard,58,11.9,2.6,3.9,21.6,26,8,0.85
P0218,Team_H,Center,72,15.8,6.4,6.4,19.5,25,7,8.58
P0219,Team_A,Guard,62,0.0,0.0,0.0,36.6,31,11,2.31
P0220,Team_G,Striker,49,7.4,9.7,2.8,14.2,23,4,3.11
P0221,Team_K,Midfielder,51,17.7,6.1,6.0,31.3,21,15,3.69
P0222,Team_F,Midfielder,39,21.1,4.6,15.5,22.5,36,13,2.14
P0223,Team_E,Guard,19,9.9,3.8,0.0,11.4,24,6,2.82
P0224,Team_F,Forward,81,19.4,0.6,5.9,32.1,24,10,4.63
P0225,Team_K,Guard,10,24.8,2.6,6.0,25.5,22,9,1.34
P0226,Team_H,Forward,62,6.6,1.2,0.9,23.5,37,17,2.42
P0227,Team_E,Center,19,14.5,5.8,7.9,28.0,28,16,2.8
P0228,Team_I,Striker,53,14.7,5.2,2.5,28.1,23,14,1.75
P0229,Team_A,Midfielder,24,18.4,7.5,5.6,32.5,20,9,6.68
P0230,Team_L,Guard,54,4.5,1.4,3.8,15.3,30,6,1.61
P0231,Team_I,Midfielder,22,4.7,1.6,5.9,12.6,31,12,1.34
P0232,Team_K,Guard,12,7.6,2.6,8.1,24.0,33,3,1.51
P0233,Team_L,Striker,31,14.8,6.1,6.5,24.9,23,9,1.88
P0234,Team_E,Midfielder,64,20.4,1.3,2.9,26.4,20,12,2.82
P0235,Team_K,Forward,55,13.5,4.3,0.9,36.6,22,12,9.06
P0236,Team_K,Midfielder,47,6.6,2.2,0.3,44.2,35,3,1.58
P0237,Team_J,Midfielder,70,4.3,2.2,2.9,42.6,27,4,1.49
P0238,Team_G,Defender,25,18.6,5.9,5.7,23.0,22,11,0.58
P0239,Team_C,Midfielder,59,6.4,0.1,0.0,34.7,31,3,0.5
P0240,Team_J,Midfielder,18,7.9,2.3,4.7,20.8,29,11,1.97
P0241,Team_I,Center,59,19.7,2.7,6.0,12.9,37,0,0.79
P0242,Team_I,Center,12,5.1,6.7,6.2,18.6,22,5,2.0
P0243,Team_I,Striker,21,5.7,8.5,10.2,16.2,26,13,7.67
P0244,Team_G,Forward,81,13.9,4.8,9.7,17.8,32,12,0.64
P0245,Team_A,Striker,52,20.9,3.4,8.3,25.6,26,14,1.77
P0246,Team_K,Striker,47,12.5,5.0,2.9,26.1,23,2,0.5
P0247,Team_H,Defender,17,13.2,3.8,5.3,22.3,31,8,4.73
P0248,Team_A,Guard,60,1.4,3.1,0.0,11.4,28,5,0.99
P0249,Team_J,Forward,54,0.7,3.2,8.0,40.3,28,6,8.04
P0250,Team_A,Striker,27,17.5,8.1,12.9,24.4,24,0,0.5
P0251,Team_J,Center,58,19.0,0.0,6.6,27.8,22,13,3.85
P0252,Team_G,Guard,35,10.3,0.0,4.9,27.8,34,15,5.74
P0253,Team_F,Midfielder,48,0.0,2.7,0.0,29.4,21,4,2.55
P0254,Team_B,Striker,66,1.0,0.0,0.0,23.2,37,4,0.5
P0255,Team_L,Defender,72,12.7,4.4,4.2,6.8,37,11,1.61
P0256,Team_F,Defender,19,1.3,4.7,7.4,28.1,36,2,10.62
P0257,Team_H,Forward,61,9.4,4.4,0.6,25.2,32,7,2.65
P0258,Team_L,Striker,10,13.5,0.8,4.0,6.0,21,3,2.11
P0259,Team_C,Guard,22,16.2,0.0,1.8,22.0,24,13,0.61
P0260,Team_G,Guard,66,7.5,1.4,4.3,32.1,35,0,0.87
P0261,Team_B,Midfielder,52,9.0,0.0,2.0,5.4,28,1,12.37
P0262,Team_B,Midfielder,34,24.4,3.9,9.9,27.2,30,5,0.5
P0263,Team_C,Striker,49,12.0,0.3,8.7,24.9,28,6,2.04
P0264,Team_F,Forward,66,1.7,5.4,8.2,34.7,33,14,3.82
P0265,Team_H,Defender,59,7.5,6.6,8.5,24.9,31,11,1.06
P0266,Team_J,Midfielder,54,9.1,5.2,2.8,28.1,36,13,2.0
P0267,Team_F,Striker,17,24.9,3.5,7.7,22.1,34,2,0.75
P0268,Team_E,Center,75,15.5,2.9,12.0,31.6,31,1,2.37
P0269,Team_E,Forward,33,3.2,0.1,6.2,33.5,29,1,2.91
P0270,Team_C,Guard,81,11.9,4.8,7.7,17.9,23,1,1.23
P0271,Team_F,Forward,60,12.1,0.0,6.3,27.4,30,0,1.67
P0272,Team_H,Midfielder,79,12.2,3.1,8.2,39.1,23,12,0.5
P0273,Team_I,Forward,56,21.7,0.8,6.4,17.3,20,1,3.51
P0274,Team_B,Center,32,19.7,4.3,0.0,22.1,25,10,1.65
P0275,Team_H,Center,58,0.0,6.1,2.8,20.9,23,1,0.83
P0276,Team_B,Striker,33,0.5,6.5,2.2,11.2,20,5,6.04
P0277,Team_E,Center,63,13.4,0.6,9.4,48.0,34,8,4.94
P0278,Team_K,Center,12,19.6,4.7,9.7,32.1,24,9,0.5
P0279,Team_A,Midfielder,50,20.9,5.6,9.3,39.4,21,10,0.5
P0280,Team_I,Defender,41,20.8,7.7,3.3,27.8,36,10,2.36
P0281,Team_F,Defender,30,0.0,7.1,1.1,34.9,35,12,0.5
P0282,Team_J,Midfielder,46,0.0,0.7,12.8,30.4,22,1,2.42
P0283,Team_K,Center,69,13.0,1.5,0.0,27.5,26,9,1.91
P0284,Team_I,Center,74,16.0,5.7,4.7,8.5,36,6,2.95
P0285,Team_A,Guard,25,6.6,2.8,0.0,38.3,27,13,3.58
P0286,Team_G,Striker,46,14.1,10.4,3.9,17.1,31,8,1.22
P0287,Team_J,Midfielder,54,16.5,0.0,5.9,20.8,30,2,4.56
P0288,Team_C,Center,71,0.0,6.3,3.1,24.9,26,0,1.1
P0289,Team_D,Guard,65,13.4,8.1,5.2,18.9,36,12,0.5
P0290,Team_G,Defender,67,15.4,3.1,5.7,28.0,35,0,1.43
P0291,Team_B,Guard,30,17.6,11.0,0.0,30.0,30,2,5.85
P0292,Team_J,Guard,48,8.2,0.0,11.8,33.9,31,0,1.0
P0293,Team_I,Guard,29,8.7,0.0,2.6,25.4,33,6,1.22
P0294,Team_B,Defender,62,20.1,2.2,11.1,17.7,34,16,2.52
P0295,Team_K,Center,24,19.5,4.4,6.7,24.9,26,4,3.6
P0296,Team_F,Defender,37,0.0,0.4,5.9,37.8,29,10,9.48
P0297,Team_A,Forward,20,15.6,5.7,0.0,11.2,21,3,0.5
P0298,Team_I,Center,18,19.1,4.4,8.4,17.2,37,1,0.5
P0299,Team_D,Defender,62,8.4,4.5,6.8,16.4,34,17,0.99
P0300,Team_G,Midfielder,59,18.2,2.0,1.2,18.4,30,14,0.5
P0301,Team_I,Forward,59,21.7,6.1,0.5,22.1,33,13,6.53
P0302,Team_I,Center,21,26.0,5.7,2.9,13.3,24,13,0.5
P0303,Team_A,Midfielder,58,22.8,1.1,8.8,12.2,21,6,0.97
P0304,Team_L,Forward,26,13.8,4.5,8.6,24.6,31,16,1.21
P0305,Team_E,Forward,72,15.4,9.8,3.0,28.4,37,3,0.7
P0306,Team_C,Guard,51,10.4,6.0,7.3,22.7,37,5,2.0
P0307,Team_J,Striker,31,18.1,1.6,7.3,22.2,31,13,0.5
P0308,Team_H,Striker,28,11.8,1.6,5.8,17.4,22,15,3.29
P0309,Team_A,Guard,48,16.0,7.2,5.3,21.0,29,11,0.5
P0310,Team_B,Guard,31,0.0,0.3,4.2,22.1,32,12,2.32
P0311,Team_F,Striker,24,12.2,5.5,7.2,30.9,28,0,4.03
P0312,Team_E,Defender,62,14.5,5.3,10.1,32.4,31,7,5.36
P0313,Team_C,Forward,62,4.6,0.0,6.1,22.1,25,4,8.79
P0314,Team_L,Center,48,11.7,3.7,7.2,31.0,27,13,2.35
P0315,Team_H,Striker,17,19.9,0.6,9.2,27.6,29,6,3.72
P0316,Team_K,Guard,32,0.8,10.2,3.7,20.9,36,3,1.1
P0317,Team_C,Forward,16,8.4,3.4,6.5,14.6,22,2,0.5
P0318,Team_H,Guard,50,28.7,6.2,9.7,24.5,21,11,11.09
P0319,Team_A,Striker,60,18.2,1.9,3.4,9.9,25,1,2.94
P0320,Team_G,Midfielder,80,13.0,1.9,3.1,24.7,34,9,2.97
P0321,Team_F,Defender,74,9.6,4.0,8.3,39.7,27,10,2.38
P0322,Team_G,Guard,58,19.3,1.3,7.1,23.4,36,12,0.99
P0323,Team_K,Forward,66,8.3,0.0,9.4,31.3,35,16,2.09
P0324,Team_L,Striker,19,11.2,3.5,0.0,16.3,35,14,0.5
P0325,Team_A,Guard,43,23.2,10.3,0.0,21.8,24,9,1.47
P0326,Team_I,Midfielder,44,10.0,4.1,3.5,31.1,23,16,0.97
P0327,Team_J,Center,50,6.1,0.3,7.8,23.5,36,2,8.43
P0328,Team_F,Guard,49,19.4,5.3,0.0,28.7,37,7,9.21
P0329,Team_B,Striker,66,13.8,7.5,6.6,21.4,33,16,1.57
P0330,Team_C,Forward,45,0.0,4.3,0.0,18.5,34,2,4.11
P0331,Team_C,Center,51,10.6,4.5,8.8,28.0,29,11,1.54
P0332,Team_K,Midfielder,57,0.0,4.0,2.1,43.2,21,5,1.23
P0333,Team_D,Defender,42,4.2,3.5,6.6,16.8,32,7,0.5
P0334,Team_F,Center,65,11.8,4.3,7.6,15.2,29,8,1.42
P0335,Team_K,Guard,40,7.3,7.6,4.9,34.2,35,2,3.76
P0336,Team_G,Striker,49,2.8,6.2,7.3,25.2,36,17,4.55
P0337,Team_G,Striker,14,12.2,7.9,7.4,11.1,22,4,5.97
P0338,Team_A,Guard,24,17.5,5.5,2.4,24.6,30,2,0.92
P0339,Team_C,Midfielder,19,9.8,0.8,10.5,15.2,20,4,0.5
P0340,Team_D,Midfielder,58,15.3,0.0,2.9,20.9,22,4,1.59
P0341,Team_L,Forward,18,13.5,5.3,5.5,32.3,27,7,8.9
P0342,Team_B,Guard,73,12.2,2.9,8.7,48.0,33,17,1.7
P0343,Team_I,Center,39,16.3,3.8,4.6,20.3,28,11,1.48
P0344,Team_C,Center,59,17.9,3.0,4.6,22.3,31,14,2.0
P0345,Team_H,Forward,14,18.1,9.4,3.8,32.2,28,6,0.5
P0346,Team_B,Defender,55,28.3,1.1,5.0,16.6,20,13,0.74
P0347,Team_F,Midfielder,80,5.7,0.4,7.6,14.6,34,5,7.46
P0348,Team_J,Defender,68,0.0,1.5,5.6,35.3,22,17,0.86
P0349,Team_D,Midfielder,39,17.0,3.7,5.8,13.6,26,0,0.88
P0350,Team_G,Midfielder,33,25.8,4.7,3.0,48.0,35,1,6.73
P0351,Team_H,Defender,76,0.0,3.8,2.4,41.9,34,1,2.29
P0352,Team_I,Defender,40,16.8,6.7,2.5,12.7,37,11,2.47
P0353,Team_H,Forward,24,0.0,0.1,3.4,31.7,35,0,1.27
