player_id,team,position,games_played,points_per_game,assists_per_game,rebounds_per_game,minutes_per_game,age,experience_years,salary_millions,field_goal_pct,three_point_pct,free_throw_pct
P0032,Team_I,Defender,75,17.2,3.6,6.2,23.7,35,4,0.59,0.542,0.405,0.812
P0033,Team_A,Striker,18,5.5,9.3,0.0,20.6,35,15,0.5,0.568,0.315,0.752
P0034,Team_I,Defender,74,2.2,0.0,7.9,34.8,28,13,0.5,0.354,0.313,0.712
P0035,Team_J,Defender,53,14.3,2.2,5.0,19.3,35,1,0.5,0.474,0.439,0.762
P0036,Team_E,Defender,36,34.0,5.9,9.3,18.8,28,10,2.25,0.498,0.323,0.703
P0037,Team_B,Striker,71,6.5,3.7,7.5,29.3,34,15,4.43,0.43,0.254,0.704
P0038,Team_A,Defender,24,9.5,0.0,9.3,25.5,24,6,0.51,0.567,0.328,0.752
P0039,Team_C,Guard,32,10.0,0.0,3.1,20.1,35,8,3.59,0.312,0.417,0.687
P0040,Team_D,Guard,77,9.0,6.4,8.9,12.2,29,8,4.21,0.467,0.2,0.662
P0041,Team_C,Striker,49,8.7,3.8,5.0,12.9,22,1,0.81,0.366,0.384,0.728
P0042,Team_A,Forward,40,4.4,0.4,4.0,28.7,23,15,3.77,0.457,0.313,0.836
P0043,Team_A,Defender,74,11.4,4.3,4.0,10.9,22,2,2.1,0.495,0.41,0.659
P0044,Team_A,Defender,15,1.7,1.7,1.2,12.2,35,2,4.93,0.409,0.338,0.735
P0045,Team_L,Center,71,14.2,3.7,9.2,26.3,30,16,2.85,0.488,0.286,0.836
P0046,Team_E,Guard,78,13.1,8.5,2.0,18.5,27,11,1.83,0.433,0.462,0.693
P0047,Team_H,Midfielder,51,8.9,2.8,12.1,15.9,29,14,0.5,0.368,0.25,0.886
P0048,Team_K,Midfielder,63,10.7,4.9,1.4,32.4,37,1,2.77,0.462,0.375,0.683
P0049,Team_A,Midfielder,66,10.8,5.6,1.8,24.5,23,12,7.84,0.45,0.387,0.785
P0050,Team_A,Forward,73,9.8,3.6,1.9,18.9,35,0,2.11,0.512,0.354,0.681
P0051,Team_F,Center,42,8.9,5.7,6.7,31.6,28,3,2.58,0.408,0.31,0.707
P0052,Team_L,Midfielder,41,11.8,4.4,9.5,19.3,32,11,0.5,0.355,0.354,0.717
P0053,Team_F,Center,11,5.2,9.6,6.8,20.2,35,2,3.59,0.492,0.29,0.95
P0054,Team_H,Defender,25,18.9,2.7,4.7,32.4,22,3,6.61,0.3,0.386,0.775
P0055,Team_G,Defender,11,18.4,7.8,14.2,24.2,28,1,0.68,0.44,0.319,0.699
P0056,Team_F,Guard,50,29.7,4.7,6.7,12.9,31,1,1.0,0.377,0.266,0.744
P0057,Team_L,Center,19,17.4,7.8,0.6,32.2,26,0,4.14,0.488,0.336,0.813
P0058,Team_B,Forward,38,14.0,2.4,7.4,19.4,21,13,0.91,0.591,0.355,0.754
P0059,Team_C,Center,13,1.7,3.4,8.6,5.0,37,6,1.57,0.512,0.302,0.691
P0060,Team_L,Defender,39,1.5,0.0,0.4,21.3,31,9,7.22,0.529,0.456,0.751
P0061,Team_E,Center,73,4.1,6.2,9.5,29.8,35,15,0.5,0.53,0.302,0.733
P0062,Team_J,Striker,29,7.1,3.9,1.3,21.3,31,7,0.53,0.467,0.35,0.645
P0063,Team_C,Center,60,12.3,0.0,0.2,41.6,20,13,3.08,0.3,0.337,0.668
P0064,Team_E,Forward,27,22.0,5.1,6.7,27.9,34,2,2.17,0.488,0.341,0.696
P0065,Team_I,Defender,63,16.2,6.0,6.4,28.4,27,14,2.1,0.504,0.355,0.68
P0066,Team_F,Striker,36,26.1,0.8,7.3,27.7,28,8,5.19,0.514,0.289,0.749
P0067,Team_C,Guard,37,9.6,5.0,8.4,35.2,21,5,4.63,0.511,0.449,0.802
P0068,Team_D,Center,21,0.4,5.3,5.9,40.1,22,14,1.44,0.488,0.432,0.654
P0069,Team_G,Striker,59,12.3,0.0,0.0,23.2,25,0,2.21,0.485,0.39,0.83
P0070,Team_E,Striker,21,13.2,1.3,7.3,27.3,33,14,1.34,0.472,0.49,0.782
P0071,Team_J,Center,69,16.9,6.5,4.4,45.2,31,10,0.59,0.487,0.347,0.747
P0072,Team_E,Defender,64,5.8,10.9,6.3,24.2,28,5,1.32,0.421,0.428,0.804
P0073,Team_D,Striker,38,6.9,3.0,6.3,21.8,21,13,0.7,0.484,0.248,0.786
P0074,Team_B,Striker,52,19.7,3.8,6.0,38.0,37,7,1.12,0.434,0.456,0.747
P0075,Team_L,Guard,40,3.9,0.0,4.1,15.4,20,11,2.31,0.444,0.377,0.696
P0076,Team_D,Striker,66,28.1,2.2,6.9,33.0,30,13,0.99,0.576,0.371,0.87
P0077,Team_A,Midfielder,41,19.3,5.0,10.6,38.0,37,4,0.5,0.432,0.5,0.725
P0078,Team_D,Defender,58,7.0,2.3,0.0,23.6,37,6,1.8,0.415,0.445,0.739
P0079,Team_L,Defender,55,23.3,7.2,9.1,26.2,20,2,1.99,0.364,0.404,0.793
P0080,Team_E,Center,44,14.1,1.3,3.5,13.3,31,11,0.5,0.441,0.263,0.857
P0081,Team_F,Striker,72,26.9,0.0,2.9,23.9,22,9,0.67,0.489,0.472,0.95
P0082,Team_K,Defender,46,13.5,5.7,13.5,37.0,26,2,0.5,0.603,0.441,0.774
P0083,Team_D,Midfielder,41,12.3,2.5,5.9,39.1,21,10,2.44,0.558,0.229,0.669
P0084,Team_E,Midfielder,49,0.0,0.0,5.8,12.5,26,8,3.7,0.442,0.434,0.633
P0085,Team_B,Midfielder,42,17.5,5.5,5.1,5.1,31,7,3.86,0.561,0.409,0.731
P0086,Team_J,Defender,72,7.3,0.0,10.2,23.6,23,3,4.91,0.427,0.478,0.747
P0087,Team_C,Defender,24,11.8,0.1,7.5,17.1,29,2,0.5,0.601,0.448,0.617
P0088,Team_L,Midfielder,27,9.0,0.4,6.8,15.7,35,16,4.74,0.483,0.427,0.806
P0089,Team_H,Midfielder,45,18.0,3.4,4.1,20.5,23,17,8.39,0.365,0.456,0.833
P0090,Team_B,Striker,11,11.2,5.5,2.3,30.5,36,7,7.41,0.308,0.311,0.667
P0091,Team_H,Guard,29,1.0,5.1,7.6,26.5,27,3,3.12,0.497,0.435,0.891
P0092,Team_H,Defender,43,7.8,0.0,5.7,25.6,29,7,2.36,0.446,0.364,0.817
P0093,Team_E,Forward,55,0.1,10.1,3.5,25.7,23,14,4.36,0.347,0.424,0.802
P0094,Team_G,Forward,11,14.3,4.1,4.3,27.6,28,5,0.5,0.533,0.378,0.806
P0095,Team_B,Defender,67,4.6,5.2,10.7,29.8,32,4,1.75,0.313,0.269,0.713
P0096,Team_E,Defender,24,16.2,1.2,2.9,6.1,30,3,1.45,0.578,0.373,0.839
P0097,Team_J,Striker,57,7.2,5.6,11.7,23.5,28,5,0.5,0.49,0.347,0.737
P0098,Team_K,Striker,78,12.6,2.7,12.5,10.4,36,5,3.84,0.481,0.278,0.656
P0099,Team_A,Center,39,2.4,2.9,1.7,18.4,21,1,3.21,0.441,0.386,0.738
P0100,Team_D,Midfielder,20,9.0,8.4,8.7,22.4,31,7,4.22,0.537,0.335,0.754
P0101,Team_A,Striker,17,18.4,5.0,3.7,26.1,21,3,3.85,0.369,0.43,0.899
P0102,Team_G,Forward,80,21.7,5.6,3.8,41.5,36,3,0.64,0.3,0.387,0.679
P0103,Team_D,Guard,37,4.2,5.4,3.3,18.5,21,9,4.81,0.593,0.344,0.832
P0104,Team_I,Forward,70,17.8,3.0,6.5,25.8,23,4,2.1,0.614,0.329,0.759
P0105,Team_H,Center,71,22.8,6.0,10.7,16.0,27,10,11.13,0.452,0.304,0.696
P0106,Team_E,Guard,26,5.2,7.7,6.9,32.8,28,4,0.5,0.498,0.346,0.56
P0107,Team_F,Forward,77,11.4,7.2,0.0,17.4,29,5,0.5,0.402,0.245,0.766
P0108,Team_L,Midfielder,18,17.1,0.0,5.9,21.7,35,14,11.41,0.473,0.338,0.779
P0109,Team_G,Guard,11,1.9,3.5,7.2,19.1,26,4,4.47,0.539,0.377,0.5
P0110,Team_C,Forward,78,12.7,0.0,8.9,21.2,24,9,0.65,0.3,0.44,0.672
P0111,Team_J,Center,29,14.8,5.2,9.2,12.5,23,14,6.69,0.358,0.227,0.762
P0112,Team_K,Forward,80,18.4,4.7,5.4,25.8,32,7,1.23,0.487,0.322,0.77
P0113,Team_D,Guard,78,0.0,7.1,3.1,21.5,37,2,0.5,0.496,0.282,0.95
P0114,Team_C,Striker,15,22.3,7.0,5.5,25.3,32,1,3.34,0.531,0.349,0.745
P0115,Team_H,Forward,51,8.2,6.1,8.2,6.3,33,11,1.02,0.547,0.33,0.721
P0116,Team_H,Center,74,13.8,0.0,9.6,22.2,25,11,1.85,0.43,0.255,0.745
P0117,Team_G,Defender,57,4.7,2.8,11.7,35.5,35,8,6.15,0.65,0.313,0.789
P0118,Team_E,Forward,22,0.0,6.7,9.5,27.7,22,12,2.35,0.332,0.336,0.756
P0119,Team_H,Defender,39,23.0,0.0,1.3,35.1,35,1,3.72,0.485,0.39,0.769
P0120,Team_I,Guard,68,2.3,4.4,3.3,7.5,34,14,0.84,0.446,0.406,0.599
P0121,Team_I,Striker,48,13.2,0.6,10.9,46.4,34,14,1.08,0.485,0.356,0.688
P0122,Team_C,Center,77,14.0,0.0,10.2,39.7,25,17,7.5,0.426,0.379,0.712
P0123,Team_E,Striker,15,2.5,0.0,13.2,29.0,20,5,0.5,0.408,0.423,0.649
P0124,Team_H,Center,69,5.8,7.5,8.4,12.1,29,1,1.04,0.525,0.414,0.5
P0125,Team_K,Midfielder,48,24.6,0.9,8.7,19.2,22,15,3.09,0.396,0.325,0.867
P0126,Team_J,Center,79,12.8,0.0,7.5,22.9,33,16,4.26,0.523,0.339,0.744
P0127,Team_I,Forward,32,0.0,1.4,4.4,29.5,31,1,0.5,0.416,0.304,0.764
P0128,Team_G,Forward,62,0.0,0.8,6.9,33.3,36,13,5.75,0.497,0.427,0.666
P0129,Team_C,Forward,13,14.3,2.2,4.8,32.1,25,4,0.5,0.386,0.355,0.785
P0130,Team_C,Midfielder,44,3.2,4.2,11.1,20.3,20,6,0.51,0.476,0.309,0.792
P0131,Team_H,Center,54,0.4,7.0,3.9,30.1,27,9,4.29,0.434,0.361,0.695
P0132,Team_J,Midfielder,17,0.0,3.2,13.0,38.1,37,11,1.59,0.468,0.424,0.694
P0133,Team_H,Center,14,12.4,8.1,2.6,21.0,32,12,2.85,0.558,0.285,0.662
P0134,Team_G,Defender,66,19.3,1.2,10.2,22.5,28,3,0.51,0.523,0.293,0.765
P0135,Team_C,Midfielder,25,24.5,0.0,19.1,6.1,24,7,2.42,0.477,0.229,0.5
P0136,Team_E,Guard,56,15.1,0.0,6.1,36.0,32,11,6.82,0.467,0.409,0.853
P0137,Team_C,Guard,60,15.6,5.9,8.3,31.8,24,1,1.81,0.45,0.401,0.781
P0138,Team_B,Striker,63,5.5,0.4,5.9,39.1,35,6,2.1,0.516,0.445,0.855
P0139,Team_I,Defender,40,6.5,6.3,5.5,21.9,28,12,1.63,0.563,0.413,0.745
P0140,Team_K,Defender,25,8.4,7.8,4.8,23.3,28,15,0.5,0.419,0.384,0.895
P0141,Team_C,Center,80,20.8,2.7,1.6,27.7,22,6,0.5,0.486,0.379,0.835
P0142,Team_E,Striker,81,28.5,0.9,7.4,30.0,23,8,3.42,0.472,0.404,0.721
P0143,Team_J,Midfielder,29,22.6,1.1,12.4,17.8,23,3,5.03,0.375,0.375,0.928
P0144,Team_A,Defender,72,21.8,5.8,1.7,7.5,34,0,3.99,0.555,0.421,0.557
P0145,Team_K,Defender,48,4.6,2.8,3.0,24.4,22,8,0.5,0.334,0.338,0.909
P0146,Team_I,Forward,38,16.5,4.1,4.6,26.8,28,16,0.57,0.403,0.295,0.787
P0147,Team_G,Midfielder,52,4.6,8.9,9.5,19.6,25,11,2.02,0.402,0.401,0.572
P0148,Team_D,Defender,48,11.1,6.0,4.9,21.8,23,8,2.66,0.376,0.284,0.725
P0149,Team_A,Forward,16,29.9,1.2,10.8,13.6,25,15,8.56,0.357,0.396,0.666
P0150,Team_K,Guard,20,10.4,0.5,5.3,13.7,20,3,6.07,0.414,0.294,0.942
P0151,Team_L,Striker,66,27.1,2.6,12.1,31.5,21,9,12.62,0.408,0.407,0.812
P0152,Team_F,Guard,18,9.3,5.5,10.5,21.2,22,2,2.75,0.504,0.355,0.717
P0153,Team_F,Midfielder,80,11.7,5.2,3.1,24.8,23,2,0.5,0.402,0.336,0.768
P0154,Team_F,Center,79,1.5,3.2,9.2,14.8,25,8,3.11,0.4,0.409,0.738
P0155,Team_J,Striker,70,0.0,5.7,8.5,15.0,31,15,3.25,0.43,0.347,0.677
P0156,Team_F,Guard,27,15.6,1.5,2.9,35.6,29,11,1.36,0.334,0.375,0.681
P0157,Team_L,Center,67,16.8,3.6,2.9,23.0,34,11,3.25,0.437,0.39,0.868
P0158,Team_C,Defender,14,14.1,1.4,9.7,22.3,20,8,0.56,0.453,0.334,0.653
P0159,Team_G,Striker,73,28.1,1.9,5.6,14.7,34,3,0.78,0.473,0.291,0.756
P0160,Team_J,Center,75,18.6,2.9,10.7,5.0,32,10,0.57,0.442,0.362,0.894
P0161,Team_H,Forward,63,16.4,6.2,7.5,43.7,25,14,2.36,0.447,0.239,0.868
P0162,Team_H,Defender,31,7.7,5.1,12.0,18.2,20,6,7.98,0.49,0.336,0.723
P0163,Team_A,Guard,68,11.0,6.0,3.9,25.5,21,1,1.1,0.405,0.38,0.705
P0164,Team_C,Forward,57,10.5,1.8,0.0,26.1,20,5,1.54,0.58,0.364,0.818
P0165,Team_H,Guard,68,0.0,0.1,5.3,35.2,26,11,0.5,0.327,0.29,0.837
P0166,Team_E,Defender,28,17.4,6.3,7.3,46.1,20,13,1.12,0.362,0.272,0.833
P0167,Team_J,Striker,81,18.3,0.5,8.1,15.2,24,13,6.68,0.493,0.405,0.589
P0168,Team_A,Forward,66,6.7,0.1,3.9,13.2,32,9,0.71,0.384,0.484,0.814
P0169,Team_H,Guard,32,1.7,4.4,6.3,26.4,21,9,2.32,0.431,0.36,0.768
P0170,Team_E,Center,62,10.3,4.2,5.9,31.9,26,10,3.55,0.382,0.398,0.918
P0171,Team_K,Striker,76,17.4,5.8,7.5,23.3,37,3,6.08,0.366,0.332,0.633
P0172,Team_D,Guard,28,15.0,3.2,7.3,45.5,23,5,3.16,0.478,0.332,0.742
P0173,Team_B,Forward,17,15.9,2.7,8.9,20.7,22,14,0.53,0.534,0.336,0.764
P0174,Team_G,Striker,13,9.2,4.4,0.2,19.6,25,11,0.5,0.391,0.281,0.729
P0175,Team_H,Defender,10,5.6,2.8,0.0,29.7,23,12,0.5,0.468,0.44,0.906
P0176,Team_I,Midfielder,68,1.0,5.4,12.1,18.4,37,6,1.89,0.432,0.365,0.83
P0177,Team_G,Guard,70,5.0,1.1,0.8,30.0,24,4,2.01,0.613,0.279,0.766
P0178,Team_A,Center,49,0.3,2.1,8.6,23.9,35,7,1.52,0.319,0.258,0.828
P0179,Team_B,Center,74,9.8,7.1,13.7,32.2,22,16,3.07,0.496,0.326,0.918
P0180,Team_E,Forward,63,16.5,6.5,6.0,19.7,34,4,5.15,0.3,0.329,0.603
P0181,Team_G,Striker,22,16.8,2.3,10.9,15.7,35,3,1.93,0.351,0.385,0.694
P0182,Team_I,Midfielder,66,11.8,1.6,2.9,33.8,25,9,2.82,0.381,0.28,0.926
P0183,Team_G,Guard,39,10.6,3.4,10.0,29.9,22,14,5.89,0.464,0.352,0.712
P0184,Team_L,Center,44,7.0,2.2,9.5,38.3,34,17,3.24,0.464,0.385,0.791
P0185,Team_B,Defender,24,22.0,9.1,6.2,32.4,31,12,1.6,0.414,0.427,0.933
P0186,Team_D,Center,74,20.9,9.1,5.3,29.9,22,11,3.34,0.367,0.338,0.615
P0187,Team_J,Center,79,0.0,4.6,4.3,28.6,30,6,14.02,0.45,0.346,0.864
P0188,Team_C,Defender,54,17.0,1.6,1.4,25.6,28,5,4.52,0.488,0.239,0.585
P0189,Team_C,Midfielder,50,0.9,6.6,8.0,28.9,31,5,0.8,0.417,0.317,0.583
P0190,Team_K,Center,42,2.1,3.4,8.3,21.4,30,6,0.55,0.412,0.326,0.802
P0191,Team_F,Guard,55,0.5,1.8,12.3,41.3,21,4,3.91,0.473,0.4,0.692
P0192,Team_B,Center,29,0.0,3.9,9.8,33.3,26,5,3.42,0.343,0.415,0.613
P0193,Team_K,Midfielder,24,4.5,3.9,5.3,22.9,36,12,0.5,0.409,0.443,0.563
P0194,Team_D,Midfielder,22,21.8,8.6,9.0,34.8,33,8,1.87,0.374,0.322,0.855
P0195,Team_C,Guard,43,6.2,1.6,12.3,27.5,28,6,3.25,0.378,0.323,0.697
P0196,Team_H,Guard,70,9.4,3.6,12.0,42.8,31,13,2.59,0.36,0.288,0.95
P0197,Team_K,Guard,27,5.0,1.0,6.5,17.4,28,11,1.22,0.377,0.288,0.771
P0198,Team_A,Midfielder,42,16.4,5.5,7.8,5.0,29,7,3.16,0.537,0.359,0.746
P0199,Team_H,Forward,31,9.4,5.1,2.2,30.9,20,4,3.4,0.452,0.417,0.826
P0200,Team_J,Defender,54,11.6,4.2,0.5,31.0,37,6,18.07,0.565,0.376,0.717
P0201,Team_L,Defender,56,9.8,3.7,0.8,24.9,35,15,0.94,0.51,0.376,0.671
P0202,Team_K,Center,75,4.4,3.4,6.1,27.3,34,14,2.83,0.34,0.354,0.871
P0203,Team_H,Defender,77,0.0,5.1,9.0,21.8,33,1,4.98,0.465,0.406,0.769
P0204,Team_L,Defender,52,26.0,6.0,9.3,10.0,23,3,4.55,0.446,0.414,0.737
P0205,Team_C,Striker,34,15.4,1.1,0.0,20.1,29,7,1.09,0.454,0.39,0.676
P0206,Team_K,Guard,59,20.1,9.4,0.0,29.1,36,9,0.5,0.576,0.313,0.706
P0207,Team_G,Forward,74,18.5,8.1,7.8,18.0,30,14,0.5,0.586,0.255,0.719
P0208,Team_B,Midfielder,66,2.3,6.0,5.4,18.3,24,17,0.92,0.3,0.297,0.719
P0209,Team_F,Midfielder,12,26.4,3.3,9.9,8.8,25,0,1.72,0.412,0.376,0.83
P0210,Team_L,Midfielder,80,13.9,5.6,4.7,24.4,35,14,13.84,0.5,0.281,0.95
P0211,Team_B,Guard,67,17.8,6.2,6.0,11.6,26,1,3.11,0.369,0.296,0.606
P0212,Team_D,Center,16,12.9,1.5,0.0,18.5,31,0,0.86,0.595,0.27,0.932
P0213,Team_H,Defender,52,10.3,3.1,3.6,31.4,26,7,2.45,0.376,0.328,0.677
P0214,Team_A,Guard,14,16.8,0.0,8.6,41.5,29,0,2.15,0.338,0.393,0.811
P0215,Team_J,Defender,80,15.4,0.6,4.9,31.4,30,7,2.9,0.523,0.264,0.677
P0216,Team_L,Defender,21,17.6,1.4,8.7,14.3,22,14,7.8,0.405,0.304,0.896
P0217,Team_A,Forward,40,5.6,5.0,7.4,27.0,25,0,1.55,0.448,0.265,0.719
P0218,Team_H,Defender,22,16.9,9.2,8.9,18.4,34,17,0.63,0.374,0.413,0.803
P0219,Team_G,Defender,51,29.4,4.5,2.0,22.1,29,13,0.78,0.353,0.288,0.755
P0220,Team_C,Center,51,19.5,1.2,6.5,15.8,28,5,1.79,0.349,0.295,0.626
P0221,Team_B,Center,69,7.6,7.0,6.9,24.6,33,16,0.95,0.532,0.359,0.857
P0222,Team_L,Striker,66,16.6,0.0,5.8,8.4,31,16,10.58,0.495,0.271,0.698
P0223,Team_C,Center,15,16.0,4.0,1.6,27.9,26,8,1.0,0.525,0.311,0.558
P0224,Team_F,Midfielder,44,14.3,5.6,7.7,38.8,34,14,5.07,0.442,0.416,0.693
P0225,Team_B,Guard,38,8.1,2.5,5.3,18.4,27,3,0.5,0.37,0.31,0.713
P0226,Team_G,Defender,41,13.3,0.0,6.4,10.0,21,4,1.74,0.65,0.355,0.507
P0227,Team_A,Forward,51,6.4,0.0,0.0,31.3,31,4,0.5,0.473,0.394,0.784
P0228,Team_A,Forward,69,17.1,5.3,8.6,32.9,27,9,0.52,0.415,0.318,0.557
P0229,Team_L,Defender,33,22.4,4.8,4.7,15.6,26,4,0.74,0.416,0.314,0.783
P0230,Team_L,Striker,64,12.6,3.5,3.8,26.8,28,15,1.15,0.377,0.429,0.799
P0231,Team_F,Midfielder,11,6.7,6.5,6.2,26.3,25,12,5.61,0.3,0.434,0.939
P0232,Team_D,Defender,31,19.6,2.7,2.9,31.2,34,16,1.84,0.476,0.313,0.702
P0233,Team_H,Center,80,6.2,3.4,3.0,21.8,34,16,0.76,0.462,0.341,0.763
P0234,Team_C,Midfielder,60,18.3,4.4,5.3,28.6,36,2,2.52,0.384,0.316,0.838
P0235,Team_E,Striker,41,13.7,1.1,7.6,24.7,36,17,1.14,0.406,0.476,0.785
P0236,Team_C,Forward,39,5.1,6.8,4.5,18.6,29,8,2.24,0.56,0.333,0.722
P0237,Team_G,Midfielder,77,9.8,6.7,5.3,20.4,33,10,1.7,0.575,0.34,0.808
P0238,Team_J,Forward,24,17.6,4.5,10.8,31.4,33,12,2.29,0.46,0.394,0.851
P0239,Team_E,Defender,63,1.0,4.0,11.5,31.4,30,0,2.49,0.533,0.343,0.923
P0240,Team_J,Guard,48,8.1,5.1,3.3,24.5,23,15,4.49,0.435,0.376,0.647
P0241,Team_J,Center,50,14.7,3.5,7.2,25.0,37,4,1.51,0.566,0.314,0.821
P0242,Team_G,Guard,12,13.6,5.0,1.1,13.9,36,9,0.5,0.301,0.248,0.865
P0243,Team_J,Striker,66,7.0,6.5,14.6,36.8,26,1,0.81,0.463,0.431,0.844
P0244,Team_D,Forward,18,9.5,5.4,7.7,14.2,35,4,3.19,0.431,0.326,0.739
P0245,Team_L,Forward,16,12.5,0.0,3.2,40.7,21,12,4.72,0.411,0.249,0.684
P0246,Team_K,Striker,26,20.7,3.5,11.4,22.7,27,9,3.23,0.46,0.346,0.809
P0247,Team_F,Defender,12,20.8,6.2,4.4,18.8,22,9,4.41,0.451,0.279,0.74
P0248,Team_A,Forward,37,20.1,8.0,17.4,8.7,34,16,1.61,0.51,0.279,0.774
P0249,Team_F,Striker,26,10.7,12.6,9.2,26.6,30,11,3.46,0.58,0.454,0.704
P0250,Team_E,Center,71,7.6,7.8,7.7,11.5,31,2,3.18,0.558,0.315,0.566
P0251,Team_J,Midfielder,12,26.9,4.4,1.7,15.0,28,17,0.5,0.493,0.366,0.915
P0252,Team_E,Center,45,14.9,0.0,5.3,30.4,29,9,1.04,0.371,0.372,0.743
P0253,Team_C,Center,24,0.8,1.6,7.9,31.8,29,0,5.99,0.59,0.349,0.769
P0254,Team_H,Defender,39,22.7,0.0,0.9,21.2,33,9,5.2,0.464,0.352,0.674
P0255,Team_I,Striker,26,4.5,5.5,1.0,22.8,20,3,1.12,0.3,0.378,0.674
P0256,Team_K,Defender,59,11.9,2.9,3.8,23.7,27,8,2.74,0.521,0.217,0.817
P0257,Team_E,Center,66,14.7,0.0,7.8,25.6,24,11,0.8,0.359,0.303,0.768
P0258,Team_H,Midfielder,25,0.0,6.1,11.2,27.0,36,0,2.79,0.423,0.428,0.713
P0259,Team_B,Forward,63,13.9,0.0,3.3,9.1,23,8,0.5,0.439,0.474,0.684
P0260,Team_K,Striker,27,11.5,6.2,13.7,15.0,22,4,2.76,0.432,0.321,0.868
P0261,Team_D,Midfielder,33,14.4,3.7,8.8,34.5,32,13,3.46,0.526,0.297,0.695
P0262,Team_H,Center,12,7.3,6.0,0.0,36.7,28,16,0.5,0.42,0.324,0.817
P0263,Team_G,Forward,41,0.0,8.4,13.6,22.6,23,2,0.53,0.514,0.315,0.786
P0264,Team_J,Forward,45,19.3,2.6,1.8,9.6,25,16,0.5,0.48,0.264,0.832
P0265,Team_D,Guard,76,1.4,2.4,6.5,31.4,27,11,7.23,0.509,0.4,0.791
P0266,Team_G,Center,54,8.9,9.6,11.6,25.0,37,16,1.43,0.499,0.338,0.717
P0267,Team_J,Center,56,7.2,7.3,7.2,8.2,27,10,0.5,0.539,0.287,0.95
P0268,Team_J,Center,65,27.1,0.0,7.4,44.9,36,11,2.16,0.3,0.297,0.729
P0269,Team_A,Center,81,15.7,3.6,9.2,8.0,30,15,0.5,0.353,0.418,0.757
P0270,Team_E,Center,29,13.5,1.0,6.2,31.0,35,9,0.5,0.38,0.384,0.77
