player_id,team,position,games_played,points_per_game,assists_per_game,rebounds_per_game,minutes_per_game,age,experience_years,salary_millions
P0044,Team_E,Center,72,17.5,10.8,15.7,30.3,23,5,1.76
P0045,Team_D,Forward,19,13.6,0.0,5.8,30.3,20,3,0.58
P0046,Team_D,Striker,36,0.3,1.2,2.9,11.6,33,6,6.36
P0047,Team_I,Midfielder,67,17.1,10.5,4.7,7.8,28,3,0.5
P0048,Team_B,Guard,18,4.7,2.9,4.9,21.6,25,11,2.49
P0049,Team_F,Midfielder,14,0.0,7.1,17.6,30.9,35,2,2.62
P0050,Team_C,Forward,41,9.3,5.5,8.5,36.0,34,6,1.25
P0051,Team_G,Defender,24,8.6,4.8,3.5,16.2,29,11,2.1
P0052,Team_B,Striker,78,10.9,7.6,5.7,25.0,30,6,6.04
P0053,Team_A,Striker,70,19.9,8.0,8.5,20.4,32,15,3.06
P0054,Team_G,Striker,36,3.6,3.2,6.6,29.6,20,11,3.09
P0055,Team_J,Defender,73,13.5,3.4,1.6,24.6,32,5,0.98
P0056,Team_G,Guard,18,10.7,8.4,9.0,26.4,31,13,0.78
P0057,Team_I,Striker,80,9.8,4.6,1.1,18.4,33,14,2.8
P0058,Team_D,Guard,70,10.8,8.3,4.5,6.4,26,2,1.79
P0059,Team_F,Midfielder,47,36.6,5.6,1.1,29.8,21,2,0.68
P0060,Team_A,Guard,24,1.6,5.6,4.8,5.0,22,1,0.76
P0061,Team_K,Guard,65,8.4,2.4,7.1,27.2,32,16,0.5
P0062,Team_J,Defender,37,11.6,0.7,12.0,42.0,27,6,1.56
P0063,Team_D,Striker,12,27.3,8.0,3.2,5.9,20,3,2.45
P0064,Team_F,Midfielder,63,19.7,5.1,8.9,20.1,30,7,1.72
P0065,Team_L,Guard,14,17.4,3.7,2.5,18.1,29,6,1.65
P0066,Team_A,Guard,49,17.9,5.2,1.8,25.4,22,10,0.5
P0067,Team_D,Midfielder,15,28.9,1.0,8.6,15.9,36,1,1.09
P0068,Team_J,Center,80,11.5,2.2,11.8,20.8,31,9,3.21
P0069,Team_H,Striker,13,17.3,4.9,3.5,25.0,20,7,7.57
P0070,Team_C,Striker,46,12.4,0.0,5.3,12.2,25,15,0.56
P0071,Team_F,Striker,63,1.3,0.0,7.3,14.3,35,5,1.18
P0072,Team_H,Striker,25,16.3,1.5,2.7,15.8,33,16,2.61
P0073,Team_E,Forward,17,7.1,2.1,10.8,12.7,35,10,0.5
P0074,Team_E,Striker,32,3.1,7.2,5.2,22.9,37,7,0.5
P0075,Team_H,Midfielder,25,0.0,3.2,13.1,15.8,36,8,6.79
P0076,Team_C,Midfielder,42,10.3,0.0,3.9,16.4,30,0,0.57
P0077,Team_A,Striker,29,8.5,8.4,3.2,32.6,21,11,3.49
P0078,Team_H,Forward,49,20.1,3.1,11.4,42.6,23,16,0.54
P0079,Team_E,Striker,31,16.6,2.8,1.7,21.0,24,1,0.56
P0080,Team_B,Guard,49,23.9,5.3,6.5,35.8,21,11,9.48
P0081,Team_I,Striker,20,13.9,7.3,7.4,31.3,25,12,6.72
P0082,Team_A,Midfielder,40,10.4,1.4,15.6,9.7,28,2,4.28
P0083,Team_K,Forward,12,0.8,2.6,6.6,20.9,26,17,3.06
P0084,Team_H,Defender,23,12.8,7.3,6.9,28.5,21,13,6.0
P0085,Team_K,Center,13,14.3,1.0,6.9,16.0,34,14,3.25
P0086,Team_H,Guard,15,11.2,0.5,5.5,32.0,24,14,2.08
P0087,Team_F,Center,67,21.1,3.7,8.9,25.7,33,14,3.43
P0088,Team_D,Center,20,18.3,5.3,4.3,13.5,20,1,3.03
P0089,Team_J,Center,52,12.1,3.4,14.7,32.5,28,16,1.27
P0090,Team_I,Midfielder,44,23.7,0.7,0.5,21.8,26,5,10.41
P0091,Team_L,Midfielder,48,1.3,5.5,1.8,11.4,35,14,2.81
P0092,Team_G,Midfielder,77,0.0,1.6,5.0,20.8,30,14,3.22
P0093,Team_H,Center,40,16.0,1.0,10.7,6.2,30,4,0.5
P0094,Team_G,Midfielder,51,10.7,0.6,13.9,34.0,30,4,0.94
P0095,Team_E,Striker,49,19.6,3.3,8.1,34.7,24,16,0.5
P0096,Team_C,Forward,56,0.0,14.4,8.4,31.4,20,0,0.5
P0097,Team_J,Striker,28,5.2,7.8,6.9,5.0,32,9,9.16
P0098,Team_L,Striker,14,12.8,8.6,11.7,24.1,24,4,0.95
P0099,Team_E,Guard,42,4.4,0.0,11.6,23.7,24,17,9.32
P0100,Team_L,Guard,31,6.7,0.0,6.7,13.4,25,0,0.5
P0101,Team_C,Defender,76,21.4,2.7,16.6,28.8,22,0,9.08
P0102,Team_D,Defender,41,9.8,5.9,8.5,38.0,21,14,3.58
P0103,Team_E,Center,32,11.7,3.0,5.4,31.2,27,12,0.5
P0104,Team_L,Guard,22,23.7,2.6,10.0,13.8,34,10,0.5
P0105,Team_E,Midfielder,81,8.3,3.6,6.2,13.6,30,1,3.72
P0106,Team_C,Forward,76,13.1,5.2,4.4,5.0,23,15,0.5
P0107,Team_K,Forward,76,9.1,0.0,5.3,39.2,27,6,2.32
P0108,Team_C,Forward,40,8.3,5.3,16.8,22.7,34,2,0.5
P0109,Team_L,Center,45,24.7,0.0,0.0,26.6,23,7,0.88
P0110,Team_E,Striker,49,13.3,5.4,8.1,33.0,35,9,8.13
P0111,Team_K,Defender,68,19.1,3.6,8.2,15.0,27,13,1.08
P0112,Team_E,Midfielder,57,0.0,10.0,6.2,33.1,37,7,0.71
P0113,Team_K,Forward,38,0.0,5.4,1.5,13.2,32,2,0.85
P0114,Team_C,Striker,35,10.5,10.7,7.0,11.5,36,4,1.23
P0115,Team_G,Guard,21,2.0,2.1,7.8,37.1,22,11,1.57
P0116,Team_J,Center,34,9.5,0.0,7.6,37.0,25,3,0.67
P0117,Team_G,Center,23,21.3,7.4,2.6,5.0,24,3,2.2
P0118,Team_E,Midfielder,16,10.5,4.1,8.2,31.6,29,16,0.59
P0119,Team_F,Midfielder,56,6.6,7.4,3.0,20.0,23,15,0.5
P0120,Team_I,Striker,15,11.6,5.5,8.3,15.7,35,7,9.71
P0121,Team_A,Striker,42,23.9,0.0,0.0,16.4,28,3,0.5
P0122,Team_F,Midfielder,41,13.1,7.2,8.3,20.9,23,4,8.21
P0123,Team_H,Midfielder,57,6.2,4.9,11.0,28.8,24,8,2.22
P0124,Team_F,Striker,63,0.0,0.0,5.9,26.0,33,8,0.5
P0125,Team_H,Forward,47,0.7,10.1,3.0,21.2,23,13,1.74
P0126,Team_L,Center,13,21.9,2.5,9.9,33.7,23,13,0.89
P0127,Team_C,Center,52,6.3,0.0,2.4,22.9,36,15,0.87
P0128,Team_H,Striker,67,0.0,6.4,3.6,15.3,28,14,4.06
P0129,Team_D,Forward,51,16.5,1.2,12.2,26.5,36,0,2.21
P0130,Team_C,Center,18,22.7,3.4,7.5,28.8,22,17,2.44
P0131,Team_D,Midfielder,23,17.5,4.2,9.8,24.1,26,3,3.18
P0132,Team_K,Forward,35,14.7,5.4,9.0,15.1,30,0,1.19
P0133,Team_B,Forward,21,20.1,5.6,1.7,8.5,26,16,0.5
P0134,Team_D,Defender,81,11.9,2.3,9.6,14.1,20,4,0.57
P0135,Team_I,Striker,48,24.4,1.9,7.5,42.7,25,7,0.84
P0136,Team_G,Center,57,16.6,3.9,0.0,22.3,23,17,3.15
P0137,Team_A,Striker,57,18.2,1.9,1.3,11.9,26,5,2.56
P0138,Team_H,Guard,20,5.5,0.7,9.2,18.8,34,1,1.49
P0139,Team_E,Forward,51,34.7,3.5,0.0,26.4,34,11,0.92
P0140,Team_H,Striker,37,21.9,6.2,12.1,29.8,22,5,0.5
P0141,Team_C,Forward,10,4.3,4.1,0.0,31.3,21,3,7.47
P0142,Team_J,Midfielder,21,21.2,0.1,1.5,20.2,23,8,0.5
P0143,Team_I,Center,61,7.5,2.0,12.2,21.0,26,3,4.71
P0144,Team_I,Striker,40,5.7,1.3,7.1,36.4,20,1,5.46
P0145,Team_A,Forward,65,11.3,3.6,8.3,31.7,24,13,2.66
P0146,Team_C,Defender,68,12.5,1.1,12.7,33.1,34,16,0.72
P0147,Team_J,Defender,71,12.5,3.1,10.2,25.7,22,1,0.55
P0148,Team_E,Striker,70,7.5,5.7,11.6,21.7,27,13,2.81
P0149,Team_F,Defender,16,1.6,7.6,11.3,9.9,35,9,8.99
P0150,Team_H,Striker,52,5.9,0.0,8.0,14.5,37,13,5.77
P0151,Team_G,Midfielder,78,4.8,2.9,6.8,15.4,21,3,0.96
P0152,Team_G,Center,34,6.7,4.2,9.6,27.7,25,2,3.12
P0153,Team_C,Forward,31,13.4,6.1,11.7,38.2,29,4,0.5
P0154,Team_C,Defender,49,22.0,2.2,4.7,37.2,30,9,4.74
P0155,Team_G,Center,34,20.2,2.2,4.4,37.6,25,2,1.24
P0156,Team_J,Defender,76,9.2,0.0,4.6,31.1,24,17,0.97
P0157,Team_A,Midfielder,45,10.0,7.0,7.5,47.1,24,9,1.3
P0158,Team_D,Striker,32,25.8,4.9,6.5,32.2,34,8,0.61
P0159,Team_A,Midfielder,14,11.5,3.4,8.4,31.2,31,11,0.5
P0160,Team_H,Forward,58,4.4,7.4,10.6,20.2,28,4,9.33
P0161,Team_J,Striker,15,22.6,3.6,13.3,9.6,35,7,1.86
P0162,Team_H,Forward,36,12.0,3.6,1.5,26.6,24,0,3.22
P0163,Team_E,Defender,28,15.7,0.2,3.5,9.5,20,8,0.65
P0164,Team_C,Forward,20,0.0,0.0,13.6,33.6,29,17,3.81
P0165,Team_E,Defender,48,26.4,0.0,2.4,30.2,20,5,1.97
P0166,Team_F,Defender,69,17.2,4.8,5.6,34.0,26,7,4.2
P0167,Team_E,Guard,10,19.5,0.8,6.0,12.5,30,11,6.19
P0168,Team_H,Forward,59,19.2,4.1,0.0,30.1,24,12,1.62
P0169,Team_I,Defender,52,0.0,8.6,4.1,5.0,28,17,0.5
P0170,Team_H,Guard,25,36.5,3.3,0.7,24.2,33,1,2.02
P0171,Team_J,Guard,12,3.0,2.9,0.7,16.7,33,10,1.34
P0172,Team_A,Defender,77,9.7,4.3,5.3,30.0,24,9,3.09
P0173,Team_F,Striker,22,12.3,2.5,10.7,31.9,35,10,2.4
P0174,Team_A,Striker,28,24.5,1.0,2.6,27.8,24,9,1.98
P0175,Team_C,Defender,48,8.4,6.7,2.8,21.1,25,3,1.56
P0176,Team_I,Striker,21,11.3,6.5,11.4,32.1,34,2,6.29
P0177,Team_D,Forward,68,3.6,3.6,0.0,34.7,25,10,0.61
P0178,Team_I,Forward,44,4.2,7.8,0.0,23.9,28,9,0.5
P0179,Team_K,Striker,23,10.5,9.3,9.6,22.6,34,17,5.26
P0180,Team_L,Center,77,12.4,3.3,7.4,38.2,30,11,1.27
P0181,Team_J,Guard,52,10.0,3.0,7.2,18.8,25,6,0.5
P0182,Team_L,Striker,48,13.0,0.0,0.8,22.5,34,0,0.6
P0183,Team_I,Defender,30,12.0,6.1,11.0,27.8,23,7,0.56
P0184,Team_L,Midfielder,47,12.7,5.2,3.6,41.7,30,12,7.32
P0185,Team_K,Defender,55,0.0,2.2,11.4,25.2,34,11,10.19
P0186,Team_D,Center,14,18.2,0.3,1.3,18.6,24,6,1.53
P0187,Team_H,Midfielder,49,25.3,6.8,5.2,31.4,32,5,4.84
P0188,Team_I,Striker,30,19.2,8.4,14.4,30.8,27,8,1.69
P0189,Team_G,Guard,38,10.2,1.7,12.6,11.2,35,6,2.77
P0190,Team_K,Midfielder,24,14.4,3.9,7.4,28.0,22,11,4.37
P0191,Team_G,Defender,13,11.5,0.0,4.0,13.7,27,10,1.17
P0192,Team_C,Midfielder,10,16.9,1.7,4.9,37.5,26,8,0.5
P0193,Team_B,Striker,19,9.7,0.4,18.6,25.7,33,13,2.57
P0194,Team_A,Midfielder,56,24.6,3.4,0.0,14.3,34,5,3.68
P0195,Team_L,Defender,11,4.8,2.8,3.2,25.6,36,11,7.07
P0196,Team_F,Striker,54,27.0,7.7,9.0,15.4,36,17,3.3
P0197,Team_E,Midfielder,57,19.0,2.6,4.7,10.3,27,17,2.59
P0198,Team_F,Defender,50,11.1,5.6,2.6,42.9,26,8,2.48
P0199,Team_H,Center,27,5.9,2.6,3.3,21.4,31,17,0.93
P0200,Team_J,Center,66,21.7,3.9,10.2,26.6,31,8,0.54
P0201,Team_H,Defender,62,8.6,2.6,11.8,41.7,20,7,2.4
P0202,Team_K,Guard,33,21.4,3.2,4.8,31.1,26,17,0.5
P0203,Team_K,Defender,24,27.3,9.2,6.3,5.0,24,0,1.46
P0204,Team_F,Forward,29,14.1,2.0,4.7,22.7,20,16,0.62
P0205,Team_H,Center,18,6.3,7.9,7.9,17.1,29,6,1.29
P0206,Team_H,Guard,11,18.0,6.8,5.6,21.4,21,15,1.37
P0207,Team_D,Guard,56,21.2,4.3,1.9,32.4,32,0,2.89
P0208,Team_C,Guard,39,7.3,0.3,3.1,23.6,25,17,2.92
P0209,Team_E,Center,24,10.7,2.5,4.4,40.8,35,14,10.51
P0210,Team_A,Center,55,19.4,3.0,1.1,36.2,26,5,4.31
P0211,Team_I,Striker,30,11.0,4.8,9.5,28.6,25,10,2.61
P0212,Team_K,Striker,50,12.6,8.1,2.3,21.9,26,4,0.5
P0213,Team_J,Striker,30,2.8,0.3,6.3,25.4,26,14,11.0
P0214,Team_I,Defender,52,1.5,0.0,15.2,29.2,29,14,2.22
P0215,Team_C,Defender,10,18.5,2.7,10.4,38.3,24,4,0.75
P0216,Team_A,Midfielder,18,22.0,1.1,2.7,26.5,28,3,0.5
P0217,Team_E,Midfielder,63,6.9,4.4,6.4,33.9,24,9,4.14
P0218,Team_F,Striker,27,17.1,8.1,13.1,15.8,28,9,12.11
P0219,Team_B,Midfielder,51,15.0,6.2,5.1,17.0,35,16,2.41
P0220,Team_A,Guard,41,19.9,5.9,9.1,19.6,29,3,6.08
P0221,Team_G,Forward,44,0.0,0.0,8.9,22.3,36,10,0.5
P0222,Team_G,Midfielder,43,15.7,3.0,1.3,16.4,29,4,1.0
P0223,Team_F,Guard,59,13.7,6.9,8.2,5.3,27,17,5.52
P0224,Team_H,Guard,50,20.4,2.1,3.8,21.2,36,2,3.46
P0225,Team_A,Guard,51,6.9,9.3,12.8,38.4,28,8,1.55
P0226,Team_B,Midfielder,55,6.3,1.3,7.0,38.3,30,4,14.38
P0227,Team_E,Forward,78,8.9,5.7,6.7,21.3,25,12,3.17
P0228,Team_I,Defender,43,19.5,2.1,6.5,17.3,28,1,3.91
P0229,Team_G,Defender,18,0.0,3.8,14.3,6.3,34,7,7.2
P0230,Team_J,Center,81,23.4,6.9,7.1,31.2,21,15,2.74
P0231,Team_J,Defender,70,13.1,8.4,4.5,30.4,24,0,2.38
P0232,Team_K,Midfielder,75,12.3,3.5,7.9,13.0,33,13,2.4
P0233,Team_F,Defender,13,17.3,2.0,5.8,22.3,24,8,0.95
P0234,Team_C,Center,13,9.3,0.0,1.2,23.8,35,7,2.4
P0235,Team_D,Center,50,8.4,0.0,3.9,30.0,31,14,1.43
P0236,Team_B,Midfielder,16,18.7,3.8,0.7,28.6,22,1,1.28
P0237,Team_J,Defender,70,25.3,7.3,10.2,23.8,34,7,0.88
P0238,Team_D,Striker,60,8.8,1.5,0.0,21.8,20,5,5.67
P0239,Team_K,Center,63,2.6,3.3,4.0,32.3,37,6,2.15
P0240,Team_K,Defender,40,16.8,4.1,9.5,22.9,35,0,2.7
P0241,Team_B,Center,40,23.1,8.0,6.1,26.5,26,2,2.75
P0242,Team_B,Center,24,5.2,8.5,3.0,26.0,34,11,1.85
P0243,Team_L,Forward,73,4.2,5.4,8.3,18.1,29,11,1.97
P0244,Team_E,Midfielder,71,7.0,11.8,14.1,7.5,20,12,2.27
P0245,Team_J,Center,74,18.1,3.6,9.7,25.1,34,4,0.73
P0246,Team_C,Midfielder,27,6.4,3.8,6.0,36.5,34,14,1.37
P0247,Team_I,Midfielder,24,0.0,6.1,7.5,26.5,35,16,5.0
P0248,Team_F,Center,12,18.6,0.0,6.8,18.5,25,2,2.09
P0249,Team_A,Forward,33,0.0,4.1,0.0,27.3,20,8,0.5
P0250,Team_H,Defender,45,13.1,3.9,11.4,11.5,35,12,0.5
P0251,Team_L,Midfielder,38,12.6,3.3,15.5,20.4,34,6,5.97
P0252,Team_F,Center,80,12.9,2.6,5.6,30.5,31,11,0.5
P0253,Team_K,Forward,35,23.6,1.2,7.2,44.8,27,5,0.6
P0254,Team_K,Midfielder,23,4.8,0.0,5.3,36.5,22,5,4.47
P0255,Team_F,Midfielder,17,19.4,4.8,3.3,16.5,34,15,2.74
P0256,Team_E,Center,72,18.1,0.0,7.4,29.8,20,4,1.29
P0257,Team_A,Midfielder,35,13.3,4.2,4.2,48.0,37,2,0.5
P0258,Team_I,Midfielder,67,0.0,2.4,6.3,25.0,27,9,0.5
P0259,Team_A,Midfielder,54,8.7,0.0,4.6,33.2,24,16,3.04
P0260,Team_E,Striker,16,3.9,4.1,5.8,23.3,31,11,0.5
P0261,Team_L,Striker,68,27.9,5.3,7.9,36.0,34,2,3.54
P0262,Team_L,Defender,52,1.5,7.8,9.0,39.9,30,5,0.52
P0263,Team_I,Midfielder,26,11.8,4.7,4.3,24.1,26,8,1.99
P0264,Team_B,Forward,50,9.5,4.7,7.0,35.2,27,7,7.89
P0265,Team_H,Striker,59,6.7,0.0,8.6,46.7,37,10,1.17
P0266,Team_G,Striker,79,16.8,2.1,3.7,20.6,21,8,0.5
P0267,Team_G,Midfielder,41,3.5,2.1,6.0,16.5,30,17,0.5
P0268,Team_A,Striker,11,13.1,3.4,17.6,29.6,23,7,5.5
P0269,Team_H,Center,81,10.2,6.3,7.7,22.9,29,7,7.1
P0270,Team_B,Forward,10,0.0,7.8,6.3,30.5,36,8,1.32
P0271,Team_L,Defender,41,15.1,0.3,0.0,29.2,29,6,0.5
P0272,Team_F,Forward,26,5.7,4.1,14.3,21.2,26,6,3.06
P0273,Team_G,Center,29,0.0,4.0,10.2,5.0,25,13,8.41
P0274,Team_A,Center,73,17.2,8.4,6.2,25.1,23,3,2.91
P0275,Team_L,Center,23,28.5,2.2,6.9,18.5,35,2,1.89
P0276,Team_I,Center,30,12.8,8.3,2.2,17.1,27,6,1.21
P0277,Team_A,Striker,26,19.3,0.0,5.9,37.7,22,15,6.7
P0278,Team_E,Forward,80,4.2,9.7,6.2,37.6,31,10,3.37
P0279,Team_D,Guard,18,0.0,0.6,12.0,8.1,27,17,1.4
P0280,Team_K,Forward,72,14.1,4.0,8.3,39.7,22,13,0.53
P0281,Team_J,Striker,60,17.4,6.2,4.4,32.5,26,14,0.53
P0282,Team_J,Forward,42,14.0,0.0,9.1,15.2,20,16,7.3
P0283,Team_A,Center,65,6.7,4.8,2.8,5.7,22,14,7.6
P0284,Team_D,Defender,30,14.6,7.9,4.8,33.1,20,16,7.75
P0285,Team_A,Midfielder,42,0.0,8.4,8.3,11.2,27,6,0.5
P0286,Team_G,Center,67,20.0,5.8,2.9,29.8,33,12,3.48
P0287,Team_H,Defender,77,0.0,5.7,0.3,31.8,21,12,7.14
P0288,Team_J,Striker,62,10.4,1.4,12.2,22.2,23,7,2.34
P0289,Team_E,Forward,42,26.9,4.1,15.2,22.8,33,15,0.5
P0290,Team_D,Guard,80,11.8,3.5,5.1,12.9,33,7,0.81
P0291,Team_J,Defender,17,25.0,3.3,1.6,46.7,20,13,1.15
P0292,Team_J,Forward,10,6.6,0.0,17.1,25.1,22,12,0.93
P0293,Team_G,Center,20,21.0,3.5,2.6,31.9,37,5,3.14
P0294,Team_F,Forward,63,11.2,4.5,2.9,15.2,27,11,2.32
P0295,Team_B,Defender,63,0.0,5.5,10.9,5.0,31,13,23.97
P0296,Team_A,Center,28,5.5,5.0,6.2,19.3,20,17,4.82
P0297,Team_F,Center,77,10.3,6.5,4.2,29.8,26,16,3.46
P0298,Team_A,Forward,62,5.9,5.2,7.0,31.3,22,6,1.9
P0299,Team_F,Defender,77,10.4,1.2,6.4,5.0,26,13,1.0
P0300,Team_F,Center,17,17.0,3.9,4.2,7.4,26,15,0.5
P0301,Team_G,Center,67,23.9,3.4,4.9,34.6,23,15,3.84
P0302,Team_E,Defender,51,12.7,2.8,3.1,15.3,28,16,2.44
P0303,Team_F,Midfielder,58,10.2,5.4,12.0,23.9,36,1,10.63
P0304,Team_K,Striker,12,18.2,6.1,7.6,23.2,35,17,0.5
P0305,Team_F,Defender,37,13.8,8.5,5.8,5.0,20,17,3.47
P0306,Team_C,Striker,20,11.2,2.7,6.7,29.6,33,7,2.29
P0307,Team_G,Forward,66,10.3,3.3,6.8,33.9,33,2,1.97
P0308,Team_E,Guard,11,8.5,6.4,3.1,29.9,31,16,0.5
P0309,Team_L,Defender,73,8.5,4.9,6.2,37.5,31,8,3.08
P0310,Team_I,Defender,58,19.1,2.1,7.7,19.8,24,7,0.67
P0311,Team_I,Guard,12,18.5,6.7,11.7,11.1,25,15,7.77
P0312,Team_E,Striker,75,5.3,1.8,4.6,26.7,26,0,0.5
P0313,Team_L,Midfielder,68,0.0,4.1,5.5,16.3,34,2,0.77
P0314,Team_E,Forward,79,9.9,5.5,2.6,25.6,27,4,5.24
P0315,Team_I,Center,57,1.3,5.3,4.3,27.1,37,2,2.42
P0316,Team_I,Striker,48,16.8,5.7,2.3,26.9,30,17,2.86
P0317,Team_K,Striker,78,9.3,7.8,8.5,29.2,24,2,1.53
P0318,Team_C,Midfielder,75,12.3,7.5,9.2,27.6,37,9,0.66
P0319,Team_F,Defender,24,32.0,0.0,5.4,42.6,24,12,0.9
P0320,Team_K,Defender,54,0.0,0.9,6.1,24.9,25,16,1.11
P0321,Team_C,Striker,25,0.0,3.5,5.7,17.1,35,2,1.83
P0322,Team_A,Guard,73,9.1,1.2,6.4,5.0,20,8,4.31
P0323,Team_I,Midfielder,13,13.5,2.0,6.5,39.4,32,17,3.08
P0324,Team_B,Forward,70,15.7,8.3,10.1,37.5,31,5,10.37
P0325,Team_F,Midfielder,40,19.9,3.7,6.9,12.4,33,7,0.99
P0326,Team_L,Striker,42,4.0,2.7,4.1,23.4,33,15,1.37
P0327,Team_L,Midfielder,52,9.9,5.4,11.7,39.0,36,0,0.5
P0328,Team_C,Guard,64,16.6,9.9,15.5,35.2,27,11,3.7
P0329,Team_E,Center,59,8.7,1.3,9.0,29.9,25,3,3.28
P0330,Team_F,Defender,79,14.9,0.1,6.4,5.1,21,11,0.83
P0331,Team_L,Defender,56,28.2,3.5,3.1,24.7,32,7,0.59
P0332,Team_K,Striker,44,7.5,7.1,8.1,25.7,22,16,0.5
P0333,Team_L,Forward,72,9.3,5.7,10.6,29.9,20,15,0.5
P0334,Team_A,Midfielder,15,13.2,4.0,8.6,7.0,30,5,2.69
P0335,Team_E,Defender,32,15.4,5.8,0.0,30.0,20,16,4.28
P0336,Team_A,Defender,27,20.3,7.5,4.7,31.4,37,11,2.02
P0337,Team_I,Center,38,2.7,3.2,0.1,13.1,27,16,2.66
P0338,Team_A,Defender,16,11.1,9.8,1.9,31.2,33,16,4.56
P0339,Team_L,Defender,77,1.3,6.3,4.5,11.7,31,5,5.33
P0340,Team_B,Center,32,23.7,7.0,8.8,15.6,36,14,2.7
P0341,Team_H,Striker,38,16.3,0.5,2.6,24.6,26,12,8.69
P0342,Team_A,Defender,59,10.2,9.9,6.9,28.0,29,4,1.57
P0343,Team_F,Forward,16,16.0,2.9,9.5,35.5,36,15,10.11
P0344,Team_D,Guard,33,4.7,0.0,5.0,25.9,28,13,1.32
P0345,Team_I,Striker,47,18.2,2.0,8.1,25.5,35,10,0.5
P0346,Team_E,Forward,26,11.2,0.8,5.0,24.4,24,8,1.04
P0347,Team_L,Guard,14,27.8,4.5,10.9,11.8,31,10,6.65
P0348,Team_A,Midfielder,37,13.2,3.3,6.5,31.6,37,16,2.87
P0349,Team_H,Midfielder,62,24.0,2.2,1.0,29.6,33,0,0.5
P0350,Team_A,Center,41,19.4,10.3,7.2,29.6,25,4,2.01
P0351,Team_I,Defender,18,11.5,3.5,11.6,17.3,20,11,4.87
P0352,Team_C,Center,36,10.2,5.3,6.7,48.0,33,2,3.88
P0353,Team_H,Guard,72,11.2,11.9,14.7,27.0,33,6,4.56
P0354,Team_K,Guard,26,0.0,7.5,7.9,14.4,24,12,0.5
