trip_id,route,vehicle_type,departure_hour,distance_km,passengers,fare_amount,delay_minutes,day_of_week,is_holiday,weather_condition
T000072,Route_1,Ferry,0,38.4,22,3.6,3.7,Sun,0,Rain
T000073,Route_11,Train,20,24.1,34,10.78,1.8,Wed,0,Clear
T000074,Route_12,Bus,5,31.9,32,7.71,8.0,Fri,0,Snow
T000075,Route_15,Ferry,5,38.9,25,13.37,6.0,Sat,0,Clear
T000076,Route_1,Train,22,30.2,42,2.61,2.9,Wed,1,Rain
T000077,Route_14,Tram,19,1.9,40,5.94,1.7,Thu,0,Snow
T000078,Route_16,Ferry,22,3.6,38,12.28,1.2,Fri,0,Clear
T000079,Route_14,Subway,10,22.5,24,12.95,3.0,Wed,0,Clear
T000080,Route_11,Bus,11,19.0,25,2.87,1.4,Thu,0,Clear
T000081,Route_20,Tram,0,7.9,24,3.32,3.9,Sun,0,Rain
T000082,Route_8,Ferry,19,25.4,27,8.04,0.9,Mon,0,Clear
T000083,Route_16,Bus,21,23.7,35,10.14,0.9,Wed,0,Rain
T000084,Route_20,Bus,20,3.7,26,7.35,6.3,Sun,0,Clear
T000085,Route_9,Ferry,17,40.3,30,9.66,10.9,Sat,0,Clear
T000086,Route_15,Ferry,6,17.7,30,8.81,0.6,Mon,0,Snow
T000087,Route_20,Subway,6,4.2,30,8.46,31.2,Sun,0,Fog
T000088,Route_4,Ferry,17,28.9,25,4.14,0.1,Fri,0,Snow
T000089,Route_3,Bus,1,36.0,31,8.85,5.7,Sat,1,Snow
T000090,Route_17,Train,14,18.9,31,5.43,2.9,Tue,0,Clear
T000091,Route_7,Bus,15,22.1,27,10.76,3.5,Wed,0,Clear
T000092,Route_17,Bus,3,16.1,32,2.53,5.3,Fri,0,Clear
T000093,Route_15,Ferry,21,26.8,34,11.17,16.6,Sat,0,Clear
T000094,Route_19,Train,7,24.8,27,7.93,9.3,Wed,0,Snow
T000095,Route_9,Train,4,14.9,43,6.67,1.4,Tue,0,Clear
T000096,Route_20,Subway,0,25.5,23,9.15,5.7,Sun,0,Rain
T000097,Route_7,Train,18,7.7,21,1.54,0.4,Sun,0,Clear
T000098,Route_13,Bus,20,42.0,34,3.19,7.2,Thu,0,Clear
T000099,Route_4,Ferry,9,35.9,25,9.89,8.6,Fri,1,Rain
T000100,Route_16,Subway,21,18.8,24,10.86,27.2,Sat,0,Clear
T000101,Route_5,Bus,19,41.6,36,3.16,0.1,Mon,0,Clear
T000102,Route_9,Bus,17,31.7,27,4.1,3.5,Sat,0,Snow
T000103,Route_9,Train,12,32.9,39,4.32,6.1,Fri,0,Snow
T000104,Route_20,Train,0,12.6,33,8.54,10.3,Thu,0,Fog
T000105,Route_19,Ferry,20,33.4,23,13.85,2.4,Fri,0,Clear
T000106,Route_15,Tram,9,27.1,24,11.23,6.0,Sun,0,Clear
T000107,Route_13,Bus,17,22.7,31,14.75,10.8,Mon,0,Clear
T000108,Route_9,Train,21,38.8,29,4.17,10.7,Sun,0,Clear
T000109,Route_7,Ferry,18,36.6,38,11.29,1.2,Mon,0,Rain
T000110,Route_10,Tram,16,30.4,33,12.14,0.4,Sat,0,Clear
T000111,Route_3,Tram,21,43.0,36,12.27,1.1,Sat,0,Clear
T000112,Route_13,Subway,10,34.2,19,3.03,5.7,Wed,0,Snow
T000113,Route_7,Subway,1,23.8,33,7.69,10.2,Sun,0,Clear
T000114,Route_9,Train,8,25.4,25,9.2,0.6,Thu,0,Clear
T000115,Route_4,Subway,2,23.3,27,7.72,3.1,Thu,0,Clear
T000116,Route_18,Tram,22,5.7,31,10.85,5.9,Thu,0,Clear
T000117,Route_10,Train,2,9.6,23,5.28,14.0,Sun,0,Rain
T000118,Route_3,Bus,20,2.7,28,9.6,16.2,Tue,1,Clear
T000119,Route_10,Ferry,9,27.6,28,9.15,10.2,Tue,0,Clear
T000120,Route_15,Ferry,11,25.4,24,8.85,5.1,Tue,0,Clear
T000121,Route_5,Ferry,10,12.3,25,13.2,1.8,Mon,0,Clear
T000122,Route_17,Tram,6,14.4,31,8.97,14.3,Sun,0,Rain
T000123,Route_3,Ferry,22,32.0,33,4.81,4.8,Mon,0,Clear
T000124,Route_12,Bus,16,21.6,32,2.14,3.6,Mon,0,Clear
T000125,Route_15,Subway,19,24.2,31,14.34,13.1,Sun,0,Clear
T000126,Route_16,Train,21,29.9,28,11.8,6.5,Wed,0,Clear
T000127,Route_5,Ferry,18,8.4,24,10.19,9.9,Sun,0,Clear
T000128,Route_11,Ferry,13,29.4,26,12.18,6.3,Fri,0,Snow
T000129,Route_12,Tram,22,23.5,24,13.78,6.6,Sun,0,Rain
T000130,Route_6,Subway,17,12.1,29,2.13,2.0,Thu,0,Clear
T000131,Route_15,Ferry,22,6.7,26,12.33,3.7,Wed,0,Rain
T000132,Route_7,Ferry,13,17.8,41,8.97,3.0,Sun,0,Clear
T000133,Route_9,Train,16,26.0,21,4.08,2.0,Sun,0,Clear
T000134,Route_1,Train,18,15.5,26,11.73,6.2,Sun,0,Rain
T000135,Route_11,Ferry,14,37.9,28,12.13,4.5,Fri,0,Clear
T000136,Route_15,Bus,22,25.5,25,7.68,0.5,Sat,0,Clear
T000137,Route_5,Bus,19,18.4,31,14.05,1.8,Sun,0,Snow
T000138,Route_18,Train,7,42.0,30,9.97,5.8,Thu,0,Rain
T000139,Route_8,Ferry,1,15.1,25,9.02,6.4,Mon,1,Rain
T000140,Route_11,Subway,10,22.1,14,13.84,4.1,Tue,0,Clear
T000141,Route_1,Subway,11,11.6,32,2.41,5.8,Thu,1,Clear
T000142,Route_19,Bus,0,29.6,43,11.83,2.5,Wed,0,Clear
T000143,Route_6,Ferry,3,33.2,37,11.61,0.8,Sat,0,Clear
T000144,Route_8,Ferry,1,30.5,43,3.88,5.7,Sun,0,Clear
T000145,Route_10,Subway,22,38.8,28,13.83,5.1,Mon,0,Clear
T000146,Route_9,Bus,8,41.4,37,10.24,11.2,Tue,0,Clear
T000147,Route_3,Subway,10,6.6,34,13.85,1.6,Thu,0,Clear
T000148,Route_17,Train,14,3.6,33,2.49,0.1,Mon,0,Rain
T000149,Route_18,Bus,2,24.0,25,5.28,3.5,Fri,0,Clear
T000150,Route_17,Bus,10,31.0,29,10.22,1.3,Tue,0,Rain
T000151,Route_17,Tram,6,36.0,26,7.47,3.6,Thu,0,Rain
T000152,Route_7,Train,3,31.8,27,9.51,0.9,Thu,0,Fog
T000153,Route_5,Train,3,2.4,29,12.83,8.6,Mon,0,Clear
T000154,Route_10,Ferry,3,7.0,33,2.56,5.2,Wed,0,Rain
T000155,Route_5,Subway,10,13.5,30,9.01,0.5,Thu,0,Clear
T000156,Route_5,Train,2,31.5,28,8.24,4.2,Fri,0,Clear
T000157,Route_12,Tram,6,35.4,28,4.17,1.2,Tue,0,Clear
T000158,Route_9,Ferry,21,34.9,29,5.02,10.1,Thu,0,Clear
T000159,Route_5,Train,2,11.6,30,2.63,0.9,Sun,0,Rain
T000160,Route_6,Tram,14,10.3,26,3.74,6.1,Fri,0,Clear
T000161,Route_7,Ferry,22,34.2,29,3.47,6.0,Thu,0,Rain
T000162,Route_16,Tram,15,19.0,33,9.35,3.5,Wed,0,Rain
T000163,Route_18,Train,5,39.7,26,4.38,5.8,Sat,0,Rain
T000164,Route_2,Ferry,7,40.7,26,4.36,3.1,Thu,0,Clear
T000165,Route_14,Bus,7,35.2,33,8.28,9.0,Sat,0,Rain
T000166,Route_8,Bus,16,34.1,24,5.54,1.6,Sat,0,Snow
T000167,Route_16,Ferry,2,16.6,24,6.74,1.4,Sat,1,Fog
T000168,Route_18,Tram,19,33.2,20,8.27,1.0,Fri,0,Snow
T000169,Route_14,Subway,12,14.9,33,13.95,10.4,Sat,0,Rain
T000170,Route_20,Subway,14,33.5,36,13.43,5.2,Wed,0,Rain
T000171,Route_5,Tram,13,17.9,23,10.19,9.3,Sun,0,Clear
T000172,Route_7,Subway,20,25.0,20,6.53,3.0,Sat,0,Snow
T000173,Route_17,Train,22,34.9,25,10.08,0.7,Sat,0,Fog
T000174,Route_19,Train,18,13.9,30,4.91,5.8,Mon,0,Clear
T000175,Route_12,Train,4,25.2,33,11.84,0.8,Mon,0,Rain
T000176,Route_16,Train,4,13.8,31,2.8,12.6,Tue,0,Clear
T000177,Route_20,Bus,20,26.3,32,5.18,3.5,Sat,0,Rain
T000178,Route_19,Subway,16,43.3,33,3.89,0.7,Sat,0,Clear
T000179,Route_5,Train,5,12.7,24,8.66,6.4,Sun,1,Rain
T000180,Route_3,Bus,5,1.1,27,10.72,4.4,Sun,0,Clear
T000181,Route_16,Train,3,33.5,32,4.18,3.6,Thu,0,Snow
T000182,Route_19,Bus,5,37.7,26,11.79,3.8,Sun,0,Clear
T000183,Route_2,Subway,14,25.5,26,5.61,5.5,Mon,0,Clear
T000184,Route_17,Tram,22,41.0,28,7.49,4.5,Fri,0,Clear
T000185,Route_2,Ferry,3,41.9,25,13.11,4.0,Sun,0,Clear
T000186,Route_20,Bus,3,35.4,31,8.39,8.0,Thu,0,Clear
T000187,Route_16,Bus,5,10.0,23,5.44,15.3,Thu,0,Clear
T000188,Route_8,Ferry,0,40.1,31,11.72,2.2,Sat,0,Clear
T000189,Route_9,Ferry,9,40.1,39,2.99,13.6,Sat,0,Clear
T000190,Route_17,Bus,10,10.4,38,4.94,11.3,Fri,0,Clear
T000191,Route_3,Bus,13,2.1,29,6.44,0.1,Sat,0,Clear
T000192,Route_16,Subway,12,19.4,23,2.07,2.8,Wed,0,Clear
T000193,Route_8,Ferry,0,25.2,40,13.48,1.1,Sat,0,Clear
T000194,Route_16,Subway,14,6.5,25,2.21,2.0,Fri,0,Rain
T000195,Route_15,Tram,4,10.0,35,14.2,2.6,Wed,0,Clear
T000196,Route_18,Subway,11,29.0,29,12.12,4.2,Sat,1,Rain
T000197,Route_15,Ferry,17,29.1,31,8.55,0.2,Fri,0,Clear
T000198,Route_12,Subway,1,9.3,36,13.6,7.0,Wed,0,Rain
T000199,Route_4,Tram,22,1.4,33,7.15,3.6,Mon,0,Clear
T000200,Route_5,Ferry,18,5.5,33,6.76,9.6,Sun,0,Rain
T000201,Route_2,Tram,20,29.6,33,9.34,0.3,Tue,0,Clear
T000202,Route_13,Bus,4,18.7,30,11.93,2.3,Wed,0,Rain
T000203,Route_19,Ferry,20,40.6,38,2.97,1.3,Mon,0,Rain
T000204,Route_8,Train,10,35.4,30,5.01,0.2,Thu,0,Clear
T000205,Route_16,Subway,12,24.3,29,13.25,14.0,Fri,0,Rain
T000206,Route_14,Ferry,17,32.2,42,13.19,0.6,Sat,0,Clear
T000207,Route_13,Subway,21,14.4,31,12.54,0.8,Wed,0,Rain
T000208,Route_14,Bus,11,12.3,31,4.7,2.3,Mon,0,Rain
T000209,Route_5,Ferry,14,29.8,29,10.13,3.0,Mon,0,Rain
T000210,Route_14,Tram,9,35.3,29,1.58,11.9,Thu,0,Clear
T000211,Route_18,Train,0,13.0,22,14.03,7.7,Thu,0,Rain
T000212,Route_13,Bus,9,26.1,32,2.97,0.0,Sat,0,Clear
T000213,Route_13,Subway,4,24.1,33,13.24,2.8,Sat,0,Rain
T000214,Route_18,Tram,0,24.2,33,9.63,9.4,Tue,1,Clear
T000215,Route_4,Subway,9,20.9,22,12.36,3.0,Tue,0,Clear
T000216,Route_18,Bus,9,21.9,29,6.89,0.9,Tue,0,Clear
T000217,Route_15,Train,0,9.0,22,9.12,5.2,Mon,0,Clear
T000218,Route_6,Train,2,18.5,22,9.3,0.3,Mon,0,Clear
T000219,Route_1,Bus,16,18.4,31,5.31,3.8,Thu,0,Clear
T000220,Route_8,Tram,13,39.2,32,2.64,1.1,Tue,0,Clear
T000221,Route_5,Ferry,22,38.8,37,10.2,5.9,Thu,0,Rain
T000222,Route_2,Subway,15,42.9,36,14.06,5.5,Wed,0,Fog
T000223,Route_9,Bus,3,25.8,31,10.5,7.0,Thu,0,Clear
T000224,Route_16,Ferry,16,4.3,28,2.24,1.8,Sat,0,Clear
T000225,Route_7,Ferry,16,14.0,24,14.93,3.8,Thu,0,Snow
T000226,Route_3,Train,10,34.8,35,6.43,0.8,Sat,0,Snow
T000227,Route_16,Subway,3,44.0,33,3.04,1.3,Wed,0,Rain
T000228,Route_19,Bus,5,27.4,41,8.64,0.4,Sat,0,Clear
T000229,Route_6,Train,9,34.5,21,7.55,6.5,Fri,0,Clear
T000230,Route_19,Train,11,19.9,30,4.57,5.7,Sat,0,Clear
T000231,Route_10,Ferry,7,30.4,26,5.54,2.1,Tue,1,Clear
T000232,Route_11,Bus,7,1.1,30,13.77,2.0,Mon,0,Clear
T000233,Route_8,Ferry,18,4.2,23,8.42,3.9,Wed,0,Clear
T000234,Route_18,Bus,12,14.0,35,8.32,1.6,Wed,0,Rain
T000235,Route_3,Ferry,16,29.0,35,14.39,2.8,Thu,1,Clear
T000236,Route_5,Bus,3,11.8,26,10.07,0.6,Tue,0,Rain
T000237,Route_7,Bus,13,33.5,37,4.26,7.4,Mon,0,Snow
T000238,Route_7,Bus,0,23.9,34,12.89,9.4,Mon,0,Clear
T000239,Route_13,Train,16,41.2,28,2.82,0.3,Sat,0,Rain
T000240,Route_14,Tram,12,20.7,30,11.01,0.6,Wed,0,Clear
T000241,Route_2,Subway,16,22.6,24,2.29,3.0,Fri,0,Clear
T000242,Route_4,Tram,11,3.9,16,9.56,0.3,Fri,0,Rain
T000243,Route_1,Subway,5,16.4,37,9.01,4.7,Thu,0,Clear
T000244,Route_4,Subway,0,8.8,40,10.84,0.4,Sat,0,Clear
T000245,Route_5,Train,16,44.7,33,11.6,0.7,Tue,0,Clear
T000246,Route_18,Tram,18,20.9,30,7.43,3.8,Thu,0,Fog
T000247,Route_3,Subway,2,16.3,34,6.3,0.0,Sun,0,Clear
T000248,Route_19,Tram,17,38.7,31,7.37,1.7,Fri,0,Clear
T000249,Route_3,Bus,0,1.9,33,6.09,3.9,Fri,0,Clear
T000250,Route_5,Ferry,15,32.5,31,6.67,4.2,Mon,0,Clear
T000251,Route_1,Ferry,13,12.4,33,8.25,8.5,Wed,0,Clear
T000252,Route_11,Tram,4,3.7,41,3.54,2.6,Sat,0,Clear
T000253,Route_18,Bus,18,26.3,26,9.99,7.6,Fri,0,Rain
T000254,Route_17,Train,9,26.5,30,10.67,9.2,Sun,0,Snow
T000255,Route_16,Tram,0,33.0,26,14.83,0.3,Thu,0,Clear
T000256,Route_10,Train,3,15.3,29,10.21,2.0,Fri,1,Clear
T000257,Route_19,Subway,17,10.9,32,13.55,1.5,Fri,0,Snow
T000258,Route_6,Tram,12,8.9,32,2.87,2.0,Mon,1,Clear
T000259,Route_5,Train,4,42.1,33,2.24,7.9,Thu,0,Rain
T000260,Route_4,Tram,5,31.0,31,11.46,0.5,Fri,0,Clear
T000261,Route_4,Ferry,4,33.8,34,14.06,0.2,Sat,0,Rain
T000262,Route_18,Subway,9,4.5,29,4.63,4.2,Sun,0,Clear
T000263,Route_17,Ferry,15,14.2,26,6.32,8.0,Mon,0,Clear
T000264,Route_15,Tram,16,3.8,27,6.57,28.6,Fri,0,Clear
T000265,Route_7,Bus,3,6.6,29,5.26,2.0,Fri,0,Snow
T000266,Route_1,Ferry,2,7.8,33,3.78,2.9,Mon,0,Clear
T000267,Route_12,Tram,17,25.4,28,7.11,4.4,Fri,0,Clear
T000268,Route_3,Ferry,22,11.3,25,14.04,0.1,Tue,0,Clear
T000269,Route_8,Subway,5,35.1,36,6.37,5.8,Tue,0,Clear
T000270,Route_11,Tram,19,40.7,29,13.89,2.3,Tue,0,Clear
T000271,Route_20,Train,19,4.3,34,3.94,10.4,Fri,0,Rain
T000272,Route_2,Ferry,21,12.9,24,6.78,4.7,Wed,0,Rain
T000273,Route_1,Train,11,14.3,26,14.04,2.0,Tue,1,Snow
T000274,Route_5,Tram,5,4.6,38,14.96,4.0,Thu,0,Clear
T000275,Route_2,Tram,9,37.8,33,11.29,0.6,Fri,0,Rain
T000276,Route_2,Subway,12,36.5,32,5.25,4.6,Thu,0,Snow
T000277,Route_9,Train,10,16.3,30,7.52,2.7,Tue,0,Clear
T000278,Route_11,Tram,15,19.2,25,13.89,1.1,Thu,0,Clear
T000279,Route_15,Subway,22,32.0,30,13.18,3.2,Sun,0,Clear
T000280,Route_6,Subway,15,31.7,37,10.05,7.2,Sat,0,Clear
T000281,Route_11,Tram,14,21.3,32,2.13,9.7,Sun,0,Clear
T000282,Route_17,Bus,18,29.6,33,12.5,0.5,Mon,0,Clear
T000283,Route_7,Tram,2,2.1,27,2.34,5.9,Tue,0,Clear
T000284,Route_15,Tram,12,36.6,29,4.67,8.7,Mon,0,Rain
T000285,Route_4,Train,3,20.1,34,13.36,2.8,Mon,0,Clear
T000286,Route_19,Tram,5,44.8,39,13.58,1.9,Sun,0,Rain
T000287,Route_2,Train,2,12.0,25,11.89,6.0,Fri,0,Clear
T000288,Route_17,Tram,5,1.4,26,7.55,7.0,Sun,0,Clear
T000289,Route_14,Bus,10,25.4,23,2.16,2.1,Mon,0,Rain
T000290,Route_12,Subway,5,19.3,29,7.39,4.2,Sat,0,Clear
T000291,Route_13,Train,4,15.5,28,2.31,10.1,Sat,0,Rain
T000292,Route_12,Ferry,3,19.1,31,2.69,1.1,Mon,0,Snow
T000293,Route_12,Bus,2,3.3,29,14.27,1.8,Sat,0,Snow
T000294,Route_8,Subway,4,6.9,29,13.62,1.0,Sun,0,Clear
T000295,Route_4,Train,14,43.0,32,1.56,1.6,Fri,0,Rain
T000296,Route_8,Tram,2,35.2,23,10.09,12.3,Tue,0,Clear
T000297,Route_14,Tram,18,24.4,24,6.6,5.7,Thu,0,Clear
T000298,Route_2,Tram,9,43.4,34,9.43,2.4,Thu,0,Clear
T000299,Route_13,Bus,16,42.0,38,9.45,3.8,Sat,0,Clear
T000300,Route_3,Bus,8,19.9,26,1.9,1.1,Sat,0,Rain
T000301,Route_2,Train,14,43.1,30,3.9,6.0,Wed,0,Clear
T000302,Route_17,Tram,13,9.6,27,5.04,1.3,Wed,0,Snow
T000303,Route_2,Ferry,8,27.1,37,1.9,6.9,Fri,0,Snow
T000304,Route_9,Subway,5,14.3,24,11.91,1.9,Sat,0,Clear
T000305,Route_12,Train,9,0.9,31,3.82,3.8,Mon,0,Clear
T000306,Route_17,Train,18,17.7,37,5.34,12.3,Wed,0,Rain
T000307,Route_2,Bus,12,21.6,43,13.74,3.8,Fri,0,Clear
T000308,Route_12,Train,13,17.2,35,3.85,0.2,Wed,0,Clear
T000309,Route_2,Train,19,2.4,19,12.84,4.0,Mon,0,Snow
T000310,Route_4,Bus,8,32.1,33,1.55,1.7,Fri,0,Clear
T000311,Route_5,Tram,2,36.9,28,12.91,7.6,Sat,0,Clear
T000312,Route_1,Ferry,15,16.3,31,6.04,0.8,Thu,0,Rain
T000313,Route_17,Ferry,15,24.2,35,3.09,1.2,Wed,0,Rain
T000314,Route_18,Train,17,20.5,13,10.16,3.7,Sat,0,Clear
T000315,Route_15,Train,10,11.8,26,9.0,1.0,Sun,0,Clear
T000316,Route_15,Subway,9,29.5,34,9.44,0.9,Mon,0,Clear
T000317,Route_4,Tram,21,9.2,30,14.43,0.9,Fri,0,Clear
T000318,Route_3,Subway,22,5.1,28,14.82,4.4,Fri,0,Clear
T000319,Route_1,Bus,5,11.1,38,5.91,7.0,Fri,0,Clear
T000320,Route_6,Tram,22,28.8,42,4.53,0.9,Mon,0,Snow
T000321,Route_2,Bus,13,29.6,28,12.24,3.9,Fri,0,Clear
T000322,Route_16,Train,16,35.7,30,14.64,1.1,Mon,0,Rain
T000323,Route_6,Subway,12,10.6,27,13.7,0.4,Tue,0,Clear
T000324,Route_10,Train,13,17.3,39,5.35,1.9,Mon,0,Clear
T000325,Route_18,Train,8,12.5,23,7.65,3.7,Sat,0,Clear
T000326,Route_7,Bus,21,11.2,26,13.71,2.2,Sat,0,Clear
T000327,Route_18,Ferry,10,40.8,23,5.83,0.6,Fri,0,Clear
T000328,Route_2,Bus,7,5.8,28,5.89,1.2,Wed,0,Clear
T000329,Route_8,Subway,8,21.3,27,10.22,2.3,Tue,0,Clear
T000330,Route_7,Train,13,18.1,33,6.4,13.4,Mon,0,Rain
T000331,Route_12,Train,9,33.9,44,7.89,2.6,Fri,0,Rain
T000332,Route_1,Bus,17,35.3,30,11.88,3.5,Tue,0,Rain
T000333,Route_17,Tram,22,31.8,37,9.47,2.4,Mon,0,Clear
T000334,Route_8,Subway,17,9.7,34,7.78,4.0,Tue,0,Clear
T000335,Route_11,Train,16,28.9,24,10.0,0.7,Fri,0,Rain
T000336,Route_7,Bus,22,34.6,27,12.05,2.7,Wed,0,Clear
T000337,Route_3,Train,5,42.1,32,5.4,1.3,Sat,0,Snow
T000338,Route_13,Subway,9,36.6,26,9.46,6.0,Sat,1,Clear
T000339,Route_7,Train,0,13.1,29,10.34,5.8,Sun,0,Clear
T000340,Route_11,Bus,5,7.0,27,15.0,1.0,Mon,0,Rain
T000341,Route_2,Train,21,13.0,37,5.79,3.9,Mon,1,Clear
T000342,Route_6,Subway,11,6.5,34,13.87,2.4,Tue,0,Clear
T000343,Route_6,Train,11,14.7,45,4.55,0.7,Fri,0,Clear
T000344,Route_3,Subway,15,2.7,38,9.39,3.3,Thu,0,Rain
T000345,Route_7,Train,6,32.3,26,1.71,23.8,Tue,0,Snow
T000346,Route_12,Tram,20,32.7,27,13.96,4.3,Thu,0,Clear
T000347,Route_17,Tram,4,11.7,32,8.43,4.6,Wed,0,Clear
T000348,Route_3,Bus,2,29.7,34,10.51,15.4,Fri,0,Clear
T000349,Route_1,Train,19,18.2,28,10.06,2.4,Fri,0,Clear
T000350,Route_13,Bus,21,2.0,32,4.35,1.7,Sat,0,Clear
T000351,Route_5,Tram,12,10.8,34,11.01,1.5,Mon,0,Clear
T000352,Route_20,Tram,17,6.0,24,11.57,2.1,Sat,1,Clear
T000353,Route_4,Ferry,21,31.5,26,5.59,9.3,Sun,0,Fog
T000354,Route_19,Train,18,0.9,33,4.54,0.3,Mon,0,Rain
T000355,Route_1,Subway,7,11.9,30,5.92,0.6,Thu,0,Clear
T000356,Route_4,Tram,13,42.6,30,4.51,0.5,Fri,1,Snow
