player_id,team,position,games_played,points_per_game,assists_per_game,rebounds_per_game,minutes_per_game,age,experience_years,salary_millions,field_goal_pct,three_point_pct,free_throw_pct
P0030,Team_B,Defender,16,13.9,8.6,7.7,20.6,31,8,0.55,0.423,0.302,0.794
P0031,Team_D,Striker,23,9.3,5.7,8.3,7.0,32,3,1.55,0.369,0.356,0.782
P0032,Team_F,Defender,32,3.5,8.6,5.9,14.0,28,13,2.81,0.466,0.242,0.661
P0033,Team_I,Defender,32,0.0,4.0,1.0,13.7,37,12,1.17,0.43,0.378,0.695
P0034,Team_I,Defender,25,0.0,0.7,6.4,22.4,23,1,0.5,0.587,0.363,0.879
P0035,Team_L,Defender,25,14.4,6.4,0.5,36.1,25,8,7.02,0.425,0.257,0.65
P0036,Team_L,Forward,43,8.9,7.3,5.5,19.3,25,14,1.66,0.465,0.211,0.736
P0037,Team_I,Guard,26,11.3,3.5,0.0,34.7,28,7,0.5,0.352,0.392,0.719
P0038,Team_D,Striker,34,14.6,1.9,5.5,28.7,23,7,1.66,0.554,0.383,0.824
P0039,Team_C,Center,20,4.6,3.0,12.0,19.5,27,6,8.7,0.528,0.404,0.68
P0040,Team_F,Defender,22,1.2,4.9,5.4,21.5,27,5,0.5,0.394,0.436,0.79
P0041,Team_K,Center,65,18.9,0.0,6.3,30.8,33,7,0.5,0.45,0.374,0.899
P0042,Team_K,Forward,44,6.7,4.8,4.1,26.3,36,14,9.24,0.442,0.433,0.762
P0043,Team_G,Forward,55,12.8,5.4,9.9,34.4,21,0,2.19,0.544,0.36,0.721
P0044,Team_A,Striker,61,0.0,2.9,10.9,43.1,25,3,5.43,0.389,0.359,0.95
P0045,Team_K,Striker,28,28.8,2.6,1.5,18.1,24,9,0.91,0.466,0.363,0.636
P0046,Team_K,Forward,27,0.2,3.9,3.9,30.4,23,12,0.5,0.556,0.5,0.788
P0047,Team_E,Defender,38,5.6,4.4,7.9,7.1,31,14,1.54,0.496,0.374,0.784
P0048,Team_D,Center,17,1.9,2.0,4.4,25.0,28,9,0.64,0.393,0.336,0.776
P0049,Team_K,Midfielder,32,8.8,2.6,9.4,32.4,30,5,5.77,0.556,0.349,0.702
P0050,Team_C,Midfielder,38,19.8,0.0,4.7,28.3,22,17,3.92,0.422,0.347,0.76
P0051,Team_E,Striker,74,12.4,3.7,0.0,24.4,28,12,7.34,0.528,0.422,0.893
P0052,Team_A,Guard,25,16.7,7.1,11.3,20.4,23,6,2.56,0.592,0.418,0.745
P0053,Team_B,Center,44,6.6,4.9,0.5,17.3,33,10,1.85,0.548,0.31,0.933
P0054,Team_D,Guard,77,11.7,4.3,6.6,5.5,22,13,5.16,0.468,0.31,0.625
P0055,Team_I,Forward,53,24.3,4.9,4.0,17.0,29,11,1.06,0.42,0.327,0.735
P0056,Team_E,Defender,44,7.0,0.0,6.7,19.1,31,8,1.36,0.543,0.452,0.88
P0057,Team_A,Striker,24,15.4,8.9,3.1,31.1,32,13,8.83,0.3,0.377,0.756
P0058,Team_E,Defender,57,7.7,4.5,1.8,23.1,26,14,2.32,0.328,0.262,0.764
P0059,Team_D,Striker,24,0.2,4.9,2.8,21.6,37,11,0.58,0.484,0.472,0.776
P0060,Team_J,Forward,23,8.2,6.4,2.7,33.5,36,7,0.5,0.446,0.28,0.669
P0061,Team_I,Midfielder,72,9.9,10.5,4.5,47.1,36,17,9.03,0.365,0.355,0.821
P0062,Team_J,Guard,60,12.1,8.0,5.2,20.5,36,11,12.87,0.65,0.304,0.768
P0063,Team_F,Guard,20,8.3,3.2,11.1,44.1,24,5,0.5,0.411,0.34,0.874
P0064,Team_I,Forward,55,13.7,1.7,4.8,13.6,36,2,2.38,0.492,0.391,0.787
P0065,Team_B,Forward,74,8.8,4.0,0.0,7.0,34,12,7.02,0.3,0.288,0.726
P0066,Team_H,Midfielder,30,10.3,1.8,9.7,22.0,35,9,1.5,0.577,0.405,0.786
P0067,Team_D,Midfielder,64,6.2,4.9,9.3,32.6,20,6,3.0,0.601,0.439,0.619
P0068,Team_D,Striker,78,6.0,0.0,0.5,21.3,31,10,0.5,0.454,0.305,0.734
P0069,Team_I,Guard,54,11.3,5.1,0.0,37.0,22,6,2.06,0.47,0.383,0.674
P0070,Team_L,Striker,75,21.3,3.4,5.2,41.2,29,2,1.37,0.3,0.286,0.783
P0071,Team_E,Striker,49,33.5,1.2,6.3,30.6,23,0,4.69,0.464,0.367,0.79
P0072,Team_K,Forward,15,13.9,5.2,2.4,13.3,37,1,7.43,0.401,0.317,0.639
P0073,Team_E,Forward,32,0.9,3.6,7.7,19.3,21,12,4.19,0.379,0.392,0.52
P0074,Team_J,Forward,62,17.8,2.5,8.7,12.2,27,13,0.71,0.452,0.403,0.835
P0075,Team_K,Striker,51,5.5,0.0,9.8,41.5,33,1,2.19,0.477,0.291,0.889
P0076,Team_K,Guard,66,8.2,10.1,3.6,21.9,20,4,0.5,0.39,0.48,0.691
P0077,Team_A,Striker,54,18.2,2.4,0.0,23.1,35,9,0.5,0.65,0.339,0.837
P0078,Team_K,Defender,19,2.7,3.8,7.3,19.5,21,8,5.4,0.438,0.246,0.888
P0079,Team_B,Defender,68,7.4,1.5,7.3,35.0,26,17,6.23,0.511,0.406,0.796
P0080,Team_L,Center,29,14.2,1.2,5.1,39.2,27,3,3.34,0.479,0.29,0.832
P0081,Team_I,Striker,58,6.2,6.0,4.3,20.3,30,15,0.5,0.48,0.293,0.726
P0082,Team_E,Forward,20,13.2,0.0,6.0,42.9,36,6,6.52,0.327,0.339,0.665
P0083,Team_I,Striker,69,21.1,3.7,8.2,23.1,34,4,0.5,0.418,0.291,0.841
P0084,Team_I,Guard,59,9.2,0.9,14.1,5.0,29,2,9.45,0.509,0.356,0.721
P0085,Team_F,Midfielder,30,17.9,2.7,4.6,28.2,33,16,6.39,0.439,0.446,0.72
P0086,Team_I,Center,55,0.0,4.6,9.1,21.5,35,12,0.98,0.434,0.438,0.719
P0087,Team_E,Guard,50,0.0,8.4,2.8,30.8,30,1,0.5,0.47,0.391,0.783
P0088,Team_E,Forward,44,20.6,3.6,3.6,13.8,21,2,0.5,0.531,0.391,0.769
P0089,Team_C,Defender,56,15.0,5.8,9.9,35.9,34,14,5.11,0.567,0.2,0.619
P0090,Team_C,Center,44,24.3,8.4,2.3,25.8,20,0,3.56,0.44,0.32,0.722
P0091,Team_F,Forward,39,17.1,1.9,9.0,22.9,32,4,7.36,0.351,0.425,0.792
P0092,Team_E,Forward,47,0.0,2.9,9.7,26.2,28,14,1.19,0.604,0.348,0.712
P0093,Team_E,Midfielder,64,10.0,8.5,10.1,5.0,20,12,1.1,0.546,0.267,0.805
P0094,Team_G,Defender,78,16.2,4.3,8.0,36.9,31,7,5.78,0.476,0.4,0.664
P0095,Team_F,Forward,45,12.3,3.4,5.4,9.5,37,1,10.9,0.578,0.383,0.538
P0096,Team_I,Guard,56,7.2,5.7,1.5,16.7,36,5,3.83,0.414,0.346,0.863
P0097,Team_E,Striker,56,3.6,0.0,2.6,25.2,21,2,5.33,0.555,0.342,0.83
P0098,Team_J,Defender,59,16.5,2.8,4.0,15.9,28,2,5.21,0.502,0.432,0.679
P0099,Team_D,Center,56,0.0,4.3,3.4,23.5,37,8,0.59,0.525,0.417,0.7
P0100,Team_K,Striker,37,16.3,2.6,5.0,18.0,28,16,0.74,0.422,0.29,0.631
P0101,Team_A,Striker,41,16.7,4.3,5.4,12.9,22,3,0.5,0.487,0.373,0.693
P0102,Team_F,Guard,35,2.0,4.7,4.8,25.6,35,0,1.1,0.496,0.364,0.767
P0103,Team_D,Guard,34,7.4,2.6,0.0,23.2,21,6,2.08,0.452,0.357,0.833
P0104,Team_E,Striker,28,17.0,0.7,6.4,37.7,34,1,0.84,0.485,0.314,0.829
P0105,Team_C,Forward,60,19.0,5.6,7.0,42.1,33,4,5.39,0.509,0.398,0.73
P0106,Team_F,Midfielder,47,0.6,6.4,2.0,37.4,26,17,1.11,0.421,0.394,0.711
P0107,Team_E,Midfielder,56,12.6,1.5,4.5,20.7,34,7,0.5,0.403,0.313,0.735
P0108,Team_B,Defender,36,0.0,0.1,9.2,27.7,25,6,2.55,0.371,0.306,0.736
P0109,Team_I,Forward,63,17.9,4.2,9.2,24.5,37,14,5.34,0.3,0.343,0.684
P0110,Team_B,Defender,30,20.5,2.4,5.7,30.5,25,13,8.96,0.398,0.292,0.755
P0111,Team_H,Striker,64,15.8,0.0,1.1,40.1,22,13,3.51,0.414,0.216,0.749
P0112,Team_F,Striker,30,8.7,1.8,0.0,24.7,34,2,6.75,0.384,0.414,0.905
P0113,Team_B,Midfielder,64,24.1,4.9,4.8,22.9,23,7,7.24,0.529,0.277,0.756
P0114,Team_E,Forward,33,12.6,1.9,3.5,5.3,28,7,6.33,0.406,0.321,0.77
P0115,Team_I,Forward,17,6.4,2.1,8.7,26.0,34,13,1.02,0.46,0.324,0.873
P0116,Team_C,Forward,36,12.6,0.0,13.2,22.2,28,3,4.49,0.576,0.451,0.637
P0117,Team_D,Striker,12,16.3,6.1,5.0,31.8,23,12,0.7,0.468,0.347,0.867
P0118,Team_E,Center,50,9.2,0.2,1.4,32.9,33,16,0.73,0.575,0.401,0.762
P0119,Team_C,Defender,11,5.7,7.1,6.8,24.5,20,6,6.24,0.635,0.418,0.7
P0120,Team_E,Midfielder,64,19.2,2.0,7.5,44.4,26,4,0.5,0.444,0.2,0.776
P0121,Team_B,Striker,77,4.2,5.8,7.0,26.7,25,8,5.9,0.379,0.293,0.879
P0122,Team_J,Guard,25,24.2,2.1,5.1,22.0,37,10,2.43,0.447,0.295,0.701
P0123,Team_H,Midfielder,38,16.6,0.0,4.3,27.2,22,12,1.44,0.463,0.315,0.9
P0124,Team_L,Striker,13,19.7,5.4,7.9,18.3,31,11,0.5,0.392,0.294,0.746
P0125,Team_H,Striker,69,10.0,3.1,5.3,39.1,23,0,2.44,0.46,0.368,0.792
P0126,Team_K,Midfielder,68,10.3,11.0,3.6,15.9,36,16,5.47,0.3,0.398,0.646
P0127,Team_D,Guard,28,31.1,5.4,3.4,22.1,36,16,7.5,0.346,0.324,0.819
P0128,Team_H,Center,68,18.8,3.5,0.0,30.1,26,17,2.23,0.503,0.338,0.748
P0129,Team_C,Forward,20,19.3,3.3,7.4,46.8,36,7,0.5,0.475,0.334,0.646
P0130,Team_K,Striker,35,21.3,4.3,2.8,38.8,23,4,0.78,0.467,0.386,0.829
P0131,Team_B,Center,42,32.8,10.3,10.6,12.1,24,14,2.71,0.382,0.304,0.595
P0132,Team_K,Defender,67,16.6,0.9,5.3,16.2,30,4,2.95,0.496,0.418,0.78
P0133,Team_K,Guard,41,4.7,11.2,2.1,23.1,30,1,1.35,0.455,0.359,0.66
P0134,Team_B,Midfielder,65,17.2,0.0,10.8,21.9,21,5,10.78,0.393,0.402,0.715
P0135,Team_F,Defender,57,13.6,4.7,3.7,34.0,33,12,0.97,0.308,0.327,0.649
P0136,Team_F,Defender,41,11.5,0.0,6.2,17.8,36,7,26.77,0.602,0.4,0.731
P0137,Team_B,Center,52,5.2,4.0,0.2,26.4,30,17,2.6,0.444,0.347,0.726
P0138,Team_D,Forward,13,19.5,2.8,3.8,37.4,29,7,5.07,0.501,0.266,0.865
P0139,Team_H,Center,75,10.9,1.1,17.6,22.0,24,5,0.5,0.583,0.424,0.777
P0140,Team_K,Striker,17,4.2,8.1,5.7,24.2,27,14,1.36,0.601,0.433,0.603
P0141,Team_F,Midfielder,22,1.3,6.7,6.3,37.0,26,7,2.77,0.465,0.29,0.808
P0142,Team_L,Defender,67,23.3,0.0,7.9,15.4,20,1,9.06,0.507,0.321,0.721
P0143,Team_F,Guard,25,12.5,1.4,5.2,11.9,23,0,1.74,0.3,0.292,0.871
P0144,Team_K,Striker,38,10.6,8.4,0.2,25.8,21,1,1.02,0.469,0.288,0.785
P0145,Team_C,Midfielder,37,20.1,5.1,7.8,21.7,22,1,0.74,0.462,0.32,0.715
P0146,Team_E,Striker,56,5.6,0.5,6.3,16.8,24,5,2.71,0.497,0.39,0.802
P0147,Team_F,Defender,64,10.1,3.7,0.8,33.0,21,15,3.95,0.3,0.347,0.644
P0148,Team_H,Center,41,21.6,7.5,5.2,17.4,26,6,1.16,0.445,0.353,0.734
P0149,Team_E,Midfielder,21,5.9,5.9,8.5,35.2,27,15,0.5,0.473,0.413,0.747
P0150,Team_C,Defender,63,17.8,9.1,11.2,15.5,33,7,0.5,0.583,0.356,0.724
P0151,Team_H,Defender,54,8.7,2.8,2.1,24.5,37,9,0.5,0.418,0.426,0.799
P0152,Team_H,Defender,41,9.3,0.0,3.4,42.0,35,3,1.67,0.3,0.297,0.778
P0153,Team_A,Forward,52,18.0,5.5,5.7,39.6,21,13,0.5,0.44,0.319,0.849
P0154,Team_C,Striker,30,4.9,2.1,13.5,11.6,31,5,0.5,0.517,0.281,0.791
P0155,Team_G,Forward,80,24.5,4.1,6.7,25.5,29,4,0.5,0.446,0.36,0.639
P0156,Team_D,Defender,43,32.9,7.7,10.4,17.5,36,8,0.64,0.478,0.332,0.852
P0157,Team_C,Midfielder,55,16.3,5.4,8.6,11.4,25,14,2.38,0.386,0.276,0.832
P0158,Team_E,Midfielder,78,0.0,2.9,2.1,16.9,33,3,6.63,0.523,0.417,0.768
P0159,Team_B,Center,32,10.1,3.3,13.3,24.3,37,16,0.5,0.423,0.292,0.7
P0160,Team_D,Center,27,0.0,4.6,2.8,16.4,25,0,0.78,0.488,0.2,0.87
P0161,Team_G,Defender,65,0.0,4.2,0.0,7.8,20,11,0.5,0.425,0.371,0.552
P0162,Team_A,Forward,42,0.0,0.0,4.3,26.8,37,11,3.37,0.498,0.442,0.797
P0163,Team_L,Center,64,31.1,2.8,12.7,13.7,22,7,0.5,0.474,0.381,0.688
P0164,Team_A,Guard,47,24.8,4.8,6.6,17.3,26,7,1.82,0.354,0.296,0.871
P0165,Team_G,Striker,65,4.9,5.4,6.0,27.2,29,17,0.86,0.435,0.424,0.506
P0166,Team_B,Center,58,1.0,3.9,5.0,14.3,34,0,0.5,0.392,0.361,0.8
P0167,Team_I,Defender,54,16.6,5.0,5.7,22.2,29,1,7.86,0.545,0.283,0.833
P0168,Team_C,Guard,50,4.7,4.0,6.1,16.8,36,16,2.95,0.382,0.321,0.93
P0169,Team_F,Defender,57,15.2,1.7,14.2,16.1,31,6,1.99,0.43,0.285,0.82
P0170,Team_B,Striker,36,26.6,1.3,7.1,23.7,34,15,0.5,0.53,0.368,0.626
P0171,Team_C,Center,33,18.1,2.2,0.0,17.7,29,17,3.28,0.43,0.257,0.784
P0172,Team_C,Defender,70,11.0,7.1,4.0,12.9,24,12,6.73,0.394,0.359,0.845
P0173,Team_E,Forward,31,19.9,1.1,7.7,18.6,22,11,0.5,0.39,0.408,0.938
P0174,Team_J,Midfielder,13,0.0,4.5,6.9,10.1,28,8,3.88,0.403,0.489,0.863
P0175,Team_B,Center,28,1.9,7.5,9.7,9.1,24,6,6.91,0.568,0.389,0.703
P0176,Team_K,Midfielder,74,13.7,4.4,8.8,15.4,24,12,1.71,0.514,0.364,0.732
P0177,Team_G,Midfielder,11,10.4,4.7,8.7,21.5,26,15,0.5,0.614,0.257,0.768
P0178,Team_L,Guard,77,12.6,6.1,5.3,36.8,25,17,4.39,0.5,0.278,0.704
P0179,Team_K,Defender,59,9.1,3.0,7.5,13.1,27,12,5.61,0.413,0.294,0.821
P0180,Team_L,Center,65,3.3,2.9,14.5,23.1,32,16,6.62,0.45,0.449,0.714
P0181,Team_G,Striker,13,19.8,0.1,11.7,15.2,25,10,4.39,0.412,0.468,0.705
P0182,Team_A,Center,20,4.8,7.6,7.3,16.2,31,14,0.83,0.3,0.318,0.876
P0183,Team_G,Defender,38,4.9,4.7,6.8,30.4,22,5,3.4,0.48,0.297,0.694
P0184,Team_B,Striker,24,19.7,6.6,12.6,32.2,28,11,0.61,0.485,0.417,0.654
P0185,Team_I,Defender,74,14.6,5.6,10.9,6.6,26,8,0.5,0.357,0.396,0.943
P0186,Team_B,Defender,66,20.1,5.5,3.7,38.9,29,14,0.84,0.374,0.327,0.722
P0187,Team_K,Guard,48,8.5,6.5,4.5,30.7,32,14,0.5,0.424,0.328,0.711
P0188,Team_L,Guard,29,13.1,3.8,0.0,21.2,36,3,1.27,0.463,0.319,0.643
P0189,Team_F,Forward,52,17.2,1.2,11.4,31.5,21,13,3.03,0.4,0.322,0.814
P0190,Team_D,Defender,54,6.7,7.2,10.2,45.0,24,13,3.31,0.377,0.365,0.657
P0191,Team_L,Defender,53,16.7,4.4,12.7,28.6,26,15,0.7,0.44,0.405,0.812
P0192,Team_F,Striker,34,20.4,5.7,7.1,10.5,20,7,6.21,0.468,0.406,0.845
P0193,Team_D,Center,39,15.5,7.3,13.4,20.2,29,15,3.61,0.477,0.367,0.662
P0194,Team_H,Forward,63,5.8,5.1,13.8,9.8,20,14,11.52,0.522,0.364,0.789
P0195,Team_I,Defender,53,16.6,5.5,8.9,29.2,35,13,0.85,0.371,0.292,0.641
P0196,Team_G,Defender,71,26.2,1.5,2.4,26.5,22,4,0.5,0.537,0.269,0.887
P0197,Team_A,Guard,73,0.0,4.8,1.1,8.8,35,5,2.31,0.503,0.452,0.712
P0198,Team_A,Striker,81,7.1,0.0,2.5,5.0,28,12,0.79,0.537,0.385,0.893
P0199,Team_J,Forward,68,13.9,4.1,2.4,29.4,36,7,0.5,0.558,0.405,0.691
P0200,Team_I,Guard,26,24.6,2.4,2.7,41.9,29,7,4.09,0.529,0.339,0.615
P0201,Team_E,Defender,70,27.7,3.6,6.8,24.7,28,5,3.22,0.382,0.202,0.773
P0202,Team_H,Midfielder,81,14.6,8.6,8.2,37.4,27,9,1.9,0.41,0.351,0.885
P0203,Team_G,Center,56,23.1,8.9,4.6,19.7,31,15,0.5,0.445,0.286,0.751
P0204,Team_D,Midfielder,15,16.7,5.6,3.6,10.6,36,14,1.1,0.47,0.323,0.652
P0205,Team_C,Defender,49,16.7,3.4,15.2,23.0,36,6,3.16,0.513,0.32,0.857
P0206,Team_B,Center,28,8.8,9.2,6.6,11.7,35,16,2.12,0.422,0.258,0.862
P0207,Team_C,Midfielder,76,2.4,3.1,1.6,29.8,35,10,1.81,0.464,0.289,0.787
P0208,Team_F,Striker,62,28.7,4.0,5.1,35.9,28,6,9.34,0.385,0.36,0.893
P0209,Team_I,Forward,41,11.2,1.9,4.6,27.2,28,17,3.86,0.387,0.336,0.547
P0210,Team_E,Forward,78,3.0,6.4,8.6,38.7,23,7,5.52,0.504,0.313,0.71
P0211,Team_H,Center,66,17.1,7.2,8.5,7.7,37,12,2.02,0.392,0.356,0.77
P0212,Team_I,Guard,65,5.4,7.0,7.9,14.9,35,3,4.3,0.475,0.333,0.772
P0213,Team_B,Midfielder,11,15.9,0.4,9.6,20.8,33,16,4.85,0.477,0.339,0.751
P0214,Team_H,Midfielder,50,6.8,6.9,4.1,24.6,20,14,0.55,0.587,0.311,0.694
P0215,Team_E,Striker,73,8.6,5.5,0.9,34.9,32,6,0.5,0.354,0.407,0.777
P0216,Team_E,Striker,52,0.0,1.4,8.8,24.8,30,17,8.74,0.3,0.5,0.578
P0217,Team_I,Midfielder,21,4.4,5.0,2.2,33.6,34,0,0.79,0.474,0.396,0.897
P0218,Team_C,Defender,10,9.1,0.0,12.1,12.9,27,1,3.05,0.448,0.419,0.784
P0219,Team_I,Forward,48,0.0,4.6,3.4,16.9,20,9,0.5,0.572,0.396,0.753
P0220,Team_C,Striker,68,4.3,7.7,6.7,29.0,22,6,2.91,0.447,0.238,0.777
P0221,Team_E,Defender,75,10.7,6.4,11.9,32.4,27,17,10.38,0.561,0.434,0.767
P0222,Team_G,Midfielder,15,6.4,3.5,12.2,21.6,23,12,7.81,0.47,0.388,0.748
P0223,Team_D,Center,75,15.5,6.6,10.0,5.0,23,1,2.76,0.476,0.408,0.888
P0224,Team_A,Forward,81,5.0,3.3,3.2,34.2,32,11,9.0,0.52,0.329,0.763
P0225,Team_B,Midfielder,10,0.0,0.0,4.8,26.2,34,7,0.86,0.511,0.5,0.746
P0226,Team_F,Defender,67,30.9,1.5,12.6,40.5,26,17,4.9,0.506,0.294,0.884
P0227,Team_I,Center,56,5.3,4.6,14.0,20.8,20,16,1.89,0.479,0.43,0.5
P0228,Team_G,Midfielder,80,27.9,4.1,7.9,16.4,23,17,2.45,0.389,0.385,0.756
P0229,Team_K,Defender,43,8.1,3.4,3.6,26.1,34,9,2.18,0.599,0.348,0.716
P0230,Team_K,Midfielder,16,23.3,5.1,5.7,40.1,21,13,0.67,0.407,0.388,0.613
P0231,Team_A,Center,64,11.5,1.1,2.7,9.6,25,3,1.36,0.36,0.388,0.683
P0232,Team_I,Forward,20,12.3,3.3,4.5,23.2,32,13,7.4,0.429,0.258,0.661
P0233,Team_J,Forward,52,13.5,3.2,10.2,17.0,23,17,6.92,0.391,0.437,0.745
P0234,Team_K,Midfielder,81,14.1,1.9,11.2,28.9,35,2,0.5,0.393,0.389,0.778
P0235,Team_H,Midfielder,40,15.4,4.9,0.4,38.0,36,9,1.92,0.482,0.272,0.75
P0236,Team_H,Defender,79,9.2,0.2,16.4,26.1,34,1,0.7,0.625,0.441,0.795
P0237,Team_C,Striker,57,14.3,6.7,10.1,34.4,20,2,2.1,0.47,0.385,0.721
P0238,Team_C,Midfielder,43,15.7,4.2,2.0,48.0,28,14,0.68,0.383,0.331,0.84
P0239,Team_D,Forward,73,15.3,7.6,2.6,12.6,37,4,1.62,0.404,0.464,0.848
P0240,Team_K,Defender,14,17.8,3.3,11.3,30.7,28,2,0.5,0.563,0.458,0.651
P0241,Team_H,Forward,51,8.6,2.0,2.7,7.6,34,3,1.66,0.542,0.472,0.548
P0242,Team_J,Striker,76,10.6,4.5,3.9,20.5,32,12,5.19,0.3,0.334,0.712
P0243,Team_A,Guard,50,3.6,4.6,8.3,28.6,28,11,3.24,0.531,0.41,0.746
P0244,Team_I,Defender,69,10.1,10.2,13.8,48.0,25,13,0.5,0.442,0.349,0.776
P0245,Team_F,Guard,64,23.9,4.1,9.1,28.2,33,17,0.5,0.483,0.371,0.797
P0246,Team_B,Defender,81,21.3,11.3,7.5,20.5,23,0,5.5,0.483,0.408,0.759
P0247,Team_J,Center,80,13.5,4.5,0.0,27.1,25,12,6.01,0.456,0.41,0.843
P0248,Team_J,Defender,27,0.7,8.9,3.2,15.4,26,17,1.05,0.431,0.296,0.825
P0249,Team_H,Defender,79,11.8,6.5,14.6,28.7,29,1,2.41,0.48,0.274,0.696
P0250,Team_J,Striker,45,5.1,7.4,9.8,27.4,37,3,0.5,0.52,0.374,0.563
P0251,Team_H,Striker,41,7.3,5.7,0.0,24.5,33,14,0.5,0.453,0.323,0.754
P0252,Team_H,Forward,74,14.5,10.6,11.3,23.4,34,8,3.34,0.561,0.379,0.817
P0253,Team_E,Midfielder,57,1.5,5.3,5.9,37.2,20,13,0.64,0.382,0.358,0.68
P0254,Team_L,Defender,44,21.5,0.9,8.4,47.3,35,1,3.0,0.594,0.219,0.717
P0255,Team_K,Forward,15,9.2,5.8,0.0,10.2,27,0,2.98,0.381,0.2,0.943
P0256,Team_G,Striker,28,21.2,9.1,9.4,17.8,24,3,1.6,0.469,0.45,0.814
P0257,Team_F,Center,32,9.5,2.1,7.3,18.1,24,10,3.64,0.524,0.381,0.868
P0258,Team_E,Center,32,17.2,0.8,2.9,27.1,21,13,1.36,0.339,0.264,0.664
P0259,Team_L,Guard,66,23.9,5.1,7.4,26.0,33,11,3.44,0.397,0.437,0.704
P0260,Team_A,Midfielder,28,16.0,2.5,9.2,29.9,32,15,0.64,0.481,0.476,0.758
P0261,Team_G,Midfielder,53,21.1,0.9,5.1,37.0,21,13,0.5,0.3,0.388,0.825
P0262,Team_K,Forward,51,20.3,0.0,3.1,14.1,27,13,0.5,0.483,0.371,0.566
P0263,Team_B,Forward,68,17.6,6.9,3.2,29.8,20,8,2.7,0.566,0.364,0.767
P0264,Team_G,Center,26,19.4,2.4,7.0,14.7,21,2,0.81,0.394,0.38,0.687
P0265,Team_J,Center,49,13.4,2.1,3.7,5.0,23,7,1.51,0.47,0.354,0.758
P0266,Team_J,Midfielder,34,5.5,1.7,0.0,22.8,27,17,0.5,0.406,0.323,0.756
P0267,Team_B,Forward,67,0.0,2.4,1.9,8.9,31,6,2.71,0.411,0.277,0.781
P0268,Team_B,Defender,11,0.0,7.4,0.6,14.0,29,2,1.43,0.517,0.232,0.849
P0269,Team_A,Center,64,14.7,2.3,10.1,24.8,27,8,6.48,0.58,0.355,0.611
P0270,Team_G,Defender,49,10.8,3.7,5.9,38.4,24,10,3.61,0.473,0.324,0.837
