player_id,team,position,games_played,points_per_game,assists_per_game,rebounds_per_game,minutes_per_game,age,experience_years,salary_millions
P0077,Team_H,Center,41,10.2,0.0,7.7,28.6,29,13,6.11
P0078,Team_E,Defender,78,19.5,8.9,0.0,26.2,31,0,4.18
P0079,Team_A,Striker,44,9.7,3.2,8.9,12.8,23,4,0.86
P0080,Team_D,Midfielder,31,9.1,2.8,9.8,34.2,26,2,6.82
P0081,Team_B,Forward,37,0.0,0.0,1.2,21.1,36,11,1.59
P0082,Team_J,Defender,15,14.1,6.8,6.4,5.0,24,0,1.53
P0083,Team_J,Midfielder,19,14.9,6.9,6.5,27.6,37,15,0.56
P0084,Team_E,Striker,47,18.9,0.0,6.9,35.7,32,5,1.91
P0085,Team_F,Striker,24,0.0,2.4,2.9,31.8,26,13,3.96
P0086,Team_B,Defender,77,19.1,3.4,10.4,29.7,21,2,0.82
P0087,Team_H,Midfielder,75,15.6,4.5,2.3,15.8,30,14,1.42
P0088,Team_K,Guard,64,7.8,2.5,16.2,24.8,37,4,0.5
P0089,Team_F,Defender,28,11.9,6.0,6.9,25.0,36,13,3.18
P0090,Team_B,Defender,38,17.3,2.1,9.0,25.2,30,17,1.54
P0091,Team_H,Center,23,5.6,0.0,1.4,11.8,32,4,0.6
P0092,Team_C,Guard,47,2.0,1.0,7.4,30.7,20,13,0.5
P0093,Team_B,Center,43,0.0,5.2,3.3,17.8,24,14,2.24
P0094,Team_G,Center,52,6.8,1.9,0.0,20.9,22,7,0.5
P0095,Team_D,Striker,47,24.6,10.5,0.6,34.7,21,2,1.16
P0096,Team_J,Defender,53,8.3,9.6,7.7,14.2,33,11,3.15
P0097,Team_E,Striker,62,3.8,0.7,5.9,33.9,28,10,2.3
P0098,Team_D,Center,57,5.1,4.6,4.8,35.1,31,2,2.63
P0099,Team_D,Center,79,10.5,3.9,0.1,28.9,20,0,2.47
P0100,Team_K,Forward,74,8.8,8.5,12.4,19.3,23,4,11.47
P0101,Team_G,Striker,78,13.3,3.7,1.0,34.8,24,3,5.87
P0102,Team_D,Forward,50,20.4,2.9,0.9,12.7,24,8,1.71
P0103,Team_F,Guard,60,8.5,7.0,2.7,25.1,30,9,0.66
P0104,Team_A,Midfielder,31,10.2,4.1,4.8,34.3,34,6,8.99
P0105,Team_L,Defender,44,19.3,5.9,3.3,9.8,37,16,1.37
P0106,Team_D,Defender,13,25.2,0.0,2.4,31.8,24,5,0.5
P0107,Team_F,Center,59,13.2,4.7,7.1,19.2,21,13,0.98
P0108,Team_F,Center,64,14.1,4.9,1.4,19.6,22,1,2.39
P0109,Team_I,Center,81,10.8,0.0,8.0,7.7,35,9,1.37
P0110,Team_C,Center,72,26.3,0.3,0.7,15.7,36,10,3.76
P0111,Team_K,Forward,53,19.8,0.0,6.0,32.1,29,16,1.61
P0112,Team_F,Center,16,4.9,5.7,5.0,14.2,29,0,0.5
P0113,Team_H,Forward,29,9.2,4.6,9.3,23.1,20,2,2.8
P0114,Team_C,Defender,36,7.2,3.8,3.6,31.9,23,10,3.75
P0115,Team_A,Forward,57,8.8,10.6,8.6,38.7,37,16,1.49
P0116,Team_D,Defender,57,8.5,1.5,5.4,35.2,24,10,0.62
P0117,Team_A,Striker,61,5.3,0.0,8.0,36.0,33,17,2.51
P0118,Team_C,Center,44,5.9,2.1,8.6,21.5,31,2,2.12
P0119,Team_G,Striker,29,17.3,3.4,7.2,24.8,23,2,2.02
P0120,Team_D,Defender,43,13.6,8.1,0.0,29.9,23,10,4.82
P0121,Team_B,Striker,24,0.0,10.6,3.3,19.3,28,7,6.91
P0122,Team_I,Defender,63,6.9,8.7,12.2,23.2,21,2,0.5
P0123,Team_H,Guard,33,1.9,3.8,3.2,10.9,32,1,5.84
P0124,Team_I,Center,53,14.1,6.6,0.0,13.2,24,0,1.38
P0125,Team_A,Striker,34,4.3,2.9,8.6,20.0,36,7,1.85
P0126,Team_E,Guard,76,29.1,0.1,6.1,29.2,37,4,2.69
P0127,Team_F,Guard,73,14.2,4.2,6.6,32.0,22,14,4.08
P0128,Team_G,Striker,50,24.1,0.0,5.3,15.7,36,0,4.34
P0129,Team_J,Striker,60,19.6,8.1,7.1,17.7,23,6,2.96
P0130,Team_H,Midfielder,71,5.1,0.4,6.1,26.1,34,13,13.54
P0131,Team_B,Center,51,13.2,3.3,3.3,24.9,28,6,0.93
P0132,Team_L,Defender,28,7.9,2.5,4.9,16.7,27,10,2.3
P0133,Team_K,Guard,74,6.8,0.0,8.7,38.2,35,7,0.5
P0134,Team_K,Forward,26,0.0,4.2,12.6,19.2,32,8,4.27
P0135,Team_J,Forward,16,20.0,5.5,9.4,23.6,31,3,0.5
P0136,Team_F,Defender,36,0.6,4.1,5.8,12.4,20,12,2.88
P0137,Team_I,Striker,35,1.1,2.3,11.6,18.6,27,0,0.95
P0138,Team_B,Striker,39,4.5,11.5,11.4,6.5,26,10,1.77
P0139,Team_C,Midfielder,20,6.2,4.8,0.8,39.2,35,7,0.5
P0140,Team_J,Center,22,20.9,4.7,3.3,32.5,24,8,0.77
P0141,Team_D,Guard,21,15.3,0.0,6.1,15.6,36,6,0.5
P0142,Team_K,Striker,46,9.0,2.4,6.7,43.9,27,1,0.71
P0143,Team_I,Center,33,9.7,6.6,3.3,20.5,34,2,3.8
P0144,Team_B,Center,37,12.4,4.2,4.7,18.4,21,16,1.04
P0145,Team_D,Defender,31,0.2,6.0,5.4,22.8,30,4,6.51
P0146,Team_G,Forward,38,15.4,2.7,7.4,24.7,23,8,5.23
P0147,Team_D,Striker,16,0.9,4.4,12.2,31.2,20,13,3.08
P0148,Team_F,Center,14,11.5,12.7,4.8,25.8,31,13,0.94
P0149,Team_D,Midfielder,54,0.0,5.7,6.1,24.1,24,5,3.33
P0150,Team_B,Midfielder,23,22.8,1.5,10.5,27.3,25,15,0.5
P0151,Team_D,Midfielder,46,0.0,6.5,6.3,22.6,30,6,2.53
P0152,Team_B,Forward,75,19.3,0.0,3.2,41.7,20,1,3.22
P0153,Team_E,Defender,80,10.3,4.6,7.8,18.4,30,14,2.65
P0154,Team_K,Center,72,9.5,2.3,6.2,15.9,22,16,4.66
P0155,Team_B,Striker,64,5.2,4.2,10.3,24.1,29,8,0.8
P0156,Team_A,Midfielder,24,13.3,0.1,3.6,26.2,29,1,7.37
P0157,Team_F,Striker,77,16.8,0.0,5.7,31.4,34,5,2.26
P0158,Team_L,Forward,12,9.3,0.0,0.2,25.4,36,12,4.93
P0159,Team_G,Defender,40,2.2,0.0,3.3,23.4,32,14,0.63
P0160,Team_E,Striker,63,1.5,0.0,8.7,8.6,26,1,2.31
P0161,Team_A,Center,48,18.3,2.6,10.0,28.8,36,4,0.5
P0162,Team_G,Guard,13,1.9,0.0,2.1,41.9,24,16,5.39
P0163,Team_D,Center,76,18.6,5.2,6.1,30.3,26,9,0.5
P0164,Team_B,Defender,23,11.8,8.4,5.7,31.5,20,16,0.5
P0165,Team_I,Midfielder,33,21.5,5.3,6.5,27.0,31,17,0.5
P0166,Team_F,Midfielder,26,0.0,6.3,0.0,24.9,31,17,1.82
P0167,Team_A,Forward,33,5.3,0.0,1.1,16.6,21,15,1.47
P0168,Team_L,Defender,29,25.3,7.1,5.7,22.4,24,2,3.44
P0169,Team_J,Striker,53,9.5,4.0,4.5,48.0,28,15,1.88
P0170,Team_K,Guard,60,22.7,3.0,6.6,40.4,29,8,4.11
P0171,Team_A,Striker,38,2.0,2.6,0.7,38.5,30,12,1.02
P0172,Team_L,Striker,47,10.4,4.0,0.5,20.9,34,12,1.6
P0173,Team_J,Center,31,25.9,2.9,5.8,23.9,22,9,0.5
P0174,Team_D,Forward,13,15.3,3.9,3.6,7.8,25,17,0.5
P0175,Team_K,Striker,18,8.0,5.4,0.8,37.7,29,2,5.39
P0176,Team_J,Defender,65,21.0,7.7,8.2,31.4,31,6,2.51
P0177,Team_K,Striker,70,0.0,8.9,1.8,43.8,35,11,1.26
P0178,Team_D,Striker,51,7.1,8.0,7.7,25.4,35,9,0.93
P0179,Team_A,Defender,46,5.1,0.2,1.7,26.9,35,17,0.5
P0180,Team_G,Guard,13,13.1,10.1,4.9,48.0,26,13,0.52
P0181,Team_C,Forward,50,21.4,2.1,9.1,22.2,33,4,0.71
P0182,Team_E,Forward,52,2.7,5.1,3.1,16.8,24,4,6.88
P0183,Team_C,Forward,80,11.4,10.3,6.4,18.1,20,17,1.11
P0184,Team_E,Striker,34,7.5,5.7,9.7,28.0,23,12,1.99
P0185,Team_G,Defender,50,5.6,5.7,7.8,17.7,30,5,0.92
P0186,Team_I,Center,34,5.2,4.2,7.0,8.8,23,16,0.83
P0187,Team_H,Striker,64,8.5,2.6,4.9,29.7,30,4,0.52
P0188,Team_H,Striker,23,24.9,3.5,2.5,15.3,32,14,0.6
P0189,Team_G,Striker,62,20.7,3.2,9.5,30.6,30,10,0.5
P0190,Team_A,Forward,70,11.3,6.5,3.4,35.3,28,8,3.26
P0191,Team_D,Midfielder,25,20.9,0.0,6.2,31.8,27,11,5.02
P0192,Team_L,Forward,15,18.8,4.5,6.7,29.9,32,17,0.5
P0193,Team_I,Defender,18,8.5,4.7,12.4,30.0,34,3,1.24
P0194,Team_I,Midfielder,30,17.6,8.1,7.6,30.6,27,9,2.34
P0195,Team_D,Midfielder,61,12.0,2.9,10.6,35.8,33,5,0.92
P0196,Team_F,Center,66,7.1,1.8,9.7,24.1,23,2,0.5
P0197,Team_J,Center,40,15.8,0.2,3.8,5.0,27,17,0.5
P0198,Team_H,Defender,21,23.2,1.1,4.6,16.3,23,8,5.7
P0199,Team_I,Defender,51,16.3,1.4,7.5,24.2,37,10,0.5
P0200,Team_E,Guard,33,13.9,4.6,10.5,11.4,37,17,6.55
P0201,Team_G,Forward,37,16.3,6.9,6.0,12.6,25,17,3.62
P0202,Team_K,Guard,51,18.4,3.8,10.1,32.4,36,14,0.5
P0203,Team_G,Center,16,23.8,5.1,3.4,35.2,37,1,8.51
P0204,Team_A,Striker,56,7.1,5.5,11.3,20.1,22,4,2.03
P0205,Team_H,Defender,44,13.1,1.3,5.1,24.2,27,7,1.69
P0206,Team_L,Defender,33,22.3,7.7,3.4,13.0,20,8,0.87
P0207,Team_B,Striker,62,18.8,0.0,3.6,30.1,25,1,19.46
P0208,Team_L,Striker,68,23.4,7.7,0.0,22.2,35,10,3.42
P0209,Team_I,Center,24,13.7,5.1,8.9,13.5,24,1,3.66
P0210,Team_D,Striker,31,5.1,5.4,7.4,43.2,36,11,2.08
P0211,Team_G,Striker,65,5.1,5.2,6.3,36.2,32,11,3.84
P0212,Team_G,Forward,66,22.0,4.6,3.5,36.1,35,1,3.96
P0213,Team_L,Guard,23,1.3,1.9,3.9,35.1,22,7,2.86
P0214,Team_F,Guard,24,5.6,0.0,2.0,25.2,31,10,2.06
P0215,Team_H,Striker,65,27.2,2.1,5.2,22.3,36,15,0.8
P0216,Team_F,Striker,60,14.3,6.0,3.0,8.2,20,5,0.5
P0217,Team_L,Center,75,11.4,0.0,11.0,16.7,28,10,1.71
P0218,Team_I,Defender,64,14.6,2.4,10.3,16.4,30,14,1.13
P0219,Team_C,Forward,59,19.3,3.7,0.0,26.4,37,14,2.81
P0220,Team_B,Defender,66,10.6,4.6,1.7,30.7,34,10,0.5
P0221,Team_L,Midfielder,81,16.4,0.4,12.6,19.4,21,15,0.5
P0222,Team_H,Center,72,4.4,0.8,4.6,12.9,20,14,1.39
P0223,Team_I,Center,46,19.3,5.4,5.9,39.0,35,11,6.23
P0224,Team_A,Center,69,4.9,2.3,0.2,25.5,33,8,0.76
P0225,Team_F,Forward,46,12.8,6.5,1.0,25.0,24,1,2.07
P0226,Team_C,Midfielder,72,9.6,3.7,7.1,30.2,20,7,5.46
P0227,Team_K,Forward,53,17.5,5.2,8.1,17.7,22,12,0.5
P0228,Team_E,Midfielder,48,16.0,3.2,4.4,12.2,32,16,8.44
P0229,Team_J,Midfielder,68,8.1,8.2,4.6,35.0,23,7,0.89
P0230,Team_A,Striker,66,15.7,5.3,1.7,26.5,27,3,3.32
P0231,Team_A,Forward,22,18.8,1.6,7.5,23.4,26,16,1.87
P0232,Team_L,Center,41,12.3,2.5,4.7,19.0,33,8,1.23
P0233,Team_A,Striker,34,3.7,3.0,15.4,35.1,33,3,4.12
P0234,Team_J,Defender,36,5.9,4.5,6.9,26.6,31,15,0.73
P0235,Team_J,Defender,78,3.5,0.0,6.0,25.7,35,13,0.5
P0236,Team_L,Defender,80,16.4,0.0,5.9,27.7,32,14,0.88
P0237,Team_J,Guard,60,14.8,4.6,5.2,8.3,26,8,1.23
P0238,Team_I,Forward,10,5.9,5.8,4.0,44.5,29,16,0.74
P0239,Team_D,Guard,43,4.7,1.8,0.7,12.0,21,11,1.78
P0240,Team_B,Center,12,6.5,8.5,5.3,38.2,35,1,2.37
P0241,Team_D,Striker,63,10.8,2.0,0.3,16.9,33,17,1.79
P0242,Team_C,Forward,27,23.7,4.2,8.9,13.2,20,7,5.28
P0243,Team_L,Defender,21,7.2,4.4,1.6,24.3,25,14,13.82
P0244,Team_H,Striker,67,9.4,10.2,11.5,33.7,20,0,0.88
P0245,Team_J,Center,38,11.3,1.6,6.0,29.7,25,7,3.79
P0246,Team_G,Center,61,12.2,0.0,6.7,30.5,23,9,0.5
P0247,Team_F,Striker,36,2.6,8.1,4.2,28.6,31,8,1.21
P0248,Team_B,Guard,10,5.2,6.1,0.5,16.1,32,2,0.86
P0249,Team_L,Striker,17,3.4,4.1,4.9,19.4,36,1,0.5
P0250,Team_I,Striker,67,13.0,5.0,8.1,20.7,26,8,1.09
P0251,Team_L,Striker,30,16.4,2.9,3.7,41.0,35,14,0.5
P0252,Team_B,Center,37,12.1,4.9,0.0,19.2,24,3,5.97
P0253,Team_C,Striker,42,28.0,5.9,8.3,27.4,33,16,5.02
P0254,Team_H,Striker,75,10.7,2.4,2.2,37.2,29,9,7.62
P0255,Team_F,Defender,47,18.4,8.1,12.4,42.0,25,1,4.08
P0256,Team_L,Guard,56,0.0,8.5,10.9,37.5,35,1,8.47
P0257,Team_B,Guard,53,10.3,0.9,9.0,31.3,23,1,2.01
P0258,Team_G,Center,17,28.0,4.5,0.0,26.6,30,10,8.19
P0259,Team_A,Guard,70,17.3,5.8,4.6,15.5,20,8,1.34
P0260,Team_J,Guard,66,15.6,3.5,1.5,17.9,21,6,3.0
P0261,Team_C,Midfielder,15,21.4,0.3,4.7,15.2,33,1,0.89
P0262,Team_F,Center,72,19.6,1.6,2.5,23.5,33,7,2.27
P0263,Team_H,Midfielder,65,16.1,3.9,8.9,18.8,31,17,3.87
P0264,Team_L,Midfielder,46,17.2,9.0,5.6,19.8,26,4,0.5
P0265,Team_E,Striker,75,12.4,4.7,9.1,24.1,35,7,0.5
P0266,Team_I,Defender,54,7.9,6.0,1.6,42.6,28,11,0.57
P0267,Team_C,Guard,62,13.0,4.6,11.7,17.2,37,14,0.5
P0268,Team_K,Center,26,19.8,3.6,5.8,22.8,22,15,2.22
P0269,Team_J,Defender,80,21.2,5.8,0.8,5.0,21,15,1.89
P0270,Team_A,Forward,80,27.6,2.8,0.3,5.0,28,3,3.42
P0271,Team_L,Defender,78,0.0,6.4,6.4,37.7,28,4,2.56
P0272,Team_E,Forward,12,13.7,7.7,13.0,38.7,22,16,1.77
P0273,Team_K,Midfielder,39,13.4,1.6,6.9,29.2,21,6,0.5
P0274,Team_I,Striker,66,24.1,1.7,8.9,26.5,33,9,7.08
P0275,Team_C,Forward,22,22.8,5.3,11.5,22.6,29,1,0.8
P0276,Team_C,Forward,29,4.4,6.0,14.1,25.6,24,11,0.5
P0277,Team_D,Forward,72,0.0,3.0,6.6,42.0,25,16,0.73
P0278,Team_F,Striker,35,12.7,8.8,8.0,28.5,22,6,2.01
P0279,Team_I,Forward,73,22.9,5.3,12.2,25.1,36,6,1.4
P0280,Team_L,Guard,39,15.5,6.1,8.1,23.0,35,5,1.86
P0281,Team_G,Center,25,19.9,7.3,9.9,42.5,32,14,0.57
P0282,Team_H,Center,77,3.9,6.6,6.8,15.9,26,8,0.97
P0283,Team_I,Striker,21,25.2,9.5,4.7,28.5,21,1,6.23
P0284,Team_G,Defender,12,12.3,0.0,8.1,9.2,26,9,11.85
P0285,Team_E,Guard,30,16.0,6.5,13.0,33.3,25,9,0.51
P0286,Team_I,Center,19,27.3,7.7,6.7,23.3,28,0,2.82
P0287,Team_H,Forward,53,11.2,0.6,11.1,34.4,31,6,1.3
P0288,Team_K,Striker,77,11.0,6.9,0.5,7.4,36,11,2.72
P0289,Team_J,Center,51,28.2,5.3,1.7,16.9,31,11,0.5
P0290,Team_G,Defender,24,13.7,3.6,5.4,13.6,37,2,2.67
P0291,Team_K,Guard,19,0.0,6.2,5.2,29.9,28,2,2.41
P0292,Team_I,Center,25,9.2,0.3,7.2,24.7,32,0,0.5
P0293,Team_D,Guard,25,20.9,0.7,0.0,5.6,30,15,0.5
P0294,Team_F,Center,78,17.7,2.2,8.0,25.2,36,10,0.85
P0295,Team_G,Defender,22,12.9,4.5,13.5,33.7,34,5,1.73
P0296,Team_L,Guard,71,9.0,1.7,3.3,16.7,22,2,8.99
P0297,Team_L,Midfielder,25,18.4,2.6,4.1,26.9,29,0,1.82
P0298,Team_J,Striker,45,23.6,5.4,4.7,21.7,31,17,3.27
P0299,Team_C,Midfielder,42,14.7,5.4,13.1,25.1,35,13,2.22
P0300,Team_J,Midfielder,35,0.0,0.0,6.8,24.5,35,14,1.46
P0301,Team_C,Defender,13,18.7,0.0,6.8,19.8,30,0,0.5
P0302,Team_G,Forward,57,15.9,4.0,5.0,20.8,35,2,4.06
P0303,Team_G,Guard,81,11.0,4.4,9.2,22.5,35,10,5.16
P0304,Team_E,Midfielder,68,21.9,1.4,5.2,7.4,28,14,5.72
P0305,Team_J,Guard,75,11.5,2.2,0.0,25.9,28,4,0.5
P0306,Team_G,Striker,28,11.2,4.0,2.8,32.9,35,9,4.51
P0307,Team_E,Center,29,11.1,5.6,8.5,25.8,21,8,1.41
P0308,Team_L,Guard,16,10.4,4.2,4.1,17.3,34,7,1.88
P0309,Team_D,Center,21,32.8,5.3,5.4,16.0,22,0,11.78
P0310,Team_K,Forward,76,23.1,3.4,3.6,31.5,33,15,0.5
P0311,Team_I,Striker,61,22.5,2.7,7.3,27.8,21,7,1.52
P0312,Team_K,Forward,40,7.3,3.8,7.3,9.7,24,17,1.04
P0313,Team_K,Forward,34,24.7,0.0,4.6,20.0,27,2,7.18
P0314,Team_K,Guard,15,15.6,3.7,7.4,35.4,36,7,0.5
P0315,Team_L,Midfielder,73,3.1,2.4,12.0,13.0,27,6,2.83
P0316,Team_H,Midfielder,77,10.8,7.0,9.8,5.0,24,12,2.18
P0317,Team_D,Striker,18,4.4,11.6,6.5,35.4,34,3,3.17
P0318,Team_G,Center,51,5.3,4.7,10.8,28.8,22,16,0.5
P0319,Team_I,Guard,50,7.1,8.1,6.2,18.2,35,12,1.47
P0320,Team_I,Forward,74,12.8,4.4,3.7,18.4,31,13,8.39
P0321,Team_E,Striker,59,17.2,0.0,13.3,37.9,21,7,3.48
P0322,Team_I,Center,76,18.0,3.8,14.2,20.1,37,9,0.5
P0323,Team_B,Defender,77,7.7,2.8,5.9,5.0,20,5,0.5
P0324,Team_L,Guard,39,11.8,3.7,9.3,28.3,30,5,2.71
P0325,Team_J,Forward,69,19.1,1.3,0.0,17.9,33,11,7.48
P0326,Team_G,Guard,24,16.7,5.8,0.2,18.5,27,3,0.54
P0327,Team_D,Center,70,7.6,2.6,7.9,26.0,36,11,7.92
P0328,Team_F,Defender,31,16.7,1.2,7.4,30.6,33,12,3.93
P0329,Team_J,Center,64,21.6,6.8,7.1,18.9,34,5,0.76
P0330,Team_A,Center,21,0.0,3.7,1.4,16.0,37,6,1.06
P0331,Team_J,Striker,40,11.4,5.8,5.1,25.1,37,6,0.5
P0332,Team_A,Defender,45,5.6,6.9,3.1,40.2,22,9,0.5
P0333,Team_D,Defender,64,7.0,3.9,2.5,14.9,26,17,4.51
P0334,Team_E,Striker,65,14.8,7.1,10.0,22.6,23,15,4.67
P0335,Team_I,Center,30,18.7,3.3,0.3,31.9,26,5,11.12
P0336,Team_H,Center,41,30.9,0.3,0.0,22.0,29,12,3.99
P0337,Team_F,Center,76,20.3,2.4,17.4,38.0,35,7,2.2
P0338,Team_E,Defender,52,0.0,1.6,8.1,27.0,21,5,0.93
P0339,Team_F,Center,13,16.6,8.0,10.8,25.0,25,12,0.5
P0340,Team_A,Forward,81,14.8,10.3,12.6,29.4,23,12,3.14
P0341,Team_G,Forward,81,3.3,0.0,6.8,23.9,31,17,4.26
P0342,Team_H,Defender,46,1.2,9.3,1.7,34.7,36,11,0.88
P0343,Team_D,Forward,66,14.3,5.4,8.5,19.1,30,5,0.5
P0344,Team_B,Defender,42,14.5,7.6,3.7,16.0,24,11,2.11
P0345,Team_B,Striker,65,0.0,4.7,6.1,37.7,33,3,0.5
P0346,Team_J,Defender,16,15.5,3.2,10.0,22.6,32,17,0.5
P0347,Team_G,Defender,58,14.1,2.8,0.5,28.8,23,5,10.28
P0348,Team_B,Forward,20,4.2,2.2,6.1,34.7,37,9,1.57
P0349,Team_B,Forward,39,4.1,5.7,0.0,5.4,31,13,0.72
P0350,Team_D,Guard,61,4.0,3.2,8.5,8.4,27,3,0.5
P0351,Team_D,Forward,37,9.3,4.3,7.4,26.1,35,14,0.51
P0352,Team_L,Defender,56,21.6,1.3,0.0,5.0,20,5,0.73
P0353,Team_A,Striker,32,5.9,5.6,3.1,39.0,30,0,8.48
P0354,Team_L,Striker,51,3.8,2.2,4.5,27.4,34,7,3.59
P0355,Team_C,Guard,20,10.8,6.3,3.6,28.9,31,8,3.33
