player_id,team,position,games_played,points_per_game,assists_per_game,rebounds_per_game,minutes_per_game,age,experience_years,salary_millions,field_goal_pct,three_point_pct,free_throw_pct
P0054,Team_F,Defender,37,17.1,3.6,13.9,36.1,34,6,0.89,0.427,0.391,0.626
P0055,Team_B,Striker,17,13.0,2.4,9.1,36.0,35,5,4.06,0.327,0.347,0.669
P0056,Team_G,Midfielder,76,7.0,5.0,6.0,17.0,31,3,2.58,0.45,0.411,0.717
P0057,Team_B,Midfielder,28,7.4,6.1,0.0,17.7,35,0,1.22,0.52,0.278,0.742
P0058,Team_A,Striker,41,17.1,0.1,3.6,26.0,22,8,0.5,0.42,0.364,0.857
P0059,Team_C,Guard,28,0.0,0.0,3.9,27.4,26,15,1.65,0.535,0.426,0.724
P0060,Team_E,Center,33,8.3,0.0,8.8,15.7,37,16,4.47,0.461,0.37,0.678
P0061,Team_F,Guard,71,10.3,2.9,9.7,14.6,31,2,6.53,0.494,0.357,0.73
P0062,Team_H,Midfielder,13,10.5,0.0,15.8,26.6,30,2,1.65,0.592,0.323,0.824
P0063,Team_C,Center,51,0.6,3.5,2.7,40.1,20,17,2.35,0.522,0.4,0.798
P0064,Team_A,Guard,35,20.5,1.8,13.3,14.9,23,17,4.2,0.324,0.375,0.663
P0065,Team_A,Striker,26,4.2,2.6,0.5,25.2,21,11,0.5,0.392,0.396,0.882
P0066,Team_C,Guard,10,12.0,4.8,8.4,24.7,28,11,2.43,0.379,0.342,0.702
P0067,Team_J,Defender,75,0.0,5.3,1.7,46.9,34,17,1.86,0.494,0.354,0.629
P0068,Team_F,Defender,19,19.1,0.0,2.7,22.1,23,1,0.77,0.555,0.482,0.805
P0069,Team_A,Guard,55,8.6,5.2,5.0,15.3,36,14,1.01,0.446,0.475,0.611
P0070,Team_C,Forward,41,4.4,6.7,7.9,19.7,32,0,0.5,0.432,0.303,0.709
P0071,Team_K,Guard,64,25.1,2.9,7.9,22.1,37,17,0.78,0.391,0.375,0.95
P0072,Team_L,Midfielder,46,11.3,2.4,7.6,11.5,21,8,7.13,0.482,0.343,0.675
P0073,Team_F,Center,11,7.2,5.6,11.8,11.2,24,3,3.54,0.3,0.223,0.559
P0074,Team_J,Guard,55,29.9,0.4,4.9,17.8,32,9,1.25,0.418,0.259,0.774
P0075,Team_J,Midfielder,64,20.0,2.0,3.0,32.9,28,13,2.05,0.376,0.334,0.714
P0076,Team_J,Guard,14,19.4,8.2,3.2,46.9,27,13,5.97,0.412,0.216,0.826
P0077,Team_H,Striker,27,15.9,10.2,1.9,36.4,32,11,3.52,0.604,0.398,0.882
P0078,Team_A,Guard,46,6.5,3.0,3.5,23.9,29,9,0.5,0.509,0.402,0.724
P0079,Team_G,Forward,81,14.4,4.6,3.2,23.2,29,4,0.6,0.479,0.453,0.925
P0080,Team_J,Guard,19,0.0,0.0,4.2,15.7,35,9,0.97,0.469,0.4,0.755
P0081,Team_B,Striker,36,19.4,2.4,0.0,20.9,28,9,3.15,0.478,0.442,0.75
P0082,Team_K,Defender,30,5.9,1.5,7.0,21.4,26,9,4.58,0.446,0.304,0.704
P0083,Team_F,Center,43,5.3,6.5,4.2,29.4,30,14,4.82,0.537,0.32,0.754
P0084,Team_D,Striker,60,14.3,2.9,3.3,15.2,27,11,4.86,0.322,0.421,0.846
P0085,Team_D,Midfielder,76,0.0,3.2,2.7,14.8,27,7,6.03,0.439,0.401,0.639
P0086,Team_C,Defender,62,23.9,7.6,11.2,22.5,37,9,1.89,0.414,0.329,0.607
P0087,Team_C,Midfielder,31,8.4,4.0,10.0,27.6,31,2,2.11,0.413,0.313,0.655
P0088,Team_J,Guard,33,19.5,4.0,5.8,36.4,29,12,1.54,0.362,0.229,0.891
P0089,Team_E,Midfielder,77,4.4,0.0,5.1,18.4,22,7,1.22,0.538,0.475,0.614
P0090,Team_B,Striker,25,14.2,0.0,9.7,28.0,26,13,12.27,0.597,0.45,0.95
P0091,Team_I,Defender,13,10.2,1.5,0.0,30.9,30,9,0.53,0.423,0.369,0.862
P0092,Team_B,Midfielder,76,10.8,3.6,3.8,14.4,33,1,2.3,0.561,0.479,0.765
P0093,Team_A,Guard,46,3.6,4.1,18.0,12.3,29,0,2.39,0.44,0.239,0.565
P0094,Team_I,Midfielder,70,1.3,6.8,2.8,33.5,28,3,0.88,0.533,0.396,0.852
P0095,Team_C,Striker,60,8.5,3.4,8.1,32.1,28,14,1.14,0.443,0.311,0.723
P0096,Team_E,Forward,31,11.7,4.8,3.2,7.0,33,2,5.88,0.44,0.39,0.88
P0097,Team_J,Center,71,12.7,0.0,8.0,23.1,29,2,2.05,0.515,0.309,0.862
P0098,Team_B,Midfielder,17,4.9,0.3,0.0,39.0,22,3,1.23,0.51,0.255,0.738
P0099,Team_E,Forward,42,16.7,0.0,2.1,5.0,31,3,1.55,0.506,0.354,0.8
P0100,Team_G,Striker,45,11.5,1.0,1.1,20.5,26,12,3.0,0.516,0.359,0.754
P0101,Team_E,Guard,80,20.1,10.9,10.9,26.6,25,16,6.53,0.363,0.346,0.7
P0102,Team_H,Midfielder,72,15.0,0.9,3.1,25.6,34,10,1.33,0.354,0.385,0.679
P0103,Team_E,Defender,35,22.2,6.3,5.2,19.1,35,10,3.15,0.444,0.31,0.779
P0104,Team_K,Defender,37,19.7,2.5,6.9,15.5,35,8,7.52,0.399,0.296,0.589
P0105,Team_D,Center,24,5.5,5.3,3.0,17.9,33,14,1.44,0.376,0.338,0.917
P0106,Team_A,Midfielder,61,16.1,0.4,0.0,22.8,33,14,0.58,0.385,0.424,0.614
P0107,Team_G,Center,42,19.2,1.6,5.3,16.3,37,5,1.49,0.399,0.273,0.759
P0108,Team_A,Center,72,3.7,5.5,6.9,32.2,24,4,0.5,0.593,0.41,0.846
P0109,Team_H,Striker,67,16.2,0.0,4.6,38.3,27,5,2.55,0.42,0.2,0.679
P0110,Team_C,Defender,62,13.1,4.8,7.0,16.2,26,14,7.2,0.403,0.403,0.5
P0111,Team_J,Defender,50,15.7,1.6,4.0,18.3,37,11,1.4,0.397,0.375,0.5
P0112,Team_D,Striker,16,19.9,7.8,14.7,36.9,36,9,3.21,0.454,0.229,0.647
P0113,Team_A,Forward,38,26.7,2.8,5.9,27.6,37,9,1.53,0.425,0.314,0.812
P0114,Team_E,Defender,75,8.0,0.0,13.6,27.2,37,10,1.32,0.469,0.23,0.746
P0115,Team_C,Defender,37,15.3,0.9,6.9,19.2,28,3,1.74,0.394,0.364,0.777
P0116,Team_J,Guard,69,10.7,8.0,11.1,25.7,26,5,2.34,0.479,0.402,0.699
P0117,Team_B,Defender,15,14.6,1.4,5.6,29.1,23,16,3.47,0.528,0.369,0.832
P0118,Team_J,Defender,51,29.3,4.9,0.6,29.7,30,14,0.5,0.578,0.422,0.781
P0119,Team_G,Forward,14,8.4,6.6,13.1,33.8,23,14,2.08,0.357,0.419,0.71
P0120,Team_H,Center,36,14.8,4.2,6.8,20.2,21,12,2.66,0.478,0.287,0.5
P0121,Team_K,Forward,39,0.0,7.4,4.9,26.7,36,9,9.82,0.378,0.389,0.798
P0122,Team_D,Defender,48,40.0,2.8,5.4,19.7,34,6,0.68,0.406,0.464,0.715
P0123,Team_J,Striker,48,0.0,0.0,0.0,24.9,35,9,5.44,0.578,0.395,0.592
P0124,Team_L,Defender,61,15.3,0.3,6.5,30.7,28,13,9.66,0.46,0.35,0.68
P0125,Team_F,Guard,71,20.5,0.1,5.8,19.8,21,10,1.14,0.408,0.232,0.743
P0126,Team_E,Guard,41,11.6,1.2,13.8,5.0,28,4,0.5,0.577,0.5,0.762
P0127,Team_L,Guard,19,8.2,7.3,7.3,16.9,21,1,4.83,0.482,0.411,0.705
P0128,Team_I,Striker,31,4.5,2.8,10.8,13.7,33,6,1.89,0.443,0.453,0.666
P0129,Team_L,Striker,58,14.0,8.7,13.6,35.3,27,7,0.57,0.403,0.249,0.669
P0130,Team_L,Center,69,12.5,4.3,5.1,24.1,26,17,5.8,0.319,0.423,0.644
P0131,Team_A,Striker,29,0.0,5.6,10.7,31.0,27,7,0.95,0.475,0.288,0.858
P0132,Team_D,Guard,60,13.5,6.2,10.1,20.9,24,15,3.89,0.487,0.383,0.942
P0133,Team_A,Striker,17,18.5,0.0,10.2,28.2,22,17,2.23,0.487,0.35,0.743
P0134,Team_G,Striker,22,8.8,0.5,7.2,39.6,23,15,2.27,0.423,0.381,0.78
P0135,Team_G,Midfielder,40,22.7,7.4,5.2,32.6,37,11,3.15,0.358,0.283,0.658
P0136,Team_A,Striker,34,15.4,0.0,4.1,9.6,33,13,1.0,0.419,0.313,0.701
P0137,Team_C,Center,10,4.1,2.9,2.1,15.3,26,11,1.92,0.421,0.3,0.645
P0138,Team_F,Defender,53,21.0,5.9,13.3,26.3,34,11,1.26,0.333,0.373,0.792
P0139,Team_G,Midfielder,70,17.7,4.8,4.3,12.4,22,17,1.0,0.3,0.394,0.733
P0140,Team_L,Guard,75,3.6,8.6,6.1,26.5,26,7,4.76,0.413,0.399,0.842
P0141,Team_D,Center,75,13.9,7.0,4.0,19.8,22,7,3.53,0.515,0.341,0.829
P0142,Team_D,Center,27,21.8,4.9,6.4,31.1,28,3,2.31,0.434,0.327,0.735
P0143,Team_E,Defender,79,7.2,6.5,6.7,23.5,34,9,1.08,0.415,0.315,0.76
P0144,Team_G,Guard,13,22.9,5.0,5.5,25.8,32,11,2.99,0.456,0.374,0.615
P0145,Team_I,Center,61,0.4,6.2,7.9,5.7,20,2,0.5,0.472,0.234,0.838
P0146,Team_K,Forward,10,11.7,5.2,2.5,17.0,33,12,0.5,0.326,0.349,0.806
P0147,Team_D,Guard,60,19.7,5.9,4.3,30.6,29,7,1.78,0.394,0.413,0.734
P0148,Team_L,Center,77,20.9,6.1,9.0,30.4,21,17,0.5,0.576,0.425,0.808
P0149,Team_F,Midfielder,70,2.9,7.0,4.3,23.4,21,5,2.1,0.427,0.355,0.696
P0150,Team_B,Forward,38,13.0,2.6,0.4,6.4,29,10,1.54,0.478,0.244,0.767
P0151,Team_C,Midfielder,33,10.4,1.9,8.0,28.6,28,9,3.89,0.3,0.38,0.685
P0152,Team_K,Forward,57,19.7,3.8,12.4,19.5,36,7,2.36,0.336,0.391,0.694
P0153,Team_I,Defender,18,15.7,3.0,2.8,41.9,27,2,2.04,0.555,0.286,0.629
P0154,Team_I,Midfielder,71,21.1,4.5,2.9,21.0,32,16,2.11,0.463,0.326,0.692
P0155,Team_H,Guard,44,12.3,10.7,11.8,35.9,23,1,2.04,0.41,0.354,0.643
P0156,Team_I,Guard,37,5.7,6.1,5.8,20.5,28,8,1.19,0.341,0.39,0.888
P0157,Team_I,Striker,36,4.6,3.4,0.0,26.0,32,11,2.76,0.482,0.372,0.603
P0158,Team_G,Midfielder,42,12.9,0.0,1.2,17.7,30,13,7.4,0.3,0.383,0.722
P0159,Team_G,Midfielder,23,15.9,4.8,13.2,34.8,35,15,9.35,0.433,0.445,0.738
P0160,Team_C,Striker,35,17.8,0.0,0.0,20.7,35,16,6.58,0.417,0.377,0.843
P0161,Team_L,Defender,43,8.9,3.3,5.2,38.6,26,12,4.13,0.484,0.402,0.797
P0162,Team_G,Striker,77,13.8,4.3,6.3,10.5,34,7,3.22,0.464,0.401,0.744
P0163,Team_G,Guard,59,11.1,0.7,0.0,19.6,34,7,3.15,0.603,0.336,0.782
P0164,Team_E,Defender,72,16.7,5.1,2.4,19.5,34,4,1.8,0.538,0.298,0.805
P0165,Team_E,Defender,69,10.7,1.8,11.2,19.2,22,7,2.7,0.437,0.344,0.921
P0166,Team_E,Midfielder,58,16.5,3.1,5.7,29.4,20,17,2.43,0.412,0.379,0.769
P0167,Team_D,Center,33,24.9,2.8,5.2,37.6,22,14,1.0,0.495,0.362,0.696
P0168,Team_C,Midfielder,26,10.3,0.0,0.7,30.3,36,4,9.34,0.382,0.374,0.702
P0169,Team_I,Center,78,5.0,2.4,3.5,6.4,23,14,3.58,0.419,0.45,0.757
P0170,Team_H,Guard,49,19.4,5.5,2.8,40.3,22,14,3.57,0.484,0.347,0.71
P0171,Team_G,Forward,24,18.6,0.0,7.2,18.6,22,3,5.84,0.475,0.396,0.856
P0172,Team_F,Midfielder,15,15.3,3.2,6.8,21.6,35,15,2.09,0.597,0.49,0.727
P0173,Team_K,Guard,35,5.6,3.2,2.8,36.8,21,14,0.81,0.492,0.312,0.95
P0174,Team_H,Midfielder,29,19.4,0.0,5.8,11.6,27,10,7.08,0.445,0.281,0.716
P0175,Team_K,Midfielder,67,13.3,4.3,3.6,27.2,21,9,0.5,0.648,0.459,0.779
P0176,Team_E,Midfielder,56,11.3,2.9,11.6,26.1,35,17,8.38,0.416,0.361,0.763
P0177,Team_J,Forward,60,13.1,0.4,6.8,30.9,32,1,1.68,0.426,0.387,0.733
P0178,Team_E,Striker,28,8.9,0.0,6.2,24.7,23,4,0.97,0.417,0.273,0.673
P0179,Team_A,Midfielder,14,11.5,4.5,12.9,38.3,37,4,1.85,0.552,0.25,0.792
P0180,Team_L,Striker,44,6.7,0.9,4.0,21.7,23,11,5.13,0.444,0.286,0.815
P0181,Team_L,Defender,19,10.0,2.1,2.8,30.5,35,12,1.18,0.57,0.364,0.622
P0182,Team_J,Striker,19,27.2,2.6,6.0,13.5,24,2,0.59,0.424,0.336,0.83
P0183,Team_A,Center,32,10.6,8.9,14.2,18.1,26,4,3.97,0.384,0.347,0.753
P0184,Team_B,Striker,61,1.8,5.0,0.0,36.7,27,5,3.65,0.502,0.221,0.95
P0185,Team_L,Midfielder,20,8.7,5.3,4.3,29.8,24,3,8.49,0.486,0.333,0.741
P0186,Team_F,Forward,44,4.2,0.0,6.6,44.1,26,17,0.5,0.347,0.338,0.868
P0187,Team_A,Striker,37,15.3,4.3,0.9,29.1,34,12,1.26,0.423,0.32,0.721
P0188,Team_F,Striker,16,32.1,3.3,4.7,48.0,37,3,2.08,0.46,0.255,0.631
P0189,Team_F,Guard,65,11.4,1.2,5.2,12.4,32,9,4.83,0.536,0.351,0.805
P0190,Team_F,Forward,50,10.4,6.4,3.2,15.8,26,10,0.5,0.447,0.421,0.698
P0191,Team_D,Striker,57,5.4,1.9,13.1,28.2,25,11,1.28,0.329,0.298,0.832
P0192,Team_G,Center,35,1.5,3.5,13.6,38.4,31,1,8.99,0.562,0.406,0.724
P0193,Team_K,Midfielder,24,9.0,0.0,1.7,40.0,35,7,4.27,0.534,0.308,0.697
P0194,Team_K,Midfielder,60,10.4,3.2,0.2,34.2,23,10,0.5,0.38,0.393,0.783
P0195,Team_A,Forward,80,15.0,0.0,5.0,34.2,24,12,3.8,0.331,0.38,0.607
P0196,Team_H,Forward,52,8.6,7.6,9.0,22.9,26,16,2.89,0.545,0.332,0.647
P0197,Team_B,Striker,66,5.8,3.9,14.2,21.4,23,9,2.09,0.404,0.329,0.823
P0198,Team_E,Guard,57,7.4,4.4,6.8,31.6,30,7,1.81,0.451,0.319,0.797
P0199,Team_G,Guard,61,7.4,6.9,3.3,45.6,23,13,6.22,0.336,0.382,0.845
P0200,Team_E,Center,13,9.4,2.8,0.0,25.4,29,8,4.14,0.315,0.352,0.641
P0201,Team_J,Center,57,16.0,1.5,3.7,27.2,36,12,5.15,0.418,0.329,0.745
P0202,Team_F,Striker,42,28.4,1.6,9.4,35.3,25,2,2.87,0.382,0.387,0.721
P0203,Team_L,Forward,29,6.5,1.4,4.3,34.0,23,1,0.93,0.478,0.48,0.743
P0204,Team_E,Midfielder,66,6.4,3.6,10.7,21.7,22,4,0.5,0.508,0.37,0.674
P0205,Team_A,Center,20,18.1,3.2,0.0,31.1,25,12,5.24,0.454,0.404,0.636
P0206,Team_I,Forward,78,6.6,1.9,7.3,22.7,32,15,1.76,0.47,0.329,0.679
P0207,Team_I,Center,24,2.4,1.5,11.2,21.7,31,10,10.29,0.595,0.406,0.824
P0208,Team_I,Forward,58,3.0,2.7,3.2,17.0,33,4,0.5,0.468,0.36,0.537
P0209,Team_I,Center,44,15.6,4.6,6.2,23.7,33,7,3.25,0.433,0.33,0.859
P0210,Team_D,Striker,49,6.5,6.8,4.1,35.7,25,6,0.74,0.56,0.386,0.776
P0211,Team_D,Center,49,14.1,4.7,6.8,22.9,28,7,6.32,0.432,0.274,0.824
P0212,Team_B,Center,75,20.1,9.4,6.0,32.0,32,8,3.75,0.389,0.465,0.688
P0213,Team_L,Guard,12,7.7,8.2,4.1,29.3,25,17,1.33,0.48,0.392,0.698
P0214,Team_I,Center,45,2.2,3.0,8.7,10.1,37,7,6.52,0.499,0.289,0.534
P0215,Team_E,Defender,30,9.1,0.0,3.3,39.9,32,1,0.9,0.538,0.464,0.671
P0216,Team_E,Center,51,3.5,10.6,5.7,32.2,34,14,0.65,0.43,0.288,0.767
P0217,Team_B,Guard,33,3.9,4.7,7.2,20.8,24,14,2.12,0.389,0.373,0.676
P0218,Team_J,Defender,34,16.3,0.0,8.7,23.6,36,1,2.08,0.411,0.449,0.692
P0219,Team_D,Midfielder,52,7.3,0.0,7.5,14.9,30,13,2.28,0.403,0.267,0.567
P0220,Team_B,Forward,15,14.3,0.6,0.0,17.6,33,11,1.8,0.383,0.274,0.771
P0221,Team_C,Forward,46,0.9,0.0,4.8,31.4,34,15,0.5,0.545,0.355,0.805
P0222,Team_C,Forward,14,24.7,0.9,0.7,19.5,26,14,0.5,0.428,0.36,0.785
P0223,Team_I,Defender,40,8.1,2.4,5.2,18.1,22,6,0.5,0.3,0.335,0.663
P0224,Team_E,Center,32,12.1,6.5,7.8,31.5,25,3,1.77,0.411,0.383,0.785
P0225,Team_K,Defender,64,9.3,9.0,0.0,33.5,28,14,8.81,0.459,0.247,0.793
P0226,Team_E,Forward,15,11.9,6.1,3.5,12.2,22,11,2.09,0.493,0.4,0.697
P0227,Team_G,Center,61,15.1,6.5,5.8,40.2,34,5,7.0,0.478,0.356,0.796
P0228,Team_A,Guard,57,15.7,5.9,3.6,16.7,30,1,3.39,0.352,0.405,0.594
P0229,Team_I,Center,43,10.4,3.4,5.1,32.4,37,0,1.45,0.436,0.371,0.641
P0230,Team_E,Forward,77,14.8,3.8,3.1,34.1,34,13,1.51,0.519,0.387,0.588
P0231,Team_C,Center,78,13.5,3.0,3.4,16.3,34,10,2.33,0.52,0.296,0.714
P0232,Team_G,Midfielder,40,8.7,0.0,6.8,19.9,31,14,6.37,0.448,0.327,0.826
P0233,Team_A,Center,14,17.1,3.8,6.3,33.1,26,12,1.82,0.588,0.235,0.583
P0234,Team_K,Guard,79,14.3,0.4,5.4,36.0,37,10,0.66,0.394,0.409,0.624
P0235,Team_D,Forward,42,13.9,8.9,7.2,32.2,27,5,6.2,0.449,0.305,0.676
P0236,Team_C,Midfielder,77,0.0,6.1,4.3,37.4,24,11,1.52,0.513,0.306,0.834
P0237,Team_G,Defender,60,20.8,2.3,5.2,30.3,32,8,2.02,0.545,0.382,0.702
P0238,Team_A,Guard,14,14.5,6.9,6.1,27.3,30,15,1.56,0.519,0.469,0.814
P0239,Team_C,Center,20,2.1,6.9,2.4,23.1,35,17,10.39,0.437,0.356,0.863
P0240,Team_C,Striker,13,3.8,5.8,10.4,15.2,37,8,3.68,0.415,0.328,0.867
P0241,Team_E,Defender,74,22.4,2.2,0.0,29.4,28,3,1.76,0.494,0.348,0.736
P0242,Team_B,Forward,56,6.9,1.1,6.1,28.1,37,16,0.5,0.459,0.33,0.76
P0243,Team_E,Midfielder,32,22.7,0.5,1.1,31.4,25,15,0.6,0.387,0.39,0.685
P0244,Team_F,Defender,48,35.2,0.1,8.9,45.8,24,2,0.5,0.539,0.32,0.681
P0245,Team_A,Guard,15,23.0,0.1,12.3,20.0,21,0,19.57,0.391,0.344,0.752
P0246,Team_K,Striker,18,5.9,3.7,6.6,29.9,31,4,3.98,0.388,0.331,0.633
P0247,Team_I,Midfielder,47,17.8,2.4,8.2,34.1,27,0,0.5,0.445,0.33,0.58
P0248,Team_H,Forward,39,14.6,3.5,8.5,31.1,23,9,0.5,0.403,0.433,0.681
P0249,Team_A,Guard,69,21.4,8.2,1.8,42.4,27,3,1.84,0.466,0.326,0.726
P0250,Team_K,Forward,71,5.2,5.4,5.0,44.1,24,2,3.19,0.374,0.402,0.646
P0251,Team_B,Forward,51,10.2,4.5,4.3,21.5,21,10,6.96,0.626,0.429,0.804
P0252,Team_I,Forward,74,0.0,0.9,6.0,18.6,20,4,1.23,0.572,0.366,0.832
P0253,Team_J,Guard,25,28.8,5.0,12.4,31.6,33,14,0.5,0.583,0.377,0.639
P0254,Team_I,Center,15,24.4,0.9,2.7,45.8,31,3,0.82,0.491,0.363,0.82
P0255,Team_F,Striker,59,0.0,4.2,1.8,21.2,28,8,0.73,0.485,0.359,0.803
P0256,Team_K,Striker,13,10.2,1.5,6.4,13.5,32,8,1.25,0.464,0.275,0.791
P0257,Team_I,Midfielder,71,13.5,3.7,14.2,29.8,26,11,1.0,0.432,0.385,0.6
P0258,Team_D,Center,58,8.5,9.5,11.7,33.2,31,16,3.49,0.398,0.432,0.729
P0259,Team_A,Defender,16,22.1,0.0,2.5,22.9,27,2,2.04,0.467,0.391,0.897
P0260,Team_K,Forward,35,8.0,0.0,2.3,27.9,20,6,18.92,0.412,0.295,0.554
P0261,Team_D,Midfielder,12,20.3,4.8,5.6,26.6,35,1,1.11,0.446,0.363,0.689
P0262,Team_F,Forward,25,19.6,3.1,7.2,25.0,29,6,2.85,0.348,0.353,0.808
P0263,Team_J,Midfielder,30,9.2,2.2,11.4,5.0,30,9,1.62,0.445,0.5,0.595
P0264,Team_K,Defender,81,8.0,3.9,11.5,18.4,37,3,0.89,0.564,0.391,0.916
P0265,Team_F,Center,81,10.2,0.0,5.1,37.6,37,6,6.16,0.497,0.348,0.95
P0266,Team_E,Forward,27,17.9,3.7,4.6,17.3,33,3,1.52,0.317,0.2,0.719
P0267,Team_G,Guard,75,6.5,7.1,11.2,15.5,20,15,1.3,0.494,0.34,0.834
P0268,Team_L,Midfielder,47,13.1,4.1,3.0,7.5,30,17,1.12,0.503,0.323,0.859
P0269,Team_I,Midfielder,78,11.7,6.6,16.4,39.0,32,7,9.51,0.509,0.373,0.552
P0270,Team_G,Defender,65,5.5,2.5,5.3,18.2,22,13,2.97,0.395,0.379,0.635
