player_id,team,position,games_played,points_per_game,assists_per_game,rebounds_per_game,minutes_per_game,age,experience_years,salary_millions,field_goal_pct,three_point_pct,free_throw_pct
P0114,Team_K,Guard,78,12.7,3.0,7.8,21.8,32,4,0.93,0.355,0.438,0.893
P0115,Team_A,Center,71,14.2,1.7,5.7,20.5,35,6,3.76,0.338,0.448,0.677
P0116,Team_F,Guard,34,1.3,0.7,9.7,16.4,33,4,11.51,0.609,0.326,0.74
P0117,Team_E,Guard,32,11.5,1.5,6.2,29.5,30,17,6.89,0.339,0.348,0.863
P0118,Team_J,Defender,38,20.2,5.6,10.9,30.5,22,8,0.5,0.508,0.332,0.763
P0119,Team_D,Center,11,16.3,7.8,3.8,26.6,36,10,6.98,0.541,0.297,0.654
P0120,Team_G,Striker,51,7.9,6.6,4.1,30.2,37,11,0.77,0.418,0.315,0.674
P0121,Team_C,Defender,66,14.1,5.1,5.2,28.7,21,13,0.5,0.493,0.334,0.852
P0122,Team_B,Center,19,4.6,6.7,10.9,46.0,26,17,1.68,0.38,0.346,0.723
P0123,Team_G,Striker,18,0.0,5.4,3.4,12.2,24,16,0.86,0.329,0.41,0.745
P0124,Team_L,Guard,55,16.3,5.2,13.4,21.1,30,5,1.38,0.411,0.36,0.585
P0125,Team_G,Defender,48,17.9,6.8,4.0,31.6,27,5,1.74,0.479,0.29,0.738
P0126,Team_G,Center,50,13.6,2.1,6.2,21.5,30,11,6.6,0.46,0.248,0.596
P0127,Team_D,Defender,11,5.4,1.7,3.4,42.5,29,2,1.36,0.359,0.308,0.8
P0128,Team_F,Striker,67,17.2,1.5,9.4,32.3,29,2,3.14,0.425,0.347,0.818
P0129,Team_H,Defender,56,9.0,4.3,11.2,28.0,35,1,4.51,0.427,0.318,0.935
P0130,Team_H,Defender,56,16.0,2.6,7.0,19.7,28,16,0.77,0.426,0.356,0.765
P0131,Team_I,Center,77,13.3,1.2,11.3,13.4,28,8,0.86,0.338,0.342,0.841
P0132,Team_L,Guard,67,15.7,1.7,17.1,28.1,29,1,1.72,0.469,0.387,0.845
P0133,Team_E,Forward,40,26.9,5.5,5.0,23.4,22,10,2.57,0.46,0.413,0.879
P0134,Team_D,Center,76,8.8,3.2,6.4,27.4,28,6,1.52,0.65,0.384,0.798
P0135,Team_E,Striker,60,12.3,1.5,4.4,22.4,29,10,0.69,0.46,0.302,0.712
P0136,Team_J,Guard,47,18.1,3.1,0.7,35.8,34,12,0.5,0.398,0.277,0.89
P0137,Team_K,Forward,71,19.4,2.9,7.0,11.5,33,1,3.17,0.394,0.292,0.796
P0138,Team_H,Defender,72,31.3,2.8,5.8,36.6,21,9,4.99,0.591,0.385,0.686
P0139,Team_E,Midfielder,67,18.7,3.2,5.0,32.1,36,4,0.5,0.494,0.282,0.662
P0140,Team_D,Forward,55,15.0,3.2,0.6,34.2,22,14,0.8,0.327,0.326,0.812
P0141,Team_L,Defender,28,12.5,3.7,0.5,36.2,27,8,3.02,0.427,0.283,0.634
P0142,Team_C,Striker,60,1.5,9.4,4.7,22.2,32,5,0.5,0.648,0.326,0.826
P0143,Team_L,Guard,37,13.3,3.6,11.6,31.4,21,5,3.76,0.481,0.244,0.84
P0144,Team_J,Midfielder,67,15.2,7.7,6.9,24.0,37,9,0.9,0.479,0.389,0.596
P0145,Team_J,Center,79,21.2,4.2,5.3,27.1,23,5,4.19,0.475,0.298,0.895
P0146,Team_B,Midfielder,23,15.9,3.1,0.0,27.9,29,7,1.52,0.559,0.371,0.602
P0147,Team_C,Defender,21,2.5,6.1,6.1,30.6,21,13,0.5,0.439,0.351,0.772
P0148,Team_G,Striker,70,7.8,3.8,9.5,11.5,30,7,6.98,0.353,0.353,0.913
P0149,Team_A,Guard,48,10.6,6.0,0.0,34.3,29,12,0.71,0.416,0.397,0.801
P0150,Team_E,Midfielder,11,8.2,5.5,6.0,22.8,28,1,4.54,0.455,0.297,0.713
P0151,Team_K,Guard,66,16.7,0.0,9.6,25.6,28,12,5.97,0.408,0.439,0.855
P0152,Team_L,Guard,35,10.2,3.4,5.3,35.4,36,15,0.8,0.392,0.39,0.95
P0153,Team_J,Center,24,21.3,1.4,6.8,27.2,30,12,2.61,0.315,0.318,0.95
P0154,Team_H,Defender,16,18.8,4.8,8.9,26.1,35,11,6.81,0.3,0.2,0.614
P0155,Team_K,Guard,19,20.6,3.7,1.6,23.3,25,0,2.04,0.493,0.34,0.66
P0156,Team_H,Guard,73,15.5,6.4,0.0,11.7,30,5,1.0,0.453,0.311,0.723
P0157,Team_B,Center,44,13.8,7.4,3.4,31.6,26,8,4.9,0.3,0.417,0.851
P0158,Team_J,Forward,38,13.8,11.5,9.4,19.6,37,4,1.14,0.494,0.42,0.735
P0159,Team_D,Forward,50,8.1,0.0,1.7,25.8,25,10,3.43,0.449,0.433,0.769
P0160,Team_B,Guard,32,15.6,2.1,3.7,31.1,23,0,2.74,0.453,0.332,0.95
P0161,Team_B,Guard,23,4.0,0.1,3.0,18.5,36,12,0.5,0.54,0.37,0.766
P0162,Team_C,Striker,28,8.3,1.4,5.4,14.3,27,7,3.02,0.607,0.408,0.69
P0163,Team_G,Defender,60,3.8,0.0,0.0,38.4,22,15,1.46,0.509,0.283,0.814
P0164,Team_B,Midfielder,23,5.2,0.0,2.7,24.8,36,17,1.4,0.322,0.391,0.789
P0165,Team_J,Defender,25,11.4,5.9,4.2,47.4,20,15,0.5,0.464,0.302,0.679
P0166,Team_K,Center,18,10.5,5.4,9.3,33.3,35,17,9.2,0.489,0.5,0.738
P0167,Team_J,Midfielder,69,12.2,3.2,0.1,20.5,21,15,0.5,0.646,0.375,0.739
P0168,Team_A,Center,42,7.4,0.0,4.9,23.4,30,9,5.34,0.418,0.307,0.785
P0169,Team_F,Forward,25,19.0,9.9,9.8,31.0,29,15,4.07,0.471,0.305,0.621
P0170,Team_G,Guard,33,12.0,2.6,1.5,13.3,37,13,4.27,0.444,0.331,0.725
P0171,Team_D,Guard,64,16.7,5.8,9.9,37.9,37,11,1.57,0.546,0.408,0.767
P0172,Team_D,Striker,46,22.2,5.6,9.6,26.8,33,0,2.98,0.438,0.33,0.922
P0173,Team_H,Striker,21,0.8,2.0,10.3,39.5,32,10,1.97,0.369,0.478,0.805
P0174,Team_C,Striker,81,17.2,7.3,6.0,22.4,36,8,3.33,0.392,0.293,0.823
P0175,Team_L,Defender,24,7.8,6.8,7.5,33.7,22,17,1.1,0.386,0.381,0.752
P0176,Team_J,Striker,28,2.2,0.0,2.3,16.9,30,14,12.35,0.364,0.499,0.685
P0177,Team_E,Defender,54,13.0,5.1,2.6,42.9,23,3,1.68,0.638,0.342,0.898
P0178,Team_C,Guard,64,15.0,2.7,4.5,33.3,27,0,0.5,0.3,0.427,0.828
P0179,Team_F,Midfielder,77,16.1,1.2,5.7,15.8,24,0,2.23,0.381,0.293,0.786
P0180,Team_I,Forward,33,13.6,0.4,11.1,20.1,34,7,1.01,0.389,0.336,0.813
P0181,Team_C,Center,41,24.2,6.8,11.3,27.6,22,12,1.8,0.467,0.324,0.917
P0182,Team_E,Midfielder,30,18.5,0.2,7.4,37.4,23,0,10.02,0.505,0.307,0.748
P0183,Team_E,Center,19,8.0,5.0,8.6,26.8,27,7,1.25,0.481,0.3,0.78
P0184,Team_D,Center,53,9.1,2.8,13.4,18.3,22,12,7.39,0.445,0.376,0.652
P0185,Team_A,Guard,41,11.3,1.3,12.3,6.1,25,15,2.59,0.483,0.391,0.761
P0186,Team_H,Defender,24,16.4,3.9,0.8,29.5,34,3,3.12,0.513,0.422,0.863
P0187,Team_H,Striker,26,20.4,5.5,1.9,38.5,22,6,0.9,0.446,0.344,0.855
P0188,Team_A,Center,75,12.9,4.6,6.4,21.5,33,3,2.26,0.581,0.472,0.826
P0189,Team_L,Midfielder,70,17.1,5.0,7.9,20.2,35,7,3.07,0.406,0.367,0.746
P0190,Team_B,Guard,31,2.3,5.5,4.8,24.0,20,12,1.07,0.333,0.253,0.813
P0191,Team_C,Forward,72,5.8,5.4,8.3,18.4,34,6,15.41,0.381,0.269,0.642
P0192,Team_J,Guard,30,0.0,3.3,10.2,27.1,31,16,3.83,0.516,0.361,0.748
P0193,Team_I,Guard,31,16.7,5.7,6.9,29.7,35,14,5.26,0.426,0.33,0.705
P0194,Team_E,Forward,53,9.8,8.0,10.3,37.8,33,9,1.08,0.342,0.305,0.837
P0195,Team_C,Striker,56,8.5,2.6,5.4,24.4,36,9,0.5,0.422,0.437,0.548
P0196,Team_J,Defender,20,21.3,3.5,4.2,31.2,34,3,1.7,0.51,0.395,0.863
P0197,Team_L,Midfielder,31,24.8,7.1,5.2,25.3,24,2,0.98,0.514,0.387,0.743
P0198,Team_B,Center,25,11.4,7.6,5.4,25.0,29,17,2.24,0.417,0.303,0.746
P0199,Team_B,Forward,80,27.3,0.0,2.5,26.2,23,15,11.64,0.442,0.399,0.839
P0200,Team_A,Forward,35,9.8,0.0,10.0,26.7,20,1,0.6,0.408,0.359,0.671
P0201,Team_J,Guard,51,4.4,6.9,10.7,23.2,32,13,3.56,0.371,0.34,0.717
P0202,Team_K,Center,51,17.0,10.5,1.4,36.2,36,5,1.78,0.479,0.296,0.687
P0203,Team_F,Center,21,11.5,3.4,3.7,28.1,30,8,2.85,0.3,0.413,0.95
P0204,Team_I,Midfielder,55,23.5,6.2,5.7,18.0,37,11,1.58,0.621,0.297,0.647
P0205,Team_D,Center,41,10.0,7.0,10.3,31.5,32,17,2.46,0.537,0.272,0.789
P0206,Team_B,Forward,39,4.5,3.9,1.0,12.1,35,7,0.72,0.556,0.345,0.908
P0207,Team_I,Defender,43,15.2,4.3,0.0,34.7,21,6,0.91,0.512,0.349,0.733
P0208,Team_H,Striker,29,9.8,1.4,0.0,11.1,34,5,0.52,0.382,0.357,0.861
P0209,Team_F,Center,50,9.1,4.8,6.6,11.5,37,8,0.5,0.569,0.374,0.724
P0210,Team_H,Center,21,22.3,2.6,8.3,20.1,36,15,4.57,0.399,0.319,0.866
P0211,Team_F,Midfielder,74,7.4,9.7,5.2,12.8,25,4,0.5,0.402,0.414,0.792
P0212,Team_G,Striker,51,1.5,0.0,1.7,22.9,31,9,1.3,0.535,0.388,0.887
P0213,Team_A,Forward,11,17.5,2.2,11.3,34.5,31,5,3.22,0.429,0.333,0.874
P0214,Team_J,Center,65,8.5,3.6,0.7,19.8,28,15,1.63,0.362,0.485,0.733
P0215,Team_F,Forward,66,26.2,8.5,5.8,20.7,32,11,0.5,0.316,0.348,0.686
P0216,Team_D,Center,76,1.5,3.4,0.8,8.0,34,17,3.53,0.383,0.375,0.767
P0217,Team_K,Defender,71,9.0,10.4,7.1,18.4,29,4,3.33,0.333,0.369,0.792
P0218,Team_B,Center,63,25.6,1.6,0.0,10.2,27,5,6.88,0.51,0.423,0.753
P0219,Team_H,Guard,31,13.1,5.8,7.6,33.0,31,12,5.67,0.328,0.313,0.707
P0220,Team_D,Striker,29,9.5,0.6,7.0,26.2,27,16,6.19,0.377,0.29,0.794
P0221,Team_C,Defender,45,21.3,8.3,7.4,24.6,30,9,1.42,0.615,0.34,0.669
P0222,Team_B,Forward,18,14.3,4.3,0.2,24.0,21,17,1.02,0.521,0.22,0.865
P0223,Team_K,Forward,34,21.1,10.1,8.6,34.0,20,13,0.5,0.473,0.315,0.639
P0224,Team_J,Center,25,16.0,0.0,0.0,33.0,27,4,6.58,0.395,0.366,0.788
P0225,Team_I,Midfielder,10,5.0,6.1,8.5,16.6,27,12,0.5,0.397,0.383,0.758
P0226,Team_A,Forward,69,15.7,0.8,5.4,16.0,21,4,0.5,0.523,0.331,0.792
P0227,Team_E,Striker,38,3.4,7.4,5.0,20.3,25,10,0.5,0.359,0.329,0.619
P0228,Team_J,Defender,26,20.4,6.4,1.0,31.9,20,14,5.52,0.373,0.4,0.785
P0229,Team_F,Guard,49,19.1,6.6,1.6,12.6,37,17,0.5,0.392,0.322,0.656
P0230,Team_J,Center,59,11.1,0.0,7.6,20.0,35,15,0.5,0.481,0.396,0.658
P0231,Team_B,Striker,65,0.9,1.8,2.5,36.6,22,8,0.5,0.4,0.31,0.856
P0232,Team_G,Forward,62,22.6,1.1,8.2,32.8,20,6,10.91,0.515,0.351,0.793
P0233,Team_A,Defender,17,15.3,5.0,4.9,20.5,24,6,2.75,0.443,0.388,0.645
P0234,Team_I,Forward,37,15.3,5.6,6.7,25.1,37,6,0.67,0.5,0.376,0.754
P0235,Team_C,Striker,14,13.3,2.2,11.8,20.4,37,4,1.45,0.416,0.427,0.832
P0236,Team_K,Center,70,21.1,4.4,9.5,23.0,26,5,10.94,0.486,0.284,0.724
P0237,Team_B,Defender,65,9.9,6.9,8.8,31.8,32,9,4.51,0.426,0.429,0.75
P0238,Team_E,Forward,79,10.3,3.9,9.2,40.3,33,11,2.97,0.472,0.476,0.724
P0239,Team_I,Midfielder,61,0.7,3.4,3.7,26.5,20,6,4.38,0.56,0.367,0.61
P0240,Team_I,Forward,78,21.9,4.6,6.0,31.1,22,9,2.28,0.468,0.255,0.95
P0241,Team_B,Striker,62,17.3,4.4,5.5,42.9,24,1,1.65,0.301,0.465,0.773
P0242,Team_D,Defender,72,17.2,0.0,6.0,48.0,34,10,3.4,0.637,0.274,0.75
P0243,Team_G,Midfielder,21,2.2,6.7,11.0,9.7,37,16,5.66,0.343,0.301,0.771
P0244,Team_H,Midfielder,42,10.2,3.5,4.9,14.5,20,10,0.5,0.486,0.292,0.629
P0245,Team_K,Center,10,9.4,0.9,4.0,15.3,25,1,2.2,0.453,0.353,0.71
P0246,Team_F,Midfielder,40,21.9,0.8,3.7,36.6,32,2,0.5,0.491,0.361,0.584
P0247,Team_C,Midfielder,45,27.9,4.3,3.4,32.6,32,4,5.36,0.508,0.344,0.622
P0248,Team_L,Midfielder,58,21.8,0.7,3.0,36.5,20,5,3.58,0.374,0.409,0.836
P0249,Team_J,Midfielder,21,12.0,0.0,2.2,35.7,26,1,2.35,0.496,0.358,0.623
P0250,Team_G,Striker,51,33.9,5.2,2.3,27.2,24,3,2.82,0.379,0.375,0.694
P0251,Team_K,Striker,61,17.3,5.7,7.4,12.0,23,8,5.0,0.561,0.394,0.656
P0252,Team_F,Midfielder,61,8.4,5.8,10.7,22.3,25,3,2.81,0.49,0.339,0.783
P0253,Team_L,Guard,50,11.0,1.3,1.5,14.4,33,11,20.52,0.486,0.393,0.791
P0254,Team_D,Striker,13,13.8,2.1,5.1,24.9,27,11,3.54,0.603,0.346,0.706
P0255,Team_H,Midfielder,46,1.2,6.0,3.8,29.3,30,4,3.62,0.429,0.315,0.681
P0256,Team_J,Forward,73,14.5,10.2,6.8,30.8,35,12,0.5,0.539,0.413,0.646
P0257,Team_A,Center,47,4.2,2.1,8.5,18.5,24,17,0.87,0.518,0.309,0.738
P0258,Team_L,Defender,26,16.9,2.5,5.5,22.1,31,9,2.33,0.601,0.407,0.83
P0259,Team_J,Defender,21,24.9,2.9,9.2,26.0,30,16,1.78,0.402,0.316,0.682
P0260,Team_K,Defender,38,21.3,0.3,11.2,18.1,22,4,9.07,0.536,0.283,0.821
P0261,Team_K,Guard,22,11.1,4.1,13.0,39.8,20,7,3.62,0.53,0.321,0.813
P0262,Team_D,Midfielder,19,6.9,0.0,6.6,16.0,21,14,3.42,0.403,0.298,0.559
P0263,Team_C,Forward,16,3.2,3.4,5.5,31.4,37,3,0.53,0.51,0.425,0.823
P0264,Team_G,Guard,61,7.3,3.0,0.1,8.7,27,11,0.51,0.391,0.451,0.639
P0265,Team_J,Midfielder,53,6.9,8.2,3.7,20.2,29,16,0.97,0.456,0.289,0.637
P0266,Team_K,Midfielder,27,20.4,4.8,17.6,12.9,36,4,10.65,0.443,0.265,0.772
P0267,Team_C,Midfielder,24,9.2,4.5,0.0,34.0,34,13,0.5,0.409,0.271,0.816
P0268,Team_B,Center,15,22.2,6.8,11.1,33.2,27,8,4.28,0.434,0.329,0.95
P0269,Team_A,Defender,52,8.4,5.5,0.2,30.3,27,3,6.91,0.482,0.432,0.751
P0270,Team_G,Forward,56,15.4,3.1,12.3,31.6,28,11,1.07,0.453,0.357,0.591
