player_id,team,position,games_played,points_per_game,assists_per_game,rebounds_per_game,minutes_per_game,age,experience_years,salary_millions,field_goal_pct,three_point_pct,free_throw_pct
P0026,Team_K,Defender,50,4.5,4.2,5.5,30.3,37,14,4.72,0.449,0.342,0.698
P0027,Team_C,Forward,45,17.4,2.0,11.9,24.3,22,16,2.88,0.524,0.26,0.896
P0028,Team_A,Guard,35,17.3,3.0,1.1,7.3,26,15,0.5,0.396,0.395,0.743
P0029,Team_D,Defender,73,0.0,5.8,5.4,20.9,29,15,5.81,0.403,0.312,0.802
P0030,Team_L,Striker,27,10.3,5.6,0.7,27.5,20,7,0.71,0.435,0.338,0.872
P0031,Team_D,Forward,12,9.4,0.0,8.4,37.8,34,0,0.5,0.354,0.322,0.518
P0032,Team_D,Guard,24,15.0,0.6,13.3,31.6,30,4,1.14,0.59,0.295,0.816
P0033,Team_G,Guard,58,6.1,3.7,1.6,32.9,35,14,0.5,0.377,0.42,0.828
P0034,Team_A,Center,21,0.5,4.7,2.6,22.3,21,14,6.24,0.583,0.313,0.686
P0035,Team_H,Forward,13,23.9,0.0,8.8,17.7,21,6,2.04,0.352,0.246,0.748
P0036,Team_A,Forward,12,19.5,8.0,6.8,25.2,22,5,3.17,0.458,0.271,0.807
P0037,Team_L,Center,43,18.9,0.0,8.3,12.4,34,10,1.69,0.467,0.358,0.802
P0038,Team_K,Midfielder,68,6.3,3.1,6.7,20.2,23,3,3.06,0.452,0.32,0.67
P0039,Team_E,Midfielder,66,7.3,3.3,8.8,21.2,22,5,0.5,0.509,0.479,0.662
P0040,Team_D,Forward,51,11.5,4.7,6.3,26.1,29,8,0.5,0.404,0.435,0.637
P0041,Team_H,Center,51,14.2,10.8,11.3,28.3,31,12,4.02,0.592,0.442,0.856
P0042,Team_B,Midfielder,71,17.2,4.9,1.1,24.0,35,14,0.5,0.464,0.3,0.631
P0043,Team_F,Guard,49,13.2,6.8,10.4,25.1,35,15,3.83,0.572,0.315,0.858
P0044,Team_H,Guard,62,25.7,3.6,9.4,29.0,23,11,4.34,0.632,0.28,0.709
P0045,Team_I,Midfielder,59,30.3,0.0,7.1,6.6,35,13,0.5,0.51,0.231,0.95
P0046,Team_J,Center,18,15.8,1.9,5.8,25.3,28,4,0.5,0.38,0.401,0.717
P0047,Team_K,Midfielder,69,11.5,7.2,2.7,30.2,24,17,0.5,0.576,0.272,0.742
P0048,Team_K,Guard,63,18.7,3.9,7.5,32.9,33,11,0.5,0.476,0.304,0.95
P0049,Team_H,Center,49,12.6,3.0,4.5,18.1,35,4,2.27,0.472,0.266,0.733
P0050,Team_H,Defender,33,12.1,2.9,4.4,15.4,33,9,0.5,0.462,0.335,0.86
P0051,Team_K,Midfielder,43,9.8,5.8,1.4,19.1,31,0,0.88,0.451,0.352,0.674
P0052,Team_L,Striker,46,21.4,6.4,12.5,5.0,30,5,1.49,0.449,0.23,0.792
P0053,Team_J,Guard,38,1.1,7.9,0.8,40.2,32,8,10.68,0.353,0.369,0.812
P0054,Team_F,Center,64,12.9,3.7,1.0,5.0,23,16,1.45,0.512,0.346,0.72
P0055,Team_C,Defender,38,9.3,7.8,2.3,41.0,27,11,7.8,0.439,0.386,0.5
P0056,Team_L,Defender,40,26.5,2.7,9.5,11.7,25,4,2.65,0.315,0.331,0.893
P0057,Team_G,Center,73,1.9,5.9,6.7,29.6,37,12,1.32,0.492,0.379,0.569
P0058,Team_G,Midfielder,80,27.2,3.5,12.0,19.8,29,14,3.57,0.529,0.311,0.683
P0059,Team_F,Center,62,4.3,0.0,2.6,15.4,21,2,3.4,0.56,0.441,0.567
P0060,Team_H,Midfielder,79,0.2,11.2,4.4,9.4,30,15,13.84,0.492,0.373,0.714
P0061,Team_C,Defender,29,35.1,6.1,8.3,27.1,24,16,0.61,0.424,0.374,0.631
P0062,Team_I,Striker,10,8.1,3.1,6.4,19.2,24,4,0.5,0.454,0.28,0.688
P0063,Team_E,Forward,44,10.9,1.3,0.8,34.4,31,4,0.7,0.45,0.329,0.743
P0064,Team_F,Guard,28,11.7,8.4,2.3,18.2,33,7,2.44,0.519,0.297,0.785
P0065,Team_A,Guard,24,18.1,6.9,12.2,20.7,21,3,5.54,0.412,0.288,0.903
P0066,Team_L,Striker,63,22.3,7.3,6.5,40.3,29,1,0.54,0.492,0.371,0.745
P0067,Team_E,Midfielder,43,16.8,7.2,11.3,32.7,28,17,10.38,0.378,0.32,0.637
P0068,Team_C,Guard,39,23.0,1.5,8.4,29.9,20,2,3.8,0.482,0.329,0.632
P0069,Team_I,Forward,22,5.3,9.3,13.5,38.6,36,1,11.09,0.349,0.46,0.773
P0070,Team_B,Center,44,26.6,11.7,0.0,33.4,33,8,2.38,0.532,0.28,0.725
P0071,Team_D,Guard,11,8.2,8.2,13.4,37.2,35,12,1.69,0.536,0.316,0.861
P0072,Team_J,Center,62,9.3,0.4,9.7,20.1,33,17,0.5,0.519,0.332,0.747
P0073,Team_F,Center,63,23.6,6.6,4.8,8.2,33,7,0.92,0.509,0.35,0.693
P0074,Team_G,Midfielder,21,19.7,4.5,2.8,33.0,27,8,1.04,0.407,0.295,0.722
P0075,Team_B,Forward,25,0.0,2.5,5.4,21.7,22,12,0.65,0.454,0.329,0.924
P0076,Team_L,Striker,54,14.6,3.3,7.2,32.4,23,13,5.01,0.478,0.351,0.883
P0077,Team_I,Guard,11,12.6,6.2,2.2,28.9,27,6,0.93,0.464,0.357,0.591
P0078,Team_E,Center,14,6.4,0.1,11.4,17.9,33,12,0.75,0.485,0.335,0.724
P0079,Team_I,Forward,66,16.3,2.6,8.1,35.4,20,9,3.5,0.398,0.432,0.772
P0080,Team_B,Defender,19,19.9,5.1,8.5,30.3,29,11,1.83,0.511,0.31,0.905
P0081,Team_G,Center,61,23.9,1.6,7.2,21.0,34,11,4.02,0.364,0.247,0.81
P0082,Team_G,Forward,32,4.0,3.9,3.6,12.5,34,12,2.7,0.507,0.414,0.787
P0083,Team_K,Guard,57,15.2,5.3,9.9,25.6,29,17,2.41,0.409,0.393,0.628
P0084,Team_K,Striker,79,0.9,0.0,7.0,31.2,27,13,1.47,0.47,0.5,0.775
P0085,Team_D,Midfielder,47,33.2,6.7,2.6,20.8,33,4,1.86,0.3,0.379,0.868
P0086,Team_A,Guard,71,12.5,2.3,3.0,21.6,26,3,5.56,0.447,0.366,0.743
P0087,Team_E,Defender,81,24.9,3.8,4.5,34.9,37,16,18.2,0.65,0.282,0.633
P0088,Team_J,Guard,76,16.5,3.9,6.7,33.5,21,13,6.07,0.408,0.42,0.739
P0089,Team_H,Striker,62,5.1,0.1,11.5,7.1,24,3,3.32,0.568,0.366,0.766
P0090,Team_J,Center,29,7.4,3.2,11.9,30.1,34,1,0.51,0.433,0.292,0.541
P0091,Team_E,Center,60,0.9,6.3,5.3,31.8,37,10,1.19,0.412,0.332,0.664
P0092,Team_A,Forward,68,26.3,6.4,6.9,26.8,33,13,0.72,0.517,0.423,0.827
P0093,Team_I,Center,52,8.3,3.5,12.6,28.1,23,7,7.57,0.331,0.337,0.688
P0094,Team_I,Striker,33,8.8,4.1,5.0,5.0,35,4,16.73,0.525,0.363,0.569
P0095,Team_J,Striker,60,17.2,1.2,4.7,14.8,21,13,3.52,0.538,0.303,0.731
P0096,Team_A,Center,11,13.4,4.9,7.2,43.8,34,0,4.93,0.486,0.33,0.662
P0097,Team_A,Guard,34,11.5,5.6,5.1,18.3,23,12,0.5,0.443,0.36,0.695
P0098,Team_C,Striker,75,9.8,0.3,3.2,14.9,37,16,1.06,0.445,0.345,0.674
P0099,Team_C,Center,68,15.8,5.5,9.5,8.7,27,4,7.63,0.527,0.352,0.665
P0100,Team_J,Midfielder,39,0.0,7.4,6.6,21.7,25,1,1.66,0.516,0.287,0.772
P0101,Team_I,Midfielder,10,17.9,2.9,8.0,17.0,31,16,0.76,0.416,0.355,0.783
P0102,Team_J,Midfielder,72,17.8,4.7,5.7,25.1,27,1,1.18,0.411,0.313,0.715
P0103,Team_B,Center,10,11.1,7.2,6.9,40.9,31,16,3.81,0.459,0.31,0.857
P0104,Team_E,Forward,62,9.5,3.9,6.6,35.9,21,8,7.15,0.527,0.29,0.818
P0105,Team_A,Defender,30,9.4,7.6,4.5,28.6,22,6,3.11,0.362,0.255,0.64
P0106,Team_I,Guard,49,18.3,2.9,4.1,32.4,26,14,3.48,0.423,0.389,0.864
P0107,Team_K,Center,21,11.5,5.0,5.7,14.7,28,5,3.46,0.528,0.431,0.849
P0108,Team_L,Forward,12,18.8,2.3,10.4,26.7,22,14,0.65,0.493,0.324,0.631
P0109,Team_B,Forward,77,14.4,3.5,5.7,37.1,37,3,0.5,0.335,0.388,0.769
P0110,Team_H,Striker,72,15.8,3.4,8.9,36.1,37,1,4.17,0.313,0.336,0.562
P0111,Team_H,Center,27,4.0,5.8,15.5,23.4,30,2,1.52,0.567,0.272,0.595
P0112,Team_D,Striker,52,3.7,3.7,6.6,36.3,25,13,0.5,0.431,0.353,0.784
P0113,Team_E,Forward,19,0.0,5.3,6.7,35.2,35,17,3.54,0.443,0.349,0.862
P0114,Team_J,Guard,51,18.8,2.8,8.4,27.6,22,8,0.5,0.52,0.304,0.812
P0115,Team_C,Forward,78,21.5,5.7,9.2,45.1,26,17,4.98,0.476,0.405,0.805
P0116,Team_D,Midfielder,39,11.1,8.6,9.3,5.0,26,11,0.5,0.363,0.348,0.714
P0117,Team_L,Forward,23,6.4,4.3,2.2,31.7,22,13,0.57,0.39,0.336,0.818
P0118,Team_G,Defender,36,12.6,8.9,8.5,23.2,25,16,1.81,0.438,0.362,0.783
P0119,Team_A,Midfielder,44,14.4,8.0,6.6,13.5,31,5,0.5,0.414,0.438,0.883
P0120,Team_K,Midfielder,54,26.5,4.6,4.4,28.6,35,4,5.56,0.367,0.312,0.815
P0121,Team_F,Forward,62,0.0,4.6,2.9,23.8,21,11,0.95,0.528,0.338,0.695
P0122,Team_H,Defender,58,16.2,0.1,2.5,10.4,22,12,8.25,0.464,0.236,0.789
P0123,Team_H,Striker,23,29.5,2.5,2.0,31.6,26,5,2.64,0.401,0.445,0.771
P0124,Team_B,Guard,79,13.7,3.5,11.4,30.7,36,12,8.12,0.528,0.235,0.795
P0125,Team_D,Midfielder,63,15.4,5.8,1.9,40.3,21,4,0.72,0.517,0.349,0.683
P0126,Team_K,Guard,27,0.2,3.4,11.9,19.7,25,17,0.5,0.383,0.287,0.533
P0127,Team_A,Striker,70,6.1,0.0,2.4,27.7,33,0,1.9,0.355,0.32,0.697
P0128,Team_E,Striker,52,11.2,4.9,5.8,17.6,21,13,1.65,0.331,0.378,0.78
P0129,Team_C,Midfielder,56,13.4,1.8,3.5,21.2,27,12,1.0,0.476,0.215,0.681
P0130,Team_G,Center,76,12.9,3.5,14.0,13.4,30,5,0.5,0.338,0.302,0.727
P0131,Team_F,Forward,47,13.1,5.2,0.0,34.3,20,17,2.01,0.476,0.416,0.624
P0132,Team_B,Defender,48,9.9,3.5,14.7,35.5,20,15,1.86,0.463,0.421,0.618
P0133,Team_A,Forward,70,15.9,4.8,4.1,40.7,24,6,11.23,0.385,0.338,0.683
P0134,Team_E,Guard,25,11.9,4.1,1.0,12.4,35,4,0.93,0.399,0.397,0.594
P0135,Team_K,Defender,64,2.8,10.4,2.5,31.7,36,6,1.24,0.491,0.263,0.869
P0136,Team_L,Defender,58,22.1,10.1,0.8,32.9,31,7,0.5,0.427,0.44,0.79
P0137,Team_J,Defender,12,14.0,3.8,4.3,17.7,23,14,0.5,0.392,0.285,0.797
P0138,Team_I,Guard,14,23.0,5.4,7.5,48.0,29,10,1.94,0.453,0.46,0.756
P0139,Team_B,Center,16,10.0,1.8,0.0,22.9,25,4,2.42,0.472,0.319,0.841
P0140,Team_I,Forward,30,10.6,6.5,6.6,24.3,33,15,0.5,0.415,0.337,0.721
P0141,Team_D,Striker,56,21.5,7.0,8.5,35.2,28,3,3.24,0.394,0.364,0.759
P0142,Team_I,Guard,46,23.2,5.1,7.7,41.5,26,13,0.5,0.344,0.283,0.607
P0143,Team_L,Striker,74,9.5,4.8,6.4,48.0,32,12,2.59,0.482,0.376,0.574
P0144,Team_E,Defender,39,12.8,4.7,9.6,5.0,22,2,9.55,0.532,0.398,0.908
P0145,Team_K,Midfielder,55,8.4,5.9,5.9,19.4,27,7,3.5,0.3,0.299,0.896
P0146,Team_C,Forward,40,0.0,2.5,4.3,37.4,21,8,5.81,0.39,0.337,0.848
P0147,Team_F,Defender,61,22.5,1.4,8.7,26.9,36,8,2.85,0.486,0.298,0.688
P0148,Team_G,Forward,68,16.1,4.7,4.2,29.6,23,11,2.98,0.312,0.404,0.789
P0149,Team_K,Defender,41,23.2,7.6,0.9,11.7,24,13,2.87,0.49,0.433,0.857
P0150,Team_F,Forward,53,9.8,4.1,7.8,16.1,35,6,3.25,0.3,0.366,0.897
P0151,Team_B,Guard,48,15.3,2.8,8.1,28.0,32,6,0.72,0.43,0.398,0.732
P0152,Team_I,Midfielder,29,0.0,2.5,11.2,23.3,27,14,0.5,0.384,0.332,0.673
P0153,Team_C,Midfielder,22,17.4,0.0,11.4,22.2,36,6,2.16,0.415,0.28,0.71
P0154,Team_C,Striker,51,27.2,3.7,0.0,34.9,25,9,0.66,0.439,0.38,0.733
P0155,Team_D,Striker,29,17.2,0.0,5.2,26.1,35,1,10.46,0.413,0.342,0.678
P0156,Team_E,Defender,63,12.9,2.4,8.2,10.2,32,16,2.23,0.374,0.315,0.841
P0157,Team_C,Striker,77,11.3,1.2,0.9,10.8,33,2,1.53,0.392,0.366,0.728
P0158,Team_E,Forward,34,21.7,0.0,3.8,16.7,22,12,0.5,0.564,0.333,0.702
P0159,Team_I,Center,53,6.9,5.3,10.8,24.3,32,1,1.36,0.484,0.408,0.896
P0160,Team_G,Center,42,10.8,7.6,10.8,21.7,29,4,0.5,0.454,0.297,0.631
P0161,Team_L,Defender,60,14.7,4.3,5.2,22.6,27,6,1.7,0.65,0.362,0.765
P0162,Team_E,Defender,63,4.0,0.7,7.6,21.0,29,15,0.93,0.446,0.376,0.73
P0163,Team_F,Defender,54,24.2,5.8,10.0,16.0,21,4,1.32,0.521,0.448,0.811
P0164,Team_G,Striker,35,0.0,1.6,3.6,14.6,26,6,1.38,0.3,0.372,0.63
P0165,Team_B,Midfielder,51,1.6,3.3,4.5,25.2,22,8,9.26,0.3,0.347,0.87
P0166,Team_J,Center,18,15.9,10.7,4.1,11.7,33,16,5.83,0.551,0.263,0.744
P0167,Team_A,Center,48,12.1,5.0,8.0,21.6,25,0,6.67,0.313,0.299,0.932
P0168,Team_E,Guard,48,10.9,1.2,5.3,20.8,21,14,3.35,0.537,0.354,0.871
P0169,Team_F,Midfielder,28,6.8,3.0,4.6,37.1,26,0,7.67,0.467,0.31,0.941
P0170,Team_B,Center,36,23.1,6.0,4.5,24.2,23,14,0.5,0.526,0.417,0.783
P0171,Team_B,Midfielder,81,1.5,5.5,4.2,7.8,22,6,1.91,0.524,0.391,0.845
P0172,Team_J,Midfielder,62,10.7,1.1,3.3,29.1,37,5,0.77,0.65,0.266,0.565
P0173,Team_B,Center,36,0.0,1.8,8.3,45.9,22,6,4.33,0.564,0.385,0.605
P0174,Team_D,Striker,56,9.6,8.8,8.3,14.5,28,1,4.59,0.4,0.398,0.69
P0175,Team_F,Defender,32,8.2,5.1,3.6,30.8,26,4,0.5,0.429,0.436,0.785
P0176,Team_E,Center,16,25.0,1.9,8.1,6.6,32,17,2.4,0.507,0.373,0.73
P0177,Team_G,Center,55,19.8,0.1,0.0,21.6,33,8,0.76,0.536,0.303,0.834
P0178,Team_H,Striker,11,13.4,0.0,2.6,29.6,21,12,5.03,0.594,0.294,0.804
P0179,Team_I,Striker,73,4.6,6.1,0.8,31.3,22,13,0.5,0.397,0.344,0.77
P0180,Team_H,Forward,26,4.6,1.6,11.7,28.8,20,16,2.98,0.522,0.323,0.758
P0181,Team_K,Defender,75,0.0,7.8,9.2,16.6,37,12,2.47,0.411,0.269,0.836
P0182,Team_C,Midfielder,67,14.7,5.2,6.1,31.2,36,0,5.09,0.461,0.383,0.5
P0183,Team_A,Midfielder,30,9.7,4.2,4.4,7.0,21,5,1.22,0.322,0.278,0.66
P0184,Team_B,Striker,80,10.0,3.5,11.1,29.8,33,9,1.82,0.55,0.363,0.814
P0185,Team_C,Guard,16,9.0,6.3,6.6,22.3,20,6,1.93,0.463,0.27,0.824
P0186,Team_J,Center,13,8.7,9.1,6.3,19.1,30,17,1.09,0.361,0.217,0.841
P0187,Team_J,Center,32,14.7,8.1,4.0,18.8,34,13,8.49,0.494,0.223,0.735
P0188,Team_F,Striker,25,13.9,0.0,6.9,31.8,36,10,0.76,0.488,0.288,0.715
P0189,Team_J,Midfielder,76,11.9,6.9,4.3,40.5,22,7,2.49,0.497,0.323,0.937
P0190,Team_B,Midfielder,30,21.5,7.7,1.5,8.3,30,8,0.5,0.476,0.328,0.773
P0191,Team_I,Striker,72,6.8,3.4,3.2,14.7,31,12,6.04,0.57,0.343,0.735
P0192,Team_D,Striker,77,12.4,2.3,4.6,19.2,26,9,0.51,0.591,0.401,0.674
P0193,Team_A,Striker,20,10.0,3.4,1.5,19.6,29,9,0.5,0.488,0.377,0.744
P0194,Team_I,Defender,61,10.0,7.2,2.0,11.4,30,0,3.84,0.494,0.342,0.633
P0195,Team_F,Midfielder,38,17.0,4.2,7.7,35.0,20,11,4.24,0.501,0.403,0.802
P0196,Team_C,Forward,45,6.5,8.4,4.2,36.6,21,12,3.48,0.56,0.451,0.694
P0197,Team_G,Midfielder,46,9.3,2.2,10.9,30.2,31,13,0.5,0.49,0.322,0.727
P0198,Team_C,Defender,43,5.6,2.7,3.7,29.4,31,10,1.02,0.65,0.281,0.835
P0199,Team_B,Defender,57,22.4,2.2,3.7,30.1,27,5,0.5,0.385,0.336,0.8
P0200,Team_A,Striker,15,0.0,1.2,13.1,30.6,37,6,0.75,0.538,0.333,0.766
P0201,Team_G,Midfielder,18,11.8,0.0,12.0,19.4,31,15,0.69,0.525,0.345,0.718
P0202,Team_C,Forward,35,8.8,6.9,0.0,21.8,37,9,0.5,0.443,0.384,0.77
P0203,Team_E,Striker,38,5.7,0.0,5.0,29.4,37,3,2.24,0.373,0.328,0.748
P0204,Team_C,Defender,30,3.7,6.9,9.7,25.1,30,5,1.65,0.52,0.348,0.729
P0205,Team_I,Center,50,11.2,12.1,9.2,31.3,29,14,0.65,0.443,0.321,0.681
P0206,Team_C,Defender,26,4.8,6.6,8.2,29.7,22,12,3.32,0.316,0.33,0.843
P0207,Team_E,Midfielder,37,10.9,2.0,1.4,12.9,30,7,8.69,0.433,0.245,0.795
P0208,Team_C,Guard,10,0.0,3.1,5.8,36.2,35,8,5.77,0.503,0.272,0.616
P0209,Team_K,Center,48,12.6,6.6,11.2,18.8,31,7,4.11,0.444,0.293,0.866
P0210,Team_C,Forward,66,20.6,7.9,7.6,22.5,31,7,0.87,0.389,0.312,0.806
P0211,Team_J,Midfielder,67,6.2,7.6,2.0,15.8,31,6,0.5,0.3,0.2,0.749
P0212,Team_K,Center,45,9.0,5.3,7.3,26.8,36,4,3.96,0.568,0.492,0.663
P0213,Team_G,Forward,63,19.7,8.0,14.7,46.6,33,13,1.35,0.511,0.356,0.95
P0214,Team_F,Forward,60,29.1,3.4,10.7,39.4,37,3,1.16,0.436,0.272,0.809
P0215,Team_D,Midfielder,10,24.6,0.9,6.9,30.5,36,15,1.78,0.488,0.381,0.764
P0216,Team_K,Guard,72,15.0,6.5,5.0,24.3,26,5,3.0,0.376,0.5,0.773
P0217,Team_J,Center,78,9.4,2.4,4.6,23.1,25,15,0.58,0.365,0.349,0.829
P0218,Team_G,Center,73,0.0,3.4,0.0,10.1,37,1,2.51,0.534,0.341,0.648
P0219,Team_L,Center,32,8.4,1.9,0.0,27.8,24,12,1.1,0.475,0.336,0.911
P0220,Team_A,Guard,24,5.1,5.9,1.4,35.0,37,12,4.3,0.418,0.347,0.95
P0221,Team_I,Forward,16,5.3,3.4,1.8,5.0,25,7,0.5,0.407,0.268,0.648
P0222,Team_G,Guard,37,0.0,9.4,9.4,27.8,32,9,13.36,0.583,0.276,0.791
P0223,Team_G,Center,62,0.0,5.2,0.9,23.7,22,9,0.5,0.314,0.394,0.854
P0224,Team_A,Forward,77,13.9,6.9,8.7,19.8,31,8,3.08,0.479,0.317,0.911
P0225,Team_H,Striker,68,20.7,5.1,12.6,29.1,35,5,1.19,0.522,0.414,0.846
P0226,Team_F,Midfielder,54,15.6,5.8,6.8,23.9,21,0,1.13,0.516,0.248,0.787
P0227,Team_G,Midfielder,10,15.7,1.7,6.0,6.5,27,1,3.19,0.388,0.214,0.798
P0228,Team_K,Guard,65,15.1,3.1,7.7,17.2,33,2,0.5,0.406,0.378,0.729
P0229,Team_E,Guard,20,0.6,5.0,3.8,23.9,25,6,0.5,0.514,0.412,0.768
P0230,Team_D,Guard,48,9.3,3.5,6.8,33.2,24,1,3.83,0.64,0.286,0.903
P0231,Team_I,Center,49,24.0,3.6,8.1,32.9,34,12,5.51,0.366,0.381,0.895
P0232,Team_E,Striker,48,3.1,0.8,5.0,35.8,32,0,10.63,0.424,0.322,0.761
P0233,Team_G,Striker,11,1.8,7.7,7.6,24.8,22,12,1.49,0.409,0.329,0.686
P0234,Team_H,Defender,51,15.6,5.2,1.1,26.8,34,11,9.52,0.489,0.395,0.75
P0235,Team_I,Forward,17,10.1,4.6,7.8,39.2,32,10,0.5,0.485,0.476,0.576
P0236,Team_L,Guard,29,13.8,7.9,0.0,11.7,31,1,3.08,0.547,0.224,0.831
P0237,Team_E,Striker,52,5.8,6.8,9.2,24.3,32,5,3.0,0.538,0.364,0.803
P0238,Team_L,Guard,62,14.8,6.6,3.2,29.2,28,15,0.5,0.448,0.277,0.724
P0239,Team_G,Defender,31,1.8,4.6,13.5,32.2,28,13,6.83,0.5,0.385,0.756
P0240,Team_F,Forward,79,6.1,8.9,6.8,6.7,27,1,4.65,0.504,0.284,0.853
P0241,Team_A,Forward,52,10.6,1.0,3.4,32.1,26,8,0.5,0.405,0.365,0.909
P0242,Team_H,Defender,24,4.1,2.2,9.5,26.5,33,4,0.94,0.442,0.35,0.865
P0243,Team_F,Defender,63,17.4,3.7,5.3,15.3,20,6,0.5,0.576,0.462,0.738
P0244,Team_A,Center,17,19.1,3.7,3.3,32.7,37,11,0.98,0.467,0.359,0.702
P0245,Team_B,Midfielder,37,14.1,0.0,12.0,33.7,25,1,7.59,0.386,0.42,0.737
P0246,Team_G,Center,71,21.8,5.7,10.2,5.5,23,13,2.9,0.408,0.359,0.543
P0247,Team_L,Striker,58,18.9,0.5,10.2,48.0,31,9,0.99,0.333,0.244,0.712
P0248,Team_K,Striker,72,30.8,7.7,12.5,9.7,21,7,2.26,0.379,0.284,0.773
P0249,Team_E,Striker,19,15.8,7.8,7.6,24.4,27,11,2.47,0.46,0.362,0.736
P0250,Team_D,Forward,26,27.9,4.5,7.6,23.6,37,17,2.22,0.409,0.37,0.625
P0251,Team_L,Striker,45,20.3,3.4,0.0,24.3,36,8,4.21,0.323,0.354,0.638
P0252,Team_D,Center,62,12.1,0.0,3.3,33.4,24,1,0.5,0.309,0.337,0.513
P0253,Team_I,Forward,22,13.2,3.1,10.9,40.3,31,5,2.18,0.371,0.307,0.697
P0254,Team_F,Defender,42,5.9,3.8,2.1,19.7,21,4,2.48,0.374,0.412,0.837
P0255,Team_I,Center,74,17.3,8.4,9.5,9.3,31,0,9.68,0.468,0.311,0.566
P0256,Team_E,Midfielder,59,16.2,8.8,0.0,24.3,21,4,2.04,0.415,0.353,0.949
P0257,Team_G,Striker,68,15.7,6.8,4.7,5.0,26,6,2.43,0.559,0.417,0.673
P0258,Team_D,Center,14,3.2,5.3,5.5,27.1,34,17,4.39,0.492,0.43,0.837
P0259,Team_I,Midfielder,24,17.3,6.8,8.3,29.7,30,1,0.5,0.626,0.339,0.693
P0260,Team_E,Forward,57,4.4,0.0,8.8,22.0,28,14,3.01,0.432,0.312,0.85
P0261,Team_I,Forward,33,5.0,0.0,5.5,33.6,30,11,2.59,0.431,0.428,0.85
P0262,Team_A,Center,57,0.0,4.2,2.9,8.1,25,3,15.5,0.585,0.301,0.878
P0263,Team_H,Midfielder,67,9.4,2.8,7.6,26.6,25,8,4.41,0.38,0.365,0.802
P0264,Team_I,Center,14,3.1,7.4,8.6,33.8,23,13,4.77,0.459,0.406,0.675
P0265,Team_L,Striker,43,24.1,0.7,0.8,36.0,32,0,0.5,0.446,0.378,0.766
P0266,Team_J,Midfielder,63,0.0,6.6,12.2,23.5,32,4,2.38,0.489,0.443,0.618
P0267,Team_K,Midfielder,26,0.0,2.9,4.0,24.4,23,2,5.65,0.48,0.251,0.538
P0268,Team_D,Center,43,7.4,4.1,4.5,15.1,22,1,0.5,0.458,0.342,0.76
P0269,Team_J,Defender,21,8.5,3.7,9.8,28.5,36,6,1.0,0.445,0.441,0.76
P0270,Team_G,Defender,62,10.6,5.3,4.9,18.1,21,12,3.31,0.475,0.356,0.647
