trip_id,route,vehicle_type,departure_hour,distance_km,passengers,fare_amount,delay_minutes,day_of_week,is_holiday,weather_condition
T000164,Route_20,Bus,1,3.5,26,5.82,0.5,Thu,0,Clear
T000165,Route_17,Bus,14,18.8,28,5.17,14.9,Wed,0,Clear
T000166,Route_4,Tram,21,33.5,25,7.16,0.9,Wed,0,Clear
T000167,Route_9,Train,4,12.4,29,3.59,6.1,Fri,1,Clear
T000168,Route_14,Bus,19,40.9,27,10.65,0.7,Tue,0,Clear
T000169,Route_2,Bus,21,19.8,29,14.14,2.7,Thu,0,Rain
T000170,Route_2,Train,1,23.1,30,5.03,5.3,Thu,0,Clear
T000171,Route_3,Tram,16,18.5,24,14.18,1.5,Fri,0,Clear
T000172,Route_13,Tram,13,28.8,26,6.88,4.5,Mon,0,Clear
T000173,Route_19,Train,9,32.9,31,11.28,5.7,Wed,1,Rain
T000174,Route_17,Ferry,4,9.7,34,7.24,5.1,Sun,0,Clear
T000175,Route_2,Ferry,16,15.8,32,9.44,9.1,Fri,1,Fog
T000176,Route_12,Subway,18,7.2,33,6.73,8.5,Thu,0,Clear
T000177,Route_11,Bus,0,24.2,30,12.77,18.4,Fri,0,Clear
T000178,Route_6,Tram,18,31.3,40,9.97,11.9,Tue,0,Rain
T000179,Route_1,Ferry,6,20.2,32,7.97,3.5,Sun,0,Clear
T000180,Route_5,Train,19,10.3,24,14.68,3.8,Sun,0,Clear
T000181,Route_19,Ferry,15,16.9,29,13.96,5.5,Fri,0,Snow
T000182,Route_3,Bus,1,29.4,32,2.53,5.3,Sun,0,Rain
T000183,Route_3,Bus,12,9.4,23,3.43,4.5,Sat,0,Rain
T000184,Route_15,Subway,21,5.5,36,9.02,0.8,Tue,1,Rain
T000185,Route_12,Subway,3,38.0,30,4.83,4.8,Wed,0,Rain
T000186,Route_10,Bus,13,7.7,25,11.51,1.1,Tue,0,Clear
T000187,Route_6,Ferry,8,10.9,29,10.93,1.3,Wed,0,Clear
T000188,Route_20,Train,7,7.3,23,11.08,21.9,Wed,0,Rain
T000189,Route_7,Subway,8,27.8,25,2.99,5.6,Wed,0,Clear
T000190,Route_15,Subway,20,28.1,29,8.82,13.0,Thu,0,Rain
T000191,Route_9,Subway,1,1.5,30,1.52,2.2,Tue,0,Fog
T000192,Route_6,Tram,5,26.2,30,3.93,6.4,Mon,0,Clear
T000193,Route_20,Tram,17,38.7,24,8.38,11.2,Mon,0,Snow
T000194,Route_12,Tram,5,18.9,29,4.8,13.5,Tue,0,Clear
T000195,Route_8,Bus,14,37.1,40,5.1,0.9,Sat,0,Clear
T000196,Route_14,Subway,9,12.8,38,11.15,5.2,Tue,0,Clear
T000197,Route_10,Subway,11,10.8,21,1.58,10.8,Fri,0,Rain
T000198,Route_11,Train,12,7.5,23,10.43,0.8,Fri,1,Rain
T000199,Route_5,Tram,10,32.1,29,6.77,2.4,Fri,1,Clear
T000200,Route_3,Ferry,10,20.1,35,4.28,2.7,Tue,0,Snow
T000201,Route_18,Subway,3,16.6,40,9.38,8.0,Mon,0,Clear
T000202,Route_11,Tram,2,42.0,31,2.11,8.8,Tue,1,Snow
T000203,Route_2,Subway,9,32.8,33,2.14,1.6,Sun,0,Clear
T000204,Route_15,Bus,8,24.2,33,14.11,3.7,Sat,0,Clear
T000205,Route_11,Ferry,4,39.4,37,10.68,2.7,Sat,0,Clear
T000206,Route_17,Bus,22,2.9,28,8.65,3.2,Sun,0,Clear
T000207,Route_10,Ferry,2,32.4,37,4.63,7.6,Mon,0,Rain
T000208,Route_6,Subway,16,30.4,35,12.68,0.9,Thu,0,Clear
T000209,Route_5,Ferry,16,11.6,37,8.67,3.0,Sun,0,Rain
T000210,Route_17,Subway,9,6.5,24,2.73,4.0,Sat,0,Rain
T000211,Route_4,Tram,12,7.3,32,9.07,3.8,Wed,0,Snow
T000212,Route_15,Bus,12,23.4,32,11.01,2.7,Wed,0,Rain
T000213,Route_3,Tram,2,16.7,25,1.79,1.5,Thu,0,Snow
T000214,Route_19,Tram,8,21.3,39,7.87,0.2,Tue,0,Clear
T000215,Route_6,Subway,10,6.8,32,9.01,0.5,Sun,1,Clear
T000216,Route_12,Subway,15,15.2,33,14.03,4.1,Wed,0,Snow
T000217,Route_10,Subway,11,14.8,36,4.88,5.2,Fri,0,Clear
T000218,Route_19,Ferry,3,18.4,32,11.14,2.0,Tue,0,Rain
T000219,Route_9,Subway,5,8.5,26,9.03,8.5,Fri,0,Rain
T000220,Route_15,Ferry,12,11.7,29,12.9,4.0,Sun,1,Rain
T000221,Route_3,Train,3,22.6,31,6.49,0.8,Sun,0,Rain
T000222,Route_14,Train,7,44.6,26,3.84,17.0,Mon,0,Clear
T000223,Route_7,Bus,15,21.3,35,12.83,4.1,Tue,0,Clear
T000224,Route_13,Train,19,1.0,28,10.13,2.9,Sat,0,Snow
T000225,Route_19,Tram,4,44.4,38,8.6,2.5,Sun,0,Rain
T000226,Route_11,Subway,12,22.2,31,6.41,1.8,Sun,0,Clear
T000227,Route_15,Tram,7,14.5,28,9.84,6.5,Thu,0,Snow
T000228,Route_10,Subway,12,26.8,31,13.18,5.9,Sat,0,Clear
T000229,Route_12,Ferry,6,31.5,26,8.3,6.2,Fri,0,Clear
T000230,Route_19,Ferry,22,2.5,31,7.11,3.6,Sat,0,Clear
T000231,Route_10,Subway,5,13.6,34,13.59,2.7,Mon,1,Clear
T000232,Route_8,Subway,12,20.1,32,1.74,1.8,Thu,0,Rain
T000233,Route_7,Subway,5,15.7,30,13.85,2.1,Tue,0,Rain
T000234,Route_6,Subway,5,14.1,22,5.24,0.3,Wed,0,Snow
T000235,Route_17,Tram,8,38.0,34,3.28,21.0,Wed,0,Snow
T000236,Route_5,Train,14,36.7,30,13.33,2.1,Sat,1,Clear
T000237,Route_17,Tram,22,4.0,33,4.51,6.2,Tue,1,Clear
T000238,Route_4,Train,2,32.6,28,13.15,0.3,Mon,0,Snow
T000239,Route_19,Subway,9,28.0,28,14.02,0.1,Wed,0,Clear
T000240,Route_5,Ferry,4,11.8,33,7.44,3.3,Mon,1,Rain
T000241,Route_13,Ferry,6,41.9,18,13.82,1.7,Tue,0,Clear
T000242,Route_4,Subway,7,39.7,36,6.42,7.0,Mon,0,Rain
T000243,Route_12,Bus,14,34.4,27,1.98,5.0,Fri,0,Rain
T000244,Route_20,Tram,22,2.2,39,7.78,3.5,Tue,0,Clear
T000245,Route_17,Train,20,15.3,37,4.49,1.5,Mon,0,Clear
T000246,Route_11,Train,20,17.3,32,1.8,5.7,Fri,0,Clear
T000247,Route_15,Tram,20,3.3,35,9.69,0.9,Thu,0,Clear
T000248,Route_1,Train,21,44.8,29,7.75,1.7,Mon,0,Clear
T000249,Route_3,Ferry,4,40.1,26,12.64,0.2,Sun,0,Clear
T000250,Route_8,Tram,3,4.5,26,8.41,2.2,Fri,0,Clear
T000251,Route_3,Subway,1,40.6,41,3.31,1.0,Wed,0,Rain
T000252,Route_12,Train,21,1.9,25,5.62,2.3,Fri,0,Clear
T000253,Route_8,Train,11,32.2,30,3.37,0.1,Sat,0,Clear
T000254,Route_1,Subway,8,30.3,22,8.47,7.5,Sun,0,Rain
T000255,Route_2,Subway,8,1.5,27,13.85,2.1,Sun,0,Rain
T000256,Route_15,Train,4,24.4,24,6.47,9.8,Mon,0,Fog
T000257,Route_8,Ferry,2,30.6,28,7.62,2.4,Tue,0,Clear
T000258,Route_13,Ferry,4,20.0,31,13.36,5.2,Wed,0,Clear
T000259,Route_3,Bus,18,36.7,34,6.85,1.8,Wed,1,Clear
T000260,Route_20,Bus,21,23.9,33,5.41,9.6,Sat,0,Clear
T000261,Route_1,Subway,15,34.3,32,11.32,10.9,Sat,0,Rain
T000262,Route_16,Train,9,3.9,29,3.37,6.1,Sun,0,Fog
T000263,Route_11,Subway,5,29.8,20,14.99,6.5,Mon,0,Clear
T000264,Route_3,Ferry,11,39.0,37,8.42,2.2,Wed,1,Clear
T000265,Route_13,Bus,0,39.6,37,14.45,2.7,Mon,0,Clear
T000266,Route_20,Subway,8,32.5,26,2.8,0.9,Fri,0,Snow
T000267,Route_11,Bus,8,15.1,27,6.57,7.3,Mon,0,Clear
T000268,Route_10,Bus,11,2.1,34,2.62,2.2,Thu,0,Rain
T000269,Route_1,Subway,14,3.3,31,4.23,5.1,Wed,0,Fog
T000270,Route_20,Tram,4,3.3,27,14.99,0.1,Sat,0,Rain
T000271,Route_3,Bus,19,12.2,36,13.16,5.4,Tue,0,Rain
T000272,Route_17,Tram,16,17.0,29,12.05,0.5,Wed,1,Fog
T000273,Route_16,Train,18,34.7,28,11.27,7.9,Sat,0,Clear
T000274,Route_4,Bus,9,16.8,28,8.93,4.7,Thu,0,Clear
T000275,Route_19,Bus,10,35.5,26,11.95,17.0,Sun,0,Fog
T000276,Route_14,Bus,19,11.5,33,10.82,1.4,Wed,1,Clear
T000277,Route_16,Subway,0,37.5,31,2.19,1.3,Sat,0,Rain
T000278,Route_8,Tram,4,35.0,26,3.72,1.3,Mon,0,Rain
T000279,Route_15,Subway,21,4.6,38,6.68,0.5,Sun,0,Clear
T000280,Route_9,Ferry,19,18.3,33,10.85,1.2,Fri,0,Rain
T000281,Route_13,Train,5,18.3,28,9.41,1.7,Tue,0,Clear
T000282,Route_19,Subway,5,37.3,35,4.01,3.8,Thu,0,Clear
T000283,Route_19,Subway,17,23.1,29,7.73,0.6,Thu,0,Clear
T000284,Route_13,Train,14,28.9,36,10.21,4.9,Sat,0,Clear
T000285,Route_15,Subway,22,2.9,28,9.14,3.1,Sun,0,Clear
T000286,Route_10,Bus,21,6.7,31,14.87,7.7,Tue,0,Snow
T000287,Route_15,Tram,2,0.7,37,11.26,5.1,Sat,1,Clear
T000288,Route_13,Ferry,15,35.8,31,6.2,0.1,Mon,0,Snow
T000289,Route_1,Subway,17,13.3,23,10.77,5.0,Fri,0,Clear
T000290,Route_10,Ferry,6,1.5,26,13.45,2.6,Sun,1,Clear
T000291,Route_6,Bus,12,12.5,31,12.57,1.7,Mon,0,Clear
T000292,Route_5,Bus,2,24.5,27,3.43,2.9,Sat,0,Clear
T000293,Route_9,Subway,21,22.2,30,14.96,13.1,Tue,0,Clear
T000294,Route_11,Train,0,22.1,26,3.15,0.1,Thu,0,Snow
T000295,Route_15,Subway,10,9.7,25,13.75,4.2,Fri,0,Clear
T000296,Route_20,Bus,4,3.8,33,5.74,0.2,Tue,0,Clear
T000297,Route_3,Subway,0,27.5,27,1.7,1.1,Wed,0,Clear
T000298,Route_19,Tram,4,9.0,31,5.91,1.5,Sat,0,Rain
T000299,Route_11,Ferry,17,32.4,33,4.17,0.4,Thu,1,Clear
T000300,Route_10,Ferry,14,26.2,40,5.59,0.8,Sun,0,Clear
T000301,Route_20,Bus,11,31.9,27,2.18,1.2,Wed,0,Clear
T000302,Route_5,Bus,2,41.9,24,13.07,0.1,Fri,0,Clear
T000303,Route_12,Train,17,42.0,37,5.59,2.0,Mon,0,Clear
T000304,Route_20,Ferry,7,20.7,32,5.96,4.4,Sat,0,Clear
T000305,Route_15,Train,15,3.2,36,2.98,0.5,Fri,0,Clear
T000306,Route_7,Train,6,40.3,34,6.8,0.6,Sat,0,Rain
T000307,Route_17,Train,1,19.6,32,13.5,5.6,Sat,0,Clear
T000308,Route_13,Subway,2,1.6,32,7.73,0.6,Thu,0,Clear
T000309,Route_8,Ferry,5,38.8,23,13.19,1.4,Sat,0,Clear
T000310,Route_3,Tram,0,10.4,28,9.37,10.7,Tue,0,Clear
T000311,Route_16,Train,9,3.2,38,14.76,0.1,Tue,0,Clear
T000312,Route_12,Ferry,15,40.3,33,11.55,3.5,Sat,0,Rain
T000313,Route_14,Bus,22,43.4,26,7.84,5.5,Tue,0,Clear
T000314,Route_1,Ferry,6,3.9,36,11.23,2.0,Fri,0,Clear
T000315,Route_5,Bus,1,13.5,22,12.54,2.4,Fri,1,Rain
T000316,Route_16,Ferry,14,34.0,30,13.17,7.6,Wed,0,Clear
T000317,Route_10,Bus,8,2.6,31,4.74,1.5,Fri,1,Clear
T000318,Route_15,Ferry,7,42.5,32,14.6,1.6,Wed,0,Clear
T000319,Route_17,Tram,15,18.3,32,1.66,0.4,Thu,0,Clear
T000320,Route_5,Ferry,16,2.8,36,8.95,3.3,Sun,0,Clear
T000321,Route_8,Train,4,7.2,26,5.85,2.7,Sun,0,Rain
T000322,Route_10,Subway,17,37.9,28,9.06,5.8,Wed,0,Rain
T000323,Route_18,Tram,1,32.8,31,2.82,4.0,Fri,0,Clear
T000324,Route_16,Train,19,36.4,24,1.65,11.7,Sun,0,Clear
T000325,Route_1,Train,4,5.3,38,4.83,1.8,Mon,0,Snow
T000326,Route_14,Ferry,1,12.4,26,11.85,11.0,Sun,0,Clear
T000327,Route_13,Ferry,6,17.2,43,3.87,0.8,Wed,0,Clear
T000328,Route_14,Subway,22,40.7,14,6.74,0.0,Wed,0,Clear
T000329,Route_17,Tram,3,36.5,31,9.29,0.4,Tue,0,Clear
T000330,Route_14,Tram,18,38.8,38,6.19,1.4,Sat,0,Clear
T000331,Route_1,Tram,5,30.4,27,13.94,6.8,Tue,0,Clear
T000332,Route_9,Train,14,14.6,28,3.75,0.6,Sat,0,Rain
T000333,Route_15,Ferry,11,5.9,33,9.58,7.6,Mon,0,Clear
T000334,Route_16,Tram,13,12.9,24,3.24,3.3,Thu,0,Rain
T000335,Route_4,Bus,16,38.2,27,1.97,12.8,Mon,0,Clear
T000336,Route_11,Tram,22,2.8,33,8.59,4.9,Wed,0,Snow
T000337,Route_15,Subway,6,1.6,39,3.32,5.6,Sun,0,Clear
T000338,Route_11,Ferry,14,13.0,31,5.84,3.3,Thu,0,Clear
T000339,Route_10,Subway,4,41.9,24,2.98,3.9,Sat,0,Rain
T000340,Route_18,Bus,19,42.9,27,7.28,2.0,Tue,0,Clear
T000341,Route_3,Ferry,12,22.9,31,11.36,3.7,Sun,0,Fog
T000342,Route_8,Ferry,1,41.8,39,5.58,1.3,Thu,0,Snow
T000343,Route_16,Subway,8,36.0,29,13.25,9.7,Wed,0,Clear
T000344,Route_19,Bus,9,28.5,24,11.3,4.7,Thu,0,Rain
T000345,Route_15,Ferry,1,37.3,30,3.62,8.0,Sun,0,Clear
T000346,Route_1,Train,1,25.5,37,9.15,12.7,Fri,0,Clear
T000347,Route_9,Subway,20,40.9,37,10.24,4.3,Mon,0,Clear
T000348,Route_17,Train,0,25.4,25,2.12,8.6,Thu,1,Clear
T000349,Route_16,Ferry,17,44.2,33,5.19,1.9,Mon,1,Clear
T000350,Route_19,Bus,5,16.8,21,2.38,0.6,Mon,0,Clear
T000351,Route_3,Train,12,43.0,26,4.69,6.6,Thu,0,Fog
T000352,Route_5,Tram,12,43.9,28,9.0,5.8,Tue,0,Clear
T000353,Route_19,Train,15,1.6,30,4.1,1.9,Fri,0,Fog
T000354,Route_7,Subway,20,13.1,37,13.84,1.5,Tue,0,Snow
T000355,Route_5,Train,5,28.8,31,3.96,5.2,Thu,0,Rain
T000356,Route_18,Tram,16,10.2,23,7.35,3.5,Sat,0,Clear
