trip_id,route,vehicle_type,departure_hour,distance_km,passengers,fare_amount,delay_minutes,day_of_week,is_holiday,weather_condition
T000078,Route_13,Bus,15,43.8,30,11.78,1.9,Mon,0,Rain
T000079,Route_2,Subway,15,36.8,26,12.24,1.4,Fri,0,Snow
T000080,Route_6,Tram,18,3.8,29,12.93,3.0,Wed,0,Clear
T000081,Route_20,Tram,15,3.8,28,8.52,4.2,Wed,0,Rain
T000082,Route_16,Ferry,5,43.9,22,11.07,0.2,Thu,0,Clear
T000083,Route_15,Train,6,6.3,39,8.0,2.3,Fri,0,Clear
T000084,Route_10,Tram,7,11.1,30,14.63,0.2,Sat,0,Rain
T000085,Route_19,Ferry,6,3.6,21,6.13,17.9,Sat,0,Fog
T000086,Route_20,Ferry,10,36.2,31,9.24,5.3,Mon,1,Clear
T000087,Route_13,Bus,5,32.7,30,2.38,7.0,Tue,0,Clear
T000088,Route_4,Train,14,18.2,38,12.64,11.1,Mon,0,Clear
T000089,Route_18,Train,12,13.1,28,7.98,14.5,Fri,0,Rain
T000090,Route_20,Bus,6,28.0,31,3.96,5.0,Sun,0,Clear
T000091,Route_12,Tram,0,26.6,28,7.28,3.7,Thu,0,Rain
T000092,Route_8,Ferry,9,3.2,33,9.97,4.6,Fri,0,Clear
T000093,Route_2,Train,18,28.2,27,2.37,8.3,Sat,0,Clear
T000094,Route_19,Bus,12,6.6,35,6.56,2.4,Wed,0,Fog
T000095,Route_4,Subway,14,13.2,36,6.89,2.7,Sun,0,Rain
T000096,Route_18,Tram,19,11.6,29,3.06,1.7,Tue,0,Clear
T000097,Route_19,Ferry,9,12.7,28,12.22,5.7,Wed,0,Clear
T000098,Route_9,Ferry,9,9.0,24,4.28,2.7,Sat,0,Clear
T000099,Route_9,Train,18,17.4,26,3.04,5.3,Tue,0,Clear
T000100,Route_4,Ferry,1,16.3,33,14.11,1.0,Fri,0,Clear
T000101,Route_2,Tram,0,31.5,36,1.57,3.7,Fri,0,Clear
T000102,Route_20,Train,15,37.4,28,4.04,4.7,Mon,0,Snow
T000103,Route_1,Tram,0,41.0,34,10.04,1.1,Thu,0,Clear
T000104,Route_12,Subway,5,33.8,40,11.95,2.2,Tue,0,Snow
T000105,Route_15,Bus,8,27.7,26,2.7,5.6,Tue,0,Clear
T000106,Route_5,Ferry,1,1.0,31,13.41,1.9,Sat,0,Fog
T000107,Route_10,Bus,22,9.3,30,2.45,6.5,Mon,0,Clear
T000108,Route_16,Ferry,19,4.8,43,13.61,5.2,Wed,0,Rain
T000109,Route_6,Bus,6,29.2,27,2.29,4.5,Thu,0,Clear
T000110,Route_7,Tram,13,9.7,36,11.75,11.3,Wed,0,Clear
T000111,Route_16,Train,8,24.8,32,14.33,3.5,Fri,0,Clear
T000112,Route_13,Tram,17,21.5,24,8.12,3.1,Mon,0,Clear
T000113,Route_10,Tram,16,42.0,29,9.52,6.9,Wed,0,Rain
T000114,Route_18,Subway,1,17.1,26,8.33,12.8,Fri,0,Rain
T000115,Route_11,Bus,2,8.7,26,10.31,0.5,Wed,0,Clear
T000116,Route_8,Train,13,38.1,31,5.71,6.1,Fri,0,Clear
T000117,Route_9,Subway,18,6.0,34,3.84,8.5,Wed,1,Clear
T000118,Route_14,Train,6,7.2,29,14.42,1.9,Fri,0,Snow
T000119,Route_14,Bus,7,9.9,34,8.82,5.4,Fri,1,Rain
T000120,Route_10,Ferry,2,3.1,29,1.7,1.6,Fri,0,Snow
T000121,Route_2,Ferry,18,26.1,37,4.62,5.4,Mon,0,Rain
T000122,Route_13,Bus,13,15.4,36,12.74,7.5,Thu,0,Clear
T000123,Route_5,Bus,12,37.5,20,12.11,4.5,Fri,0,Clear
T000124,Route_18,Train,12,22.5,20,12.8,12.1,Mon,0,Clear
T000125,Route_5,Ferry,1,20.6,29,12.32,8.9,Thu,0,Rain
T000126,Route_17,Tram,1,20.5,24,10.62,6.7,Tue,1,Clear
T000127,Route_4,Subway,3,7.8,32,5.1,6.4,Sun,0,Snow
T000128,Route_8,Train,5,37.1,29,4.69,5.2,Tue,0,Clear
T000129,Route_17,Bus,2,16.1,34,6.29,3.8,Thu,1,Clear
T000130,Route_14,Subway,15,2.4,26,6.22,3.2,Tue,0,Rain
T000131,Route_17,Ferry,16,9.8,30,7.19,7.0,Fri,0,Clear
T000132,Route_18,Ferry,18,8.5,23,8.16,3.9,Fri,0,Clear
T000133,Route_6,Tram,0,11.6,34,11.16,1.1,Sat,1,Snow
T000134,Route_7,Bus,1,6.9,29,11.16,0.1,Fri,0,Clear
T000135,Route_15,Ferry,16,41.9,48,9.96,3.7,Fri,0,Clear
T000136,Route_3,Bus,0,18.3,30,9.48,0.7,Sun,0,Snow
T000137,Route_13,Bus,6,35.0,23,4.93,0.7,Tue,0,Snow
T000138,Route_11,Tram,1,34.5,43,6.24,9.9,Fri,0,Clear
T000139,Route_14,Bus,17,9.6,21,5.56,4.1,Tue,0,Clear
T000140,Route_6,Subway,8,13.6,25,2.99,3.7,Wed,0,Rain
T000141,Route_19,Bus,9,42.5,37,14.26,4.5,Mon,0,Clear
T000142,Route_10,Subway,12,36.0,28,9.7,13.7,Sat,0,Snow
T000143,Route_18,Subway,16,31.9,24,14.18,0.8,Sun,0,Rain
T000144,Route_19,Train,3,34.4,29,5.89,13.6,Tue,0,Fog
T000145,Route_5,Train,17,40.0,25,7.04,3.4,Fri,0,Clear
T000146,Route_18,Bus,5,30.0,37,9.64,1.8,Sun,0,Rain
T000147,Route_3,Subway,22,5.0,18,2.15,2.1,Sat,0,Clear
T000148,Route_16,Tram,10,8.3,31,10.23,1.6,Mon,0,Clear
T000149,Route_20,Tram,20,33.2,22,9.12,3.5,Fri,0,Clear
T000150,Route_15,Bus,4,21.0,39,12.12,1.7,Thu,0,Clear
T000151,Route_7,Subway,5,31.0,46,10.33,0.2,Sun,0,Clear
T000152,Route_1,Ferry,0,3.1,29,2.67,10.2,Tue,0,Rain
T000153,Route_5,Subway,20,7.1,27,9.09,1.3,Mon,0,Rain
T000154,Route_7,Tram,0,32.6,37,4.15,4.4,Tue,0,Clear
T000155,Route_17,Train,7,24.2,35,7.57,11.9,Mon,0,Rain
T000156,Route_20,Ferry,2,14.5,26,5.97,2.8,Fri,0,Rain
T000157,Route_13,Bus,11,27.9,29,8.25,3.8,Wed,0,Rain
T000158,Route_9,Tram,16,41.8,17,11.15,0.4,Wed,0,Snow
T000159,Route_17,Bus,15,43.9,27,13.27,0.4,Sat,1,Rain
T000160,Route_18,Subway,12,26.2,29,2.99,3.6,Tue,0,Clear
T000161,Route_20,Subway,17,9.3,37,6.0,1.8,Wed,0,Rain
T000162,Route_6,Bus,0,32.3,30,1.57,0.0,Wed,0,Snow
T000163,Route_2,Tram,5,29.8,32,9.59,4.9,Mon,0,Rain
T000164,Route_6,Subway,6,21.7,34,9.07,0.2,Wed,0,Rain
T000165,Route_7,Bus,4,6.0,33,12.73,1.1,Wed,0,Clear
T000166,Route_8,Train,7,41.3,30,8.11,3.7,Sat,0,Clear
T000167,Route_17,Train,7,39.8,29,8.71,2.5,Fri,0,Snow
T000168,Route_11,Tram,12,18.7,16,6.2,2.0,Fri,1,Rain
T000169,Route_19,Train,22,30.2,34,2.28,2.7,Tue,0,Rain
T000170,Route_11,Bus,15,10.8,33,3.41,11.4,Thu,0,Clear
T000171,Route_15,Tram,0,14.0,29,3.89,14.1,Fri,0,Clear
T000172,Route_20,Bus,5,36.7,26,9.59,4.2,Tue,0,Clear
T000173,Route_14,Bus,9,44.0,39,1.54,1.0,Sun,0,Clear
T000174,Route_18,Train,20,23.9,26,9.54,6.7,Mon,0,Rain
T000175,Route_16,Train,21,14.4,28,5.17,4.7,Sat,0,Clear
T000176,Route_18,Tram,5,37.9,30,6.32,2.1,Fri,0,Rain
T000177,Route_16,Subway,2,27.2,34,9.22,2.8,Wed,0,Clear
T000178,Route_17,Tram,3,38.3,33,12.47,5.6,Thu,0,Rain
T000179,Route_7,Ferry,22,10.7,33,10.11,1.9,Mon,0,Clear
T000180,Route_16,Tram,22,18.5,30,12.23,0.9,Sat,1,Clear
T000181,Route_7,Bus,5,31.2,28,1.93,3.8,Tue,0,Rain
T000182,Route_18,Train,0,19.0,28,1.74,15.4,Thu,0,Clear
T000183,Route_19,Subway,17,1.6,24,2.75,2.4,Tue,0,Clear
T000184,Route_12,Subway,5,18.6,32,12.45,1.0,Thu,0,Clear
T000185,Route_9,Subway,13,2.6,35,10.43,13.0,Mon,1,Rain
T000186,Route_18,Subway,20,33.9,21,10.98,6.3,Wed,1,Rain
T000187,Route_7,Subway,21,40.8,34,12.21,3.9,Tue,0,Clear
T000188,Route_18,Ferry,18,26.4,41,5.27,4.9,Sun,0,Clear
T000189,Route_6,Bus,4,7.2,20,6.19,6.4,Sun,0,Clear
T000190,Route_1,Subway,14,3.0,29,8.99,1.1,Tue,0,Clear
T000191,Route_12,Subway,18,29.0,29,2.09,9.7,Sun,1,Rain
T000192,Route_6,Ferry,0,34.1,29,9.43,0.8,Wed,0,Clear
T000193,Route_16,Tram,5,43.4,30,4.84,2.6,Sat,0,Clear
T000194,Route_17,Ferry,6,4.8,29,9.9,0.4,Wed,0,Clear
T000195,Route_19,Tram,16,40.4,35,10.06,14.2,Sun,0,Clear
T000196,Route_14,Subway,3,5.3,31,5.7,12.1,Fri,0,Clear
T000197,Route_3,Tram,21,42.4,32,11.0,1.7,Sat,0,Snow
T000198,Route_15,Subway,10,19.7,37,6.87,6.7,Wed,0,Rain
T000199,Route_10,Bus,20,10.2,30,12.4,5.9,Fri,0,Clear
T000200,Route_12,Train,1,12.5,29,6.9,2.5,Wed,0,Clear
T000201,Route_3,Bus,22,36.9,28,2.49,7.0,Fri,0,Clear
T000202,Route_9,Subway,22,42.8,37,14.33,4.2,Thu,0,Clear
T000203,Route_13,Subway,10,1.1,26,3.79,11.2,Thu,0,Clear
T000204,Route_5,Tram,15,11.5,24,1.78,1.1,Thu,1,Clear
T000205,Route_10,Tram,19,3.6,26,3.57,3.9,Sun,1,Clear
T000206,Route_10,Train,14,30.9,32,5.13,0.6,Mon,0,Clear
T000207,Route_3,Ferry,18,31.7,31,2.53,8.7,Fri,0,Snow
T000208,Route_6,Tram,20,32.3,31,13.85,11.2,Tue,0,Clear
T000209,Route_17,Tram,9,7.1,30,13.76,0.7,Mon,0,Snow
T000210,Route_4,Bus,21,41.2,43,13.5,33.5,Tue,0,Clear
T000211,Route_11,Subway,4,16.8,35,8.04,4.5,Thu,0,Fog
T000212,Route_2,Bus,2,1.2,24,12.92,9.4,Thu,0,Rain
T000213,Route_12,Bus,4,44.6,29,14.57,1.6,Wed,0,Clear
T000214,Route_4,Ferry,9,9.3,31,10.19,0.2,Thu,0,Clear
T000215,Route_20,Bus,20,22.3,31,8.87,4.4,Tue,0,Snow
T000216,Route_2,Train,15,21.4,26,13.13,9.9,Mon,0,Clear
T000217,Route_5,Ferry,5,11.9,34,9.99,5.1,Tue,0,Clear
T000218,Route_20,Ferry,5,24.7,33,7.92,0.4,Sun,0,Clear
T000219,Route_6,Subway,21,2.0,25,14.12,3.5,Mon,0,Rain
T000220,Route_10,Subway,2,21.7,35,6.6,0.1,Fri,0,Rain
T000221,Route_5,Train,13,43.0,28,9.27,1.3,Sun,0,Rain
T000222,Route_12,Ferry,12,35.3,28,7.97,8.1,Wed,0,Clear
T000223,Route_4,Bus,3,6.2,36,14.9,7.1,Sat,0,Rain
T000224,Route_11,Tram,8,28.4,36,9.11,4.5,Mon,0,Clear
T000225,Route_11,Tram,4,24.9,37,12.62,0.3,Fri,0,Clear
T000226,Route_12,Tram,6,28.6,20,3.58,3.7,Tue,0,Rain
T000227,Route_11,Tram,4,24.1,19,5.79,0.4,Tue,0,Clear
T000228,Route_10,Bus,7,17.7,25,14.76,1.6,Wed,0,Rain
T000229,Route_18,Bus,6,12.6,31,8.14,2.5,Mon,0,Rain
T000230,Route_20,Ferry,11,28.4,31,13.91,3.2,Mon,1,Clear
T000231,Route_10,Tram,10,18.1,44,13.84,5.2,Mon,0,Rain
T000232,Route_17,Ferry,20,4.1,43,12.36,1.7,Sun,0,Rain
T000233,Route_4,Train,16,5.7,22,6.77,9.9,Fri,0,Clear
T000234,Route_10,Tram,1,14.2,26,10.97,1.1,Fri,1,Rain
T000235,Route_3,Train,8,14.9,30,6.17,1.5,Mon,0,Clear
T000236,Route_18,Bus,0,11.2,28,13.63,2.5,Fri,0,Clear
T000237,Route_11,Ferry,14,19.4,42,9.08,0.0,Mon,0,Rain
T000238,Route_20,Subway,5,30.0,38,11.7,7.0,Tue,1,Clear
T000239,Route_12,Tram,20,2.4,24,3.03,2.1,Fri,0,Rain
T000240,Route_19,Bus,1,13.9,32,3.98,5.7,Thu,0,Clear
T000241,Route_16,Tram,22,8.1,30,9.74,10.1,Thu,0,Rain
T000242,Route_9,Train,6,16.3,22,12.18,17.7,Sun,1,Clear
T000243,Route_12,Ferry,19,10.3,34,10.11,0.8,Tue,0,Rain
T000244,Route_14,Tram,13,33.2,31,7.47,3.4,Sun,0,Clear
T000245,Route_1,Bus,0,33.7,25,2.55,1.0,Mon,0,Clear
T000246,Route_17,Ferry,17,3.2,46,7.23,1.6,Mon,0,Clear
T000247,Route_16,Tram,11,31.1,29,6.27,2.4,Sat,0,Snow
T000248,Route_16,Ferry,2,22.9,33,2.35,0.3,Mon,0,Snow
T000249,Route_19,Tram,22,6.6,30,7.47,2.3,Tue,1,Clear
T000250,Route_19,Bus,6,6.4,24,13.62,2.7,Sun,0,Clear
T000251,Route_10,Train,0,10.0,34,9.15,1.9,Mon,0,Clear
T000252,Route_17,Subway,19,38.6,30,8.27,1.5,Sun,0,Clear
T000253,Route_9,Subway,3,37.9,39,2.59,4.4,Mon,0,Clear
T000254,Route_2,Bus,13,10.3,26,3.57,21.7,Tue,0,Clear
T000255,Route_4,Train,7,12.8,32,4.48,5.8,Thu,0,Clear
T000256,Route_8,Bus,8,16.5,30,8.05,7.2,Mon,0,Clear
T000257,Route_10,Tram,12,14.7,22,8.98,7.2,Sat,0,Snow
T000258,Route_9,Subway,9,5.2,25,7.28,12.7,Thu,0,Fog
T000259,Route_18,Subway,0,8.6,32,13.58,12.6,Thu,0,Rain
T000260,Route_7,Tram,2,17.4,33,8.92,1.5,Sat,0,Rain
T000261,Route_16,Subway,11,33.4,29,13.58,3.5,Tue,0,Clear
T000262,Route_18,Train,18,10.9,29,7.12,6.3,Fri,0,Clear
T000263,Route_1,Ferry,8,42.0,35,13.92,7.9,Sat,0,Clear
T000264,Route_11,Subway,3,1.7,33,10.08,5.3,Sun,0,Clear
T000265,Route_1,Train,21,23.7,34,13.03,1.4,Mon,0,Clear
T000266,Route_5,Train,5,34.2,30,5.2,1.6,Wed,0,Rain
T000267,Route_11,Tram,0,0.7,20,9.14,4.4,Thu,0,Rain
T000268,Route_2,Train,15,29.2,35,8.57,5.9,Thu,1,Rain
T000269,Route_2,Train,1,28.5,32,12.35,0.2,Thu,0,Clear
T000270,Route_1,Train,22,29.5,33,3.54,0.9,Sat,0,Clear
T000271,Route_12,Tram,4,24.9,30,3.44,7.6,Fri,0,Clear
T000272,Route_17,Tram,21,15.4,23,10.38,3.5,Sun,0,Clear
T000273,Route_19,Subway,10,30.9,26,7.5,2.2,Wed,0,Rain
T000274,Route_17,Tram,4,39.8,24,12.92,8.1,Sun,0,Clear
T000275,Route_17,Subway,0,16.6,30,10.91,17.5,Wed,0,Clear
T000276,Route_5,Bus,2,18.2,27,4.58,11.7,Sat,0,Snow
T000277,Route_16,Tram,1,6.5,35,8.94,2.5,Fri,1,Snow
T000278,Route_18,Subway,11,0.6,28,5.36,3.9,Wed,0,Clear
T000279,Route_17,Ferry,1,33.2,32,13.63,0.5,Thu,0,Rain
T000280,Route_14,Ferry,7,19.2,33,3.22,9.7,Tue,0,Clear
T000281,Route_2,Subway,17,36.5,29,7.2,6.4,Sat,0,Rain
T000282,Route_8,Tram,15,12.1,23,6.93,1.6,Wed,0,Clear
T000283,Route_11,Ferry,11,18.0,20,10.24,9.4,Wed,0,Fog
T000284,Route_13,Train,15,6.8,27,8.29,0.2,Wed,0,Clear
T000285,Route_10,Ferry,0,40.3,32,14.07,2.2,Wed,0,Clear
T000286,Route_16,Tram,22,34.9,31,6.13,13.8,Thu,0,Snow
T000287,Route_6,Bus,21,8.0,32,6.27,1.1,Mon,0,Clear
T000288,Route_15,Subway,6,17.4,31,8.76,3.1,Wed,0,Rain
T000289,Route_16,Subway,3,13.8,31,13.32,9.9,Sun,0,Rain
T000290,Route_10,Train,14,17.1,27,4.88,2.4,Thu,1,Rain
T000291,Route_2,Train,14,20.4,30,11.69,14.0,Sat,0,Clear
T000292,Route_6,Ferry,16,16.1,32,9.26,26.3,Sun,0,Clear
T000293,Route_14,Train,18,14.8,27,1.96,10.6,Mon,0,Clear
T000294,Route_3,Tram,5,35.5,23,4.3,4.3,Thu,0,Rain
T000295,Route_14,Ferry,10,31.2,33,13.47,4.6,Fri,0,Rain
T000296,Route_7,Train,18,38.5,34,2.18,10.2,Tue,0,Clear
T000297,Route_7,Bus,14,32.5,32,3.03,8.8,Mon,0,Clear
T000298,Route_6,Subway,8,30.0,20,6.7,3.2,Tue,0,Rain
T000299,Route_9,Ferry,15,32.0,29,4.51,2.5,Tue,0,Clear
T000300,Route_7,Ferry,21,7.7,28,4.62,2.7,Thu,0,Clear
T000301,Route_2,Train,8,34.2,30,2.85,13.0,Thu,0,Clear
T000302,Route_15,Train,14,1.6,32,10.28,10.4,Thu,0,Rain
T000303,Route_3,Ferry,21,30.5,30,13.47,17.5,Sat,1,Rain
T000304,Route_4,Ferry,3,18.5,29,11.29,1.5,Tue,0,Clear
T000305,Route_12,Bus,13,40.5,37,6.1,3.3,Sun,0,Fog
T000306,Route_13,Train,20,17.3,26,10.5,7.9,Sun,0,Clear
T000307,Route_9,Ferry,18,5.5,29,13.19,2.2,Tue,0,Rain
T000308,Route_4,Bus,17,9.5,27,3.9,6.7,Fri,0,Snow
T000309,Route_1,Subway,21,3.4,21,11.08,0.6,Wed,0,Fog
T000310,Route_18,Ferry,8,29.0,26,9.36,11.3,Tue,0,Snow
T000311,Route_14,Ferry,5,0.7,35,5.24,1.3,Thu,0,Snow
T000312,Route_1,Bus,17,19.2,36,3.79,10.0,Wed,0,Clear
T000313,Route_12,Train,5,19.5,38,2.34,2.9,Fri,0,Clear
T000314,Route_13,Ferry,4,13.8,33,10.58,9.8,Mon,1,Clear
T000315,Route_6,Tram,0,9.0,24,13.96,5.4,Wed,0,Clear
T000316,Route_12,Train,17,21.5,30,10.74,16.9,Fri,0,Rain
T000317,Route_17,Tram,12,18.5,29,1.96,4.5,Thu,0,Clear
T000318,Route_16,Ferry,11,7.8,32,9.74,4.1,Thu,0,Clear
T000319,Route_4,Ferry,19,6.1,24,14.9,2.0,Sat,1,Clear
T000320,Route_16,Ferry,4,15.0,39,10.59,1.2,Thu,0,Clear
T000321,Route_10,Tram,5,44.5,31,8.65,5.1,Sun,0,Clear
T000322,Route_8,Bus,16,24.9,30,12.54,9.3,Mon,0,Clear
T000323,Route_17,Ferry,14,40.2,36,13.73,2.1,Sat,0,Rain
T000324,Route_10,Bus,5,44.9,25,8.28,11.2,Thu,0,Clear
T000325,Route_6,Train,9,11.0,26,10.27,0.5,Fri,0,Snow
T000326,Route_12,Ferry,11,8.4,20,9.25,6.2,Fri,0,Rain
T000327,Route_14,Subway,5,3.5,26,14.28,10.2,Wed,0,Clear
T000328,Route_7,Tram,9,0.7,33,9.74,19.2,Mon,0,Clear
T000329,Route_18,Subway,11,18.8,23,11.96,1.8,Tue,0,Clear
T000330,Route_8,Subway,14,18.9,23,5.45,3.8,Sat,0,Clear
T000331,Route_13,Tram,18,4.8,29,14.04,2.0,Sun,0,Clear
T000332,Route_3,Ferry,17,6.4,30,7.72,2.8,Sat,0,Fog
T000333,Route_15,Subway,4,12.0,20,2.32,1.9,Thu,0,Rain
T000334,Route_4,Tram,6,2.3,30,11.92,3.6,Sat,0,Snow
T000335,Route_9,Subway,15,10.5,28,3.62,8.8,Mon,0,Clear
T000336,Route_4,Train,15,37.2,40,12.12,5.0,Thu,0,Clear
T000337,Route_12,Train,4,10.3,34,4.58,0.7,Thu,1,Clear
T000338,Route_12,Subway,6,42.0,25,9.04,5.9,Sun,0,Rain
T000339,Route_9,Tram,21,23.1,22,7.42,3.8,Wed,0,Clear
T000340,Route_18,Ferry,10,38.6,28,3.39,0.0,Mon,0,Clear
T000341,Route_5,Subway,3,15.3,31,8.99,0.8,Fri,0,Snow
T000342,Route_4,Subway,5,26.7,32,1.75,10.2,Thu,0,Clear
T000343,Route_14,Bus,3,24.8,21,4.32,0.3,Fri,0,Clear
T000344,Route_1,Bus,15,22.6,26,14.29,5.3,Tue,0,Clear
T000345,Route_1,Bus,18,4.5,39,11.32,6.8,Sat,0,Rain
T000346,Route_9,Tram,20,25.0,27,3.24,0.2,Wed,0,Clear
T000347,Route_16,Bus,1,35.9,21,4.28,8.9,Sat,0,Clear
T000348,Route_16,Train,11,41.8,35,4.36,0.8,Mon,0,Rain
T000349,Route_20,Ferry,5,10.4,35,7.22,11.5,Tue,0,Clear
T000350,Route_14,Ferry,21,2.4,26,4.07,8.5,Wed,0,Clear
T000351,Route_13,Bus,19,35.8,26,12.4,5.3,Tue,1,Clear
T000352,Route_17,Bus,19,24.0,31,9.02,1.6,Mon,0,Clear
T000353,Route_2,Ferry,17,36.5,24,7.76,0.3,Wed,0,Clear
T000354,Route_2,Tram,21,12.1,31,5.75,3.1,Wed,0,Clear
T000355,Route_15,Ferry,21,35.3,36,7.91,4.6,Thu,0,Rain
