player_id,team,position,games_played,points_per_game,assists_per_game,rebounds_per_game,minutes_per_game,age,experience_years,salary_millions,field_goal_pct,three_point_pct,free_throw_pct
P0084,Team_E,Midfielder,24,17.5,6.4,6.9,36.5,25,6,0.82,0.391,0.411,0.763
P0085,Team_B,Forward,48,16.2,7.6,10.9,27.5,34,9,1.86,0.484,0.335,0.825
P0086,Team_D,Center,51,18.0,7.1,3.0,29.8,22,14,3.45,0.535,0.206,0.762
P0087,Team_I,Center,57,5.9,5.0,2.6,27.4,24,1,0.95,0.399,0.282,0.709
P0088,Team_K,Midfielder,56,33.5,2.6,6.8,39.9,37,8,4.39,0.512,0.373,0.806
P0089,Team_B,Midfielder,16,13.6,0.2,9.6,25.7,29,1,0.54,0.466,0.374,0.5
P0090,Team_A,Defender,73,12.1,4.6,8.4,27.5,37,4,1.32,0.476,0.37,0.703
P0091,Team_K,Forward,39,15.6,2.0,2.9,11.5,24,5,2.85,0.422,0.46,0.901
P0092,Team_B,Defender,32,32.6,0.0,8.4,31.9,28,12,0.89,0.49,0.35,0.581
P0093,Team_A,Defender,61,5.5,1.2,5.7,16.0,32,6,1.82,0.568,0.449,0.722
P0094,Team_H,Guard,13,19.3,3.1,14.5,15.3,26,9,0.5,0.518,0.308,0.796
P0095,Team_B,Striker,53,9.2,5.6,6.7,26.3,21,15,0.63,0.565,0.359,0.744
P0096,Team_E,Guard,63,20.8,0.7,5.0,42.1,27,17,1.92,0.415,0.373,0.588
P0097,Team_B,Midfielder,38,10.9,10.9,2.3,25.9,32,11,2.19,0.518,0.318,0.865
P0098,Team_H,Defender,62,11.0,5.5,2.0,27.6,23,17,5.82,0.415,0.294,0.628
P0099,Team_B,Center,70,9.4,0.0,16.9,25.7,32,3,1.32,0.497,0.37,0.627
P0100,Team_F,Center,70,0.0,5.7,2.1,40.2,22,14,4.21,0.373,0.359,0.572
P0101,Team_J,Center,10,26.6,0.0,11.3,6.6,31,11,0.5,0.493,0.265,0.675
P0102,Team_G,Defender,22,0.0,2.1,14.5,45.3,28,0,6.33,0.457,0.394,0.547
P0103,Team_H,Forward,11,9.3,6.5,8.7,17.5,24,11,2.41,0.426,0.343,0.767
P0104,Team_A,Guard,76,22.9,5.4,4.5,34.9,24,16,1.83,0.387,0.331,0.61
P0105,Team_D,Center,55,33.2,5.3,1.7,14.6,36,11,0.69,0.416,0.265,0.837
P0106,Team_B,Forward,49,25.7,6.9,0.9,37.4,34,6,11.74,0.35,0.362,0.802
P0107,Team_F,Striker,18,12.1,3.0,0.0,14.9,25,12,4.21,0.565,0.361,0.768
P0108,Team_E,Midfielder,74,15.5,6.7,3.9,26.2,36,12,2.53,0.386,0.218,0.827
P0109,Team_A,Center,61,9.7,3.5,7.6,39.4,21,15,9.58,0.495,0.454,0.85
P0110,Team_E,Guard,60,14.3,8.6,11.8,40.5,29,6,3.91,0.421,0.341,0.736
P0111,Team_F,Defender,78,4.6,6.1,2.0,27.1,33,7,3.75,0.306,0.443,0.75
P0112,Team_H,Center,67,15.8,0.0,0.4,15.0,23,7,0.65,0.627,0.289,0.652
P0113,Team_A,Forward,15,16.6,3.1,11.7,12.6,22,9,4.76,0.407,0.401,0.793
P0114,Team_K,Center,69,29.1,4.2,0.7,21.7,30,13,2.12,0.519,0.36,0.751
P0115,Team_C,Striker,36,15.6,4.9,9.1,24.2,24,5,9.99,0.598,0.374,0.797
P0116,Team_D,Guard,51,4.4,0.4,4.8,30.8,36,14,18.77,0.475,0.418,0.728
P0117,Team_E,Center,29,12.9,1.8,5.7,19.9,27,5,0.5,0.532,0.383,0.827
P0118,Team_L,Defender,16,10.9,0.0,9.8,30.4,27,15,1.8,0.567,0.386,0.922
P0119,Team_I,Striker,17,12.7,3.0,5.2,35.2,28,14,2.46,0.452,0.243,0.653
P0120,Team_E,Forward,66,17.2,0.0,2.7,41.4,32,10,1.53,0.364,0.346,0.773
P0121,Team_D,Guard,30,22.8,4.5,4.4,36.2,31,1,10.12,0.369,0.271,0.878
P0122,Team_E,Forward,68,18.0,4.1,4.8,5.0,28,11,13.62,0.498,0.414,0.695
P0123,Team_E,Center,59,4.8,6.8,6.7,41.8,33,17,2.09,0.347,0.393,0.842
P0124,Team_J,Forward,76,0.0,2.0,7.9,24.3,33,1,4.97,0.512,0.378,0.769
P0125,Team_I,Forward,26,0.0,0.0,8.3,28.0,20,5,2.51,0.488,0.348,0.705
P0126,Team_G,Striker,34,0.0,0.7,6.0,31.4,30,6,0.82,0.465,0.292,0.706
P0127,Team_L,Defender,12,17.4,6.3,11.3,31.4,35,6,0.6,0.3,0.432,0.667
P0128,Team_C,Guard,73,16.7,0.0,2.8,17.0,32,10,7.49,0.366,0.292,0.718
P0129,Team_D,Midfielder,26,7.0,0.6,6.0,27.7,26,12,0.5,0.321,0.256,0.723
P0130,Team_K,Forward,33,19.5,1.9,12.7,24.5,21,11,0.75,0.439,0.327,0.786
P0131,Team_B,Center,23,26.0,6.1,4.7,26.2,35,4,4.19,0.524,0.5,0.627
P0132,Team_A,Guard,37,4.1,3.5,4.9,23.0,31,0,2.17,0.371,0.294,0.578
P0133,Team_A,Center,18,8.3,5.1,5.6,14.3,25,9,4.27,0.52,0.393,0.822
P0134,Team_C,Forward,71,1.1,8.1,6.5,16.7,20,11,1.01,0.347,0.372,0.61
P0135,Team_K,Striker,57,13.2,4.9,7.5,36.8,21,5,1.03,0.536,0.344,0.672
P0136,Team_E,Center,60,1.8,4.4,4.0,19.9,21,10,0.5,0.496,0.354,0.86
P0137,Team_B,Center,58,5.3,4.1,5.3,9.6,36,9,0.95,0.456,0.263,0.73
P0138,Team_C,Defender,50,9.4,1.5,0.0,6.7,29,9,4.15,0.448,0.39,0.757
P0139,Team_J,Midfielder,18,14.1,5.4,8.3,14.8,34,9,3.99,0.472,0.278,0.711
P0140,Team_G,Guard,72,11.6,8.3,3.9,13.4,36,12,0.5,0.48,0.267,0.658
P0141,Team_J,Center,50,8.5,5.7,6.2,27.9,24,1,0.68,0.473,0.392,0.671
P0142,Team_D,Defender,49,8.3,1.2,8.1,29.8,25,14,0.5,0.33,0.352,0.71
P0143,Team_E,Forward,25,8.3,5.5,5.6,26.3,37,9,2.12,0.345,0.287,0.861
P0144,Team_B,Striker,29,0.0,0.0,4.9,17.4,36,16,3.85,0.471,0.331,0.618
P0145,Team_A,Defender,47,20.1,6.1,11.1,14.4,25,8,5.45,0.483,0.5,0.73
P0146,Team_E,Forward,21,0.2,4.4,0.0,32.2,25,16,7.07,0.425,0.403,0.615
P0147,Team_H,Center,35,8.8,1.5,5.1,19.7,36,0,2.98,0.339,0.35,0.663
P0148,Team_K,Defender,19,13.4,4.5,9.4,16.6,35,6,2.62,0.368,0.45,0.95
P0149,Team_D,Midfielder,52,4.9,5.4,4.1,17.1,28,9,0.5,0.386,0.243,0.89
P0150,Team_I,Midfielder,24,11.8,8.2,8.2,29.7,29,4,5.2,0.331,0.412,0.682
P0151,Team_J,Forward,72,5.3,2.4,1.8,38.8,24,9,0.5,0.48,0.346,0.839
P0152,Team_B,Defender,23,30.4,8.5,1.4,28.3,32,2,1.41,0.533,0.419,0.709
P0153,Team_K,Center,57,25.6,5.7,6.8,25.1,30,2,1.87,0.392,0.307,0.648
P0154,Team_B,Forward,43,11.6,0.0,1.3,24.7,35,11,0.53,0.525,0.345,0.8
P0155,Team_E,Midfielder,19,10.9,4.6,8.7,14.2,25,3,1.13,0.502,0.386,0.701
P0156,Team_B,Midfielder,52,9.6,6.8,0.0,38.2,35,17,0.71,0.388,0.327,0.592
P0157,Team_C,Center,36,20.7,0.0,2.5,20.0,35,4,7.05,0.344,0.452,0.662
P0158,Team_G,Striker,80,5.6,4.3,2.5,17.6,33,3,3.0,0.473,0.407,0.744
P0159,Team_E,Guard,40,5.4,6.6,2.4,37.6,29,3,3.62,0.405,0.245,0.608
P0160,Team_F,Midfielder,18,9.7,3.4,5.2,12.1,34,8,3.35,0.3,0.395,0.762
P0161,Team_F,Striker,18,17.9,0.2,2.5,48.0,24,5,0.65,0.503,0.281,0.855
P0162,Team_E,Defender,70,0.0,7.7,6.8,25.9,26,2,9.36,0.585,0.275,0.748
P0163,Team_K,Defender,48,16.1,1.7,9.3,11.1,27,4,0.5,0.44,0.365,0.828
P0164,Team_H,Defender,30,0.0,1.2,14.0,20.8,33,4,0.5,0.369,0.275,0.657
P0165,Team_D,Striker,15,12.9,5.4,0.7,22.3,35,13,6.01,0.397,0.403,0.608
P0166,Team_K,Defender,59,0.0,7.4,0.0,34.6,25,8,7.16,0.493,0.338,0.747
P0167,Team_C,Striker,35,13.5,2.9,6.7,43.6,32,1,4.43,0.594,0.293,0.675
P0168,Team_B,Center,41,13.8,2.6,9.4,45.5,22,1,2.8,0.301,0.33,0.5
P0169,Team_D,Defender,36,20.5,6.2,5.6,13.5,37,12,3.98,0.3,0.321,0.697
P0170,Team_B,Guard,46,6.4,4.9,5.3,17.5,31,13,5.22,0.461,0.331,0.756
P0171,Team_K,Center,27,10.8,1.0,7.0,31.2,25,16,2.12,0.371,0.297,0.655
P0172,Team_I,Forward,74,0.0,3.1,5.0,30.5,33,6,0.52,0.385,0.2,0.748
P0173,Team_C,Midfielder,18,10.3,7.2,2.5,14.6,21,9,3.59,0.472,0.41,0.626
P0174,Team_F,Defender,65,4.9,3.0,4.7,12.8,25,9,5.08,0.552,0.295,0.62
P0175,Team_I,Forward,25,18.7,0.0,7.9,25.4,20,15,1.52,0.367,0.333,0.737
P0176,Team_E,Striker,39,2.5,0.0,13.0,25.8,32,1,0.98,0.486,0.381,0.682
P0177,Team_B,Striker,31,18.7,4.7,8.1,5.4,30,17,7.92,0.499,0.248,0.855
P0178,Team_D,Midfielder,56,18.4,10.4,9.3,17.4,25,16,1.17,0.386,0.36,0.718
P0179,Team_K,Forward,31,4.4,5.5,0.8,21.7,21,8,4.49,0.523,0.21,0.7
P0180,Team_B,Forward,39,6.9,5.8,1.4,7.5,24,13,6.18,0.639,0.359,0.688
P0181,Team_I,Forward,68,2.4,4.9,0.8,39.4,37,6,5.0,0.378,0.288,0.603
P0182,Team_E,Midfielder,40,0.0,0.0,3.7,11.7,23,13,2.57,0.463,0.353,0.887
P0183,Team_A,Forward,52,11.1,1.1,2.2,19.3,23,6,2.88,0.404,0.382,0.632
P0184,Team_K,Striker,47,20.3,3.0,0.0,26.1,33,0,4.79,0.445,0.415,0.864
P0185,Team_K,Striker,74,4.3,4.0,1.0,29.9,26,14,4.14,0.451,0.372,0.761
P0186,Team_A,Center,50,9.0,1.8,6.9,33.9,23,7,1.47,0.364,0.431,0.691
P0187,Team_L,Midfielder,24,9.2,0.0,10.7,20.6,22,6,0.66,0.391,0.341,0.786
P0188,Team_L,Forward,24,10.2,5.8,0.8,23.8,23,9,0.52,0.551,0.367,0.779
P0189,Team_K,Forward,48,21.1,5.9,16.0,12.3,24,4,4.21,0.432,0.365,0.771
P0190,Team_C,Defender,58,20.4,5.5,4.4,38.2,21,2,1.91,0.492,0.347,0.934
P0191,Team_C,Center,79,4.7,5.9,2.8,31.5,27,4,2.15,0.386,0.36,0.893
P0192,Team_J,Defender,43,16.5,3.2,6.7,13.2,22,15,3.67,0.393,0.338,0.808
P0193,Team_J,Midfielder,74,19.4,2.8,1.8,23.8,35,5,5.65,0.443,0.368,0.754
P0194,Team_I,Guard,35,16.3,3.0,9.9,41.4,28,12,3.48,0.354,0.358,0.708
P0195,Team_A,Center,53,17.7,5.4,8.0,25.9,22,12,0.5,0.473,0.346,0.853
P0196,Team_G,Midfielder,45,20.8,8.6,9.8,20.3,22,9,0.94,0.423,0.31,0.638
P0197,Team_G,Center,81,8.1,2.9,6.0,32.5,22,4,0.5,0.478,0.307,0.771
P0198,Team_D,Guard,31,15.7,9.2,10.0,28.3,21,10,1.57,0.503,0.229,0.624
P0199,Team_B,Center,38,17.7,2.6,3.2,28.6,24,16,2.93,0.474,0.303,0.8
P0200,Team_K,Defender,10,7.2,7.1,2.2,25.7,32,13,3.31,0.327,0.457,0.625
P0201,Team_J,Striker,16,7.5,1.5,8.1,18.8,26,5,2.79,0.538,0.307,0.696
P0202,Team_K,Center,32,0.0,8.8,4.6,29.8,35,14,1.29,0.525,0.456,0.743
P0203,Team_E,Midfielder,29,0.0,4.4,2.9,33.1,24,10,0.7,0.56,0.42,0.708
P0204,Team_H,Guard,78,13.3,6.6,4.5,38.6,27,9,4.02,0.429,0.333,0.813
P0205,Team_I,Center,78,27.5,4.0,0.6,24.4,24,5,2.02,0.513,0.254,0.664
P0206,Team_I,Defender,51,9.9,4.1,10.3,18.5,35,14,1.05,0.538,0.35,0.72
P0207,Team_A,Midfielder,36,10.3,2.7,0.0,13.8,26,12,0.5,0.439,0.398,0.703
P0208,Team_I,Striker,65,16.9,1.0,4.6,25.7,35,4,0.5,0.525,0.385,0.5
P0209,Team_D,Forward,80,2.6,3.1,9.8,21.5,35,9,3.54,0.516,0.243,0.599
P0210,Team_L,Forward,64,4.0,7.1,6.8,18.5,36,1,0.94,0.427,0.406,0.88
P0211,Team_K,Forward,25,23.7,2.8,12.6,13.7,32,9,0.5,0.3,0.333,0.651
P0212,Team_H,Midfielder,56,13.1,3.3,6.8,19.6,27,13,0.68,0.578,0.39,0.658
P0213,Team_K,Defender,51,6.7,1.8,5.7,11.2,31,11,4.22,0.553,0.396,0.622
P0214,Team_C,Midfielder,53,16.7,6.4,8.5,18.8,31,14,1.74,0.371,0.344,0.95
P0215,Team_C,Defender,77,4.7,5.4,1.4,22.4,33,4,4.21,0.387,0.342,0.863
P0216,Team_G,Midfielder,78,17.4,2.0,9.0,23.7,21,5,3.73,0.455,0.271,0.695
P0217,Team_B,Center,32,21.1,0.0,5.3,29.1,29,13,0.5,0.466,0.325,0.539
P0218,Team_I,Forward,54,8.4,6.1,4.5,10.1,34,4,1.51,0.483,0.336,0.712
P0219,Team_E,Midfielder,36,14.4,3.8,4.4,25.0,22,1,2.43,0.479,0.342,0.95
P0220,Team_E,Striker,79,6.5,3.6,8.1,23.4,23,12,2.43,0.447,0.24,0.705
P0221,Team_H,Defender,40,18.0,0.0,5.2,22.7,36,6,1.35,0.424,0.351,0.855
P0222,Team_B,Striker,78,2.3,0.0,9.3,30.2,27,4,0.5,0.3,0.5,0.656
P0223,Team_E,Center,19,7.8,6.6,10.3,20.8,26,4,3.25,0.513,0.277,0.85
P0224,Team_K,Defender,26,11.7,4.2,9.1,32.7,24,16,0.5,0.349,0.403,0.607
P0225,Team_A,Center,29,11.9,6.1,7.6,36.5,33,5,2.73,0.355,0.378,0.614
P0226,Team_E,Forward,16,2.7,5.1,10.2,33.5,24,13,2.99,0.385,0.298,0.76
P0227,Team_B,Center,59,19.1,2.1,0.0,39.4,27,6,9.19,0.405,0.344,0.715
P0228,Team_I,Defender,54,22.2,5.3,8.4,26.1,25,10,0.5,0.319,0.333,0.521
P0229,Team_A,Center,62,2.5,13.9,8.1,9.5,26,10,8.78,0.5,0.401,0.829
P0230,Team_J,Guard,17,16.3,6.3,2.4,32.4,30,0,4.26,0.532,0.303,0.584
P0231,Team_E,Guard,64,15.9,8.2,10.4,20.9,24,5,0.5,0.527,0.314,0.624
P0232,Team_L,Midfielder,50,19.9,3.7,4.5,37.3,28,5,0.98,0.409,0.245,0.779
P0233,Team_I,Center,34,14.9,4.0,4.9,30.8,34,14,2.73,0.354,0.296,0.682
P0234,Team_G,Forward,19,0.1,4.2,3.0,5.0,31,3,4.79,0.511,0.374,0.855
P0235,Team_K,Guard,59,12.2,3.1,8.3,28.1,20,3,11.43,0.436,0.311,0.861
P0236,Team_K,Midfielder,33,15.9,0.5,6.5,16.4,20,11,0.73,0.347,0.379,0.666
P0237,Team_L,Midfielder,32,13.4,5.1,5.1,34.2,29,1,6.79,0.418,0.392,0.762
P0238,Team_E,Guard,32,10.7,2.1,7.4,5.2,31,1,6.67,0.316,0.357,0.679
P0239,Team_K,Forward,60,20.4,2.5,5.1,27.3,37,14,0.63,0.439,0.363,0.827
P0240,Team_E,Midfielder,81,18.5,2.4,7.3,23.2,20,4,7.32,0.489,0.335,0.714
P0241,Team_G,Guard,72,12.0,3.9,11.3,30.7,24,14,0.5,0.466,0.395,0.601
P0242,Team_H,Striker,38,14.0,0.0,6.2,25.0,34,10,0.5,0.521,0.288,0.669
P0243,Team_C,Forward,31,11.8,7.3,7.6,29.8,21,8,7.23,0.393,0.363,0.782
P0244,Team_F,Defender,61,12.5,0.0,14.8,19.0,36,16,0.5,0.416,0.333,0.74
P0245,Team_K,Midfielder,52,12.4,2.2,14.0,34.2,35,5,3.17,0.364,0.234,0.852
P0246,Team_I,Forward,66,13.4,4.7,10.3,5.0,34,6,0.5,0.505,0.287,0.709
P0247,Team_F,Forward,55,11.4,3.8,5.1,38.6,31,6,1.2,0.625,0.345,0.808
P0248,Team_E,Center,80,20.3,6.9,5.2,30.3,31,17,2.81,0.324,0.375,0.82
P0249,Team_G,Center,27,13.4,3.7,5.3,28.3,27,15,0.5,0.44,0.365,0.812
P0250,Team_K,Center,24,11.7,0.0,10.6,42.3,23,16,1.66,0.441,0.37,0.775
P0251,Team_D,Defender,26,19.6,1.8,9.3,26.3,30,3,0.94,0.49,0.32,0.526
P0252,Team_C,Center,40,19.4,4.3,14.2,35.1,33,3,0.72,0.3,0.255,0.791
P0253,Team_A,Defender,32,6.8,2.3,5.1,34.7,36,6,2.85,0.462,0.383,0.708
P0254,Team_A,Defender,23,1.8,0.0,8.2,39.0,34,17,0.5,0.495,0.387,0.775
P0255,Team_G,Midfielder,25,19.7,4.7,0.0,24.1,34,0,0.5,0.461,0.403,0.749
P0256,Team_F,Center,65,21.9,2.8,8.5,13.6,25,6,1.16,0.62,0.24,0.587
P0257,Team_F,Center,59,12.3,4.2,4.7,32.3,30,3,1.65,0.412,0.428,0.814
P0258,Team_D,Defender,39,5.8,6.7,8.5,27.5,26,1,0.76,0.547,0.375,0.757
P0259,Team_A,Forward,12,10.1,1.6,3.6,21.2,33,8,4.01,0.376,0.483,0.514
P0260,Team_E,Guard,79,16.1,6.0,4.9,28.7,24,10,5.77,0.439,0.276,0.881
P0261,Team_B,Striker,46,9.2,1.3,3.0,45.7,30,11,2.29,0.399,0.234,0.871
P0262,Team_A,Center,40,16.0,9.0,3.5,22.3,21,15,2.41,0.483,0.347,0.641
P0263,Team_E,Striker,32,20.0,7.0,8.0,45.5,20,5,7.18,0.457,0.319,0.662
P0264,Team_A,Guard,38,16.9,0.0,6.1,5.0,26,6,1.49,0.504,0.402,0.648
P0265,Team_C,Center,12,21.6,2.4,3.2,40.8,32,15,0.5,0.475,0.394,0.679
P0266,Team_B,Striker,72,10.2,0.4,1.1,22.9,32,0,7.58,0.441,0.252,0.589
P0267,Team_G,Forward,77,17.9,6.2,0.0,37.9,22,7,0.93,0.473,0.297,0.594
P0268,Team_G,Midfielder,39,12.1,0.0,0.0,27.1,22,4,1.14,0.3,0.435,0.723
P0269,Team_J,Striker,52,11.8,9.1,6.6,7.9,33,2,3.33,0.471,0.299,0.734
P0270,Team_B,Striker,28,0.0,2.9,0.0,17.8,29,10,5.52,0.396,0.361,0.676
P0271,Team_G,Midfielder,39,19.3,7.4,3.3,22.4,37,13,1.01,0.49,0.323,0.754
