trip_id,route,vehicle_type,departure_hour,distance_km,passengers,fare_amount,delay_minutes,day_of_week,is_holiday,weather_condition
T000038,Route_17,Train,21,33.2,27,11.39,11.1,Wed,0,Clear
T000039,Route_7,Train,21,24.6,17,6.62,4.8,Wed,0,Clear
T000040,Route_8,Subway,3,8.1,35,6.31,1.2,Sun,0,Clear
T000041,Route_5,Tram,8,25.3,41,12.65,5.0,Thu,0,Snow
T000042,Route_8,Subway,21,41.3,30,7.98,19.2,Sat,0,Fog
T000043,Route_14,Ferry,7,5.5,29,3.33,1.9,Sun,0,Snow
T000044,Route_19,Tram,18,21.1,33,12.53,5.6,Fri,0,Clear
T000045,Route_8,Subway,5,38.1,38,5.47,0.3,Thu,1,Clear
T000046,Route_16,Ferry,2,44.1,32,2.68,6.1,Sat,0,Rain
T000047,Route_5,Tram,6,34.2,29,13.84,3.0,Tue,0,Clear
T000048,Route_8,Train,9,16.8,34,3.78,16.7,Thu,0,Rain
T000049,Route_18,Bus,7,10.0,31,7.62,4.4,Wed,0,Rain
T000050,Route_4,Bus,11,13.7,34,13.61,7.5,Thu,0,Clear
T000051,Route_8,Train,20,43.9,28,4.97,2.6,Wed,0,Clear
T000052,Route_6,Train,17,13.7,29,14.31,2.2,Mon,1,Rain
T000053,Route_7,Train,10,28.7,29,6.54,1.4,Tue,0,Clear
T000054,Route_20,Subway,11,22.4,28,2.03,12.0,Mon,0,Clear
T000055,Route_6,Train,3,8.8,32,9.25,7.0,Wed,0,Clear
T000056,Route_13,Ferry,18,19.5,30,12.96,1.3,Thu,0,Clear
T000057,Route_8,Ferry,17,1.0,31,12.32,2.3,Mon,0,Clear
T000058,Route_17,Tram,1,32.9,24,8.4,2.1,Sat,0,Clear
T000059,Route_8,Bus,10,6.7,28,12.57,9.5,Wed,0,Rain
T000060,Route_12,Ferry,14,24.2,37,2.19,6.8,Wed,0,Fog
T000061,Route_16,Ferry,5,34.4,37,14.9,0.8,Tue,0,Clear
T000062,Route_10,Train,15,37.5,28,14.88,0.7,Thu,0,Clear
T000063,Route_8,Subway,13,30.8,27,14.46,0.1,Sun,1,Snow
T000064,Route_18,Subway,14,15.0,31,12.49,5.9,Fri,0,Clear
T000065,Route_14,Bus,7,10.2,33,10.17,2.1,Sat,0,Clear
T000066,Route_19,Tram,17,28.2,19,8.11,1.3,Sun,0,Clear
T000067,Route_1,Bus,14,25.6,16,6.43,1.9,Thu,0,Rain
T000068,Route_6,Bus,16,25.1,33,9.2,0.1,Sun,0,Clear
T000069,Route_19,Ferry,16,6.8,38,14.93,11.9,Mon,1,Clear
T000070,Route_11,Ferry,7,39.9,35,4.49,1.1,Mon,0,Clear
T000071,Route_3,Bus,15,0.6,28,4.35,4.0,Thu,0,Clear
T000072,Route_6,Tram,13,31.5,40,2.66,1.5,Fri,0,Rain
T000073,Route_12,Tram,4,9.4,35,2.63,1.4,Sat,0,Rain
T000074,Route_15,Subway,19,24.7,32,5.96,2.6,Thu,0,Clear
T000075,Route_7,Subway,5,17.6,28,6.68,0.3,Tue,0,Snow
T000076,Route_14,Tram,21,8.5,37,14.5,1.5,Fri,0,Rain
T000077,Route_11,Subway,22,41.7,35,8.53,5.8,Mon,0,Clear
T000078,Route_12,Bus,13,1.6,31,13.91,26.7,Fri,0,Rain
T000079,Route_14,Subway,21,9.1,34,2.63,0.5,Tue,0,Clear
T000080,Route_17,Ferry,19,9.5,32,3.1,6.9,Sat,0,Clear
T000081,Route_6,Train,22,11.4,32,11.7,11.7,Sat,0,Snow
T000082,Route_2,Subway,17,9.2,33,13.87,4.5,Wed,0,Clear
T000083,Route_10,Tram,21,31.6,36,9.64,0.9,Sat,0,Fog
T000084,Route_7,Train,5,2.5,41,9.77,0.2,Mon,0,Clear
T000085,Route_20,Ferry,9,0.7,37,11.33,1.6,Sat,0,Clear
T000086,Route_14,Ferry,19,0.8,28,3.32,10.4,Thu,0,Fog
T000087,Route_10,Subway,5,25.9,33,4.34,28.1,Sun,0,Clear
T000088,Route_10,Tram,0,40.1,28,1.82,2.0,Sat,1,Clear
T000089,Route_14,Tram,5,20.5,27,12.81,6.7,Tue,0,Clear
T000090,Route_14,Tram,14,5.5,23,13.42,5.5,Sun,0,Clear
T000091,Route_8,Tram,16,40.3,29,6.93,7.2,Tue,1,Clear
T000092,Route_18,Ferry,1,29.5,39,3.02,1.2,Mon,0,Snow
T000093,Route_7,Subway,4,5.0,23,10.64,6.1,Tue,0,Clear
T000094,Route_10,Train,11,9.9,34,14.01,13.3,Sun,0,Clear
T000095,Route_19,Ferry,12,7.9,35,8.04,2.0,Sat,0,Fog
T000096,Route_10,Ferry,12,7.1,26,3.04,3.6,Thu,1,Clear
T000097,Route_20,Ferry,8,35.5,24,6.82,1.4,Tue,0,Fog
T000098,Route_9,Bus,4,29.3,22,4.77,3.0,Sat,1,Clear
T000099,Route_1,Ferry,9,10.5,40,4.43,10.1,Tue,0,Rain
T000100,Route_20,Subway,15,15.2,37,9.75,2.2,Tue,0,Clear
T000101,Route_12,Train,2,20.4,29,8.24,5.3,Sat,0,Rain
T000102,Route_7,Bus,19,9.9,25,11.42,4.3,Sat,0,Snow
T000103,Route_18,Train,17,23.4,31,5.5,4.8,Sun,0,Rain
T000104,Route_9,Bus,17,9.0,36,10.12,4.7,Sat,0,Clear
T000105,Route_20,Subway,8,44.1,24,8.48,1.7,Tue,0,Clear
T000106,Route_9,Train,7,1.0,29,3.82,0.3,Wed,0,Clear
T000107,Route_11,Tram,5,40.7,32,14.33,6.6,Thu,0,Clear
T000108,Route_15,Tram,10,6.0,28,3.66,5.3,Thu,0,Clear
T000109,Route_3,Tram,17,0.8,33,13.2,0.1,Sat,0,Clear
T000110,Route_5,Subway,18,32.6,21,9.09,6.1,Tue,0,Snow
T000111,Route_20,Bus,19,12.3,32,14.53,5.7,Wed,0,Snow
T000112,Route_17,Subway,6,38.7,37,5.38,9.2,Sat,0,Rain
T000113,Route_18,Tram,12,32.6,24,9.67,0.6,Sun,0,Clear
T000114,Route_11,Tram,14,19.0,32,5.62,1.3,Fri,1,Clear
T000115,Route_18,Bus,3,20.5,26,6.49,2.8,Sat,0,Rain
T000116,Route_3,Subway,19,18.8,28,9.96,8.7,Fri,0,Snow
T000117,Route_1,Train,16,39.2,27,4.57,9.8,Tue,0,Clear
T000118,Route_17,Tram,4,8.9,31,5.49,2.4,Sat,0,Clear
T000119,Route_14,Ferry,4,2.2,26,10.89,13.5,Mon,0,Clear
T000120,Route_19,Subway,0,34.3,29,6.85,1.8,Fri,0,Clear
T000121,Route_10,Subway,21,13.7,28,2.8,0.8,Thu,0,Clear
T000122,Route_16,Tram,4,11.3,25,8.58,1.6,Sun,0,Clear
T000123,Route_15,Bus,21,33.4,28,11.94,2.4,Fri,0,Snow
T000124,Route_5,Ferry,0,12.6,31,13.95,11.5,Fri,0,Rain
T000125,Route_19,Ferry,20,10.5,21,6.54,13.5,Fri,0,Clear
T000126,Route_6,Subway,16,39.0,23,1.9,7.0,Wed,0,Clear
T000127,Route_9,Subway,8,8.3,25,4.02,13.8,Thu,1,Rain
T000128,Route_14,Bus,3,20.1,26,5.48,11.2,Sat,0,Clear
T000129,Route_17,Tram,12,39.6,24,8.57,2.1,Sat,0,Snow
T000130,Route_3,Train,5,1.3,27,10.89,18.6,Mon,0,Clear
T000131,Route_4,Bus,2,17.4,35,5.14,4.1,Thu,0,Clear
T000132,Route_6,Tram,20,20.4,43,11.06,0.5,Mon,1,Clear
T000133,Route_3,Subway,16,10.3,32,12.64,2.3,Sun,0,Snow
T000134,Route_9,Tram,10,32.3,31,6.52,0.6,Sun,0,Rain
T000135,Route_19,Train,14,27.4,31,10.82,2.6,Sun,0,Clear
T000136,Route_15,Train,16,30.2,28,5.94,9.1,Tue,0,Clear
T000137,Route_11,Ferry,7,6.1,34,3.33,7.7,Mon,0,Clear
T000138,Route_7,Train,15,29.3,34,8.24,5.9,Tue,1,Snow
T000139,Route_9,Subway,13,43.8,29,14.1,0.9,Thu,0,Rain
T000140,Route_15,Tram,0,10.3,26,7.34,0.8,Mon,0,Clear
T000141,Route_12,Ferry,3,32.0,33,5.88,4.6,Thu,0,Clear
T000142,Route_20,Train,3,35.6,30,10.07,3.5,Tue,1,Rain
T000143,Route_3,Bus,10,36.6,32,3.19,0.5,Fri,0,Clear
T000144,Route_12,Train,15,20.4,27,4.3,9.9,Mon,0,Clear
T000145,Route_11,Train,8,40.1,31,14.65,8.1,Mon,0,Clear
T000146,Route_15,Train,22,35.0,39,5.75,0.5,Wed,0,Clear
T000147,Route_17,Train,18,24.9,42,10.91,6.4,Sat,0,Rain
T000148,Route_18,Train,22,10.9,28,7.97,16.3,Mon,0,Clear
T000149,Route_16,Subway,8,1.4,22,14.53,0.6,Mon,0,Rain
T000150,Route_8,Bus,18,1.7,31,13.57,0.7,Fri,0,Clear
T000151,Route_13,Tram,10,34.1,30,9.11,0.5,Mon,0,Snow
T000152,Route_4,Ferry,17,6.9,28,14.97,5.6,Sun,0,Clear
T000153,Route_18,Bus,3,42.8,28,13.59,0.7,Thu,0,Rain
T000154,Route_19,Train,16,10.1,30,14.19,6.0,Sat,0,Clear
T000155,Route_8,Subway,1,42.2,29,3.11,2.2,Wed,0,Clear
T000156,Route_18,Bus,3,1.7,33,12.33,3.0,Tue,0,Clear
T000157,Route_17,Ferry,2,17.3,27,12.25,4.6,Thu,0,Fog
T000158,Route_13,Ferry,11,19.6,35,4.86,4.8,Sat,0,Clear
T000159,Route_5,Subway,0,15.3,25,4.96,14.4,Tue,0,Clear
T000160,Route_20,Ferry,8,23.3,36,1.99,8.5,Thu,0,Rain
T000161,Route_11,Train,5,19.4,25,6.05,0.5,Mon,0,Clear
T000162,Route_16,Bus,18,34.6,29,6.7,0.9,Fri,0,Snow
T000163,Route_16,Subway,7,36.6,25,13.99,0.4,Tue,0,Clear
T000164,Route_11,Train,18,11.0,31,12.8,1.3,Tue,0,Rain
T000165,Route_20,Train,20,8.2,24,2.9,8.0,Sun,0,Clear
T000166,Route_11,Train,14,3.0,33,2.42,1.3,Sun,0,Clear
T000167,Route_6,Bus,18,20.6,27,5.61,0.1,Sun,0,Snow
T000168,Route_4,Train,9,36.4,29,7.76,11.2,Fri,0,Clear
T000169,Route_19,Subway,16,43.3,19,10.02,1.7,Sat,0,Rain
T000170,Route_2,Ferry,6,14.6,32,4.81,7.3,Sat,0,Clear
T000171,Route_16,Bus,21,0.7,31,12.68,8.0,Sun,0,Clear
T000172,Route_15,Subway,20,42.4,21,13.18,1.7,Mon,0,Fog
T000173,Route_4,Bus,15,33.6,29,5.06,4.0,Wed,0,Clear
T000174,Route_11,Subway,0,31.8,32,10.88,7.2,Sat,0,Clear
T000175,Route_3,Ferry,20,36.9,36,9.5,2.9,Tue,0,Clear
T000176,Route_7,Tram,14,35.5,31,5.53,4.2,Tue,0,Clear
T000177,Route_11,Ferry,1,21.1,30,5.33,5.5,Mon,0,Clear
T000178,Route_13,Ferry,16,11.6,34,8.37,5.9,Fri,0,Fog
T000179,Route_12,Train,19,23.6,38,2.19,6.3,Tue,0,Clear
T000180,Route_14,Train,18,36.9,21,14.85,11.3,Thu,0,Clear
T000181,Route_6,Subway,20,24.1,19,2.55,12.3,Fri,0,Rain
T000182,Route_2,Subway,1,6.4,24,10.84,9.7,Thu,0,Clear
T000183,Route_2,Subway,2,31.5,28,6.31,0.2,Fri,0,Snow
T000184,Route_13,Subway,0,2.4,39,5.53,0.2,Fri,0,Clear
T000185,Route_13,Bus,18,34.9,26,3.54,5.5,Fri,1,Clear
T000186,Route_13,Tram,20,29.1,25,2.02,2.3,Tue,0,Rain
T000187,Route_2,Tram,7,34.9,34,4.82,2.6,Sat,0,Clear
T000188,Route_9,Tram,8,34.5,36,2.51,0.3,Wed,1,Clear
T000189,Route_4,Subway,5,29.5,25,8.87,4.5,Tue,0,Rain
T000190,Route_1,Tram,4,11.2,28,5.09,0.6,Thu,0,Clear
T000191,Route_14,Bus,15,12.7,25,7.97,0.9,Tue,0,Snow
T000192,Route_13,Train,9,0.6,26,4.52,1.2,Fri,0,Rain
T000193,Route_16,Tram,2,11.1,25,11.74,0.5,Sun,0,Clear
T000194,Route_8,Bus,8,24.4,37,14.74,3.2,Fri,0,Rain
T000195,Route_2,Ferry,6,15.5,28,6.68,1.0,Mon,1,Rain
T000196,Route_18,Bus,0,20.7,26,5.9,2.2,Mon,0,Clear
T000197,Route_12,Ferry,5,24.1,32,3.36,2.9,Mon,0,Clear
T000198,Route_6,Bus,3,27.8,38,11.19,0.7,Tue,0,Clear
T000199,Route_20,Ferry,21,25.2,39,13.28,1.6,Tue,1,Clear
T000200,Route_5,Train,1,38.0,37,2.75,6.4,Sat,0,Rain
T000201,Route_4,Tram,7,22.4,22,4.46,13.2,Sun,0,Clear
T000202,Route_20,Tram,6,10.2,27,1.9,15.3,Wed,0,Clear
T000203,Route_6,Subway,20,12.7,29,1.69,3.1,Tue,0,Rain
T000204,Route_1,Subway,3,34.6,30,13.59,5.2,Thu,1,Clear
T000205,Route_20,Ferry,10,42.8,29,7.7,0.3,Fri,0,Clear
T000206,Route_13,Subway,3,40.8,26,6.28,3.4,Tue,0,Clear
T000207,Route_8,Train,4,16.9,25,5.68,1.8,Tue,0,Rain
T000208,Route_1,Ferry,12,8.9,32,11.56,4.1,Sun,1,Rain
T000209,Route_6,Bus,5,24.0,25,8.81,9.3,Fri,1,Fog
T000210,Route_13,Tram,7,39.3,30,1.8,5.9,Wed,1,Clear
T000211,Route_6,Subway,21,42.3,30,14.26,4.4,Sat,0,Clear
T000212,Route_10,Bus,2,13.7,34,5.81,1.1,Sun,0,Rain
T000213,Route_13,Train,8,40.0,31,1.68,2.2,Wed,0,Clear
T000214,Route_14,Ferry,2,19.3,21,3.68,14.0,Sun,0,Rain
T000215,Route_17,Ferry,18,9.6,31,2.88,4.1,Fri,0,Rain
T000216,Route_13,Train,19,15.6,28,9.35,15.4,Sat,1,Clear
T000217,Route_2,Train,14,20.2,20,8.99,1.1,Thu,0,Rain
T000218,Route_18,Subway,3,1.2,26,4.85,1.6,Fri,0,Clear
T000219,Route_17,Tram,20,6.0,25,2.96,4.7,Sun,0,Clear
T000220,Route_1,Bus,8,15.5,39,13.26,2.1,Tue,1,Clear
T000221,Route_8,Ferry,0,43.6,37,3.17,7.0,Tue,0,Rain
T000222,Route_1,Bus,2,8.9,34,14.89,0.8,Tue,0,Clear
T000223,Route_4,Bus,5,12.1,30,5.95,4.9,Wed,1,Clear
T000224,Route_16,Tram,12,21.8,37,1.6,6.9,Fri,1,Snow
T000225,Route_10,Bus,0,44.5,28,10.73,6.3,Thu,0,Clear
T000226,Route_8,Bus,22,36.0,24,6.27,5.4,Mon,0,Clear
T000227,Route_11,Subway,2,24.0,33,6.31,0.2,Thu,0,Clear
T000228,Route_11,Tram,12,16.2,34,4.17,0.9,Tue,0,Clear
T000229,Route_15,Subway,9,12.1,36,2.56,10.8,Sun,0,Snow
T000230,Route_3,Bus,18,41.0,32,7.48,2.9,Sun,0,Clear
T000231,Route_7,Train,21,30.1,31,8.61,1.4,Fri,0,Clear
T000232,Route_4,Tram,7,34.9,33,1.61,0.6,Wed,0,Snow
T000233,Route_6,Subway,21,39.8,34,10.73,0.6,Tue,0,Clear
T000234,Route_13,Train,17,36.2,27,7.61,6.4,Sun,1,Clear
T000235,Route_13,Tram,5,5.1,28,10.76,9.2,Fri,0,Snow
T000236,Route_7,Bus,18,31.6,26,12.95,5.2,Thu,0,Clear
T000237,Route_17,Tram,15,33.9,27,10.26,3.2,Fri,0,Clear
T000238,Route_4,Tram,1,7.7,42,3.54,9.2,Tue,0,Fog
T000239,Route_10,Subway,2,23.6,29,8.6,2.4,Sat,0,Clear
T000240,Route_1,Tram,13,11.1,24,14.71,1.0,Tue,0,Snow
T000241,Route_7,Ferry,9,15.9,31,9.7,3.3,Sun,0,Clear
T000242,Route_8,Train,16,12.6,35,7.39,2.2,Fri,1,Fog
T000243,Route_1,Ferry,10,42.2,32,6.99,0.6,Sat,0,Clear
T000244,Route_6,Bus,19,13.8,28,14.55,3.3,Fri,0,Clear
T000245,Route_3,Ferry,22,1.2,34,6.87,5.4,Thu,0,Clear
T000246,Route_11,Train,19,27.1,28,7.51,1.4,Wed,0,Rain
T000247,Route_16,Bus,1,5.5,35,13.84,1.6,Thu,0,Rain
T000248,Route_15,Subway,19,27.0,33,11.57,8.5,Thu,0,Snow
T000249,Route_17,Tram,2,20.9,38,10.25,6.6,Wed,0,Rain
T000250,Route_10,Ferry,2,13.1,35,5.04,11.6,Fri,0,Clear
T000251,Route_18,Tram,2,25.4,24,10.44,2.0,Sat,1,Clear
T000252,Route_10,Tram,20,35.5,32,11.8,1.8,Tue,0,Clear
T000253,Route_4,Subway,10,33.1,35,13.38,6.3,Sat,0,Clear
T000254,Route_1,Ferry,21,27.5,23,14.18,6.3,Mon,0,Clear
T000255,Route_20,Subway,12,35.3,26,14.5,3.5,Sun,1,Clear
T000256,Route_14,Ferry,22,6.3,31,9.94,2.3,Sun,0,Clear
T000257,Route_12,Train,21,20.9,29,2.4,2.4,Wed,0,Clear
T000258,Route_11,Bus,20,17.2,31,14.95,1.3,Tue,0,Rain
T000259,Route_2,Train,17,14.4,32,1.55,11.7,Fri,0,Rain
T000260,Route_3,Subway,2,15.6,39,5.76,11.8,Sat,0,Clear
T000261,Route_3,Subway,8,30.4,35,14.96,0.1,Thu,0,Clear
T000262,Route_16,Train,18,36.8,27,7.35,3.3,Sun,0,Rain
T000263,Route_7,Train,9,33.1,37,4.56,0.7,Sat,0,Clear
T000264,Route_19,Tram,21,28.6,27,5.8,12.2,Fri,0,Rain
T000265,Route_13,Train,14,3.9,41,9.76,10.9,Mon,0,Clear
T000266,Route_13,Ferry,3,27.6,30,11.9,1.4,Fri,0,Rain
T000267,Route_11,Subway,4,10.6,29,7.32,9.2,Sat,0,Clear
T000268,Route_8,Ferry,19,23.2,29,13.39,9.5,Mon,0,Rain
T000269,Route_15,Bus,21,17.8,35,3.81,2.6,Wed,0,Clear
T000270,Route_7,Tram,6,19.6,38,14.12,2.5,Thu,0,Clear
T000271,Route_20,Train,1,29.1,34,4.31,2.8,Sat,0,Clear
T000272,Route_13,Subway,4,17.4,36,7.04,5.3,Fri,0,Clear
T000273,Route_15,Bus,19,33.8,30,3.83,5.4,Mon,1,Clear
T000274,Route_3,Ferry,2,36.8,36,12.85,13.9,Sat,1,Clear
T000275,Route_9,Train,22,33.4,42,13.22,6.0,Mon,1,Clear
T000276,Route_4,Train,21,31.6,29,14.97,2.9,Thu,0,Clear
T000277,Route_14,Subway,18,34.1,26,9.77,12.9,Sun,1,Clear
T000278,Route_1,Tram,10,33.6,30,10.02,2.1,Tue,0,Clear
T000279,Route_6,Bus,1,2.8,26,6.32,3.1,Fri,0,Clear
T000280,Route_13,Train,5,6.8,27,14.35,3.1,Tue,0,Rain
T000281,Route_11,Ferry,20,29.5,23,6.38,8.4,Tue,0,Clear
T000282,Route_5,Ferry,11,40.7,26,14.78,2.2,Thu,0,Rain
T000283,Route_3,Train,22,44.3,39,4.31,1.6,Thu,0,Clear
T000284,Route_9,Tram,17,25.3,32,8.0,0.7,Thu,0,Snow
T000285,Route_1,Subway,5,42.2,29,10.64,1.0,Fri,0,Clear
T000286,Route_19,Subway,11,27.5,21,8.95,0.2,Sun,0,Clear
T000287,Route_5,Bus,2,33.4,41,1.96,3.2,Mon,0,Clear
T000288,Route_16,Bus,22,27.2,28,6.81,9.8,Wed,0,Clear
T000289,Route_3,Subway,20,7.8,29,3.22,6.8,Tue,0,Clear
T000290,Route_3,Tram,4,11.0,17,14.62,2.5,Sat,0,Snow
T000291,Route_8,Tram,7,31.9,33,2.65,4.4,Sat,0,Clear
T000292,Route_15,Ferry,15,30.8,24,7.68,2.4,Sat,0,Clear
T000293,Route_3,Bus,14,23.3,30,10.3,0.2,Mon,0,Rain
T000294,Route_5,Train,8,29.8,21,13.84,0.4,Sun,0,Clear
T000295,Route_5,Tram,4,7.7,31,5.12,0.4,Sat,0,Fog
T000296,Route_12,Ferry,5,40.9,26,8.37,5.8,Mon,0,Clear
T000297,Route_6,Ferry,4,33.8,24,8.63,0.6,Mon,0,Rain
T000298,Route_13,Bus,11,36.5,25,5.86,4.9,Tue,0,Clear
T000299,Route_1,Ferry,8,5.3,41,6.1,5.0,Mon,0,Snow
T000300,Route_3,Bus,20,38.9,20,9.6,6.2,Sat,0,Rain
T000301,Route_16,Ferry,3,22.4,30,1.91,12.1,Tue,0,Rain
T000302,Route_9,Bus,4,40.3,26,7.29,8.7,Thu,0,Clear
T000303,Route_10,Tram,13,36.5,30,5.87,4.3,Wed,0,Clear
T000304,Route_20,Train,0,31.3,24,12.19,17.8,Sat,0,Clear
T000305,Route_17,Train,5,34.4,38,10.49,1.8,Tue,1,Clear
T000306,Route_6,Ferry,22,16.0,34,14.68,2.0,Wed,0,Clear
T000307,Route_6,Train,1,25.1,31,3.55,0.5,Tue,0,Clear
T000308,Route_16,Tram,3,26.1,42,7.7,6.3,Wed,0,Clear
T000309,Route_17,Ferry,16,32.5,39,6.34,0.5,Thu,0,Clear
T000310,Route_6,Subway,1,11.9,31,2.41,2.2,Tue,0,Clear
T000311,Route_6,Ferry,3,21.7,29,11.35,1.4,Mon,0,Rain
T000312,Route_8,Tram,7,18.2,20,1.56,2.9,Mon,0,Clear
T000313,Route_15,Bus,17,19.0,30,13.75,7.3,Sun,0,Clear
T000314,Route_16,Ferry,22,26.9,42,6.11,4.8,Sun,0,Clear
T000315,Route_11,Ferry,12,2.2,30,11.81,7.8,Fri,0,Clear
T000316,Route_6,Subway,20,26.7,40,14.15,1.8,Sun,0,Snow
T000317,Route_9,Tram,11,25.9,20,14.98,6.2,Sun,0,Clear
T000318,Route_10,Tram,9,3.1,26,6.81,6.5,Mon,0,Fog
T000319,Route_18,Tram,12,10.0,23,4.1,6.9,Mon,0,Clear
T000320,Route_19,Ferry,14,24.0,23,8.05,3.2,Wed,0,Rain
T000321,Route_12,Ferry,15,4.5,33,6.23,15.9,Tue,0,Clear
T000322,Route_2,Train,16,5.9,29,8.22,0.6,Sat,0,Rain
T000323,Route_7,Subway,9,28.3,33,12.45,1.8,Fri,0,Clear
T000324,Route_14,Ferry,1,1.0,22,14.73,4.6,Thu,0,Clear
T000325,Route_15,Ferry,18,9.7,27,11.31,2.4,Sat,1,Rain
T000326,Route_8,Bus,19,20.4,36,6.3,3.1,Thu,1,Clear
T000327,Route_19,Train,5,2.7,30,13.42,2.7,Mon,0,Clear
T000328,Route_9,Bus,10,21.3,34,9.51,3.1,Tue,1,Clear
T000329,Route_20,Bus,13,37.9,40,10.21,2.0,Mon,0,Snow
T000330,Route_17,Tram,1,20.1,41,11.45,0.6,Fri,0,Rain
T000331,Route_20,Subway,21,43.8,27,1.57,0.5,Fri,0,Clear
T000332,Route_6,Tram,16,14.7,26,6.72,3.5,Sat,0,Rain
T000333,Route_1,Train,16,10.6,37,10.02,1.3,Fri,0,Clear
T000334,Route_14,Train,6,3.0,24,12.64,13.9,Sun,0,Clear
T000335,Route_19,Train,10,29.7,27,2.13,4.7,Thu,0,Clear
T000336,Route_7,Bus,0,0.8,32,10.99,10.2,Wed,0,Rain
T000337,Route_14,Train,18,39.2,28,3.22,0.9,Tue,0,Fog
T000338,Route_17,Train,4,40.3,22,4.45,0.4,Mon,0,Clear
T000339,Route_20,Bus,7,4.3,26,3.41,2.9,Sat,0,Clear
T000340,Route_18,Tram,21,22.8,33,9.77,0.6,Mon,0,Clear
T000341,Route_10,Train,4,4.6,36,1.92,8.7,Mon,0,Clear
T000342,Route_10,Subway,13,39.5,33,2.2,0.5,Sat,0,Rain
T000343,Route_8,Ferry,5,31.8,23,11.42,15.9,Sat,0,Clear
T000344,Route_19,Ferry,18,20.8,36,3.14,1.7,Sun,0,Clear
T000345,Route_2,Ferry,2,27.0,37,13.95,14.5,Thu,0,Rain
T000346,Route_14,Train,12,1.5,32,13.72,8.4,Sun,0,Clear
T000347,Route_16,Ferry,1,33.3,21,5.26,4.6,Fri,0,Clear
T000348,Route_8,Ferry,3,12.4,23,3.6,5.9,Thu,0,Clear
T000349,Route_1,Subway,17,11.0,30,11.68,4.8,Sun,1,Clear
T000350,Route_20,Subway,15,12.0,40,5.02,2.8,Wed,0,Clear
T000351,Route_7,Tram,4,17.5,32,14.05,5.1,Tue,0,Clear
T000352,Route_6,Train,22,28.5,25,7.63,3.5,Sat,0,Rain
T000353,Route_19,Ferry,11,30.0,27,12.02,3.9,Sun,1,Rain
T000354,Route_19,Bus,12,2.3,39,7.68,0.0,Sat,0,Snow
T000355,Route_16,Subway,8,9.6,32,2.96,0.9,Sat,0,Rain
