player_id,team,position,games_played,points_per_game,assists_per_game,rebounds_per_game,minutes_per_game,age,experience_years,salary_millions,field_goal_pct,three_point_pct,free_throw_pct
P0033,Team_A,Defender,52,8.5,1.5,11.9,24.4,31,14,1.25,0.425,0.352,0.769
P0034,Team_L,Midfielder,12,20.9,1.1,7.9,40.0,32,13,3.97,0.311,0.334,0.804
P0035,Team_E,Center,63,17.1,2.8,8.2,29.1,30,0,6.41,0.521,0.359,0.702
P0036,Team_I,Defender,72,0.0,6.1,0.9,14.0,36,4,0.67,0.461,0.354,0.95
P0037,Team_J,Defender,15,16.6,1.7,13.7,30.9,25,17,1.8,0.531,0.376,0.832
P0038,Team_B,Striker,20,11.9,4.7,13.6,31.2,32,11,4.51,0.455,0.368,0.741
P0039,Team_L,Striker,60,12.8,6.1,0.0,19.3,22,9,1.66,0.508,0.374,0.75
P0040,Team_F,Defender,43,1.7,0.0,7.6,44.7,30,6,0.73,0.415,0.282,0.794
P0041,Team_H,Defender,63,14.1,3.2,10.0,37.0,33,1,0.92,0.495,0.319,0.797
P0042,Team_H,Midfielder,30,12.7,0.6,6.3,20.7,21,7,1.64,0.65,0.342,0.813
P0043,Team_H,Forward,24,17.0,8.0,11.1,23.8,29,16,0.97,0.569,0.304,0.76
P0044,Team_L,Guard,60,16.5,5.9,10.7,14.8,30,13,5.63,0.365,0.375,0.597
P0045,Team_C,Center,19,20.1,3.4,2.9,34.6,26,15,0.89,0.4,0.39,0.5
P0046,Team_G,Midfielder,28,10.6,0.0,10.0,16.7,23,14,16.38,0.325,0.316,0.778
P0047,Team_J,Forward,77,6.9,6.5,2.8,11.9,26,9,3.77,0.42,0.386,0.801
P0048,Team_C,Center,80,0.0,2.7,1.9,10.7,20,17,1.79,0.525,0.298,0.765
P0049,Team_K,Center,19,22.1,2.0,9.4,19.5,29,7,3.87,0.418,0.278,0.685
P0050,Team_B,Striker,74,23.8,2.6,4.6,27.2,34,3,1.4,0.468,0.462,0.647
P0051,Team_K,Center,40,20.5,0.0,2.4,42.6,27,5,2.84,0.481,0.304,0.746
P0052,Team_F,Striker,12,4.2,5.6,5.9,29.5,33,12,3.77,0.457,0.3,0.729
P0053,Team_I,Defender,75,18.8,3.9,8.1,32.5,20,4,3.36,0.441,0.462,0.775
P0054,Team_D,Forward,51,11.2,0.6,9.9,16.9,23,12,3.46,0.346,0.414,0.67
P0055,Team_F,Striker,30,19.1,2.5,1.9,32.5,33,7,1.57,0.434,0.362,0.738
P0056,Team_F,Defender,50,13.3,6.1,2.6,15.8,37,9,4.15,0.373,0.363,0.674
P0057,Team_J,Guard,14,8.3,4.7,7.1,29.1,22,9,13.88,0.443,0.329,0.698
P0058,Team_F,Forward,39,20.2,9.4,11.8,22.5,34,13,1.76,0.555,0.417,0.748
P0059,Team_J,Guard,43,19.2,7.9,1.3,16.5,30,11,5.18,0.515,0.32,0.732
P0060,Team_J,Striker,42,3.0,1.6,13.1,37.4,34,6,1.67,0.382,0.321,0.725
P0061,Team_E,Center,36,7.1,4.0,1.2,27.3,28,16,15.89,0.551,0.344,0.72
P0062,Team_A,Striker,25,4.2,2.5,7.2,11.3,21,11,13.76,0.431,0.402,0.803
P0063,Team_C,Center,46,29.3,8.8,9.0,30.1,26,16,4.0,0.509,0.452,0.875
P0064,Team_I,Striker,20,3.8,5.0,10.1,20.1,21,3,3.07,0.365,0.431,0.792
P0065,Team_D,Center,70,0.0,7.0,12.0,20.3,24,16,1.69,0.452,0.372,0.825
P0066,Team_J,Guard,51,7.9,5.3,8.4,38.9,32,11,0.5,0.469,0.402,0.655
P0067,Team_I,Midfielder,25,17.7,0.0,8.5,25.1,37,12,9.37,0.414,0.2,0.654
P0068,Team_D,Guard,25,20.2,5.9,3.7,27.5,24,8,5.88,0.501,0.341,0.69
P0069,Team_L,Defender,11,20.8,6.8,4.8,8.6,24,17,2.97,0.367,0.295,0.707
P0070,Team_B,Forward,29,16.4,10.2,6.4,27.7,32,10,0.5,0.469,0.405,0.721
P0071,Team_F,Striker,64,14.0,4.0,6.6,30.3,22,5,1.88,0.509,0.315,0.719
P0072,Team_K,Guard,32,4.1,1.1,0.2,28.2,27,13,2.48,0.538,0.312,0.724
P0073,Team_J,Forward,40,18.6,11.0,9.8,21.8,29,1,5.82,0.639,0.324,0.683
P0074,Team_B,Striker,29,10.3,2.4,3.2,29.2,25,17,8.22,0.338,0.383,0.851
P0075,Team_E,Defender,43,8.6,9.0,6.2,43.4,34,3,7.97,0.3,0.326,0.643
P0076,Team_K,Midfielder,18,20.0,9.8,0.0,44.3,24,11,6.36,0.603,0.417,0.841
P0077,Team_G,Striker,30,9.4,3.5,5.9,48.0,35,16,3.19,0.405,0.392,0.794
P0078,Team_A,Defender,40,32.7,0.3,4.7,10.5,22,15,0.58,0.605,0.376,0.637
P0079,Team_C,Center,59,20.5,5.3,3.7,30.5,30,12,0.58,0.446,0.314,0.704
P0080,Team_A,Guard,11,16.0,5.0,7.7,27.3,23,1,0.88,0.635,0.418,0.836
P0081,Team_L,Midfielder,23,13.2,5.8,6.0,5.9,21,11,1.08,0.431,0.335,0.724
P0082,Team_J,Forward,27,10.8,8.7,2.6,40.6,33,7,0.5,0.521,0.438,0.95
P0083,Team_D,Guard,76,2.3,6.2,3.6,8.8,36,1,2.5,0.311,0.311,0.788
P0084,Team_F,Guard,55,14.6,0.2,3.5,37.9,27,6,2.67,0.388,0.326,0.756
P0085,Team_A,Forward,47,17.7,4.1,11.6,31.3,28,6,0.99,0.504,0.304,0.726
P0086,Team_K,Center,27,6.9,9.2,8.6,24.6,27,5,1.17,0.381,0.361,0.655
P0087,Team_I,Center,73,0.1,4.9,6.2,8.7,31,3,1.6,0.317,0.375,0.842
P0088,Team_K,Guard,49,5.4,0.5,7.4,35.0,25,1,2.29,0.407,0.5,0.603
P0089,Team_C,Striker,51,16.1,1.7,12.4,38.4,25,3,4.76,0.374,0.403,0.817
P0090,Team_I,Defender,42,19.2,2.3,8.4,23.6,21,13,2.84,0.418,0.314,0.75
P0091,Team_E,Midfielder,36,1.6,2.9,0.0,34.0,29,17,1.52,0.408,0.363,0.901
P0092,Team_E,Striker,59,20.1,1.8,9.1,45.9,26,1,1.46,0.307,0.5,0.815
P0093,Team_J,Defender,39,5.1,6.5,6.3,14.0,29,14,4.13,0.445,0.334,0.716
P0094,Team_G,Midfielder,66,15.5,7.8,6.0,32.2,21,1,0.5,0.555,0.354,0.712
P0095,Team_I,Center,44,14.2,4.8,2.7,31.4,32,12,1.25,0.316,0.365,0.92
P0096,Team_I,Striker,77,2.8,4.6,6.2,13.7,36,12,2.42,0.468,0.336,0.781
P0097,Team_J,Forward,54,14.5,2.7,0.0,31.7,30,9,2.49,0.509,0.336,0.727
P0098,Team_D,Center,73,17.3,9.1,6.8,29.9,26,9,9.14,0.454,0.381,0.789
P0099,Team_G,Defender,10,19.1,4.9,0.0,15.5,30,6,3.02,0.59,0.354,0.744
P0100,Team_G,Midfielder,53,6.7,0.0,7.2,39.3,33,3,8.31,0.498,0.381,0.936
P0101,Team_E,Midfielder,59,2.0,7.0,5.4,31.8,34,14,8.07,0.476,0.344,0.651
P0102,Team_G,Striker,20,15.3,3.6,3.0,34.1,20,4,1.38,0.49,0.284,0.704
P0103,Team_D,Defender,48,15.9,1.3,10.1,35.9,26,1,1.74,0.456,0.407,0.686
P0104,Team_D,Striker,78,8.4,3.3,14.2,19.0,31,4,0.5,0.423,0.367,0.673
P0105,Team_I,Striker,24,26.0,4.1,4.2,26.7,24,14,1.49,0.454,0.422,0.82
P0106,Team_F,Forward,75,8.2,7.6,11.7,30.6,20,8,10.28,0.459,0.336,0.725
P0107,Team_C,Striker,67,25.8,5.7,4.0,23.8,34,1,5.56,0.596,0.337,0.713
P0108,Team_C,Striker,14,0.0,2.0,8.6,48.0,34,5,0.5,0.453,0.373,0.77
P0109,Team_D,Guard,33,13.7,4.8,1.5,32.6,22,10,0.5,0.536,0.263,0.787
P0110,Team_L,Forward,78,16.9,4.1,8.6,12.4,34,2,0.5,0.413,0.382,0.798
P0111,Team_A,Midfielder,54,26.9,4.8,3.1,27.5,30,9,1.02,0.524,0.338,0.723
P0112,Team_E,Center,66,19.8,4.6,7.2,29.2,27,3,2.76,0.356,0.336,0.644
P0113,Team_C,Striker,29,8.1,4.1,1.6,26.1,26,0,4.81,0.3,0.386,0.767
P0114,Team_F,Guard,76,6.8,5.4,11.0,24.3,23,1,6.44,0.455,0.404,0.84
P0115,Team_K,Striker,62,23.5,4.4,13.4,19.8,33,10,0.67,0.327,0.322,0.653
P0116,Team_A,Striker,71,11.8,4.8,0.4,8.9,36,4,1.16,0.444,0.359,0.682
P0117,Team_B,Midfielder,74,5.9,5.2,7.3,22.2,36,14,1.98,0.504,0.367,0.726
P0118,Team_L,Center,23,10.7,2.1,2.1,20.0,32,17,0.64,0.474,0.381,0.713
P0119,Team_K,Guard,73,17.9,3.7,3.8,19.5,31,17,4.17,0.437,0.325,0.773
P0120,Team_D,Striker,50,0.0,1.4,9.7,21.7,37,11,0.87,0.397,0.344,0.726
P0121,Team_A,Midfielder,27,6.8,4.4,4.4,24.7,29,5,3.59,0.497,0.412,0.846
P0122,Team_F,Midfielder,75,1.7,4.6,5.8,27.7,21,9,4.24,0.55,0.333,0.599
P0123,Team_F,Striker,65,6.1,1.2,10.7,20.2,29,6,0.7,0.578,0.323,0.668
P0124,Team_I,Guard,24,3.7,5.3,1.0,18.4,35,3,0.5,0.647,0.329,0.717
P0125,Team_E,Guard,27,21.4,5.1,3.5,46.8,33,11,0.69,0.483,0.248,0.851
P0126,Team_F,Defender,63,0.9,3.3,1.6,22.1,36,1,7.57,0.361,0.419,0.787
P0127,Team_I,Striker,11,7.2,0.3,2.8,24.3,22,2,14.28,0.581,0.419,0.787
P0128,Team_A,Midfielder,45,12.5,1.7,10.1,23.4,29,12,9.47,0.457,0.344,0.836
P0129,Team_B,Striker,56,5.3,2.9,3.2,18.6,24,6,0.5,0.516,0.374,0.833
P0130,Team_E,Midfielder,22,19.5,0.0,3.1,43.7,28,14,1.02,0.491,0.385,0.723
P0131,Team_L,Forward,74,14.0,0.0,3.1,10.7,25,15,8.86,0.578,0.364,0.861
P0132,Team_A,Guard,11,8.6,4.5,9.4,16.3,32,9,4.42,0.39,0.427,0.714
P0133,Team_D,Center,15,8.1,7.5,9.1,17.6,31,13,2.25,0.479,0.478,0.902
P0134,Team_H,Guard,17,6.6,3.5,9.5,22.5,21,16,1.75,0.539,0.431,0.836
P0135,Team_I,Center,22,0.0,0.0,6.0,35.2,32,15,1.17,0.3,0.29,0.819
P0136,Team_E,Guard,31,0.0,7.0,2.8,20.0,24,16,1.62,0.463,0.393,0.792
P0137,Team_C,Defender,68,21.0,5.4,0.7,33.9,30,1,3.67,0.431,0.36,0.852
P0138,Team_B,Defender,50,0.0,7.3,2.7,33.2,30,16,0.5,0.404,0.361,0.798
P0139,Team_K,Defender,52,23.6,0.0,10.5,20.1,36,9,2.91,0.473,0.469,0.867
P0140,Team_C,Guard,62,12.7,3.5,2.6,30.4,22,8,1.24,0.425,0.392,0.807
P0141,Team_K,Center,10,11.2,5.6,2.2,28.9,33,7,0.86,0.443,0.374,0.715
P0142,Team_H,Defender,37,13.8,2.6,12.4,21.4,31,3,0.83,0.371,0.339,0.95
P0143,Team_F,Center,62,15.8,3.7,1.2,14.5,20,8,6.23,0.437,0.357,0.693
P0144,Team_D,Midfielder,74,11.4,5.0,2.9,15.5,27,1,0.77,0.509,0.378,0.612
P0145,Team_L,Striker,36,28.9,7.4,6.1,15.6,23,3,9.17,0.554,0.311,0.772
P0146,Team_C,Guard,19,9.9,2.5,5.8,25.4,36,8,2.25,0.489,0.413,0.707
P0147,Team_I,Forward,14,0.0,3.2,8.6,26.6,29,5,0.5,0.417,0.302,0.701
P0148,Team_D,Defender,51,10.9,1.0,7.5,14.5,33,2,1.9,0.33,0.294,0.807
P0149,Team_A,Guard,43,20.0,6.7,7.5,25.0,26,9,3.38,0.549,0.322,0.775
P0150,Team_G,Guard,22,0.0,0.0,11.7,33.5,34,11,3.59,0.388,0.232,0.728
P0151,Team_A,Defender,37,0.4,0.4,11.7,29.5,29,15,4.55,0.493,0.382,0.661
P0152,Team_E,Defender,80,1.0,2.9,4.0,44.4,32,13,9.1,0.377,0.366,0.801
P0153,Team_C,Striker,31,7.2,0.0,10.2,29.0,20,17,9.48,0.457,0.5,0.723
P0154,Team_E,Center,72,20.2,5.9,0.0,19.7,29,14,6.97,0.504,0.279,0.798
P0155,Team_L,Guard,14,21.8,0.0,4.2,13.4,21,16,0.56,0.442,0.407,0.764
P0156,Team_E,Guard,11,11.8,5.0,2.3,26.3,29,16,1.68,0.369,0.322,0.603
P0157,Team_H,Midfielder,72,12.1,5.6,10.7,15.9,32,6,3.46,0.498,0.2,0.774
P0158,Team_K,Midfielder,13,11.1,7.8,9.5,39.2,24,5,0.89,0.419,0.361,0.778
P0159,Team_D,Center,78,6.2,1.9,1.9,41.7,28,6,1.88,0.384,0.36,0.837
P0160,Team_L,Defender,25,20.7,7.0,7.4,18.9,21,14,0.5,0.425,0.35,0.829
P0161,Team_G,Midfielder,63,0.0,7.6,6.6,5.8,33,11,2.28,0.339,0.436,0.812
P0162,Team_E,Defender,77,16.1,5.2,0.0,38.1,36,5,3.91,0.541,0.304,0.695
P0163,Team_E,Forward,14,7.2,3.3,4.9,14.2,28,7,0.57,0.484,0.2,0.745
P0164,Team_D,Center,17,16.3,1.2,2.6,17.1,21,2,0.64,0.512,0.331,0.677
P0165,Team_B,Forward,39,0.7,6.1,0.0,15.1,26,1,0.53,0.434,0.357,0.634
P0166,Team_I,Midfielder,37,2.9,0.6,1.8,25.4,37,1,0.56,0.512,0.383,0.563
P0167,Team_I,Defender,23,25.9,6.1,0.2,12.4,36,12,0.55,0.518,0.336,0.704
P0168,Team_A,Defender,78,20.4,4.7,6.1,36.1,22,3,0.5,0.338,0.371,0.747
P0169,Team_C,Defender,51,11.0,7.1,0.5,27.0,24,5,12.31,0.434,0.348,0.806
P0170,Team_I,Forward,73,13.8,0.0,0.0,19.4,27,7,0.5,0.489,0.411,0.745
P0171,Team_H,Forward,55,17.3,6.7,7.4,31.3,25,12,7.26,0.584,0.319,0.858
P0172,Team_B,Forward,15,32.0,1.7,5.3,14.3,25,1,5.52,0.404,0.4,0.65
P0173,Team_E,Midfielder,40,13.0,4.7,0.0,30.2,22,3,2.36,0.475,0.315,0.823
P0174,Team_A,Midfielder,16,10.3,1.1,6.0,15.6,29,1,14.86,0.397,0.365,0.675
P0175,Team_D,Guard,37,7.1,1.0,9.1,29.7,33,13,0.5,0.407,0.431,0.805
P0176,Team_C,Center,65,11.2,4.6,6.5,25.7,20,13,1.04,0.574,0.237,0.708
P0177,Team_L,Guard,41,0.0,5.7,5.8,48.0,30,0,1.45,0.364,0.305,0.674
P0178,Team_I,Center,16,13.8,7.4,11.9,24.4,30,8,2.01,0.392,0.365,0.625
P0179,Team_B,Midfielder,21,2.4,0.9,8.9,5.0,21,17,1.89,0.377,0.2,0.8
P0180,Team_J,Striker,18,2.4,2.9,7.3,35.3,21,14,1.77,0.447,0.336,0.641
P0181,Team_J,Defender,29,7.5,4.7,2.3,32.7,27,1,0.5,0.629,0.306,0.811
P0182,Team_A,Center,55,33.3,2.2,7.7,8.2,29,9,3.17,0.463,0.397,0.788
P0183,Team_B,Forward,38,23.8,2.0,3.1,27.9,27,4,2.85,0.431,0.374,0.671
P0184,Team_A,Midfielder,68,0.0,3.4,4.1,14.5,36,13,0.59,0.573,0.359,0.709
P0185,Team_B,Striker,63,10.2,3.3,9.5,29.5,26,1,3.1,0.407,0.387,0.693
P0186,Team_A,Forward,47,20.6,2.6,11.5,23.5,26,15,6.02,0.569,0.231,0.5
P0187,Team_L,Guard,79,13.0,6.4,5.8,48.0,20,3,9.78,0.437,0.372,0.746
P0188,Team_H,Midfielder,18,0.7,8.8,8.1,31.3,34,7,5.8,0.492,0.39,0.725
P0189,Team_F,Defender,39,13.1,2.7,1.0,23.9,31,3,8.29,0.554,0.421,0.808
P0190,Team_F,Center,31,6.9,0.0,5.2,29.7,33,4,0.5,0.458,0.274,0.792
P0191,Team_C,Defender,79,10.7,3.4,6.9,20.2,24,16,4.29,0.469,0.367,0.817
P0192,Team_B,Striker,54,2.0,3.7,0.0,48.0,21,10,1.87,0.548,0.391,0.879
P0193,Team_D,Defender,62,22.1,3.9,4.0,17.8,25,0,0.5,0.402,0.343,0.66
P0194,Team_L,Forward,61,12.8,6.6,13.9,15.4,32,0,9.34,0.3,0.407,0.823
P0195,Team_E,Forward,66,7.9,6.0,11.4,32.6,35,11,5.4,0.418,0.312,0.77
P0196,Team_E,Guard,19,7.7,1.7,0.0,33.9,36,15,0.5,0.447,0.308,0.589
P0197,Team_F,Midfielder,73,5.2,10.8,4.4,25.1,21,6,1.05,0.435,0.368,0.679
P0198,Team_B,Midfielder,42,9.2,6.4,10.8,38.2,22,4,1.94,0.567,0.218,0.937
P0199,Team_I,Defender,30,19.0,9.7,3.1,26.1,23,3,3.86,0.316,0.422,0.95
P0200,Team_K,Defender,56,15.6,6.3,4.1,40.0,25,2,0.69,0.505,0.295,0.668
P0201,Team_L,Defender,40,11.0,6.0,6.2,39.9,29,14,0.5,0.383,0.413,0.628
P0202,Team_F,Midfielder,62,0.0,1.3,0.0,9.4,33,12,1.0,0.611,0.325,0.741
P0203,Team_C,Center,47,10.8,1.7,9.2,26.9,24,1,1.81,0.464,0.299,0.831
P0204,Team_D,Forward,38,17.8,5.5,3.9,17.2,21,14,2.06,0.476,0.331,0.656
P0205,Team_J,Defender,36,8.1,2.6,0.0,8.1,33,17,6.72,0.594,0.347,0.83
P0206,Team_D,Striker,17,19.9,2.3,7.3,32.6,25,13,6.04,0.573,0.331,0.684
P0207,Team_A,Midfielder,39,8.6,9.7,15.6,14.8,29,6,3.87,0.3,0.35,0.656
P0208,Team_J,Guard,29,13.9,4.9,0.0,26.9,25,15,0.69,0.337,0.299,0.637
P0209,Team_B,Midfielder,24,26.4,4.8,6.2,15.8,31,7,0.81,0.52,0.312,0.749
P0210,Team_K,Forward,75,0.0,4.3,0.0,39.4,36,5,8.23,0.422,0.416,0.765
P0211,Team_B,Center,32,8.4,2.3,6.9,21.3,22,13,0.5,0.332,0.389,0.792
P0212,Team_F,Forward,62,4.8,4.6,8.2,8.4,34,3,1.42,0.451,0.382,0.757
P0213,Team_B,Defender,56,0.0,5.1,4.7,33.0,26,12,0.5,0.408,0.294,0.768
P0214,Team_G,Guard,11,13.8,3.4,10.0,29.1,32,3,2.32,0.481,0.391,0.778
P0215,Team_D,Defender,32,6.7,0.6,7.2,39.2,31,7,9.43,0.544,0.325,0.729
P0216,Team_F,Defender,43,26.5,4.2,3.2,25.5,25,14,1.05,0.487,0.453,0.756
P0217,Team_D,Forward,65,29.3,1.9,2.7,33.6,32,4,5.9,0.441,0.32,0.867
P0218,Team_C,Center,20,10.6,6.4,10.5,29.0,29,7,1.79,0.3,0.359,0.716
P0219,Team_C,Guard,47,16.4,4.1,9.0,29.7,27,0,1.35,0.418,0.278,0.813
P0220,Team_D,Defender,74,4.4,7.5,10.6,32.6,23,12,6.79,0.415,0.441,0.803
P0221,Team_C,Guard,54,14.1,1.3,5.3,24.8,29,3,2.04,0.387,0.29,0.82
P0222,Team_B,Guard,55,19.1,10.2,2.2,28.7,23,5,0.67,0.487,0.358,0.738
P0223,Team_H,Forward,77,1.8,6.8,11.8,34.1,29,2,5.1,0.3,0.241,0.55
P0224,Team_A,Midfielder,65,0.0,3.6,8.2,32.8,35,14,6.75,0.457,0.298,0.85
P0225,Team_J,Defender,22,12.3,5.2,14.8,31.1,24,0,3.96,0.482,0.409,0.678
P0226,Team_C,Guard,35,13.1,5.1,0.0,31.7,35,14,0.62,0.393,0.35,0.711
P0227,Team_D,Guard,58,2.2,2.2,0.0,29.9,27,16,2.53,0.49,0.281,0.728
P0228,Team_D,Striker,55,24.6,2.9,2.0,11.1,22,1,4.72,0.373,0.42,0.699
P0229,Team_E,Guard,13,19.4,0.0,6.6,16.1,23,16,0.5,0.508,0.376,0.804
P0230,Team_K,Defender,65,19.5,5.9,10.7,32.1,20,1,1.16,0.447,0.315,0.865
P0231,Team_K,Center,53,26.3,0.0,6.7,32.1,35,4,5.04,0.546,0.34,0.623
P0232,Team_L,Guard,18,7.0,6.1,0.2,39.7,22,14,7.19,0.459,0.462,0.74
P0233,Team_J,Forward,79,16.7,5.0,1.8,23.1,21,17,11.23,0.592,0.351,0.913
P0234,Team_B,Forward,29,11.5,6.8,8.1,24.7,36,9,2.04,0.439,0.256,0.799
P0235,Team_B,Forward,66,6.4,0.7,5.5,27.1,31,16,2.55,0.471,0.322,0.921
P0236,Team_E,Striker,23,5.3,0.0,2.1,33.1,22,11,2.79,0.589,0.379,0.899
P0237,Team_H,Forward,17,11.0,7.0,0.0,22.6,37,6,1.61,0.3,0.35,0.529
P0238,Team_C,Center,70,7.1,4.9,0.0,10.5,20,10,1.1,0.451,0.376,0.766
P0239,Team_A,Defender,25,22.0,4.2,4.0,5.4,36,7,3.21,0.499,0.321,0.822
P0240,Team_C,Midfielder,19,11.0,1.2,17.1,26.1,31,3,0.59,0.558,0.358,0.724
P0241,Team_A,Midfielder,65,13.4,6.8,9.6,35.1,31,9,0.5,0.339,0.33,0.655
P0242,Team_K,Defender,80,21.3,8.8,12.7,29.6,37,5,3.53,0.375,0.436,0.721
P0243,Team_L,Striker,49,16.6,7.3,6.9,21.7,22,8,2.01,0.447,0.354,0.747
P0244,Team_H,Forward,47,24.9,1.2,4.9,16.8,36,0,2.22,0.47,0.354,0.95
P0245,Team_B,Guard,55,21.7,2.1,6.1,29.0,28,12,1.04,0.521,0.364,0.76
P0246,Team_L,Guard,56,31.0,3.3,7.0,12.4,37,12,7.85,0.529,0.317,0.719
P0247,Team_I,Center,77,12.5,6.3,6.0,27.1,22,10,1.96,0.441,0.2,0.5
P0248,Team_G,Midfielder,15,0.0,4.9,11.7,20.3,26,17,4.04,0.522,0.348,0.611
P0249,Team_F,Defender,53,19.1,0.5,4.3,17.7,32,16,0.5,0.413,0.319,0.589
P0250,Team_I,Midfielder,69,12.6,4.8,2.1,28.1,37,2,5.11,0.394,0.388,0.877
P0251,Team_F,Midfielder,36,9.9,1.2,6.6,5.1,37,14,5.42,0.403,0.416,0.95
P0252,Team_F,Guard,42,19.0,7.1,6.5,14.3,29,2,1.26,0.471,0.3,0.5
P0253,Team_F,Guard,71,13.7,0.2,7.6,36.3,26,15,0.5,0.354,0.31,0.809
P0254,Team_L,Defender,12,18.0,0.0,2.2,48.0,27,13,9.66,0.445,0.257,0.936
P0255,Team_G,Midfielder,57,23.8,7.3,7.2,34.3,32,8,6.38,0.495,0.378,0.723
P0256,Team_E,Defender,67,12.3,1.4,7.0,11.8,24,16,2.31,0.3,0.426,0.898
P0257,Team_B,Forward,27,12.0,10.1,6.0,14.9,33,14,0.53,0.371,0.375,0.788
P0258,Team_J,Striker,81,14.1,5.0,0.0,17.5,29,0,3.42,0.539,0.441,0.821
P0259,Team_K,Midfielder,41,27.7,3.7,3.6,23.4,24,14,0.59,0.325,0.27,0.875
P0260,Team_J,Defender,56,9.9,3.7,5.4,5.0,31,14,6.45,0.473,0.425,0.702
P0261,Team_G,Midfielder,72,7.6,2.6,3.4,11.6,30,1,0.64,0.44,0.363,0.693
P0262,Team_H,Defender,35,15.4,3.6,6.0,15.9,33,1,0.5,0.52,0.431,0.897
P0263,Team_B,Guard,30,11.7,7.8,3.9,20.8,32,7,0.5,0.366,0.271,0.582
P0264,Team_D,Defender,70,18.6,1.8,2.0,28.1,27,14,7.65,0.481,0.255,0.894
P0265,Team_B,Center,67,13.5,2.6,3.1,39.6,36,15,2.89,0.434,0.379,0.815
P0266,Team_C,Forward,72,17.7,2.6,6.8,15.5,20,2,2.33,0.396,0.376,0.789
P0267,Team_B,Midfielder,14,22.4,6.0,10.8,23.7,29,0,12.16,0.443,0.41,0.845
P0268,Team_B,Center,27,11.8,2.6,4.5,9.3,23,4,1.2,0.563,0.46,0.646
P0269,Team_G,Striker,18,0.0,4.9,10.8,19.6,28,0,1.29,0.489,0.335,0.6
P0270,Team_D,Forward,13,4.0,3.5,3.1,12.8,20,5,7.25,0.441,0.318,0.604
