trip_id,route,vehicle_type,departure_hour,distance_km,passengers,fare_amount,delay_minutes,day_of_week,is_holiday,weather_condition
T000101,Route_15,Subway,13,11.3,38,6.2,1.7,Wed,0,Fog
T000102,Route_6,Subway,18,37.0,33,14.47,7.5,Thu,0,Rain
T000103,Route_4,Tram,0,40.9,30,6.81,1.0,Sat,0,Fog
T000104,Route_3,Subway,9,20.9,28,3.75,3.2,Fri,0,Fog
T000105,Route_2,Train,11,2.3,20,11.45,2.6,Wed,0,Snow
T000106,Route_12,Subway,13,37.3,31,13.26,3.4,Mon,0,Clear
T000107,Route_18,Ferry,15,39.3,22,6.78,0.0,Wed,0,Fog
T000108,Route_1,Train,3,11.9,30,2.18,7.6,Wed,0,Clear
T000109,Route_2,Subway,20,40.1,33,9.97,3.8,Fri,0,Rain
T000110,Route_5,Subway,17,12.6,27,13.96,10.1,Mon,0,Clear
T000111,Route_8,Bus,11,5.3,33,12.72,7.2,Thu,0,Clear
T000112,Route_20,Train,15,44.2,40,6.47,2.0,Wed,0,Snow
T000113,Route_11,Subway,8,15.0,36,7.42,2.6,Thu,0,Clear
T000114,Route_15,Train,19,13.4,23,6.53,8.3,Thu,0,Clear
T000115,Route_16,Bus,18,37.2,45,13.38,7.4,Mon,0,Clear
T000116,Route_10,Train,4,28.5,27,2.84,2.3,Thu,0,Clear
T000117,Route_4,Tram,21,2.8,29,9.08,1.7,Tue,0,Clear
T000118,Route_20,Subway,1,36.4,30,10.54,1.6,Wed,0,Snow
T000119,Route_6,Tram,22,0.7,20,6.78,3.2,Thu,0,Clear
T000120,Route_20,Tram,7,44.6,34,6.19,4.7,Sun,0,Snow
T000121,Route_2,Subway,16,27.7,40,12.15,0.9,Sat,0,Rain
T000122,Route_8,Bus,2,5.5,30,10.02,1.8,Sat,0,Clear
T000123,Route_1,Train,22,9.0,36,9.46,2.7,Sun,0,Clear
T000124,Route_14,Ferry,19,31.3,34,10.8,4.8,Tue,0,Clear
T000125,Route_19,Subway,15,16.7,22,13.4,2.6,Thu,0,Snow
T000126,Route_6,Train,15,6.2,30,8.67,4.1,Fri,0,Rain
T000127,Route_20,Ferry,16,12.6,24,9.76,13.6,Thu,0,Clear
T000128,Route_5,Ferry,18,13.4,30,13.57,22.5,Tue,0,Clear
T000129,Route_12,Subway,18,3.2,31,14.76,5.9,Tue,0,Clear
T000130,Route_17,Bus,5,33.0,25,12.61,0.3,Sun,0,Clear
T000131,Route_17,Bus,19,1.6,28,6.12,2.7,Mon,0,Clear
T000132,Route_3,Tram,20,19.7,34,10.37,0.6,Mon,0,Clear
T000133,Route_1,Train,2,37.0,29,2.11,0.8,Wed,0,Clear
T000134,Route_3,Subway,11,21.6,38,5.93,9.5,Sat,1,Rain
T000135,Route_13,Bus,0,1.2,27,7.45,1.0,Thu,0,Clear
T000136,Route_16,Train,11,9.5,33,7.89,5.4,Tue,0,Clear
T000137,Route_9,Train,16,1.2,32,14.81,3.8,Fri,0,Clear
T000138,Route_12,Bus,5,43.3,38,3.59,17.4,Tue,0,Clear
T000139,Route_7,Bus,15,37.6,28,3.56,0.2,Sat,0,Clear
T000140,Route_7,Subway,21,27.1,39,13.1,0.7,Sat,0,Rain
T000141,Route_4,Ferry,16,42.6,29,11.99,0.5,Mon,0,Clear
T000142,Route_6,Ferry,13,17.9,26,2.96,3.2,Wed,0,Fog
T000143,Route_11,Tram,9,18.5,18,8.89,0.4,Wed,0,Rain
T000144,Route_6,Bus,6,37.6,26,8.95,1.6,Sun,0,Snow
T000145,Route_10,Subway,21,31.4,31,1.8,6.7,Thu,0,Clear
T000146,Route_1,Bus,7,42.0,22,9.46,1.7,Mon,0,Rain
T000147,Route_3,Bus,6,38.6,26,2.58,4.0,Sat,0,Snow
T000148,Route_7,Bus,11,35.9,28,5.75,1.7,Wed,0,Clear
T000149,Route_6,Tram,5,36.2,28,4.08,0.1,Tue,0,Clear
T000150,Route_19,Subway,14,13.5,37,4.11,1.5,Sat,0,Fog
T000151,Route_2,Tram,1,44.8,30,8.52,8.7,Sun,0,Clear
T000152,Route_5,Bus,5,36.4,26,9.7,2.7,Wed,1,Clear
T000153,Route_19,Bus,11,43.2,34,8.03,0.5,Fri,0,Snow
T000154,Route_9,Ferry,9,13.9,33,8.3,17.2,Fri,0,Snow
T000155,Route_3,Subway,20,23.9,29,8.18,17.1,Wed,1,Rain
T000156,Route_2,Train,17,37.1,26,10.16,0.9,Wed,0,Rain
T000157,Route_1,Subway,16,39.2,31,4.04,1.4,Sun,0,Snow
T000158,Route_18,Ferry,2,1.0,25,8.97,3.3,Sun,0,Rain
T000159,Route_17,Ferry,20,12.5,28,4.67,0.3,Tue,0,Clear
T000160,Route_15,Ferry,2,1.8,32,2.42,9.6,Tue,0,Clear
T000161,Route_2,Subway,18,23.2,22,13.29,5.1,Fri,0,Snow
T000162,Route_3,Train,11,6.5,26,2.68,1.7,Mon,0,Clear
T000163,Route_15,Subway,19,23.8,26,6.32,0.9,Fri,0,Clear
T000164,Route_6,Train,9,39.3,35,9.62,10.9,Tue,0,Rain
T000165,Route_15,Ferry,6,1.2,20,5.1,5.0,Wed,0,Rain
T000166,Route_10,Subway,0,34.4,29,7.46,5.6,Sun,0,Clear
T000167,Route_12,Tram,14,6.5,32,9.06,0.0,Tue,0,Rain
T000168,Route_16,Subway,2,30.8,26,6.21,5.8,Wed,0,Rain
T000169,Route_12,Train,18,40.0,29,10.45,4.6,Fri,0,Fog
T000170,Route_6,Ferry,22,20.8,32,2.61,3.8,Sun,0,Snow
T000171,Route_19,Bus,10,44.8,33,8.87,0.2,Mon,0,Clear
T000172,Route_8,Tram,9,20.6,43,10.51,4.3,Sat,0,Rain
T000173,Route_12,Tram,22,16.4,31,7.4,2.5,Sun,0,Clear
T000174,Route_15,Tram,18,22.6,34,8.68,6.5,Thu,0,Clear
T000175,Route_2,Ferry,5,24.8,21,3.55,3.4,Sun,0,Snow
T000176,Route_2,Ferry,1,42.9,27,14.22,8.8,Tue,0,Clear
T000177,Route_13,Ferry,7,43.4,33,3.93,9.9,Thu,0,Clear
T000178,Route_1,Subway,22,18.1,29,5.77,12.5,Mon,0,Clear
T000179,Route_7,Bus,11,3.0,26,9.43,0.3,Sat,0,Rain
T000180,Route_13,Tram,11,13.8,21,12.05,4.7,Tue,0,Clear
T000181,Route_10,Tram,5,32.8,23,11.55,8.8,Fri,1,Rain
T000182,Route_6,Ferry,1,10.3,28,10.32,15.3,Sun,0,Clear
T000183,Route_9,Train,18,42.5,37,8.82,1.0,Mon,0,Fog
T000184,Route_11,Subway,15,25.1,28,8.07,1.8,Mon,0,Snow
T000185,Route_5,Train,10,25.6,19,10.26,4.0,Wed,0,Rain
T000186,Route_19,Tram,18,7.0,43,13.64,23.6,Wed,0,Rain
T000187,Route_10,Tram,1,37.7,31,3.42,3.0,Sun,1,Clear
T000188,Route_2,Train,15,7.9,19,14.49,0.1,Sat,0,Clear
T000189,Route_5,Bus,7,34.6,29,1.62,3.0,Sat,0,Rain
T000190,Route_10,Subway,20,33.4,32,3.57,7.3,Fri,0,Clear
T000191,Route_10,Bus,3,24.9,34,10.67,2.5,Thu,0,Rain
T000192,Route_4,Bus,0,21.9,25,9.46,1.7,Mon,1,Clear
T000193,Route_3,Subway,18,31.8,33,9.93,2.7,Mon,0,Fog
T000194,Route_17,Train,16,39.4,28,2.9,1.4,Thu,1,Clear
T000195,Route_6,Train,18,33.2,28,3.73,0.0,Sat,0,Rain
T000196,Route_12,Subway,7,43.4,37,12.89,0.6,Wed,0,Clear
T000197,Route_18,Bus,7,20.1,24,11.51,3.0,Sun,0,Fog
T000198,Route_8,Subway,5,27.2,34,12.67,5.6,Sat,0,Clear
T000199,Route_20,Ferry,6,1.6,33,6.95,1.5,Wed,0,Fog
T000200,Route_19,Ferry,1,41.7,22,2.55,6.5,Mon,0,Clear
T000201,Route_5,Subway,9,28.9,39,5.41,16.8,Tue,0,Rain
T000202,Route_18,Train,5,13.9,22,9.92,0.7,Sat,0,Fog
T000203,Route_12,Ferry,0,4.4,30,7.31,0.1,Wed,0,Clear
T000204,Route_8,Subway,1,24.7,38,14.07,2.1,Sun,0,Clear
T000205,Route_20,Bus,16,5.1,33,8.18,7.0,Thu,0,Rain
T000206,Route_6,Tram,9,38.1,29,5.89,2.2,Wed,0,Rain
T000207,Route_15,Train,18,28.5,30,6.92,2.6,Tue,0,Snow
T000208,Route_9,Subway,21,12.8,30,2.52,1.5,Thu,0,Clear
T000209,Route_19,Ferry,0,23.5,39,7.44,5.3,Sun,0,Clear
T000210,Route_11,Subway,13,12.2,32,12.37,12.0,Thu,0,Clear
T000211,Route_5,Ferry,17,17.0,27,12.26,8.8,Sat,0,Clear
T000212,Route_17,Ferry,20,24.3,21,1.52,1.1,Wed,0,Rain
T000213,Route_16,Bus,9,11.2,24,8.07,8.5,Sat,0,Clear
T000214,Route_18,Train,0,44.6,30,10.26,3.1,Tue,0,Clear
T000215,Route_3,Ferry,12,4.9,36,4.18,5.3,Mon,1,Clear
T000216,Route_15,Ferry,13,28.3,42,13.54,10.2,Mon,0,Clear
T000217,Route_15,Train,18,23.6,22,5.89,2.1,Mon,0,Rain
T000218,Route_20,Ferry,13,28.1,24,8.62,1.2,Tue,0,Clear
T000219,Route_17,Ferry,9,20.0,30,13.35,2.6,Tue,1,Clear
T000220,Route_12,Bus,14,7.2,24,8.06,1.1,Mon,0,Fog
T000221,Route_11,Train,12,30.8,29,1.75,0.1,Thu,1,Clear
T000222,Route_2,Bus,10,34.4,29,10.83,9.7,Sat,0,Fog
T000223,Route_4,Train,14,16.8,28,2.75,1.4,Fri,1,Clear
T000224,Route_13,Bus,21,44.4,18,3.15,3.5,Sun,0,Rain
T000225,Route_4,Subway,4,9.0,34,14.81,13.7,Mon,0,Rain
T000226,Route_12,Ferry,7,16.5,31,8.89,0.3,Sat,0,Clear
T000227,Route_9,Train,20,25.9,32,14.98,6.4,Wed,1,Rain
T000228,Route_4,Subway,17,7.1,28,13.11,0.1,Tue,1,Clear
T000229,Route_17,Subway,11,11.9,29,6.32,0.1,Wed,0,Fog
T000230,Route_7,Subway,20,1.4,34,13.05,3.2,Fri,0,Clear
T000231,Route_6,Subway,8,4.3,33,4.75,1.3,Wed,0,Rain
T000232,Route_8,Tram,6,12.9,30,7.34,11.4,Fri,0,Rain
T000233,Route_15,Ferry,22,7.4,22,3.34,0.0,Fri,0,Clear
T000234,Route_8,Train,6,15.4,33,13.63,1.3,Mon,0,Clear
T000235,Route_6,Subway,5,28.7,29,7.01,3.7,Wed,1,Clear
T000236,Route_13,Ferry,1,17.3,28,14.58,2.3,Sat,0,Rain
T000237,Route_11,Subway,12,38.8,41,6.88,4.2,Sat,0,Rain
T000238,Route_6,Subway,0,12.2,27,4.41,1.9,Tue,0,Clear
T000239,Route_5,Tram,0,14.9,26,6.99,5.2,Sun,0,Snow
T000240,Route_2,Ferry,9,19.9,31,6.13,1.1,Mon,0,Clear
T000241,Route_8,Train,9,44.4,27,14.99,1.2,Sun,0,Clear
T000242,Route_15,Train,14,26.4,40,10.39,4.8,Tue,0,Rain
T000243,Route_1,Train,18,24.5,29,5.9,1.7,Mon,0,Rain
T000244,Route_5,Subway,19,42.8,31,2.63,2.9,Mon,0,Clear
T000245,Route_9,Ferry,17,29.9,23,3.44,2.4,Sat,0,Fog
T000246,Route_3,Tram,15,24.9,29,9.8,6.3,Sat,0,Clear
T000247,Route_17,Bus,16,33.1,32,3.56,1.2,Wed,0,Clear
T000248,Route_12,Train,11,34.3,26,7.17,3.1,Sat,0,Clear
T000249,Route_2,Ferry,20,18.6,38,13.88,1.2,Fri,0,Clear
T000250,Route_14,Train,10,23.2,29,2.77,1.7,Tue,0,Fog
T000251,Route_18,Tram,9,39.5,23,4.78,3.2,Fri,0,Rain
T000252,Route_11,Train,15,20.6,35,12.5,5.1,Fri,0,Rain
T000253,Route_10,Train,4,38.5,35,5.16,11.8,Sat,0,Rain
T000254,Route_7,Tram,19,30.8,34,7.98,6.5,Mon,0,Clear
T000255,Route_13,Train,14,19.6,33,8.26,6.5,Thu,0,Clear
T000256,Route_11,Ferry,14,6.6,25,10.97,5.4,Sat,0,Clear
T000257,Route_15,Bus,21,33.3,28,5.52,3.6,Mon,0,Clear
T000258,Route_12,Ferry,7,21.6,45,3.14,8.3,Tue,0,Fog
T000259,Route_5,Tram,14,28.9,30,12.32,2.6,Sun,0,Rain
T000260,Route_12,Ferry,19,20.8,31,6.57,3.1,Wed,0,Clear
T000261,Route_3,Tram,2,3.7,29,13.29,2.4,Sun,0,Rain
T000262,Route_1,Ferry,9,39.2,21,10.32,7.4,Thu,0,Clear
T000263,Route_3,Train,16,34.0,31,2.77,1.5,Thu,1,Clear
T000264,Route_20,Tram,6,25.9,32,12.25,2.9,Thu,0,Clear
T000265,Route_6,Train,17,21.5,33,14.41,8.5,Thu,0,Clear
T000266,Route_11,Tram,17,18.3,32,10.39,2.8,Wed,0,Snow
T000267,Route_9,Subway,2,26.9,36,14.93,1.9,Sat,0,Clear
T000268,Route_4,Ferry,18,10.7,31,10.21,9.5,Thu,0,Clear
T000269,Route_14,Tram,19,0.9,35,11.24,4.5,Tue,0,Clear
T000270,Route_2,Train,15,26.8,28,11.14,3.6,Sun,0,Clear
T000271,Route_6,Bus,12,3.1,26,6.26,8.0,Thu,0,Clear
T000272,Route_8,Ferry,6,25.1,32,14.15,9.7,Thu,1,Rain
T000273,Route_2,Train,18,14.4,36,13.11,3.0,Sun,0,Clear
T000274,Route_5,Tram,20,41.7,28,11.13,2.3,Wed,0,Clear
T000275,Route_10,Tram,15,28.9,35,13.67,0.5,Wed,0,Rain
T000276,Route_12,Train,1,28.4,31,13.25,0.6,Wed,0,Snow
T000277,Route_18,Train,0,33.9,28,11.03,2.8,Thu,1,Rain
T000278,Route_16,Ferry,10,9.3,29,1.59,0.8,Mon,0,Clear
T000279,Route_19,Tram,0,25.6,26,12.62,1.4,Tue,0,Clear
T000280,Route_5,Ferry,20,27.4,21,11.97,11.6,Thu,0,Rain
T000281,Route_18,Ferry,15,8.8,28,10.77,9.2,Wed,0,Rain
T000282,Route_4,Bus,4,36.4,25,2.97,14.1,Sun,0,Clear
T000283,Route_17,Subway,0,11.8,24,7.33,11.8,Fri,0,Rain
T000284,Route_3,Bus,6,0.7,25,3.31,4.2,Wed,1,Clear
T000285,Route_6,Bus,9,20.0,31,13.04,16.8,Sat,0,Fog
T000286,Route_18,Subway,1,12.1,33,11.25,3.0,Thu,0,Clear
T000287,Route_1,Bus,12,37.3,28,3.32,5.8,Thu,0,Clear
T000288,Route_4,Ferry,1,14.1,31,4.82,6.6,Mon,0,Rain
T000289,Route_6,Bus,1,9.5,25,6.45,0.1,Sat,0,Clear
T000290,Route_16,Bus,15,25.9,37,9.99,1.7,Sat,0,Clear
T000291,Route_8,Tram,11,35.8,27,5.92,0.8,Sat,0,Snow
T000292,Route_9,Bus,6,12.1,21,2.78,0.0,Mon,0,Rain
T000293,Route_16,Subway,20,27.2,26,10.04,0.1,Tue,0,Snow
T000294,Route_1,Bus,1,12.9,29,11.6,1.9,Sat,0,Rain
T000295,Route_19,Subway,19,33.4,28,10.2,0.2,Mon,0,Clear
T000296,Route_14,Tram,3,39.3,31,5.05,0.7,Sun,0,Clear
T000297,Route_1,Subway,8,24.5,31,3.25,4.7,Sun,0,Rain
T000298,Route_6,Bus,12,34.6,22,14.92,0.6,Sun,0,Clear
T000299,Route_6,Tram,7,18.0,37,9.51,4.1,Thu,0,Rain
T000300,Route_20,Subway,17,15.2,28,12.91,16.1,Tue,1,Clear
T000301,Route_15,Tram,10,9.1,33,8.18,3.8,Thu,0,Clear
T000302,Route_5,Train,11,24.0,29,4.14,11.9,Sun,1,Clear
T000303,Route_1,Ferry,17,35.4,29,2.8,2.3,Wed,0,Clear
T000304,Route_6,Bus,12,34.6,29,3.92,5.0,Tue,0,Clear
T000305,Route_15,Train,12,32.1,36,4.1,2.2,Sat,0,Clear
T000306,Route_2,Tram,4,12.3,28,3.85,0.9,Sat,0,Rain
T000307,Route_17,Ferry,17,38.3,43,1.53,0.7,Mon,1,Clear
T000308,Route_13,Tram,3,6.5,30,6.74,6.9,Wed,0,Clear
T000309,Route_1,Ferry,3,42.2,27,8.15,16.2,Wed,0,Clear
T000310,Route_16,Subway,6,26.2,32,5.98,8.4,Mon,0,Clear
T000311,Route_2,Train,14,29.0,34,4.28,2.8,Mon,0,Clear
T000312,Route_17,Train,9,4.4,34,13.42,1.5,Sun,0,Clear
T000313,Route_1,Train,7,1.2,34,3.8,12.6,Sun,0,Snow
T000314,Route_3,Tram,10,18.1,31,14.89,1.5,Mon,0,Rain
T000315,Route_4,Bus,0,21.0,25,11.84,3.6,Sat,0,Fog
T000316,Route_16,Bus,22,31.5,28,4.77,3.8,Thu,0,Clear
T000317,Route_20,Ferry,13,21.8,36,11.25,4.4,Tue,0,Clear
T000318,Route_4,Tram,17,22.8,32,11.51,1.9,Wed,0,Clear
T000319,Route_6,Subway,22,11.3,20,3.03,2.2,Tue,0,Clear
T000320,Route_20,Ferry,10,13.8,30,3.68,9.9,Thu,0,Rain
T000321,Route_1,Train,10,3.7,28,4.4,3.2,Thu,0,Clear
T000322,Route_12,Bus,12,1.9,24,7.97,5.0,Fri,0,Clear
T000323,Route_16,Tram,3,8.4,34,13.13,2.1,Fri,0,Rain
T000324,Route_13,Bus,18,38.8,21,11.27,14.0,Thu,0,Clear
T000325,Route_14,Bus,17,25.4,38,9.79,4.8,Thu,0,Clear
T000326,Route_9,Train,8,21.4,30,2.56,7.8,Sun,0,Clear
T000327,Route_13,Tram,17,18.9,31,2.65,2.4,Fri,0,Rain
T000328,Route_6,Tram,6,42.4,32,5.79,9.7,Mon,1,Rain
T000329,Route_16,Subway,8,13.0,30,10.36,2.3,Sat,0,Clear
T000330,Route_14,Bus,20,29.3,21,4.59,0.2,Fri,0,Clear
T000331,Route_8,Ferry,12,29.0,34,10.2,2.1,Sun,0,Fog
T000332,Route_1,Tram,5,7.9,32,3.23,2.3,Fri,0,Snow
T000333,Route_9,Bus,16,4.1,30,5.79,1.6,Sun,0,Rain
T000334,Route_3,Ferry,1,16.4,34,10.98,6.5,Thu,0,Clear
T000335,Route_6,Subway,22,34.6,22,2.31,3.6,Fri,0,Clear
T000336,Route_4,Tram,4,24.2,23,3.14,12.8,Mon,0,Snow
T000337,Route_1,Train,10,28.5,31,3.99,0.5,Wed,1,Clear
T000338,Route_3,Tram,20,29.6,32,7.41,2.8,Sun,0,Clear
T000339,Route_4,Ferry,1,23.9,36,2.61,6.3,Mon,0,Clear
T000340,Route_10,Ferry,2,7.5,29,5.99,2.6,Fri,0,Clear
T000341,Route_14,Subway,11,23.2,28,9.98,4.1,Sat,0,Clear
T000342,Route_9,Bus,17,10.3,27,3.45,2.4,Tue,0,Clear
T000343,Route_8,Ferry,17,34.6,34,3.34,7.8,Fri,0,Clear
T000344,Route_11,Train,9,28.6,28,7.51,5.8,Fri,0,Rain
T000345,Route_8,Subway,20,21.0,37,12.44,3.7,Mon,0,Clear
T000346,Route_15,Subway,17,44.1,42,6.6,0.2,Wed,0,Rain
T000347,Route_5,Train,18,25.3,34,11.02,9.9,Tue,0,Rain
T000348,Route_11,Bus,1,6.1,32,14.9,8.6,Sun,0,Clear
T000349,Route_15,Train,21,8.1,27,7.02,13.7,Mon,0,Rain
T000350,Route_6,Bus,18,14.9,17,14.86,2.6,Wed,1,Clear
T000351,Route_3,Subway,11,10.2,35,12.66,6.8,Tue,0,Clear
T000352,Route_15,Tram,13,16.2,23,4.92,1.2,Mon,0,Clear
T000353,Route_7,Ferry,2,40.7,34,9.9,7.1,Thu,0,Clear
T000354,Route_8,Bus,13,20.4,32,8.97,10.6,Mon,0,Clear
T000355,Route_1,Bus,11,3.3,27,14.41,3.3,Sun,0,Rain
