trip_id,route,vehicle_type,departure_hour,distance_km,passengers,fare_amount,delay_minutes,day_of_week,is_holiday,weather_condition
T000134,Route_19,Subway,2,29.1,37,14.3,1.1,Wed,0,Clear
T000135,Route_15,Bus,21,39.9,23,2.31,1.0,Tue,0,Clear
T000136,Route_7,Bus,22,12.3,28,14.62,4.2,Mon,0,Rain
T000137,Route_4,Ferry,2,17.3,31,5.2,4.0,Sun,0,Rain
T000138,Route_6,Subway,6,23.9,30,9.38,6.5,Thu,0,Rain
T000139,Route_16,Train,8,13.9,26,8.37,6.8,Wed,0,Snow
T000140,Route_12,Train,17,15.7,28,12.89,1.6,Thu,0,Clear
T000141,Route_1,Bus,6,13.3,32,12.56,4.7,Thu,0,Clear
T000142,Route_2,Subway,9,25.5,31,9.93,10.0,Thu,0,Clear
T000143,Route_2,Subway,8,31.5,33,2.33,3.5,Thu,0,Clear
T000144,Route_12,Subway,13,15.0,28,7.62,10.6,Mon,0,Clear
T000145,Route_7,Bus,19,34.6,34,10.57,0.7,Tue,0,Rain
T000146,Route_15,Ferry,5,5.4,23,8.67,8.1,Thu,0,Rain
T000147,Route_14,Bus,8,7.7,28,13.97,9.7,Thu,1,Rain
T000148,Route_2,Ferry,22,9.9,34,9.64,21.4,Sat,1,Rain
T000149,Route_14,Subway,17,34.5,26,14.03,0.2,Sun,1,Clear
T000150,Route_8,Subway,13,1.2,29,8.53,2.8,Sat,0,Rain
T000151,Route_15,Subway,5,14.6,21,8.71,11.4,Sat,0,Rain
T000152,Route_16,Subway,9,18.8,33,9.03,10.6,Thu,0,Clear
T000153,Route_4,Tram,8,19.8,34,1.63,4.6,Wed,0,Clear
T000154,Route_5,Train,1,25.4,31,9.84,4.4,Thu,0,Clear
T000155,Route_4,Train,21,42.4,32,14.92,3.0,Tue,0,Fog
T000156,Route_6,Ferry,6,12.1,26,3.87,5.1,Thu,0,Clear
T000157,Route_17,Train,12,21.0,25,8.19,4.2,Sat,0,Rain
T000158,Route_9,Subway,14,35.9,32,3.6,19.2,Sun,0,Clear
T000159,Route_4,Ferry,7,44.1,21,3.67,2.2,Fri,1,Rain
T000160,Route_15,Bus,7,22.7,29,2.9,7.7,Sat,0,Clear
T000161,Route_13,Train,8,8.8,21,7.66,15.6,Mon,0,Clear
T000162,Route_13,Subway,14,38.8,31,3.08,9.2,Thu,0,Clear
T000163,Route_14,Bus,14,33.5,33,12.02,2.1,Wed,0,Snow
T000164,Route_20,Train,12,19.7,25,9.03,1.9,Fri,0,Clear
T000165,Route_14,Subway,2,22.4,26,3.12,3.3,Wed,0,Clear
T000166,Route_18,Subway,6,25.4,32,6.02,1.6,Mon,0,Clear
T000167,Route_8,Tram,20,13.6,37,3.8,7.1,Sat,0,Snow
T000168,Route_11,Subway,8,43.3,39,12.55,2.5,Wed,0,Rain
T000169,Route_17,Bus,16,13.1,36,2.4,0.4,Sun,0,Clear
T000170,Route_12,Bus,4,5.8,27,11.04,22.0,Sat,0,Clear
T000171,Route_15,Tram,10,16.8,33,12.91,4.2,Sat,0,Rain
T000172,Route_20,Tram,19,25.2,26,4.57,1.9,Wed,0,Clear
T000173,Route_1,Train,10,41.1,29,13.02,1.5,Fri,0,Clear
T000174,Route_8,Bus,8,2.1,25,1.92,6.0,Wed,0,Clear
T000175,Route_19,Ferry,13,33.5,35,7.72,0.9,Mon,0,Clear
T000176,Route_8,Ferry,14,15.3,40,9.49,9.1,Tue,0,Clear
T000177,Route_13,Subway,15,5.5,35,7.45,0.9,Wed,0,Rain
T000178,Route_16,Subway,7,2.1,25,5.08,15.4,Tue,0,Clear
T000179,Route_7,Ferry,1,42.8,32,3.45,0.8,Wed,0,Clear
T000180,Route_8,Bus,9,42.6,36,10.86,0.7,Thu,0,Clear
T000181,Route_8,Subway,15,9.3,19,4.34,17.3,Sat,0,Clear
T000182,Route_4,Subway,9,7.4,37,3.82,2.4,Wed,1,Rain
T000183,Route_19,Subway,8,39.9,27,7.04,8.0,Wed,0,Fog
T000184,Route_9,Tram,15,36.1,33,10.39,8.5,Sat,0,Clear
T000185,Route_18,Ferry,0,28.0,34,10.43,1.4,Mon,1,Rain
T000186,Route_8,Train,6,17.7,24,5.05,2.8,Fri,0,Snow
T000187,Route_9,Ferry,14,20.2,36,12.69,6.6,Wed,0,Clear
T000188,Route_11,Train,19,30.0,28,6.63,1.0,Tue,0,Clear
T000189,Route_15,Train,22,4.4,26,12.26,13.7,Mon,0,Clear
T000190,Route_7,Subway,0,30.9,35,7.23,0.1,Fri,0,Clear
T000191,Route_8,Ferry,7,40.4,32,9.98,20.2,Thu,0,Clear
T000192,Route_4,Tram,3,8.4,33,12.53,2.9,Fri,1,Clear
T000193,Route_8,Train,19,22.6,38,3.7,3.4,Fri,0,Clear
T000194,Route_15,Ferry,20,25.8,38,13.97,0.7,Sun,0,Clear
T000195,Route_1,Subway,3,12.0,38,2.96,1.3,Thu,0,Clear
T000196,Route_8,Subway,13,24.4,29,11.4,2.2,Tue,1,Rain
T000197,Route_4,Ferry,3,36.5,29,4.19,0.6,Sat,0,Clear
T000198,Route_8,Tram,21,35.9,25,12.36,2.6,Fri,0,Snow
T000199,Route_1,Subway,7,13.1,29,4.44,4.9,Thu,0,Clear
T000200,Route_9,Train,19,26.9,36,9.1,0.2,Fri,0,Rain
T000201,Route_10,Bus,10,8.9,28,9.95,15.2,Wed,0,Clear
T000202,Route_12,Ferry,7,27.9,27,10.25,7.9,Sun,1,Clear
T000203,Route_3,Bus,4,36.2,33,4.15,5.3,Mon,0,Rain
T000204,Route_5,Ferry,10,22.6,26,6.71,19.7,Mon,0,Clear
T000205,Route_6,Train,15,21.2,28,4.15,9.8,Sat,0,Clear
T000206,Route_19,Tram,13,27.9,31,9.62,7.6,Wed,0,Clear
T000207,Route_15,Subway,2,37.5,23,1.63,3.0,Mon,0,Clear
T000208,Route_8,Train,21,18.0,25,14.79,5.6,Mon,0,Rain
T000209,Route_15,Ferry,17,8.9,29,7.4,0.2,Fri,0,Clear
T000210,Route_13,Subway,6,20.3,23,4.67,2.0,Wed,0,Clear
T000211,Route_12,Train,11,14.3,28,11.76,4.0,Mon,0,Rain
T000212,Route_16,Tram,15,41.4,26,10.97,5.0,Fri,0,Rain
T000213,Route_7,Train,12,18.0,35,5.08,0.0,Wed,0,Rain
T000214,Route_11,Bus,6,29.9,33,9.83,16.4,Tue,0,Clear
T000215,Route_13,Train,18,28.5,42,5.07,8.7,Wed,0,Clear
T000216,Route_15,Subway,11,34.0,16,13.76,8.0,Wed,0,Clear
T000217,Route_9,Train,20,20.9,27,9.46,3.0,Fri,0,Rain
T000218,Route_13,Tram,13,14.6,35,9.32,3.5,Tue,0,Clear
T000219,Route_13,Bus,8,6.2,30,7.86,2.0,Tue,0,Clear
T000220,Route_11,Bus,10,13.1,24,9.03,38.7,Thu,0,Clear
T000221,Route_3,Bus,8,28.5,32,11.93,1.3,Wed,0,Rain
T000222,Route_18,Ferry,19,15.3,28,11.46,3.9,Tue,0,Snow
T000223,Route_16,Tram,1,28.4,29,3.3,3.5,Tue,0,Rain
T000224,Route_10,Ferry,13,29.1,42,4.73,0.4,Thu,0,Clear
T000225,Route_9,Ferry,1,3.9,31,11.46,1.2,Wed,0,Snow
T000226,Route_9,Bus,16,35.7,32,10.82,0.4,Tue,0,Clear
T000227,Route_19,Ferry,19,26.1,36,9.19,4.1,Fri,0,Clear
T000228,Route_13,Subway,19,38.8,35,12.02,12.3,Mon,0,Rain
T000229,Route_20,Bus,3,42.7,30,5.14,1.5,Thu,0,Clear
T000230,Route_19,Train,12,22.9,33,3.78,1.8,Mon,0,Clear
T000231,Route_8,Subway,4,19.6,31,4.45,7.2,Thu,0,Clear
T000232,Route_16,Tram,15,39.7,38,11.03,6.6,Thu,0,Snow
T000233,Route_2,Train,4,10.4,25,9.34,2.8,Fri,0,Clear
T000234,Route_6,Train,10,8.0,32,7.54,2.2,Sun,0,Rain
T000235,Route_18,Train,22,33.6,38,13.09,0.1,Mon,0,Rain
T000236,Route_2,Subway,21,26.8,14,13.28,0.7,Sat,0,Clear
T000237,Route_19,Tram,10,41.1,33,13.6,5.3,Wed,0,Clear
T000238,Route_15,Bus,1,40.6,25,6.21,2.2,Sun,0,Snow
T000239,Route_9,Subway,10,27.6,33,6.83,8.6,Sat,0,Clear
T000240,Route_11,Subway,12,41.8,39,2.95,2.0,Mon,1,Snow
T000241,Route_12,Ferry,17,14.7,33,12.02,7.2,Sat,0,Clear
T000242,Route_4,Bus,19,12.5,22,4.25,2.1,Sun,0,Rain
T000243,Route_6,Tram,14,25.0,27,3.32,10.1,Sat,0,Rain
T000244,Route_15,Bus,15,30.8,22,8.73,1.5,Tue,0,Clear
T000245,Route_17,Tram,21,11.9,33,8.32,4.3,Mon,0,Rain
T000246,Route_5,Subway,16,6.9,35,9.46,1.8,Sat,1,Clear
T000247,Route_3,Train,2,44.4,26,10.75,1.8,Tue,0,Snow
T000248,Route_19,Ferry,9,41.0,40,8.35,10.0,Thu,1,Clear
T000249,Route_14,Train,1,8.1,28,14.11,1.6,Tue,0,Clear
T000250,Route_17,Bus,17,18.1,35,2.58,5.3,Fri,0,Clear
T000251,Route_16,Bus,22,4.7,31,14.42,6.7,Thu,0,Clear
T000252,Route_8,Ferry,18,22.9,28,14.51,1.9,Wed,0,Rain
T000253,Route_16,Ferry,6,35.8,41,7.64,11.4,Mon,0,Clear
T000254,Route_17,Subway,16,12.2,28,8.78,0.6,Fri,0,Clear
T000255,Route_14,Bus,13,37.8,29,13.12,6.2,Fri,0,Clear
T000256,Route_14,Ferry,10,12.3,37,7.48,2.8,Tue,0,Rain
T000257,Route_16,Bus,20,1.1,34,10.42,14.7,Fri,1,Clear
T000258,Route_8,Subway,12,3.7,35,6.94,0.4,Thu,0,Clear
T000259,Route_10,Ferry,14,6.6,43,14.08,0.3,Tue,0,Clear
T000260,Route_19,Subway,17,30.8,29,12.2,1.6,Tue,0,Clear
T000261,Route_1,Bus,0,34.7,37,1.75,1.8,Wed,0,Clear
T000262,Route_10,Subway,3,5.3,20,6.58,5.2,Sat,1,Clear
T000263,Route_7,Subway,10,1.8,44,14.41,2.8,Sat,1,Rain
T000264,Route_2,Train,15,37.0,30,13.19,1.1,Wed,1,Clear
T000265,Route_11,Subway,21,18.5,27,7.64,0.8,Sat,0,Snow
T000266,Route_12,Train,11,7.4,29,12.42,0.1,Sun,0,Clear
T000267,Route_4,Ferry,15,27.0,32,7.54,1.7,Sat,1,Clear
T000268,Route_6,Subway,15,8.7,28,11.25,0.9,Wed,0,Clear
T000269,Route_5,Subway,22,44.2,27,7.96,8.6,Fri,0,Clear
T000270,Route_8,Tram,6,0.9,27,10.61,10.9,Fri,0,Clear
T000271,Route_17,Bus,9,24.1,20,13.06,3.1,Tue,0,Clear
T000272,Route_19,Train,3,37.6,31,9.9,0.7,Sat,0,Clear
T000273,Route_4,Bus,20,16.1,36,5.72,14.3,Mon,0,Snow
T000274,Route_19,Train,22,32.7,25,12.73,7.8,Thu,0,Clear
T000275,Route_18,Tram,9,26.8,44,12.17,5.3,Sun,0,Clear
T000276,Route_12,Bus,19,5.6,33,11.16,6.9,Sun,0,Clear
T000277,Route_1,Ferry,1,4.5,36,9.04,6.4,Sun,0,Clear
T000278,Route_4,Tram,5,2.1,30,3.76,22.6,Tue,0,Rain
T000279,Route_11,Train,16,9.9,26,9.72,3.9,Thu,0,Rain
T000280,Route_11,Ferry,4,33.0,30,11.51,3.2,Sat,0,Snow
T000281,Route_14,Tram,20,20.9,38,1.75,5.1,Sun,0,Clear
T000282,Route_2,Ferry,17,37.8,29,11.06,1.4,Tue,0,Clear
T000283,Route_16,Ferry,11,42.7,21,5.99,0.2,Wed,1,Clear
T000284,Route_3,Ferry,20,4.6,37,12.13,2.3,Thu,0,Rain
T000285,Route_4,Train,8,40.7,24,11.4,2.5,Thu,0,Clear
T000286,Route_17,Ferry,4,8.0,23,5.88,3.4,Sun,0,Clear
T000287,Route_1,Tram,7,2.3,26,10.8,4.6,Tue,0,Clear
T000288,Route_10,Train,8,15.8,22,6.12,1.3,Wed,0,Snow
T000289,Route_4,Bus,10,34.9,38,5.64,0.0,Tue,0,Clear
T000290,Route_4,Train,6,7.0,30,14.42,1.7,Thu,0,Snow
T000291,Route_19,Bus,19,21.7,26,1.9,13.4,Sun,1,Snow
T000292,Route_20,Bus,7,15.9,30,14.45,2.0,Sat,0,Fog
T000293,Route_16,Subway,8,4.1,44,2.82,6.9,Wed,0,Rain
T000294,Route_12,Subway,15,44.0,31,12.11,2.3,Tue,0,Clear
T000295,Route_20,Subway,8,24.1,34,3.72,1.9,Tue,0,Rain
T000296,Route_9,Tram,20,24.8,26,14.01,0.1,Sun,1,Rain
T000297,Route_11,Tram,17,35.8,21,5.09,15.6,Thu,0,Clear
T000298,Route_19,Bus,10,1.1,36,13.65,7.1,Tue,0,Snow
T000299,Route_7,Tram,3,29.1,35,5.44,7.6,Sat,0,Clear
T000300,Route_2,Ferry,18,37.5,27,4.46,6.4,Thu,0,Rain
T000301,Route_13,Bus,13,40.7,35,14.8,12.7,Sat,0,Clear
T000302,Route_3,Subway,4,5.5,40,5.4,7.5,Mon,0,Rain
T000303,Route_18,Tram,2,20.7,21,6.34,6.3,Fri,0,Clear
T000304,Route_3,Train,6,13.3,24,9.42,6.1,Mon,1,Rain
T000305,Route_4,Tram,2,28.0,24,2.0,4.2,Wed,0,Clear
T000306,Route_3,Bus,19,3.1,27,5.74,9.1,Sat,0,Rain
T000307,Route_2,Bus,7,43.2,21,5.13,0.9,Mon,0,Clear
T000308,Route_12,Subway,10,10.1,36,14.8,6.7,Sun,0,Rain
T000309,Route_13,Train,15,1.2,29,3.37,2.6,Tue,1,Snow
T000310,Route_2,Bus,0,3.8,36,5.03,1.8,Wed,0,Snow
T000311,Route_11,Bus,17,16.5,26,12.79,0.0,Wed,1,Clear
T000312,Route_2,Ferry,1,1.0,23,8.81,7.1,Thu,1,Fog
T000313,Route_15,Train,12,35.9,28,13.7,0.0,Wed,0,Clear
T000314,Route_8,Tram,15,40.8,33,10.67,10.3,Tue,0,Clear
T000315,Route_4,Bus,22,42.8,39,6.88,1.0,Fri,0,Clear
T000316,Route_5,Ferry,16,40.1,29,11.92,0.3,Sat,0,Rain
T000317,Route_8,Ferry,7,40.1,28,6.54,2.0,Mon,0,Clear
T000318,Route_18,Subway,15,2.0,33,12.15,3.9,Wed,0,Clear
T000319,Route_2,Subway,16,18.3,32,6.29,3.8,Wed,0,Rain
T000320,Route_16,Bus,19,5.0,32,12.55,0.6,Thu,1,Rain
T000321,Route_7,Bus,5,44.6,24,12.62,4.2,Fri,0,Clear
T000322,Route_3,Subway,1,41.2,21,12.29,1.9,Fri,0,Rain
T000323,Route_2,Tram,15,23.3,38,10.94,0.3,Sat,0,Clear
T000324,Route_8,Bus,3,44.0,31,13.67,1.6,Sun,0,Clear
T000325,Route_1,Subway,14,42.4,34,2.8,5.1,Sun,0,Rain
T000326,Route_5,Tram,19,26.8,27,9.6,2.8,Wed,1,Rain
T000327,Route_8,Tram,0,21.2,27,11.43,9.1,Thu,1,Clear
T000328,Route_16,Subway,9,30.9,30,5.48,9.8,Wed,1,Snow
T000329,Route_1,Ferry,7,34.9,47,10.4,3.9,Sun,0,Clear
T000330,Route_4,Subway,19,36.4,29,6.13,4.7,Mon,1,Clear
T000331,Route_18,Bus,21,25.7,24,12.53,6.7,Fri,0,Clear
T000332,Route_7,Train,7,37.0,23,8.77,5.6,Fri,0,Rain
T000333,Route_15,Subway,16,30.6,27,7.3,3.1,Tue,0,Clear
T000334,Route_8,Tram,20,9.9,32,2.01,4.6,Wed,0,Rain
T000335,Route_11,Subway,20,43.7,25,11.54,3.1,Sun,1,Clear
T000336,Route_9,Bus,17,13.3,26,3.86,2.2,Mon,0,Clear
T000337,Route_15,Bus,14,38.7,30,3.33,1.3,Sun,0,Clear
T000338,Route_5,Subway,7,40.2,22,6.49,4.5,Tue,0,Rain
T000339,Route_5,Train,17,12.2,29,11.61,2.6,Tue,1,Rain
T000340,Route_7,Subway,13,30.6,25,13.83,5.6,Sun,0,Clear
T000341,Route_7,Bus,16,18.2,30,6.62,3.5,Tue,0,Clear
T000342,Route_17,Ferry,18,4.9,39,14.22,5.2,Fri,0,Clear
T000343,Route_13,Tram,16,29.5,26,8.37,2.7,Sat,0,Clear
T000344,Route_11,Train,8,36.6,38,6.32,8.2,Sun,0,Clear
T000345,Route_16,Tram,2,13.6,36,12.99,0.3,Fri,0,Rain
T000346,Route_6,Bus,3,23.6,33,6.39,43.2,Mon,0,Clear
T000347,Route_10,Bus,10,12.8,38,4.4,10.6,Sat,0,Clear
T000348,Route_5,Subway,9,3.8,36,10.84,3.3,Mon,0,Clear
T000349,Route_1,Bus,19,32.0,39,3.39,7.7,Thu,0,Snow
T000350,Route_11,Train,12,6.0,33,1.87,1.9,Thu,0,Clear
T000351,Route_7,Tram,12,41.0,29,12.03,13.8,Fri,0,Rain
T000352,Route_15,Bus,0,44.6,30,10.27,6.4,Sat,1,Snow
T000353,Route_15,Train,12,17.5,28,10.99,6.0,Mon,0,Clear
T000354,Route_11,Bus,10,22.3,20,1.56,5.6,Sun,0,Rain
T000355,Route_8,Tram,14,19.2,33,5.1,9.5,Mon,0,Rain
