trip_id,route,vehicle_type,departure_hour,distance_km,passengers,fare_amount,delay_minutes,day_of_week,is_holiday,weather_condition
T000062,Route_1,Subway,17,30.8,24,10.64,1.3,Sat,0,Clear
T000063,Route_1,Bus,5,21.8,21,5.63,23.0,Fri,1,Rain
T000064,Route_20,Bus,14,25.7,41,6.71,4.9,Mon,1,Rain
T000065,Route_5,Subway,1,41.4,33,12.89,2.0,Mon,0,Rain
T000066,Route_2,Train,20,4.5,21,6.15,6.2,Fri,0,Snow
T000067,Route_8,Subway,1,8.0,30,6.05,10.9,Tue,0,Clear
T000068,Route_12,Tram,16,37.6,23,7.77,1.2,Mon,0,Clear
T000069,Route_2,Bus,3,36.7,20,10.23,3.3,Tue,0,Clear
T000070,Route_2,Ferry,21,11.1,29,2.11,7.6,Sat,0,Clear
T000071,Route_6,Bus,5,37.9,34,5.64,0.4,Tue,0,Snow
T000072,Route_16,Tram,14,10.6,32,9.12,1.2,Mon,1,Fog
T000073,Route_12,Subway,19,12.3,28,2.98,5.5,Fri,0,Fog
T000074,Route_7,Ferry,15,3.7,29,5.33,3.4,Sun,0,Clear
T000075,Route_17,Bus,1,33.5,27,7.19,4.4,Sat,0,Clear
T000076,Route_6,Bus,8,24.4,28,14.66,6.3,Mon,0,Rain
T000077,Route_1,Tram,1,7.1,28,11.42,6.1,Tue,0,Clear
T000078,Route_9,Bus,13,22.1,31,9.62,6.4,Mon,0,Clear
T000079,Route_19,Ferry,15,42.0,33,8.52,4.6,Mon,0,Rain
T000080,Route_13,Bus,7,9.3,30,3.84,10.8,Sun,0,Fog
T000081,Route_11,Train,12,32.7,27,2.38,0.1,Mon,1,Clear
T000082,Route_11,Bus,15,33.8,26,14.28,4.0,Thu,0,Clear
T000083,Route_2,Train,22,21.2,28,6.36,8.5,Mon,0,Clear
T000084,Route_12,Train,2,6.5,26,3.33,1.4,Thu,0,Clear
T000085,Route_9,Ferry,7,8.9,28,9.25,0.1,Wed,0,Clear
T000086,Route_16,Tram,19,4.4,28,4.67,1.9,Sat,0,Clear
T000087,Route_11,Ferry,13,43.1,25,1.93,24.5,Sat,0,Clear
T000088,Route_3,Bus,18,40.9,31,12.0,0.2,Fri,0,Rain
T000089,Route_8,Bus,16,10.0,30,8.39,3.8,Sat,0,Clear
T000090,Route_15,Tram,3,28.0,25,2.14,2.9,Sat,0,Clear
T000091,Route_8,Bus,2,16.4,29,14.55,1.8,Wed,0,Clear
T000092,Route_3,Ferry,14,4.6,29,3.8,8.0,Mon,0,Clear
T000093,Route_6,Ferry,3,7.6,28,5.53,2.4,Sun,0,Rain
T000094,Route_18,Bus,6,32.0,25,13.02,2.2,Thu,1,Rain
T000095,Route_18,Bus,12,34.9,38,6.2,8.6,Wed,0,Rain
T000096,Route_9,Tram,18,34.9,25,7.51,0.8,Mon,0,Rain
T000097,Route_17,Tram,8,25.5,32,10.01,5.4,Tue,0,Snow
T000098,Route_9,Tram,1,37.5,26,12.78,1.1,Thu,0,Clear
T000099,Route_16,Train,22,15.2,19,14.9,6.4,Wed,0,Clear
T000100,Route_10,Bus,21,6.7,38,14.2,0.4,Sun,0,Clear
T000101,Route_18,Tram,3,4.4,31,1.94,0.5,Sun,0,Fog
T000102,Route_13,Subway,22,29.9,28,6.66,2.1,Mon,0,Clear
T000103,Route_1,Tram,15,32.7,32,10.2,10.1,Wed,0,Clear
T000104,Route_10,Train,12,13.9,25,5.35,0.1,Fri,0,Clear
T000105,Route_13,Ferry,8,38.8,27,7.74,4.2,Tue,0,Clear
T000106,Route_4,Train,13,21.3,31,6.35,3.2,Mon,1,Clear
T000107,Route_4,Tram,2,38.6,23,7.67,6.6,Sat,1,Rain
T000108,Route_6,Ferry,8,44.2,35,9.19,5.7,Mon,0,Fog
T000109,Route_7,Subway,17,32.1,35,10.95,3.5,Sun,0,Clear
T000110,Route_10,Bus,3,18.1,31,9.59,0.3,Tue,0,Clear
T000111,Route_20,Train,20,8.5,26,13.69,6.6,Wed,0,Snow
T000112,Route_4,Ferry,16,12.5,33,3.1,4.3,Sat,0,Clear
T000113,Route_13,Subway,3,36.9,33,8.2,9.0,Wed,0,Clear
T000114,Route_8,Ferry,6,18.8,25,1.95,2.0,Wed,0,Rain
T000115,Route_5,Subway,19,35.4,23,12.05,2.3,Fri,0,Rain
T000116,Route_20,Train,2,23.9,30,4.77,2.3,Thu,1,Clear
T000117,Route_3,Tram,13,21.1,30,5.14,7.6,Wed,0,Clear
T000118,Route_6,Bus,19,4.6,26,11.74,1.6,Fri,0,Clear
T000119,Route_14,Bus,7,12.5,32,3.4,1.3,Sat,0,Clear
T000120,Route_16,Train,9,19.2,33,8.33,1.6,Sun,0,Clear
T000121,Route_18,Bus,20,1.0,27,14.77,14.7,Sat,0,Clear
T000122,Route_2,Train,10,31.9,24,2.22,5.9,Sat,0,Clear
T000123,Route_20,Ferry,14,0.8,24,7.09,0.1,Thu,0,Fog
T000124,Route_15,Subway,2,32.8,37,9.29,5.4,Thu,0,Clear
T000125,Route_11,Train,4,4.7,31,1.95,0.3,Thu,0,Fog
T000126,Route_2,Bus,11,10.5,31,12.73,0.6,Fri,0,Clear
T000127,Route_13,Train,0,15.5,27,2.07,5.3,Thu,0,Rain
T000128,Route_8,Ferry,18,12.4,23,6.43,3.3,Sun,0,Snow
T000129,Route_17,Ferry,21,26.9,28,12.89,12.4,Sat,0,Clear
T000130,Route_10,Ferry,21,38.9,31,12.11,3.7,Sun,0,Clear
T000131,Route_6,Subway,20,41.4,23,3.02,11.5,Mon,1,Rain
T000132,Route_20,Subway,14,15.3,29,12.02,24.5,Sat,0,Rain
T000133,Route_9,Ferry,6,16.9,22,5.91,0.6,Tue,0,Clear
T000134,Route_20,Bus,13,34.8,27,3.1,1.3,Tue,0,Rain
T000135,Route_8,Subway,8,27.3,32,12.83,6.1,Tue,0,Clear
T000136,Route_16,Subway,15,11.0,39,10.92,2.5,Sat,0,Clear
T000137,Route_18,Bus,21,16.2,28,9.56,2.9,Mon,0,Rain
T000138,Route_15,Bus,9,38.5,35,5.42,1.8,Fri,0,Clear
T000139,Route_1,Tram,19,42.4,24,9.14,3.0,Sat,0,Clear
T000140,Route_7,Subway,21,10.0,37,10.22,1.7,Sun,0,Clear
T000141,Route_19,Ferry,0,38.5,30,13.33,6.7,Sun,0,Clear
T000142,Route_18,Tram,22,15.5,33,13.11,2.9,Thu,0,Clear
T000143,Route_14,Subway,14,27.9,35,13.88,4.4,Tue,0,Rain
T000144,Route_5,Tram,17,41.7,31,7.65,2.5,Tue,0,Clear
T000145,Route_19,Train,12,45.0,33,9.72,10.4,Thu,0,Clear
T000146,Route_8,Ferry,12,34.7,30,3.79,2.8,Sat,1,Clear
T000147,Route_13,Train,2,21.6,33,13.59,15.1,Fri,0,Rain
T000148,Route_3,Bus,5,13.2,28,9.62,11.5,Wed,0,Clear
T000149,Route_5,Ferry,18,42.2,33,5.83,9.8,Tue,0,Clear
T000150,Route_11,Subway,2,16.7,24,7.99,3.3,Mon,0,Rain
T000151,Route_3,Subway,3,20.2,26,12.94,0.2,Tue,0,Rain
T000152,Route_3,Subway,5,15.7,24,7.71,1.1,Mon,0,Fog
T000153,Route_11,Subway,15,6.8,29,2.37,9.1,Tue,0,Clear
T000154,Route_8,Train,21,33.4,29,12.54,4.1,Thu,0,Rain
T000155,Route_18,Train,13,35.1,25,14.1,20.9,Mon,1,Rain
T000156,Route_12,Tram,9,0.6,37,6.95,6.4,Fri,0,Rain
T000157,Route_12,Train,4,39.0,33,5.05,0.5,Fri,0,Rain
T000158,Route_4,Train,0,33.0,19,1.97,6.6,Mon,0,Fog
T000159,Route_5,Subway,11,23.4,32,6.0,1.9,Fri,0,Snow
T000160,Route_11,Train,16,43.8,31,7.01,2.7,Thu,0,Rain
T000161,Route_20,Ferry,8,13.6,26,6.56,1.3,Mon,0,Clear
T000162,Route_5,Tram,6,41.8,33,5.89,4.7,Mon,0,Rain
T000163,Route_16,Bus,18,34.6,32,11.68,8.1,Mon,0,Clear
T000164,Route_4,Subway,0,28.3,24,7.98,0.2,Sun,0,Clear
T000165,Route_6,Tram,20,18.6,36,11.2,2.6,Thu,0,Clear
T000166,Route_6,Subway,11,21.3,25,14.65,2.2,Sun,0,Fog
T000167,Route_2,Bus,4,23.5,32,10.19,3.4,Fri,0,Clear
T000168,Route_18,Bus,12,28.5,28,3.41,3.2,Sat,0,Rain
T000169,Route_17,Train,21,38.1,37,14.48,4.9,Fri,1,Rain
T000170,Route_1,Subway,0,42.2,41,13.82,16.5,Sun,0,Clear
T000171,Route_10,Tram,1,9.8,29,13.83,0.8,Sat,0,Clear
T000172,Route_20,Ferry,10,19.4,39,11.3,8.7,Thu,0,Clear
T000173,Route_7,Bus,14,21.8,22,4.07,2.9,Sat,0,Rain
T000174,Route_16,Subway,20,42.9,25,10.4,3.2,Wed,0,Fog
T000175,Route_18,Bus,15,15.1,29,6.7,11.5,Tue,0,Clear
T000176,Route_4,Tram,12,25.4,29,13.0,15.6,Sun,0,Clear
T000177,Route_10,Tram,7,22.5,29,14.17,3.3,Fri,0,Rain
T000178,Route_7,Subway,0,9.4,22,5.27,0.4,Wed,0,Rain
T000179,Route_12,Ferry,1,1.6,30,9.95,1.5,Wed,1,Clear
T000180,Route_10,Train,16,22.2,26,7.91,2.6,Thu,0,Clear
T000181,Route_2,Tram,11,36.8,31,13.91,2.2,Sun,0,Clear
T000182,Route_15,Bus,3,8.7,32,6.77,3.1,Sun,0,Snow
T000183,Route_15,Ferry,0,41.4,15,8.29,1.3,Sat,0,Clear
T000184,Route_4,Bus,17,27.2,27,14.09,4.5,Mon,0,Clear
T000185,Route_11,Ferry,13,26.0,39,7.44,4.7,Tue,0,Fog
T000186,Route_11,Train,11,15.9,25,5.56,2.0,Wed,0,Clear
T000187,Route_17,Train,10,6.1,27,14.57,13.3,Thu,0,Clear
T000188,Route_1,Ferry,20,2.7,39,3.79,0.8,Sun,0,Clear
T000189,Route_1,Ferry,13,16.4,31,11.37,1.7,Wed,0,Clear
T000190,Route_18,Train,5,20.1,27,11.73,6.1,Tue,0,Clear
T000191,Route_15,Bus,16,44.2,27,4.5,2.4,Mon,0,Rain
T000192,Route_9,Train,9,20.9,30,2.01,3.9,Mon,0,Snow
T000193,Route_8,Tram,5,37.0,32,6.22,6.6,Fri,1,Clear
T000194,Route_18,Bus,14,2.9,27,14.88,3.4,Thu,1,Clear
T000195,Route_13,Tram,21,18.0,28,3.66,6.9,Tue,0,Rain
T000196,Route_6,Train,17,15.9,22,13.05,7.7,Mon,1,Fog
T000197,Route_14,Bus,8,14.0,38,7.91,2.1,Sat,0,Clear
T000198,Route_8,Bus,19,20.3,31,11.91,10.4,Sun,0,Clear
T000199,Route_1,Train,3,11.7,36,7.34,8.6,Sat,0,Clear
T000200,Route_14,Ferry,3,36.1,26,9.5,2.8,Thu,0,Clear
T000201,Route_2,Bus,19,11.8,25,3.44,0.1,Thu,1,Rain
T000202,Route_1,Bus,18,5.5,38,8.15,8.7,Sun,0,Clear
T000203,Route_19,Tram,6,9.5,34,6.21,0.7,Sun,1,Rain
T000204,Route_7,Bus,14,24.2,34,9.99,4.0,Mon,0,Rain
T000205,Route_15,Bus,17,6.1,30,10.88,3.1,Tue,0,Rain
T000206,Route_20,Train,10,30.7,29,11.49,1.2,Sun,1,Clear
T000207,Route_10,Subway,2,17.2,31,14.41,0.5,Fri,1,Clear
T000208,Route_11,Ferry,5,14.4,34,5.36,5.8,Mon,0,Clear
T000209,Route_14,Bus,3,38.9,23,13.82,3.4,Fri,0,Rain
T000210,Route_18,Train,1,26.9,32,8.34,9.4,Sun,0,Fog
T000211,Route_11,Bus,22,12.0,26,8.67,0.2,Thu,0,Clear
T000212,Route_3,Subway,13,27.2,30,9.53,1.2,Mon,0,Clear
T000213,Route_3,Train,11,15.2,26,5.84,5.8,Sun,0,Clear
T000214,Route_1,Train,21,18.6,30,10.42,5.7,Mon,0,Rain
T000215,Route_10,Subway,13,17.1,23,4.77,2.7,Wed,0,Snow
T000216,Route_20,Subway,4,5.8,33,6.14,1.2,Mon,0,Rain
T000217,Route_16,Subway,2,40.4,25,7.44,3.8,Mon,0,Clear
T000218,Route_11,Subway,19,39.1,37,2.35,6.3,Wed,0,Rain
T000219,Route_15,Subway,18,25.4,43,5.23,3.4,Sun,0,Rain
T000220,Route_10,Train,4,1.6,30,11.02,1.2,Mon,0,Clear
T000221,Route_17,Tram,19,11.4,37,2.11,1.5,Mon,1,Fog
T000222,Route_14,Subway,9,6.7,25,9.06,13.7,Mon,1,Rain
T000223,Route_6,Subway,20,41.9,33,7.41,0.1,Mon,0,Rain
T000224,Route_3,Bus,22,33.3,24,13.96,0.2,Wed,1,Clear
T000225,Route_1,Ferry,14,7.2,24,2.77,3.1,Mon,1,Clear
T000226,Route_9,Train,20,8.3,42,12.61,0.3,Thu,0,Fog
T000227,Route_6,Tram,10,18.5,19,5.61,0.2,Sat,0,Clear
T000228,Route_9,Subway,14,38.5,35,12.75,7.1,Sun,0,Clear
T000229,Route_15,Tram,14,35.3,30,2.28,4.1,Fri,0,Clear
T000230,Route_5,Tram,2,31.7,25,12.04,0.8,Wed,0,Snow
T000231,Route_10,Ferry,3,13.4,39,3.08,1.4,Thu,0,Clear
T000232,Route_2,Train,6,15.5,28,10.64,2.9,Wed,0,Clear
T000233,Route_17,Train,4,2.3,35,12.78,3.0,Sat,0,Clear
T000234,Route_12,Train,5,30.7,32,8.87,3.8,Tue,0,Clear
T000235,Route_9,Ferry,6,14.6,24,2.59,11.9,Sun,0,Clear
T000236,Route_12,Bus,9,40.2,24,10.36,1.2,Thu,0,Clear
T000237,Route_15,Subway,0,44.2,26,4.0,6.7,Mon,1,Clear
T000238,Route_20,Ferry,2,33.6,26,6.19,1.7,Sun,0,Clear
T000239,Route_17,Train,14,14.5,48,5.3,9.6,Fri,0,Clear
T000240,Route_11,Tram,0,5.0,29,10.26,0.8,Wed,0,Rain
T000241,Route_8,Subway,7,19.7,31,10.94,12.5,Thu,0,Clear
T000242,Route_14,Ferry,2,13.0,30,10.6,10.2,Sat,0,Clear
T000243,Route_10,Ferry,14,24.1,37,8.96,3.0,Tue,0,Clear
T000244,Route_16,Train,18,31.3,29,3.17,6.2,Mon,0,Clear
T000245,Route_16,Ferry,5,43.7,28,8.57,1.9,Wed,0,Rain
T000246,Route_4,Train,10,8.6,26,4.26,2.4,Thu,1,Clear
T000247,Route_5,Train,18,37.4,21,14.77,6.3,Sun,0,Rain
T000248,Route_6,Train,2,20.4,40,3.39,1.7,Tue,1,Clear
T000249,Route_5,Train,9,6.5,35,9.8,10.8,Fri,0,Clear
T000250,Route_11,Subway,3,34.6,33,13.35,7.4,Sun,0,Clear
T000251,Route_17,Ferry,13,42.0,35,7.26,1.7,Wed,0,Rain
T000252,Route_1,Bus,20,26.5,31,2.23,1.6,Wed,0,Clear
T000253,Route_4,Train,4,11.1,33,9.28,10.2,Thu,0,Clear
T000254,Route_1,Bus,5,30.6,41,5.34,8.6,Tue,0,Clear
T000255,Route_4,Ferry,16,28.8,34,1.84,8.8,Mon,0,Rain
T000256,Route_18,Subway,7,5.9,21,12.87,0.2,Mon,0,Clear
T000257,Route_14,Train,2,7.9,29,10.31,2.2,Mon,0,Rain
T000258,Route_4,Train,19,23.7,31,3.68,0.0,Sun,0,Clear
T000259,Route_18,Subway,19,28.8,30,10.27,1.4,Sun,0,Clear
T000260,Route_3,Subway,2,27.8,25,10.75,3.8,Mon,1,Rain
T000261,Route_2,Ferry,9,29.0,26,10.78,0.2,Mon,0,Snow
T000262,Route_3,Ferry,0,36.9,24,9.64,0.1,Mon,0,Clear
T000263,Route_13,Subway,17,38.1,23,2.33,3.9,Mon,0,Clear
T000264,Route_20,Subway,2,21.6,26,12.36,0.8,Fri,0,Rain
T000265,Route_12,Train,9,31.4,36,8.3,10.5,Sun,0,Clear
T000266,Route_7,Ferry,17,1.5,35,6.12,3.1,Wed,0,Rain
T000267,Route_10,Tram,21,34.8,32,11.8,1.6,Tue,0,Clear
T000268,Route_16,Subway,13,38.0,23,4.91,2.8,Sun,0,Clear
T000269,Route_8,Train,5,39.0,28,6.39,2.9,Thu,0,Clear
T000270,Route_18,Bus,6,29.2,21,7.32,8.9,Wed,0,Rain
T000271,Route_6,Subway,9,36.4,27,9.69,3.2,Tue,0,Clear
T000272,Route_9,Ferry,0,38.1,28,6.62,21.1,Mon,0,Snow
T000273,Route_19,Bus,7,7.5,33,7.52,4.8,Fri,0,Clear
T000274,Route_8,Bus,1,42.1,30,2.28,1.7,Tue,0,Rain
T000275,Route_4,Tram,3,41.1,36,12.09,0.2,Fri,1,Clear
T000276,Route_12,Tram,20,41.9,32,12.15,4.3,Sun,0,Snow
T000277,Route_2,Ferry,18,5.5,31,4.65,13.9,Mon,0,Fog
T000278,Route_4,Ferry,11,11.5,34,10.35,6.8,Thu,0,Clear
T000279,Route_4,Train,0,30.9,27,14.32,1.2,Mon,0,Snow
T000280,Route_10,Bus,21,44.6,22,12.85,5.4,Tue,0,Rain
T000281,Route_5,Bus,2,7.8,30,11.12,3.9,Tue,0,Rain
T000282,Route_20,Ferry,9,6.9,32,12.76,4.3,Wed,0,Clear
T000283,Route_3,Train,17,6.4,27,1.57,6.9,Wed,0,Clear
T000284,Route_3,Bus,4,37.9,26,2.08,2.0,Tue,0,Clear
T000285,Route_1,Tram,17,31.7,34,9.05,2.9,Sun,0,Rain
T000286,Route_19,Subway,11,31.6,39,3.88,13.2,Sat,0,Clear
T000287,Route_19,Tram,5,8.9,29,6.61,4.7,Sat,0,Fog
T000288,Route_19,Train,2,43.5,27,7.03,3.1,Mon,0,Clear
T000289,Route_12,Subway,5,3.9,28,3.82,13.0,Sun,0,Clear
T000290,Route_10,Tram,0,38.0,32,9.58,2.4,Sat,0,Clear
T000291,Route_16,Tram,16,2.7,36,10.76,1.0,Mon,0,Snow
T000292,Route_1,Subway,10,44.6,34,7.34,0.6,Tue,1,Snow
T000293,Route_19,Bus,15,10.6,24,1.56,1.9,Sat,0,Snow
T000294,Route_20,Train,15,2.8,29,3.54,20.1,Sun,0,Clear
T000295,Route_6,Bus,18,36.5,31,2.48,0.6,Mon,0,Rain
T000296,Route_15,Train,22,32.0,28,6.48,2.9,Fri,0,Snow
T000297,Route_3,Subway,12,38.7,32,3.38,9.5,Sat,0,Clear
T000298,Route_17,Tram,14,32.9,33,8.09,10.9,Fri,0,Fog
T000299,Route_5,Bus,11,16.1,34,9.98,12.4,Mon,0,Clear
T000300,Route_19,Train,0,31.8,29,5.71,8.4,Thu,0,Clear
T000301,Route_4,Bus,7,15.7,30,13.65,0.5,Fri,0,Clear
T000302,Route_3,Tram,3,10.8,33,5.16,2.6,Wed,0,Clear
T000303,Route_6,Subway,17,23.3,27,8.08,6.6,Fri,0,Clear
T000304,Route_6,Bus,7,44.6,33,11.85,7.4,Fri,0,Snow
T000305,Route_11,Subway,2,5.4,26,13.65,0.8,Fri,0,Clear
T000306,Route_7,Bus,14,21.3,30,4.05,15.1,Thu,1,Snow
T000307,Route_18,Ferry,15,31.2,33,14.59,5.3,Fri,0,Clear
T000308,Route_5,Subway,8,2.6,29,8.22,1.6,Thu,1,Rain
T000309,Route_16,Train,17,26.4,35,11.85,3.9,Sun,0,Clear
T000310,Route_8,Subway,1,4.3,35,13.33,2.4,Mon,0,Rain
T000311,Route_7,Bus,18,37.5,36,6.47,0.8,Wed,0,Rain
T000312,Route_17,Bus,11,15.7,29,5.11,7.2,Tue,0,Clear
T000313,Route_9,Subway,10,2.5,32,10.99,5.5,Sun,0,Snow
T000314,Route_12,Train,20,44.7,37,7.22,2.1,Wed,0,Clear
T000315,Route_7,Bus,17,32.0,30,3.94,2.2,Thu,0,Clear
T000316,Route_1,Bus,13,38.3,31,9.18,3.2,Mon,0,Clear
T000317,Route_11,Ferry,14,30.8,32,10.57,16.6,Sat,0,Clear
T000318,Route_17,Subway,0,8.1,35,5.67,8.6,Thu,0,Rain
T000319,Route_7,Ferry,17,23.0,30,8.73,2.2,Sat,0,Rain
T000320,Route_13,Train,18,0.9,20,13.62,3.6,Sat,0,Clear
T000321,Route_17,Tram,16,10.5,33,3.36,0.4,Fri,0,Clear
T000322,Route_10,Ferry,14,37.0,40,14.0,7.2,Thu,0,Rain
T000323,Route_6,Bus,12,40.1,33,8.07,5.3,Mon,1,Clear
T000324,Route_10,Bus,11,16.4,28,13.21,13.0,Wed,0,Rain
T000325,Route_9,Subway,10,41.1,33,8.58,0.4,Sun,0,Clear
T000326,Route_7,Bus,1,11.1,26,5.46,1.1,Mon,0,Clear
T000327,Route_4,Bus,4,43.5,41,14.79,1.2,Mon,0,Clear
T000328,Route_2,Bus,20,2.1,23,6.23,0.2,Wed,0,Clear
T000329,Route_4,Tram,2,40.0,31,7.4,3.1,Sat,0,Fog
T000330,Route_7,Tram,22,36.0,28,13.23,8.6,Fri,0,Clear
T000331,Route_9,Train,3,22.5,26,12.29,3.3,Sat,0,Clear
T000332,Route_1,Subway,4,10.7,36,11.59,3.7,Fri,0,Clear
T000333,Route_11,Tram,20,22.7,34,14.26,3.0,Wed,0,Clear
T000334,Route_13,Tram,12,19.1,28,4.92,0.8,Wed,0,Rain
T000335,Route_5,Train,8,19.5,32,9.67,5.4,Thu,0,Clear
T000336,Route_9,Train,1,11.0,34,2.19,3.4,Tue,0,Clear
T000337,Route_6,Train,19,36.3,35,5.05,0.9,Thu,0,Clear
T000338,Route_12,Bus,16,40.0,36,11.01,0.6,Wed,1,Clear
T000339,Route_18,Bus,10,16.3,34,8.45,16.8,Fri,0,Clear
T000340,Route_20,Subway,15,6.5,31,14.6,7.4,Fri,0,Clear
T000341,Route_2,Train,16,32.1,31,6.95,7.0,Fri,0,Fog
T000342,Route_4,Tram,10,4.9,27,2.77,1.3,Tue,0,Clear
T000343,Route_9,Subway,10,0.8,30,12.35,21.8,Sun,0,Rain
T000344,Route_16,Bus,4,16.5,27,3.76,4.4,Fri,0,Clear
T000345,Route_9,Bus,1,19.7,33,6.88,4.6,Fri,0,Clear
T000346,Route_17,Ferry,9,2.0,31,7.29,1.3,Thu,0,Rain
T000347,Route_10,Train,15,29.5,31,7.0,1.2,Wed,0,Clear
T000348,Route_11,Tram,3,10.8,33,8.56,5.4,Sun,0,Fog
T000349,Route_4,Ferry,18,37.1,30,3.08,3.0,Thu,1,Snow
T000350,Route_16,Bus,6,32.4,31,8.2,0.9,Sun,1,Clear
T000351,Route_11,Ferry,22,22.1,25,14.11,5.9,Sun,0,Clear
T000352,Route_8,Bus,6,40.3,27,11.62,13.4,Sun,0,Snow
T000353,Route_13,Bus,9,2.0,28,4.49,6.6,Sat,0,Clear
T000354,Route_6,Bus,19,6.5,33,12.92,0.2,Sun,0,Rain
T000355,Route_10,Subway,3,34.0,31,13.99,8.1,Tue,0,Rain
T000356,Route_7,Tram,0,41.7,31,6.18,3.3,Sun,0,Clear
