player_id,team,position,games_played,points_per_game,assists_per_game,rebounds_per_game,minutes_per_game,age,experience_years,salary_millions,field_goal_pct,three_point_pct,free_throw_pct
P0090,Team_I,Defender,51,14.4,7.0,4.6,28.3,35,12,0.5,0.413,0.35,0.742
P0091,Team_C,Striker,17,13.1,1.2,5.4,33.0,28,3,1.31,0.577,0.3,0.716
P0092,Team_E,Guard,46,3.4,6.5,1.1,20.8,33,5,3.25,0.495,0.324,0.702
P0093,Team_A,Midfielder,48,3.5,0.9,10.3,37.9,35,2,1.11,0.449,0.329,0.797
P0094,Team_H,Center,65,11.2,3.2,4.8,25.7,29,3,0.67,0.401,0.378,0.552
P0095,Team_B,Midfielder,13,23.8,1.6,9.8,22.8,27,16,0.5,0.501,0.283,0.657
P0096,Team_F,Striker,42,12.0,6.3,13.2,32.1,31,0,2.88,0.473,0.302,0.5
P0097,Team_L,Defender,31,11.6,3.6,5.1,17.7,21,14,1.91,0.449,0.329,0.768
P0098,Team_B,Guard,67,18.9,8.0,9.9,28.0,22,16,1.51,0.621,0.313,0.859
P0099,Team_D,Midfielder,46,13.6,6.0,8.0,20.8,24,8,8.3,0.409,0.401,0.559
P0100,Team_E,Defender,31,16.7,6.0,6.3,21.0,33,10,1.73,0.441,0.29,0.636
P0101,Team_E,Defender,67,7.6,0.0,10.1,35.8,29,11,2.78,0.453,0.302,0.673
P0102,Team_F,Midfielder,54,6.2,1.9,2.7,36.2,35,15,0.5,0.366,0.306,0.778
P0103,Team_L,Forward,22,32.2,2.9,4.7,39.0,36,10,1.0,0.464,0.416,0.768
P0104,Team_L,Defender,32,14.3,4.0,3.9,48.0,24,11,9.21,0.487,0.381,0.771
P0105,Team_B,Striker,78,18.1,3.2,10.4,44.1,33,7,3.58,0.455,0.377,0.799
P0106,Team_G,Guard,72,14.9,4.8,6.0,23.9,30,1,0.5,0.447,0.355,0.788
P0107,Team_A,Center,54,9.1,0.8,4.4,21.2,26,3,4.7,0.3,0.272,0.687
P0108,Team_E,Defender,65,14.0,1.6,6.6,27.9,22,3,4.39,0.315,0.294,0.742
P0109,Team_A,Defender,25,8.5,1.2,4.2,37.1,25,11,2.95,0.502,0.401,0.694
P0110,Team_L,Defender,46,19.7,0.2,8.5,30.5,30,1,4.41,0.509,0.37,0.807
P0111,Team_K,Guard,80,7.5,3.8,3.4,16.8,27,16,4.77,0.412,0.44,0.743
P0112,Team_K,Midfielder,69,18.1,6.1,8.0,7.0,22,0,0.5,0.54,0.319,0.562
P0113,Team_H,Striker,64,13.4,7.0,1.6,36.1,27,14,2.87,0.468,0.385,0.687
P0114,Team_B,Midfielder,19,12.6,4.4,8.8,22.7,30,6,1.05,0.392,0.381,0.752
P0115,Team_F,Forward,48,11.3,3.9,9.7,27.1,34,15,2.57,0.462,0.357,0.766
P0116,Team_B,Guard,13,10.1,1.3,4.6,23.2,28,5,7.45,0.591,0.428,0.729
P0117,Team_E,Guard,13,5.8,7.8,14.1,23.6,25,16,2.78,0.507,0.354,0.743
P0118,Team_L,Forward,74,17.5,2.9,11.6,41.1,24,12,2.56,0.425,0.268,0.756
P0119,Team_I,Striker,63,11.8,0.0,3.6,25.2,26,3,2.31,0.464,0.399,0.801
P0120,Team_C,Forward,31,13.8,2.5,9.7,19.3,29,7,1.13,0.465,0.277,0.728
P0121,Team_G,Forward,70,12.4,11.9,5.8,12.0,36,6,0.5,0.3,0.391,0.624
P0122,Team_K,Center,30,27.5,9.7,6.1,16.0,25,14,4.1,0.372,0.351,0.865
P0123,Team_H,Defender,47,20.1,9.7,9.2,33.2,27,12,1.79,0.458,0.383,0.768
P0124,Team_G,Midfielder,66,2.6,5.0,5.9,7.2,27,0,5.97,0.378,0.391,0.813
P0125,Team_L,Guard,56,24.8,0.0,13.8,29.3,23,0,0.5,0.472,0.308,0.81
P0126,Team_C,Center,56,12.1,5.3,5.6,19.5,27,16,0.57,0.465,0.316,0.889
P0127,Team_L,Defender,63,21.2,13.2,1.6,6.3,27,2,2.39,0.51,0.385,0.893
P0128,Team_C,Guard,55,0.0,0.9,5.6,8.7,24,0,12.73,0.381,0.5,0.705
P0129,Team_E,Midfielder,33,19.0,6.7,0.2,5.9,36,0,0.5,0.393,0.405,0.751
P0130,Team_E,Center,80,2.4,8.1,7.7,21.4,33,5,2.93,0.341,0.449,0.613
P0131,Team_L,Guard,52,4.3,7.1,0.9,27.3,25,6,1.8,0.349,0.267,0.754
P0132,Team_D,Guard,65,12.9,1.5,12.8,33.1,21,4,5.91,0.414,0.358,0.66
P0133,Team_L,Guard,64,12.9,4.1,3.9,24.2,31,15,4.63,0.608,0.367,0.83
P0134,Team_G,Guard,81,11.3,0.0,9.7,33.1,21,4,3.03,0.443,0.418,0.7
P0135,Team_I,Defender,45,12.5,4.1,8.3,25.7,21,11,7.39,0.442,0.419,0.597
P0136,Team_C,Forward,53,20.8,8.7,0.0,30.0,33,13,2.38,0.616,0.337,0.823
P0137,Team_D,Striker,20,19.7,3.2,5.0,31.3,28,11,0.5,0.458,0.341,0.868
P0138,Team_I,Forward,62,4.3,7.4,8.0,16.1,29,3,2.71,0.429,0.349,0.73
P0139,Team_L,Striker,62,0.5,2.4,3.7,18.4,35,12,10.73,0.424,0.356,0.62
P0140,Team_I,Center,69,9.9,7.2,0.0,25.1,35,16,7.91,0.408,0.315,0.816
P0141,Team_F,Midfielder,35,15.9,0.8,3.3,36.2,23,10,4.87,0.558,0.225,0.675
P0142,Team_H,Forward,11,10.0,0.6,8.4,21.4,35,8,3.7,0.534,0.334,0.921
P0143,Team_L,Guard,23,4.0,5.7,0.0,22.0,35,9,1.86,0.364,0.358,0.668
P0144,Team_E,Guard,26,23.1,2.6,4.8,17.6,34,17,6.14,0.466,0.332,0.786
P0145,Team_A,Striker,25,11.3,4.9,5.3,26.6,28,0,0.75,0.515,0.301,0.661
P0146,Team_B,Guard,78,10.5,9.2,1.3,31.3,23,13,2.49,0.333,0.364,0.95
P0147,Team_A,Guard,24,7.0,6.2,4.8,18.2,37,6,11.99,0.382,0.223,0.619
P0148,Team_F,Forward,64,7.9,5.1,5.3,13.2,25,5,2.0,0.381,0.244,0.815
P0149,Team_G,Midfielder,19,3.5,4.1,7.1,41.3,26,0,0.5,0.345,0.356,0.809
P0150,Team_C,Guard,44,12.5,0.0,11.9,42.2,34,17,0.75,0.498,0.447,0.774
P0151,Team_L,Guard,79,10.4,0.8,3.3,37.6,28,2,4.53,0.514,0.366,0.793
P0152,Team_J,Midfielder,14,4.6,3.9,1.8,9.2,26,0,2.68,0.433,0.43,0.786
P0153,Team_H,Forward,68,13.1,0.0,10.0,17.1,21,13,3.08,0.33,0.378,0.835
P0154,Team_G,Midfielder,47,10.9,2.3,6.5,30.0,32,2,12.08,0.417,0.429,0.714
P0155,Team_L,Striker,23,2.1,2.6,6.3,28.0,29,8,1.28,0.573,0.386,0.577
P0156,Team_B,Defender,22,17.6,5.6,11.5,44.7,27,1,0.58,0.527,0.398,0.585
P0157,Team_H,Defender,39,20.3,0.0,7.0,48.0,29,15,4.88,0.437,0.372,0.779
P0158,Team_E,Center,27,14.8,7.8,1.0,35.1,20,15,7.23,0.489,0.248,0.699
P0159,Team_C,Defender,34,11.9,6.1,7.7,36.3,21,11,0.5,0.599,0.308,0.703
P0160,Team_H,Forward,51,0.5,4.5,3.9,39.8,22,7,9.87,0.449,0.292,0.774
P0161,Team_C,Forward,10,11.9,1.6,7.7,19.2,20,12,1.0,0.57,0.356,0.804
P0162,Team_A,Defender,81,3.7,0.0,0.0,31.8,26,12,3.0,0.386,0.373,0.95
P0163,Team_D,Defender,53,13.8,2.0,0.6,19.2,28,17,6.5,0.482,0.294,0.716
P0164,Team_A,Defender,56,2.1,5.3,2.5,38.1,32,2,0.63,0.389,0.297,0.688
P0165,Team_E,Midfielder,17,8.7,5.8,8.0,25.2,30,3,4.89,0.403,0.299,0.76
P0166,Team_I,Defender,37,6.0,2.2,7.6,16.1,20,16,8.88,0.411,0.388,0.95
P0167,Team_K,Defender,12,6.6,0.4,12.8,14.0,35,14,1.67,0.415,0.414,0.838
P0168,Team_C,Center,72,7.6,5.4,5.2,33.2,21,13,3.12,0.384,0.291,0.628
P0169,Team_L,Center,11,3.3,3.1,3.3,47.3,28,17,2.25,0.418,0.323,0.776
P0170,Team_C,Striker,78,7.8,0.0,8.5,18.2,31,15,0.5,0.41,0.263,0.789
P0171,Team_B,Forward,56,10.7,3.1,4.4,37.0,22,17,1.4,0.31,0.397,0.658
P0172,Team_B,Defender,29,21.9,0.0,5.0,26.4,32,1,4.22,0.582,0.411,0.758
P0173,Team_I,Guard,15,21.9,4.8,7.6,41.5,27,8,3.55,0.451,0.334,0.57
P0174,Team_E,Guard,27,13.0,6.0,8.2,5.4,27,1,6.06,0.434,0.285,0.732
P0175,Team_B,Striker,16,19.8,2.3,5.4,29.8,23,0,2.13,0.456,0.308,0.778
P0176,Team_J,Striker,65,22.4,5.2,13.1,25.8,26,9,0.5,0.54,0.379,0.786
P0177,Team_B,Forward,17,8.5,8.9,5.8,20.5,35,13,0.86,0.421,0.386,0.705
P0178,Team_B,Midfielder,51,8.8,4.2,4.0,15.6,34,2,0.95,0.54,0.332,0.525
P0179,Team_I,Midfielder,30,4.8,7.1,3.5,28.2,36,8,0.6,0.393,0.296,0.654
P0180,Team_I,Guard,55,17.1,5.6,5.6,22.8,34,13,2.06,0.474,0.254,0.852
P0181,Team_H,Striker,20,9.6,4.1,7.0,17.0,34,15,11.36,0.478,0.364,0.668
P0182,Team_I,Defender,80,13.1,4.4,11.5,28.2,34,3,3.34,0.598,0.404,0.811
P0183,Team_G,Center,47,14.0,1.4,5.7,47.9,29,3,0.64,0.436,0.27,0.857
P0184,Team_L,Defender,63,21.4,9.4,6.4,26.5,31,16,0.5,0.432,0.28,0.795
P0185,Team_B,Forward,36,6.8,5.3,1.0,34.9,20,13,3.49,0.378,0.335,0.9
P0186,Team_F,Center,62,10.8,2.1,2.1,33.2,24,5,6.74,0.405,0.351,0.717
P0187,Team_E,Defender,54,12.3,7.1,7.2,34.7,34,15,0.57,0.41,0.397,0.835
P0188,Team_D,Guard,75,16.0,2.0,10.6,32.2,35,12,2.34,0.394,0.33,0.763
P0189,Team_K,Forward,64,2.7,8.6,0.0,48.0,34,4,0.5,0.378,0.385,0.771
P0190,Team_C,Center,62,10.2,3.5,10.3,28.8,31,17,2.98,0.333,0.287,0.864
P0191,Team_A,Defender,31,30.1,1.1,5.7,22.3,33,15,2.76,0.507,0.262,0.819
P0192,Team_I,Guard,47,17.2,5.5,7.5,32.8,27,1,2.61,0.393,0.261,0.797
P0193,Team_K,Defender,10,13.0,2.0,1.1,15.6,24,0,2.75,0.529,0.31,0.856
P0194,Team_D,Center,14,16.3,8.7,9.2,27.5,30,12,1.5,0.418,0.305,0.773
P0195,Team_E,Center,39,0.0,5.6,6.7,29.3,22,6,6.68,0.451,0.334,0.661
P0196,Team_H,Guard,79,7.9,0.0,7.0,28.4,22,11,4.96,0.411,0.217,0.931
P0197,Team_G,Defender,39,2.1,2.9,6.2,33.3,21,3,1.89,0.552,0.417,0.672
P0198,Team_G,Defender,75,22.3,0.1,3.2,32.2,23,2,3.41,0.496,0.298,0.863
P0199,Team_H,Guard,61,12.3,0.0,12.4,20.4,27,9,0.57,0.501,0.31,0.845
P0200,Team_K,Center,65,10.8,3.5,2.2,5.0,35,0,1.59,0.434,0.291,0.743
P0201,Team_J,Forward,20,0.0,10.0,0.0,10.9,23,16,3.79,0.427,0.333,0.718
P0202,Team_D,Guard,33,0.0,6.6,10.0,32.7,23,9,0.5,0.495,0.244,0.696
P0203,Team_E,Defender,37,10.5,8.0,9.4,24.9,27,12,5.75,0.44,0.292,0.71
P0204,Team_I,Striker,46,10.4,5.4,15.2,30.8,22,11,0.92,0.312,0.365,0.788
P0205,Team_G,Striker,69,18.7,6.7,4.2,21.4,36,5,5.28,0.604,0.258,0.606
P0206,Team_H,Forward,50,19.5,7.7,4.7,19.0,24,14,2.36,0.461,0.369,0.717
P0207,Team_K,Midfielder,16,21.6,3.7,11.7,20.4,26,10,1.42,0.341,0.2,0.744
P0208,Team_C,Guard,42,17.7,4.7,7.0,15.7,34,10,1.59,0.393,0.366,0.687
P0209,Team_J,Center,24,13.4,0.9,6.8,30.2,20,5,3.85,0.348,0.226,0.606
P0210,Team_H,Forward,28,15.3,4.3,8.0,24.4,33,10,0.94,0.57,0.429,0.761
P0211,Team_K,Center,41,3.7,10.5,3.8,28.9,30,16,2.48,0.475,0.299,0.78
P0212,Team_K,Forward,52,32.3,0.4,8.5,20.4,28,12,4.32,0.433,0.353,0.67
P0213,Team_F,Guard,32,12.6,4.0,8.8,23.6,28,10,2.8,0.452,0.446,0.794
P0214,Team_L,Center,47,1.9,4.5,3.1,25.6,26,16,0.5,0.496,0.342,0.723
P0215,Team_D,Center,61,8.3,6.7,10.9,25.3,23,3,2.36,0.39,0.248,0.621
P0216,Team_E,Defender,73,8.7,0.0,8.9,18.7,22,10,1.66,0.562,0.369,0.854
P0217,Team_L,Forward,22,7.9,7.2,9.5,18.0,21,9,0.8,0.47,0.304,0.849
P0218,Team_J,Midfielder,28,26.3,6.6,11.0,25.8,28,6,0.5,0.553,0.32,0.806
P0219,Team_F,Guard,35,3.2,0.0,7.6,11.4,24,2,0.5,0.343,0.282,0.577
P0220,Team_H,Striker,23,8.8,0.0,0.0,36.0,26,8,0.5,0.432,0.305,0.838
P0221,Team_J,Forward,13,0.6,5.7,4.7,31.3,30,16,4.22,0.327,0.381,0.603
P0222,Team_F,Guard,56,6.1,1.9,9.8,5.0,23,12,1.83,0.412,0.4,0.729
P0223,Team_D,Forward,71,8.8,0.8,3.2,16.2,22,6,6.49,0.43,0.38,0.793
P0224,Team_H,Striker,77,6.6,0.9,6.0,24.5,34,6,3.32,0.499,0.348,0.818
P0225,Team_J,Center,37,0.0,5.0,1.3,36.6,24,6,2.29,0.398,0.353,0.649
P0226,Team_D,Center,42,17.8,5.5,0.0,19.7,29,8,1.68,0.366,0.465,0.586
P0227,Team_I,Defender,70,7.4,5.8,0.9,21.9,25,10,4.64,0.65,0.348,0.779
P0228,Team_E,Guard,50,4.1,0.0,7.7,20.7,33,9,1.21,0.305,0.391,0.755
P0229,Team_C,Forward,74,9.1,5.1,4.6,28.1,37,0,4.74,0.373,0.294,0.858
P0230,Team_I,Forward,61,23.4,2.6,5.1,26.1,30,13,0.72,0.435,0.354,0.792
P0231,Team_L,Defender,24,10.4,3.9,11.9,28.9,21,5,1.02,0.516,0.398,0.827
P0232,Team_C,Defender,53,12.1,1.5,7.6,27.2,31,13,1.82,0.591,0.442,0.731
P0233,Team_G,Guard,55,0.0,1.4,2.9,47.4,30,13,0.98,0.491,0.381,0.778
P0234,Team_J,Forward,45,7.2,4.2,3.3,13.2,36,16,1.09,0.357,0.287,0.82
P0235,Team_L,Striker,62,3.4,1.3,5.0,16.1,21,12,2.49,0.537,0.399,0.644
P0236,Team_B,Striker,58,22.0,6.9,7.2,29.9,37,4,0.5,0.446,0.403,0.703
P0237,Team_H,Guard,74,25.2,4.8,5.0,48.0,23,7,0.82,0.416,0.345,0.731
P0238,Team_D,Guard,52,15.1,1.3,4.6,25.0,31,0,3.36,0.509,0.406,0.668
P0239,Team_E,Striker,79,6.5,4.4,5.5,32.5,35,14,2.42,0.372,0.403,0.64
P0240,Team_K,Striker,47,0.0,3.5,13.6,32.2,23,9,2.13,0.485,0.304,0.669
P0241,Team_J,Striker,18,11.7,5.8,0.0,21.1,31,11,1.98,0.483,0.47,0.772
P0242,Team_F,Midfielder,12,20.7,0.0,9.6,36.0,28,0,0.5,0.414,0.429,0.828
P0243,Team_D,Defender,20,13.7,6.1,7.3,17.2,34,4,0.75,0.463,0.301,0.749
P0244,Team_F,Striker,64,26.8,2.5,7.5,21.1,30,11,5.9,0.586,0.384,0.683
P0245,Team_I,Defender,40,3.6,5.6,9.5,25.1,34,10,4.86,0.421,0.292,0.752
P0246,Team_I,Center,10,25.6,6.6,0.0,39.1,29,2,0.5,0.475,0.367,0.78
P0247,Team_G,Striker,76,6.1,8.9,7.2,24.9,21,14,4.27,0.52,0.321,0.683
P0248,Team_J,Defender,42,6.9,1.5,7.6,48.0,32,14,3.37,0.65,0.275,0.764
P0249,Team_F,Forward,11,9.6,6.8,7.2,31.2,33,11,0.5,0.31,0.432,0.858
P0250,Team_E,Guard,21,0.2,0.0,14.4,8.1,29,13,2.56,0.371,0.413,0.686
P0251,Team_D,Forward,81,13.2,2.0,0.0,14.6,37,12,0.62,0.345,0.381,0.693
P0252,Team_C,Center,44,21.4,0.0,11.9,27.8,24,13,4.01,0.486,0.339,0.75
P0253,Team_I,Guard,35,5.1,6.6,0.6,17.7,37,12,1.52,0.554,0.2,0.704
P0254,Team_H,Midfielder,40,5.7,5.6,11.3,34.6,26,17,2.63,0.434,0.299,0.637
P0255,Team_E,Center,49,0.0,8.5,8.2,30.0,25,5,0.5,0.542,0.292,0.829
P0256,Team_G,Center,33,0.5,0.0,4.1,29.9,34,11,0.5,0.442,0.364,0.82
P0257,Team_A,Forward,42,5.5,8.0,0.0,10.3,35,11,3.66,0.532,0.366,0.816
P0258,Team_G,Forward,53,3.3,5.5,2.6,30.2,29,11,0.5,0.497,0.443,0.645
P0259,Team_B,Striker,68,21.2,1.2,3.4,21.5,30,3,2.38,0.446,0.32,0.764
P0260,Team_C,Center,41,14.1,1.1,5.3,38.1,21,8,6.18,0.443,0.333,0.811
P0261,Team_D,Striker,54,7.8,1.8,7.4,20.4,28,7,0.52,0.467,0.263,0.866
P0262,Team_I,Center,23,0.0,1.7,3.4,26.8,35,8,1.64,0.491,0.257,0.628
P0263,Team_F,Guard,20,12.2,3.2,4.2,22.0,20,9,4.32,0.486,0.416,0.9
P0264,Team_H,Midfielder,33,11.8,0.0,4.0,30.1,35,8,1.31,0.338,0.306,0.6
P0265,Team_J,Center,25,19.9,2.4,8.3,31.4,23,4,7.32,0.502,0.391,0.879
P0266,Team_J,Striker,57,27.7,1.6,8.8,20.9,36,15,5.62,0.454,0.36,0.788
P0267,Team_K,Guard,14,0.0,9.2,6.9,26.4,28,11,4.11,0.376,0.371,0.657
P0268,Team_H,Midfielder,76,9.0,9.2,7.8,18.2,24,9,0.61,0.378,0.345,0.949
P0269,Team_A,Striker,75,15.6,4.6,3.5,5.0,24,9,0.5,0.418,0.293,0.818
P0270,Team_J,Defender,12,12.9,1.7,0.0,15.0,26,12,1.84,0.454,0.358,0.916
